t_s,enc_x_deg,acc_x_deg,enc_y_deg,acc_y_deg,axW,ayW,azW,a_belt,v_belt,cmd_sps_x,cmd_dir_x,cmd_vel_x,steps_x,cmd_sps_y,cmd_dir_y,cmd_vel_y,steps_y,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
6.59799,250.049,-160.488,83.672,1101.006,0.053,0.001,0.062,0.001,0.093,0.0,-1,0.0,176,0.0,-1,0.0,1226,6.578,0.956,-1.235,0.000,0.255,0.000,24.311
6.61819,250.137,-160.400,83.672,1101.006,0.062,0.007,0.047,0.007,0.093,0.0,-1,0.0,176,0.0,-1,0.0,1226,6.598,0.956,-0.645,0.000,0.301,0.000,28.748
6.63838,249.961,-160.576,83.760,1101.094,0.072,0.002,0.038,0.002,0.093,0.0,-1,0.0,176,0.0,-1,0.0,1226,6.609,0.956,-0.271,0.000,0.374,0.000,30.253
6.65709,250.049,-160.488,83.760,1101.094,0.079,-0.008,0.022,-0.008,0.093,0.0,-1,0.0,176,0.0,1,0.0,1226,6.628,0.956,0.117,0.000,0.388,0.000,28.442
6.67728,250.049,-160.488,83.760,1101.094,0.119,0.002,0.029,0.002,0.094,0.0,-1,0.0,176,0.0,1,0.0,1226,6.657,0.956,0.885,0.000,0.393,0.000,38.268
6.69747,250.049,-160.488,83.672,1101.006,0.124,0.050,0.034,0.050,0.094,0.0,-1,0.0,176,0.0,1,0.0,1226,6.680,1.026,1.693,0.000,0.322,0.000,30.146
6.71766,250.049,-160.488,83.672,1101.006,0.120,0.053,0.052,0.053,0.095,0.0,-1,0.0,176,0.0,1,0.0,1226,6.694,1.135,2.167,0.109,0.474,9.612,41.915
6.73784,250.049,-160.488,83.672,1101.006,0.138,0.025,0.041,0.025,0.096,0.0,-1,0.0,176,0.0,1,0.0,1226,6.718,1.294,2.902,0.159,0.387,12.551,30.478
6.75804,249.961,-160.576,84.990,1102.324,0.202,0.040,0.057,0.040,0.096,0.0,-1,0.0,176,262.6,1,262.6,1228,6.734,1.358,3.282,0.064,0.378,3.746,22.124
6.77674,250.049,-160.488,89.824,1107.158,0.309,0.034,0.025,0.034,0.097,0.0,-1,0.0,176,327.7,1,327.7,1234,6.755,1.572,4.096,0.064,0.317,6.270,30.817
6.79694,250.049,-160.488,95.625,1112.959,0.275,0.104,0.021,0.104,0.099,0.0,-1,0.0,176,350.0,1,350.0,1240,6.767,1.660,4.374,0.089,0.278,7.178,22.623
6.81733,250.049,-160.488,101.250,1118.584,0.113,-0.004,-0.153,-0.004,0.100,0.0,-1,0.0,176,402.9,1,402.9,1247,6.799,1.948,5.036,0.096,0.167,6.800,11.800
6.83674,249.961,-160.576,107.402,1124.736,-0.117,-0.107,-0.423,-0.107,0.100,0.0,-1,0.0,176,417.4,1,417.4,1253,6.813,2.107,5.217,0.159,0.181,8.424,9.571
6.85693,249.961,-160.576,113.379,1130.713,-0.015,-0.081,-0.345,-0.081,0.097,0.0,-1,0.0,176,442.6,1,442.6,1260,6.843,2.521,5.532,0.185,0.157,11.826,10.085
6.87713,250.049,-160.488,119.971,1137.305,-0.096,-0.050,-0.408,-0.050,0.096,0.0,-1,0.0,176,429.1,1,429.1,1267,6.857,2.623,5.363,0.102,-0.169,7.101,-11.811
6.89731,250.049,-160.488,126.035,1143.369,-0.008,-0.072,-0.245,-0.072,0.094,120.1,-1,-120.1,176,418.6,1,418.6,1274,6.876,3.003,5.232,0.158,-0.131,12.541,-10.380
6.91750,255.234,-155.303,132.451,1149.785,-0.075,-0.694,-0.188,-0.694,0.086,133.6,-1,-133.6,170,390.3,1,390.3,1281,6.903,3.340,4.879,0.102,-0.280,9.099,-25.103
6.93771,260.068,-150.469,138.340,1155.674,0.070,-0.494,-0.039,-0.494,0.075,142.0,-1,-142.0,164,369.9,1,369.9,1288,6.913,3.551,4.624,0.209,-0.256,18.197,-22.155
6.95643,264.287,-146.250,144.229,1161.563,-0.038,-0.754,-0.001,-0.754,0.060,158.7,-1,-158.7,159,329.6,1,329.6,1294,6.936,3.966,4.120,0.346,-0.311,31.072,-27.820
6.97661,267.100,-143.437,149.854,1167.188,0.022,-0.752,-0.004,-0.752,0.042,0.0,-1,0.0,156,261.9,1,261.9,1300,6.956,2.978,3.274,0.491,-0.346,38.898,-27.399
6.99681,267.100,-143.437,152.930,1170.264,0.315,-0.068,0.353,-0.068,0.039,0.0,-1,0.0,156,0.0,1,0.0,1303,6.971,1.914,2.880,-1.064,-0.395,-106.876,-39.646
7.01701,267.012,-143.525,152.666,1170.000,0.338,0.042,0.283,0.042,0.040,0.0,-1,0.0,156,0.0,1,0.0,1303,6.996,1.375,2.707,-0.841,-0.243,-90.574,-26.169
7.03719,267.012,-143.525,152.666,1170.000,0.248,-0.049,0.227,-0.049,0.039,0.0,-1,0.0,156,0.0,1,0.0,1303,7.024,0.989,2.706,0.226,0.136,21.211,12.747
7.05739,266.924,-143.613,152.578,1169.912,0.109,-0.054,0.178,-0.054,0.038,0.0,-1,0.0,156,0.0,1,0.0,1303,7.035,0.714,2.811,-0.275,0.105,-28.112,10.645
7.07757,267.012,-143.525,152.666,1170.000,0.031,0.009,0.150,0.009,0.038,0.0,-1,0.0,156,0.0,1,0.0,1303,7.056,0.301,2.904,-0.262,-0.084,-24.199,-7.842
7.09629,267.100,-143.437,155.303,1172.637,0.014,0.077,0.105,0.077,0.039,0.0,1,0.0,156,280.5,1,280.5,1306,7.080,-0.173,3.506,-0.149,0.430,-12.218,35.445
7.11648,267.100,-143.437,160.928,1178.262,0.179,0.172,0.173,0.172,0.042,0.0,1,0.0,156,310.2,1,310.2,1312,7.095,-0.336,3.877,-0.163,0.371,-14.098,32.135
7.13667,267.012,-143.525,166.465,1183.799,0.392,0.426,0.334,0.426,0.049,0.0,1,0.0,156,383.0,1,383.0,1318,7.121,-0.674,4.787,-0.173,0.487,-10.592,29.809
7.15687,267.012,-143.525,172.793,1190.127,0.369,0.443,0.346,0.443,0.058,0.0,1,0.0,156,437.2,1,437.2,1325,7.144,-1.024,5.464,-0.193,0.484,-16.778,42.022
7.17705,267.012,-143.525,179.297,1196.631,0.254,0.334,0.233,0.334,0.065,0.0,1,0.0,156,453.6,1,453.6,1333,7.164,-0.949,5.670,0.075,0.206,3.623,9.986
7.19725,267.012,-143.525,187.031,1204.365,0.047,0.171,0.042,0.171,0.069,0.0,1,0.0,156,491.1,1,491.1,1341,7.175,-1.033,6.139,-0.084,0.469,-7.489,41.589
7.21693,267.012,-143.525,196.172,1213.506,-0.031,0.049,0.074,0.049,0.071,0.0,1,0.0,156,546.7,1,546.7,1350,7.194,-1.119,6.834,-0.085,0.405,-7.298,34.677
7.23634,267.012,-143.525,204.346,1221.680,-0.081,0.051,-0.053,0.051,0.072,0.0,1,0.0,156,618.3,1,618.3,1359,7.221,-1.258,7.729,-0.140,0.381,-11.881,32.257
7.25655,267.100,-143.437,213.662,1230.996,-0.049,0.071,-0.075,0.071,0.073,0.0,1,0.0,156,666.3,1,666.3,1369,7.235,-1.258,8.329,0.000,0.600,0.000,44.862
7.27675,267.100,-143.437,227.021,1244.355,0.042,-0.044,0.032,-0.044,0.073,0.0,1,0.0,156,760.1,1,760.1,1383,7.254,-1.389,9.501,0.000,0.677,0.000,57.991
7.29694,267.012,-143.525,240.029,1257.363,0.053,-0.061,0.060,-0.061,0.072,0.0,1,0.0,156,860.8,1,860.8,1397,7.280,-1.743,10.760,-0.234,0.693,-20.927,61.988
7.31713,267.100,-143.437,254.092,1271.426,0.059,0.000,0.000,0.000,0.071,0.0,1,0.0,156,912.2,1,912.2,1413,7.290,-1.925,11.403,-0.181,0.643,-16.884,59.686
7.33584,267.100,-143.437,267.627,1284.961,0.266,0.073,0.124,0.073,0.073,0.0,1,0.0,156,1013.9,1,1013.9,1428,7.319,-2.223,12.674,-0.167,0.719,-13.312,57.226
7.35604,267.012,-143.525,285.381,1302.715,0.212,0.024,0.042,0.024,0.073,0.0,1,0.0,156,1078.4,1,1078.4,1448,7.331,-2.393,13.480,-0.168,0.808,-13.958,66.678
7.37624,267.012,-143.525,305.156,1322.490,0.148,-0.038,0.000,-0.038,0.073,0.0,1,0.0,156,1183.6,1,1183.6,1470,7.356,-2.829,14.795,-0.140,0.644,-12.994,59.544
7.39643,267.012,-143.525,325.459,1342.793,0.078,-0.024,-0.092,-0.024,0.072,122.0,1,122.0,156,1274.3,1,1274.3,1493,7.380,-3.049,15.928,-0.056,0.557,-4.603,45.547
7.41663,262.617,-147.920,346.289,1363.623,0.159,0.210,-0.060,0.210,0.074,122.0,1,122.0,162,1311.3,1,1311.3,1516,7.398,-3.049,16.391,0.000,0.463,0.000,25.652
7.43681,257.695,-152.842,10.283,1387.617,0.303,0.554,-0.073,0.554,0.080,122.0,1,122.0,168,1408.4,1,1408.4,1543,7.418,-3.049,17.605,0.000,0.516,0.000,43.894
7.45702,252.773,-157.764,34.629,1411.963,0.257,0.184,-0.057,0.184,0.086,0.0,1,0.0,174,1483.9,1,1483.9,1571,7.438,-2.902,18.549,0.442,0.392,39.135,34.723
7.47574,252.510,-158.027,58.008,1435.342,0.038,-0.257,-0.153,-0.257,0.083,0.0,1,0.0,174,1515.1,1,1515.1,1597,7.459,-2.801,18.939,0.101,0.389,6.119,23.716
7.49592,252.510,-158.027,82.529,1459.863,0.230,-0.124,-0.017,-0.124,0.080,0.0,1,0.0,174,1589.4,1,1589.4,1626,7.480,-2.822,19.867,-0.605,0.590,-51.383,50.136
7.51611,252.510,-158.027,110.391,1487.725,0.197,0.001,-0.109,0.001,0.079,0.0,1,0.0,174,1630.1,1,1630.1,1657,7.499,-2.133,20.376,0.689,0.509,34.462,25.458
7.53630,252.598,-157.939,138.428,1515.762,0.120,-0.048,-0.090,-0.048,0.078,0.0,1,0.0,174,1705.6,1,1705.6,1689,7.519,-2.535,21.320,0.464,0.820,39.276,69.273
7.55650,250.576,-159.961,167.783,1545.117,0.138,-0.060,-0.090,-0.060,0.077,122.3,1,122.3,177,1727.7,1,1727.7,1721,7.532,-3.057,21.596,-0.522,0.276,-43.292,22.863
7.57670,245.830,-164.707,197.930,1575.264,0.132,0.597,-0.101,0.597,0.089,137.7,1,137.7,183,1755.9,1,1755.9,1753,7.552,-3.442,21.948,-0.226,0.000,-19.100,0.000
7.59541,241.436,-169.102,226.846,1604.180,0.097,0.643,-0.192,0.643,0.100,146.8,1,146.8,188,1773.5,1,1773.5,1784,7.570,-3.669,22.169,-0.227,0.220,-16.735,16.261
7.61265,236.162,-174.375,263.408,1640.742,0.253,0.879,-0.271,0.879,0.115,138.1,1,138.1,194,1790.1,1,1790.1,1816,7.599,-3.453,22.377,0.753,0.064,69.101,5.873
7.63073,231.592,-178.945,292.676,1670.010,0.126,0.336,-0.228,0.336,0.124,161.2,1,161.2,199,1790.1,1,1790.1,1849,7.610,-4.031,22.377,-0.579,0.000,-41.396,0.000
7.64799,228.779,-181.758,311.396,1688.730,0.092,0.594,-0.172,0.594,0.130,121.2,1,121.2,204,1758.5,1,1758.5,1877,7.634,-3.029,21.982,0.000,0.104,0.000,9.351
7.66520,224.033,-186.504,335.566,1712.900,-0.025,0.728,-0.163,0.728,0.145,0.0,1,0.0,209,1714.0,1,1714.0,1904,7.646,-2.157,21.425,0.872,-0.557,72.232,-46.147
7.68539,223.770,-186.768,3.604,1740.938,0.040,0.282,-0.177,0.282,0.156,0.0,1,0.0,209,1692.7,1,1692.7,1936,7.657,-2.269,21.158,-0.110,-0.267,-8.928,-21.559
7.70558,223.770,-186.768,30.937,1768.271,-0.032,0.158,-0.305,0.158,0.160,0.0,1,0.0,209,1564.6,1,1564.6,1967,7.690,-1.480,19.558,0.000,-0.841,0.000,-58.152
7.72578,223.682,-186.855,56.250,1793.584,0.050,0.111,-0.106,0.111,0.162,0.0,1,0.0,209,1546.1,1,1546.1,1995,7.700,-1.023,19.327,0.457,-0.231,43.203,-21.779
7.74599,223.594,-186.943,81.035,1818.369,-0.010,0.059,-0.056,0.059,0.162,0.0,1,0.0,209,1434.8,1,1434.8,2024,7.721,-0.862,17.934,0.000,-0.774,0.000,-69.556
7.76618,223.682,-186.855,104.590,1841.924,-0.092,0.016,0.024,0.016,0.163,0.0,1,0.0,209,1324.9,1,1324.9,2051,7.747,-0.717,16.561,0.319,-0.682,29.814,-63.747
7.78637,223.682,-186.855,126.826,1864.160,-0.090,-0.020,0.032,-0.020,0.163,0.0,1,0.0,209,1264.0,1,1264.0,2076,7.761,-0.717,15.800,0.000,-0.762,0.000,-59.637
7.80510,223.770,-186.768,145.371,1882.705,-0.130,-0.051,-0.011,-0.051,0.162,0.0,1,0.0,209,1125.1,1,1125.1,2096,7.785,-0.587,14.063,0.000,-0.845,0.000,-79.122
7.82528,223.682,-186.855,165.322,1902.656,-0.081,-0.100,0.037,-0.100,0.160,0.0,1,0.0,209,1023.8,1,1023.8,2118,7.803,-0.487,12.797,0.101,-0.566,10.737,-60.402
7.84548,223.682,-186.855,182.285,1919.619,-0.140,-0.099,-0.105,-0.099,0.158,0.0,1,0.0,209,986.8,1,986.8,2136,7.820,-0.358,12.336,0.129,-0.463,11.293,-40.462
7.86567,223.682,-186.855,197.930,1935.264,-0.140,-0.098,-0.106,-0.098,0.156,0.0,1,0.0,209,924.5,1,924.5,2152,7.844,-0.135,11.556,0.080,-0.400,5.648,-28.545
7.88586,223.770,-186.768,212.520,1949.854,-0.043,-0.063,0.019,-0.063,0.154,0.0,1,0.0,209,893.5,1,893.5,2168,7.862,-0.135,11.168,0.000,-0.388,0.000,-21.627
7.90605,223.682,-186.855,226.758,1964.092,0.003,-0.001,0.055,-0.001,0.154,0.0,1,0.0,209,851.3,1,851.3,2183,7.886,-0.066,10.641,0.000,-0.302,0.000,-22.456
7.92477,223.682,-186.855,239.941,1977.275,0.041,0.005,0.016,0.005,0.154,0.0,-1,0.0,209,851.3,1,851.3,2197,7.912,0.032,10.641,0.000,0.000,0.000,0.000
7.94498,223.682,-186.855,253.652,1990.986,0.023,-0.037,-0.017,-0.037,0.154,0.0,-1,0.0,209,851.3,1,851.3,2212,7.923,0.095,10.641,0.064,0.000,5.100,0.000
7.96517,223.682,-186.855,267.539,2004.873,0.145,-0.061,0.064,-0.061,0.152,0.0,-1,0.0,209,863.4,1,863.4,2227,7.950,0.095,10.792,0.000,0.058,0.000,4.547
7.98537,223.770,-186.768,280.986,2018.320,0.157,-0.059,0.014,-0.059,0.151,0.0,-1,0.0,209,869.7,1,869.7,2242,7.966,0.095,10.872,0.000,0.080,0.000,4.921
8.00668,223.682,-186.855,297.070,2034.404,0.183,-0.062,0.081,-0.062,0.150,0.0,-1,0.0,209,869.7,1,869.7,2260,7.985,0.166,10.872,0.071,0.000,6.346,0.000
8.02460,223.682,-186.855,309.375,2046.709,0.130,-0.031,-0.078,-0.031,0.149,0.0,-1,0.0,209,879.6,1,879.6,2274,8.005,0.274,10.994,0.000,0.000,0.000,0.000
8.04482,223.682,-186.855,323.174,2060.508,0.137,-0.077,-0.135,-0.077,0.148,0.0,-1,0.0,209,879.6,1,879.6,2290,8.022,0.338,10.994,0.064,0.000,5.396,0.000
8.06502,223.594,-186.943,336.621,2073.955,0.015,-0.112,-0.192,-0.112,0.146,0.0,-1,0.0,209,879.6,1,879.6,2305,8.046,0.338,10.994,0.000,0.000,0.000,0.000
8.08521,223.682,-186.855,350.244,2087.578,-0.016,-0.118,-0.172,-0.118,0.143,0.0,-1,0.0,209,865.7,1,865.7,2320,8.068,0.467,10.822,0.129,0.000,11.737,0.000
8.10541,223.594,-186.943,3.867,2101.201,0.044,-0.121,-0.104,-0.121,0.141,0.0,-1,0.0,209,855.8,1,855.8,2336,8.080,0.467,10.697,0.000,-0.126,0.000,-10.735
8.12559,223.682,-186.855,17.051,2114.385,0.139,-0.072,-0.054,-0.072,0.139,0.0,-1,0.0,209,818.4,1,818.4,2351,8.110,0.606,10.230,0.070,-0.190,6.401,-17.400
8.14579,223.682,-186.855,30.146,2127.480,0.208,-0.058,-0.034,-0.058,0.138,0.0,-1,0.0,209,801.8,1,801.8,2365,8.120,0.606,10.022,0.000,-0.208,0.000,-20.148
8.16450,223.682,-186.855,41.572,2138.906,0.227,-0.074,0.053,-0.074,0.137,0.0,-1,0.0,209,782.2,1,782.2,2378,8.145,0.606,9.777,0.000,-0.101,0.000,-6.345
8.18470,223.770,-186.768,53.701,2151.035,0.187,-0.060,0.065,-0.060,0.136,0.0,-1,0.0,209,754.3,1,754.3,2392,8.158,0.606,9.428,0.000,-0.349,0.000,-37.715
8.20490,223.682,-186.855,65.742,2163.076,0.138,-0.087,0.103,-0.087,0.134,0.0,-1,0.0,209,705.1,1,705.1,2406,8.183,0.606,8.814,0.000,-0.233,0.000,-20.932
8.22509,223.682,-186.855,77.520,2174.854,0.090,-0.088,0.043,-0.088,0.132,0.0,-1,0.0,209,635.3,1,635.3,2419,8.206,0.606,7.941,0.000,-0.505,0.000,-44.571
8.24529,223.682,-186.855,85.693,2183.027,0.047,-0.032,0.070,-0.032,0.131,0.0,-1,0.0,209,586.9,1,586.9,2429,8.230,0.606,7.336,0.000,-0.250,0.000,-21.558
8.26549,223.594,-186.943,93.516,2190.850,0.107,-0.013,-0.028,-0.013,0.131,0.0,-1,0.0,209,562.1,1,562.1,2438,8.242,0.548,7.026,-0.058,-0.311,-5.025,-26.679
8.28420,223.682,-186.855,100.986,2198.320,0.080,0.002,0.056,0.002,0.131,0.0,-1,0.0,209,536.9,1,536.9,2446,8.264,0.446,6.712,0.000,0.000,0.000,0.000
8.30441,223.682,-186.855,108.457,2205.791,-0.028,0.023,-0.036,0.023,0.131,0.0,-1,0.0,209,504.8,1,504.8,2455,8.290,0.307,6.311,-0.070,-0.203,-7.393,-21.412
8.32461,223.594,-186.943,115.576,2212.910,-0.049,-0.031,-0.042,-0.031,0.131,0.0,-1,0.0,209,485.0,1,485.0,2463,8.301,0.232,6.063,-0.074,-0.248,-6.401,-21.334
8.34481,223.682,-186.855,122.344,2219.678,-0.109,0.016,-0.128,0.016,0.131,0.0,-1,0.0,209,454.8,1,454.8,2471,8.326,0.168,5.685,-0.064,-0.071,-5.362,-6.006
8.36499,223.682,-186.855,129.639,2226.973,-0.130,0.014,-0.117,0.014,0.131,0.0,-1,0.0,209,427.1,1,427.1,2479,8.350,0.168,5.338,0.000,-0.164,0.000,-13.040
8.38519,223.682,-186.855,136.582,2233.916,-0.281,-0.019,-0.250,-0.019,0.131,0.0,-1,0.0,209,427.1,1,427.1,2486,8.369,0.106,5.338,0.000,0.000,0.000,0.000
8.40568,223.682,-186.855,143.437,2240.771,-0.175,0.051,-0.206,0.051,0.131,0.0,-1,0.0,209,427.1,1,427.1,2493,8.388,0.106,5.338,0.000,0.000,0.000,0.000
8.42509,223.682,-186.855,149.238,2246.572,0.077,0.124,-0.011,0.124,0.134,0.0,-1,0.0,209,417.6,1,417.6,2500,8.397,0.106,5.221,0.000,-0.118,0.000,-11.063
8.44529,223.770,-186.768,155.742,2253.076,0.078,0.164,0.020,0.164,0.137,0.0,-1,0.0,209,402.9,1,402.9,2507,8.432,0.106,5.036,0.000,-0.184,0.000,-13.048
8.46401,223.594,-186.943,161.631,2258.965,0.139,0.157,0.022,0.157,0.140,0.0,-1,0.0,209,402.9,1,402.9,2513,8.443,0.106,5.036,0.000,0.000,0.000,0.000
8.48420,223.682,-186.855,167.871,2265.205,0.070,0.075,-0.054,0.075,0.142,0.0,-1,0.0,209,386.4,1,386.4,2520,8.465,0.106,4.830,0.000,-0.104,0.000,-7.570
8.50441,223.594,-186.943,174.463,2271.797,0.078,0.029,-0.063,0.029,0.143,0.0,-1,0.0,209,363.5,1,363.5,2527,8.487,0.178,4.543,0.071,-0.189,6.001,-15.870
8.52461,223.682,-186.855,180.703,2278.037,0.100,0.007,0.033,0.007,0.143,0.0,-1,0.0,209,347.9,1,347.9,2534,8.507,0.178,4.348,0.000,-0.195,0.000,-12.563
8.54479,223.594,-186.943,186.416,2283.750,0.134,-0.005,0.071,-0.005,0.143,0.0,-1,0.0,209,315.8,1,315.8,2540,8.529,0.239,3.947,0.062,-0.202,5.508,-18.092
8.56499,223.682,-186.855,192.129,2289.463,0.217,0.054,0.161,0.054,0.144,0.0,-1,0.0,209,269.4,1,269.4,2546,8.553,0.239,3.368,0.000,-0.299,0.000,-26.195
8.58371,223.682,-186.855,197.227,2294.561,0.368,0.123,0.378,0.123,0.145,0.0,-1,0.0,209,253.3,1,253.3,2551,8.563,0.307,3.167,0.068,-0.200,5.690,-16.675
8.60389,223.770,-186.768,199.775,2297.109,0.388,0.220,0.441,0.220,0.149,0.0,-1,0.0,209,0.0,1,0.0,2555,8.580,0.397,2.842,0.089,-0.325,5.149,-18.698
8.62409,223.682,-186.855,200.127,2297.461,0.200,0.120,0.307,0.120,0.153,0.0,-1,0.0,209,0.0,1,0.0,2555,8.600,0.461,2.246,0.000,-0.319,0.000,-27.080
8.64429,223.682,-186.855,200.127,2297.461,0.106,-0.008,0.186,-0.008,0.153,0.0,-1,0.0,209,0.0,1,0.0,2555,8.626,0.461,1.761,0.000,-0.253,0.000,-23.099
8.66446,223.682,-186.855,200.127,2297.461,0.059,-0.021,0.087,-0.021,0.153,0.0,-1,0.0,209,0.0,1,0.0,2555,8.647,0.550,1.849,0.089,0.087,4.184,4.138
8.68466,223.682,-186.855,200.127,2297.461,0.022,-0.027,0.041,-0.027,0.152,0.0,-1,0.0,209,0.0,1,0.0,2555,8.662,0.611,1.678,0.062,-0.171,5.078,-14.124
8.70486,223.682,-186.855,200.127,2297.461,-0.022,-0.031,0.001,-0.031,0.152,0.0,-1,0.0,209,0.0,1,0.0,2555,8.681,0.611,1.442,0.000,0.000,0.000,0.000
8.72357,223.682,-186.855,200.127,2297.461,-0.056,-0.023,0.000,-0.023,0.151,0.0,-1,0.0,209,0.0,1,0.0,2555,8.705,0.611,1.310,0.000,-0.132,0.000,-11.762
8.74377,223.682,-186.855,200.127,2297.461,-0.046,-0.021,-0.010,-0.021,0.151,0.0,-1,0.0,209,0.0,1,0.0,2555,8.726,0.611,1.135,0.000,-0.080,0.000,-7.391
8.76397,223.682,-186.855,200.215,2297.549,-0.003,-0.026,-0.013,-0.026,0.150,0.0,-1,0.0,209,0.0,1,0.0,2555,8.741,0.611,1.069,0.000,-0.067,0.000,-4.246
8.78418,223.682,-186.855,200.127,2297.461,0.002,-0.048,-0.017,-0.048,0.149,0.0,-1,0.0,209,0.0,1,0.0,2555,8.762,0.611,1.069,0.000,0.000,0.000,0.000
8.80458,223.682,-186.855,200.215,2297.549,-0.004,-0.059,-0.018,-0.059,0.148,0.0,-1,0.0,209,0.0,1,0.0,2555,8.772,0.611,1.012,0.000,-0.057,0.000,-5.006
8.82397,223.770,-186.768,200.215,2297.549,-0.009,-0.071,-0.020,-0.071,0.147,0.0,-1,0.0,209,0.0,1,0.0,2555,8.800,0.611,0.932,0.000,-0.080,0.000,-3.317
8.84418,223.682,-186.855,200.127,2297.461,0.019,-0.080,-0.035,-0.080,0.145,0.0,-1,0.0,209,0.0,1,0.0,2555,8.823,0.611,0.657,0.000,-0.137,0.000,-12.979
8.86438,223.770,-186.768,200.215,2297.549,0.050,-0.087,-0.042,-0.087,0.144,0.0,-1,0.0,209,0.0,1,0.0,2555,8.846,0.611,0.315,0.000,-0.190,0.000,-17.188
8.88457,223.594,-186.943,200.127,2297.461,0.060,-0.083,-0.051,-0.083,0.142,0.0,-1,0.0,209,0.0,-1,0.0,2555,8.868,0.611,-0.061,0.000,-0.203,0.000,-18.522
8.90329,223.682,-186.855,200.127,2297.461,0.050,-0.065,-0.036,-0.065,0.141,0.0,-1,0.0,209,0.0,-1,0.0,2555,8.879,0.611,-0.306,0.000,-0.244,0.000,-21.149
8.92347,223.682,-186.855,200.127,2297.461,0.048,-0.054,-0.031,-0.054,0.140,0.0,-1,0.0,209,0.0,-1,0.0,2555,8.889,0.548,-0.652,-0.064,-0.346,-5.531,-30.017
8.94367,223.770,-186.768,200.127,2297.461,0.077,-0.042,-0.035,-0.042,0.139,0.0,-1,0.0,209,0.0,-1,0.0,2555,8.918,0.392,-1.368,-0.087,-0.357,-8.673,-35.858
8.96386,223.682,-186.855,200.215,2297.549,0.108,-0.031,-0.022,-0.031,0.138,0.0,-1,0.0,209,0.0,-1,0.0,2555,8.946,0.176,-2.291,-0.103,-0.482,-8.603,-40.193
8.98406,223.682,-186.855,200.127,2297.461,0.071,-0.003,0.003,-0.003,0.138,0.0,1,0.0,209,264.5,-1,-264.5,2555,8.970,-0.113,-3.306,-0.150,-0.582,-15.483,-60.229
9.00426,223.770,-186.768,194.062,2291.396,-0.030,0.042,0.087,0.042,0.138,0.0,1,0.0,209,310.0,-1,-310.0,2549,8.982,-0.228,-3.875,-0.115,-0.569,-10.315,-50.978
9.02297,223.682,-186.855,188.262,2285.596,-0.145,0.035,0.023,0.035,0.139,0.0,1,0.0,209,420.3,-1,-420.3,2543,9.006,-0.406,-5.254,-0.076,-0.696,-6.263,-57.462
9.04317,223.682,-186.855,181.406,2278.740,-0.102,-0.004,-0.009,-0.004,0.139,0.0,1,0.0,209,508.7,-1,-508.7,2535,9.028,-0.590,-6.358,-0.115,-0.400,-9.697,-33.687
9.06337,223.770,-186.768,173.584,2270.918,-0.008,0.001,0.005,0.001,0.139,0.0,1,0.0,209,555.8,-1,-555.8,2527,9.040,-0.661,-6.947,-0.071,-0.589,-6.559,-53.957
9.08358,223.682,-186.855,164.619,2261.953,0.102,-0.018,0.093,-0.018,0.139,0.0,1,0.0,209,598.4,-1,-598.4,2518,9.063,-0.738,-7.480,0.000,-0.289,0.000,-23.357
9.10376,223.770,-186.768,156.270,2253.604,0.097,-0.021,0.168,-0.021,0.139,0.0,1,0.0,209,630.7,-1,-630.7,2508,9.083,-0.738,-7.884,0.000,-0.403,0.000,-19.861
9.12395,223.770,-186.768,145.371,2242.705,-0.025,0.045,0.154,0.045,0.140,0.0,1,0.0,209,709.4,-1,-709.4,2497,9.106,-0.501,-8.868,0.056,-0.495,4.595,-40.422
9.14415,223.770,-186.768,132.803,2230.137,-0.129,0.004,-0.042,0.004,0.140,0.0,1,0.0,209,787.9,-1,-787.9,2483,9.128,-0.418,-9.848,0.000,-0.475,0.000,-40.147
9.16287,223.770,-186.768,120.938,2218.271,-0.100,-0.026,0.005,-0.026,0.140,0.0,1,0.0,209,808.2,-1,-808.2,2470,9.137,-0.418,-10.103,0.000,-0.255,0.000,-22.265
9.18308,223.682,-186.855,107.842,2205.176,-0.184,-0.023,-0.022,-0.023,0.139,0.0,1,0.0,209,846.2,-1,-846.2,2455,9.162,-0.418,-10.578,0.000,-0.233,0.000,-20.363
9.20358,223.682,-186.855,93.076,2190.410,-0.087,0.048,-0.043,0.048,0.139,0.0,1,0.0,209,857.6,-1,-857.6,2438,9.174,-0.352,-10.720,0.067,-0.142,5.921,-12.633
9.22299,223.594,-186.943,80.244,2177.578,0.087,0.073,0.116,0.073,0.141,0.0,1,0.0,209,884.8,-1,-884.8,2423,9.199,-0.092,-11.060,0.128,-0.113,11.998,-10.667
9.24320,223.682,-186.855,66.357,2163.691,0.055,0.088,0.014,0.088,0.143,0.0,-1,0.0,209,904.0,-1,-904.0,2408,9.229,0.081,-11.300,0.082,-0.125,6.097,-9.311
9.26341,223.857,-186.680,52.822,2150.156,0.023,0.013,-0.016,0.013,0.143,0.0,-1,0.0,209,911.6,-1,-911.6,2392,9.242,0.081,-11.395,0.000,-0.095,0.000,-7.899
9.28361,223.857,-186.680,38.760,2136.094,0.065,-0.044,0.176,-0.044,0.143,0.0,-1,0.0,209,941.3,-1,-941.3,2376,9.263,0.202,-11.767,0.058,-0.230,5.013,-19.798
