t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.48045,252.070,0.088,0,0.000,0.008,0.006,0.003,0.005,0.008,0.006,500.0,-1,-500.0,0.459,0.00,0.00,0.00,0.00,0.00,0.00
0.49050,251.982,0.000,0,0.000,0.008,0.009,0.003,0.002,0.008,0.009,500.0,-1,-500.0,0.459,0.00,0.00,0.00,0.00,0.00,0.00
0.50073,251.982,0.000,0,0.000,0.005,0.008,0.003,0.001,0.005,0.008,500.0,-1,-500.0,0.477,0.00,0.00,0.00,0.00,0.00,0.00
0.51078,252.070,0.088,0,0.000,0.004,0.004,0.003,0.004,0.004,0.004,500.0,-1,-500.0,0.488,0.00,0.00,0.00,0.00,0.00,0.00
0.53037,251.982,0.000,0,0.000,0.006,0.008,0.003,0.003,0.006,0.008,500.0,-1,-500.0,0.507,0.00,0.00,0.00,0.00,0.00,0.00
0.54042,251.982,0.000,0,0.000,0.005,0.007,0.003,0.003,0.005,0.007,500.0,-1,-500.0,0.518,0.00,0.00,0.00,0.00,0.00,0.00
0.55065,251.982,0.000,0,0.000,0.005,0.008,0.003,0.002,0.005,0.008,500.0,-1,-500.0,0.531,0.00,0.00,0.00,0.00,0.00,0.00
0.56070,252.070,0.088,0,0.000,0.008,0.009,0.003,0.005,0.008,0.009,500.0,-1,-500.0,0.541,0.00,0.00,0.00,0.00,0.00,0.00
0.57084,251.982,0.000,0,0.000,0.009,0.008,0.003,0.004,0.009,0.008,500.0,-1,-500.0,0.541,0.00,0.00,0.00,0.00,0.00,0.00
0.59043,251.982,0.000,0,0.000,0.009,0.003,0.003,0.004,0.009,0.003,500.0,-1,-500.0,0.572,0.00,0.00,0.00,0.00,0.00,0.00
0.60048,252.070,0.088,0,0.000,0.008,0.005,0.004,0.007,0.008,0.005,500.0,-1,-500.0,0.572,0.00,0.00,0.00,0.00,0.00,0.00
0.61071,251.982,0.000,0,0.000,0.006,0.006,0.004,0.008,0.006,0.006,500.0,-1,-500.0,0.585,0.00,0.00,0.00,0.00,0.00,0.00
0.62076,251.982,0.000,0,0.000,0.007,0.006,0.004,0.008,0.007,0.006,500.0,-1,-500.0,0.593,0.00,0.00,0.00,0.00,0.00,0.00
0.64035,251.982,0.000,0,0.000,0.007,0.006,0.004,0.005,0.007,0.006,500.0,-1,-500.0,0.619,0.00,0.00,0.00,0.00,0.00,0.00
0.65040,251.982,0.000,0,0.000,0.009,0.003,0.004,0.005,0.009,0.003,500.0,-1,-500.0,0.631,0.00,0.00,0.00,0.00,0.00,0.00
0.66063,251.982,0.000,0,0.000,0.010,0.001,0.004,0.005,0.010,0.001,500.0,-1,-500.0,0.631,0.00,0.00,0.00,0.00,0.00,0.00
0.67068,251.982,0.000,0,0.000,0.010,0.000,0.004,0.002,0.010,0.000,500.0,-1,-500.0,0.644,0.00,0.00,0.00,0.00,0.00,0.00
0.69027,251.982,0.000,0,0.000,0.011,0.000,0.004,0.008,0.011,0.000,500.0,-1,-500.0,0.671,0.00,0.00,0.00,0.00,0.00,0.00
0.70056,251.982,0.000,0,0.000,0.009,0.000,0.004,0.007,0.009,0.000,500.0,-1,-500.0,0.682,0.00,0.00,0.00,0.00,0.00,0.00
0.72049,252.070,0.088,0,0.000,0.010,0.001,0.005,0.003,0.010,0.001,500.0,-1,-500.0,0.698,0.00,0.00,0.00,0.00,0.00,0.00
0.74008,251.982,0.000,0,0.000,0.010,0.002,0.005,0.005,0.010,0.002,500.0,-1,-500.0,0.719,0.00,0.00,0.00,0.00,0.00,0.00
0.75013,251.982,0.000,0,0.000,0.008,0.002,0.005,0.005,0.008,0.002,500.0,-1,-500.0,0.731,0.00,0.00,0.00,0.00,0.00,0.00
0.76036,252.070,0.088,0,0.000,0.008,0.001,0.005,0.008,0.008,0.001,500.0,-1,-500.0,0.731,0.00,0.00,0.00,0.00,0.00,0.00
0.77041,251.982,0.000,0,0.000,0.010,-0.001,0.005,0.011,0.010,-0.001,500.0,-1,-500.0,0.743,0.00,0.00,0.00,0.00,0.00,0.00
0.79000,252.070,0.088,0,0.000,0.007,0.000,0.005,0.010,0.007,0.000,500.0,-1,-500.0,0.768,0.00,0.00,0.00,0.00,0.00,0.00
0.80005,251.982,0.000,0,0.000,0.007,0.000,0.005,0.010,0.007,0.000,500.0,-1,-500.0,0.768,0.00,0.00,0.00,0.00,0.00,0.00
0.81028,251.982,0.000,0,0.000,0.004,0.001,0.005,0.008,0.004,0.001,500.0,-1,-500.0,0.782,0.00,0.00,0.00,0.00,0.00,0.00
0.82033,251.982,0.000,0,0.000,0.005,0.001,0.005,0.008,0.005,0.001,500.0,-1,-500.0,0.791,0.00,0.00,0.00,0.00,0.00,0.00
0.83983,251.982,0.000,0,0.000,0.007,0.004,0.005,0.005,0.007,0.004,500.0,-1,-500.0,0.820,0.00,0.00,0.00,0.00,0.00,0.00
0.85006,252.070,0.088,0,0.000,0.007,0.000,0.005,0.004,0.007,0.000,500.0,-1,-500.0,0.832,0.00,0.00,0.00,0.00,0.00,0.00
0.86011,251.982,0.000,0,0.000,0.005,0.000,0.006,0.002,0.005,0.000,500.0,-1,-500.0,0.839,0.00,0.00,0.00,0.00,0.00,0.00
0.87034,252.070,0.088,0,0.000,0.005,-0.002,0.006,0.003,0.005,-0.002,500.0,-1,-500.0,0.839,0.00,0.00,0.00,0.00,0.00,0.00
0.88975,251.982,0.000,0,0.000,0.008,-0.001,0.006,0.007,0.008,-0.001,500.0,-1,-500.0,0.863,0.00,0.00,0.00,0.00,0.00,0.00
0.89998,252.070,0.088,0,0.000,0.009,0.000,0.006,0.007,0.009,0.000,500.0,-1,-500.0,0.880,0.00,0.00,0.00,0.00,0.00,0.00
0.91005,252.070,0.088,0,0.000,0.008,0.001,0.006,0.003,0.008,0.001,500.0,-1,-500.0,0.890,0.00,0.00,0.00,0.00,0.00,0.00
0.92026,252.070,0.088,0,0.000,0.010,0.001,0.006,0.004,0.010,0.001,500.0,-1,-500.0,0.890,0.00,0.00,0.00,0.00,0.00,0.00
0.93967,252.070,0.088,0,0.000,0.010,0.007,0.006,0.006,0.010,0.007,500.0,-1,-500.0,0.915,0.00,0.00,0.00,0.00,0.00,0.00
0.94990,251.982,0.000,0,0.000,0.010,0.006,0.006,0.002,0.010,0.006,500.0,-1,-500.0,0.928,0.00,0.00,0.00,0.00,0.00,0.00
0.96019,251.982,0.000,0,0.000,0.010,0.005,0.006,0.003,0.010,0.005,500.0,-1,-500.0,0.928,0.00,0.00,0.00,0.00,0.00,0.00
0.97022,252.070,0.088,0,0.000,0.010,0.005,0.006,0.004,0.010,0.005,500.0,-1,-500.0,0.945,0.00,0.00,0.00,0.00,0.00,0.00
0.98963,251.982,0.000,0,0.000,0.009,0.007,0.007,0.005,0.009,0.007,500.0,-1,-500.0,0.966,0.00,0.00,0.00,0.00,0.00,0.00
0.99986,251.982,0.000,0,0.000,0.011,0.005,0.007,0.004,0.011,0.005,500.0,-1,-500.0,0.978,0.00,0.00,0.00,0.00,0.00,0.00
1.00991,247.676,-4.307,0,0.000,-0.016,0.185,0.007,0.034,-0.016,0.185,500.0,-1,-500.0,0.978,0.00,0.00,0.00,0.00,0.00,0.00
1.02014,242.930,-9.053,0,0.000,-0.012,0.174,0.007,0.070,-0.012,0.174,500.0,-1,-500.0,0.994,0.00,0.00,0.00,0.00,0.00,0.00
1.03955,233.877,-18.105,0,0.000,0.007,0.037,0.007,0.025,0.007,0.037,500.0,-1,-500.0,1.019,0.00,0.00,0.00,0.00,0.00,0.00
1.04978,229.395,-22.588,0,0.000,0.000,0.086,0.007,0.051,0.000,0.086,500.0,-1,-500.0,1.019,0.00,0.00,0.00,0.00,0.00,0.00
1.05983,224.473,-27.510,0,0.000,0.016,0.060,0.007,0.028,0.016,0.060,500.0,-1,-500.0,1.033,0.00,0.00,0.00,0.00,0.00,0.00
1.07006,219.902,-32.080,0,0.000,0.011,0.040,0.007,0.032,0.011,0.040,500.0,-1,-500.0,1.045,0.00,0.07,0.00,0.07,0.00,6.42
1.08736,212.080,-39.902,0,0.000,0.013,-0.004,0.007,-0.019,0.013,-0.004,500.0,-1,-500.0,1.054,0.08,0.21,0.08,0.14,7.59,13.94
1.09989,205.928,-46.055,0,0.000,0.005,0.020,0.007,-0.035,0.005,0.020,500.0,-1,-500.0,1.067,0.08,0.32,1.08,0.08,0.40,0.00
1.10994,201.270,-50.713,0,0.000,0.007,0.010,0.007,-0.019,0.007,0.010,500.0,-1,-500.0,1.096,0.08,0.49,0.00,0.10,0.00,6.62
1.12953,192.217,-59.766,0,0.000,0.000,0.007,0.007,-0.004,0.000,0.007,500.0,-1,-500.0,1.102,0.08,0.49,0.00,0.00,0.00,0.00
1.13958,187.207,-64.775,0,0.000,0.001,-0.031,0.007,-0.033,0.001,-0.031,500.0,-1,-500.0,1.117,0.08,0.61,0.00,0.12,0.00,8.32
1.14981,182.637,-69.346,0,0.000,0.013,0.025,0.008,0.008,0.013,0.025,500.0,-1,-500.0,1.126,0.08,0.68,0.00,0.07,0.00,6.68
1.15988,177.803,-74.180,0,0.000,0.026,-0.010,0.008,0.010,0.026,-0.010,500.0,-1,-500.0,1.139,0.08,0.68,0.00,0.00,0.00,0.00
1.17945,168.662,-83.320,0,0.000,0.021,-0.004,0.008,0.020,0.021,-0.004,500.0,-1,-500.0,1.151,0.08,0.79,0.00,0.11,0.00,9.16
1.18950,164.092,-87.891,0,0.000,0.012,0.038,0.008,0.022,0.012,0.038,500.0,-1,-500.0,1.166,0.08,0.89,0.00,0.10,0.00,6.96
1.19973,159.346,-92.637,0,0.000,0.020,-0.015,0.009,-0.010,0.020,-0.015,500.0,-1,-500.0,1.175,0.08,0.99,0.00,0.10,0.00,9.93
1.27720,121.289,-130.693,0,0.000,0.010,0.010,0.009,0.021,0.010,0.010,500.0,-1,-500.0,1.186,0.08,1.09,0.00,0.09,0.00,8.46
1.28935,118.740,-133.242,0,0.000,0.020,0.028,0.009,0.056,0.020,0.028,500.0,-1,-500.0,1.186,0.08,1.09,0.00,0.09,0.00,8.46
1.29958,114.082,-137.900,0,0.000,0.023,-0.011,0.010,0.013,0.023,-0.011,500.0,-1,-500.0,1.264,0.08,1.77,0.00,0.11,0.00,8.38
1.31899,105.381,-146.602,0,0.000,0.026,-0.006,0.010,0.003,0.026,-0.006,500.0,-1,-500.0,1.299,0.08,1.99,0.00,0.10,0.00,7.41
1.32924,100.986,-150.996,0,0.000,0.020,0.042,0.010,0.040,0.020,0.042,500.0,-1,-500.0,1.310,0.08,2.12,0.00,0.13,0.00,11.97
1.33947,96.416,-155.566,0,0.000,0.025,-0.015,0.011,-0.020,0.025,-0.015,500.0,-1,-500.0,1.310,0.08,2.12,0.00,0.13,0.00,11.97
1.34952,92.021,-159.961,0,0.000,0.004,0.012,0.011,-0.010,0.004,0.012,500.0,-1,-500.0,1.326,0.08,2.25,0.00,0.13,0.00,7.78
1.36911,83.584,-168.398,0,0.000,0.001,0.020,0.011,-0.002,0.001,0.020,500.0,-1,-500.0,1.347,0.08,2.45,0.00,0.10,0.00,7.51
1.37917,78.838,-173.145,0,0.000,0.013,-0.029,0.011,-0.040,0.013,-0.029,500.0,-1,-500.0,1.347,0.08,2.45,0.00,0.10,0.00,7.51
1.38939,74.707,-177.275,0,0.000,0.005,0.019,0.011,0.005,0.005,0.019,500.0,-1,-500.0,1.361,0.08,2.57,0.00,0.12,0.00,9.17
1.42625,57.568,-194.414,0,0.000,0.023,0.003,0.012,0.026,0.023,0.003,500.0,-1,-500.0,1.379,0.08,2.65,0.00,0.09,0.00,5.02
1.43941,52.559,-199.424,0,0.000,0.025,-0.015,0.012,0.008,0.025,-0.015,500.0,-1,-500.0,1.379,0.08,2.65,0.00,0.09,0.00,5.02
1.45884,44.033,-207.949,0,0.000,0.017,0.000,0.012,-0.002,0.017,0.000,500.0,-1,-500.0,1.441,0.08,3.31,0.00,0.13,0.00,10.90
1.46905,39.639,-212.344,0,0.000,-0.001,0.022,0.012,0.005,-0.001,0.022,500.0,-1,-500.0,1.441,0.08,3.31,0.00,0.13,0.00,10.90
1.47910,34.980,-217.002,0,0.000,0.014,-0.022,0.012,-0.031,0.014,-0.022,500.0,-1,-500.0,1.451,0.08,3.43,0.00,0.12,0.00,9.94
1.48933,30.762,-221.221,0,0.000,-0.004,0.013,0.012,0.014,-0.004,0.013,500.0,-1,-500.0,1.465,0.08,3.53,0.00,0.10,0.00,8.29
1.50874,22.061,-229.922,0,0.000,0.002,0.010,0.013,0.012,0.002,0.010,500.0,-1,-500.0,1.478,0.08,3.62,0.00,0.09,0.00,8.15
1.51897,17.578,-234.404,0,0.000,0.035,-0.022,0.013,-0.015,0.035,-0.022,500.0,-1,-500.0,1.493,0.08,3.72,0.00,0.09,0.00,5.86
1.52902,13.271,-238.711,0,0.000,0.011,0.008,0.013,0.041,0.011,0.008,500.0,-1,-500.0,1.506,0.08,3.81,0.00,0.09,0.00,6.78
1.54861,4.570,-247.412,0,0.000,0.010,0.041,0.013,0.037,0.010,0.041,500.0,-1,-500.0,1.528,0.08,3.94,0.00,0.13,0.00,6.26
1.55866,0.000,-251.982,0,0.000,0.034,-0.005,0.014,0.010,0.034,-0.005,500.0,-1,-500.0,1.541,0.08,4.08,0.00,0.14,0.00,10.76
1.56889,355.693,-256.289,0,0.000,0.011,0.030,0.014,0.046,0.011,0.030,500.0,-1,-500.0,1.549,0.08,4.20,0.00,0.12,0.00,12.30
1.57895,350.947,-261.035,0,0.000,0.017,0.004,0.014,-0.003,0.017,0.004,500.0,-1,-500.0,1.560,0.08,4.34,0.00,0.14,0.00,11.62
1.58917,346.553,-265.430,0,0.000,-0.004,0.004,0.014,-0.028,-0.004,0.004,500.0,-1,-500.0,1.560,0.08,4.34,0.00,0.14,0.00,11.62
1.60858,338.027,-273.955,0,0.000,-0.013,0.000,0.014,-0.034,-0.013,0.000,500.0,-1,-500.0,1.586,0.08,4.55,0.00,0.10,0.00,7.12
1.61881,333.457,-278.525,0,0.000,-0.004,-0.003,0.014,-0.048,-0.004,-0.003,500.0,-1,-500.0,1.598,0.08,4.66,0.00,0.12,0.00,11.65
1.62886,328.975,-283.008,0,0.000,0.002,0.022,0.014,-0.013,0.002,0.022,500.0,-1,-500.0,1.607,0.08,4.78,0.00,0.12,0.00,10.56
1.64845,320.361,-291.621,0,0.000,0.010,-0.004,0.014,0.003,0.010,-0.004,500.0,-1,-500.0,1.619,0.08,4.87,0.00,0.09,0.00,7.68
1.65850,315.791,-296.191,0,0.000,0.013,0.003,0.014,0.022,0.013,0.003,500.0,-1,-500.0,1.633,0.08,4.99,0.00,0.12,0.00,8.59
1.66873,311.396,-300.586,0,0.000,0.009,0.036,0.014,0.033,0.009,0.036,500.0,-1,-500.0,1.644,0.08,5.16,0.00,0.18,0.00,15.20
1.67893,307.090,-304.893,0,0.000,0.037,-0.006,0.015,0.005,0.037,-0.006,500.0,-1,-500.0,1.659,0.08,5.28,0.00,0.11,0.00,7.49
1.69872,297.773,-314.209,0,0.000,0.019,0.025,0.015,0.022,0.019,0.025,500.0,-1,-500.0,1.669,0.08,5.40,0.00,0.12,0.00,12.43
1.70895,293.291,-318.691,0,0.000,0.009,0.040,0.015,0.022,0.009,0.040,500.0,-1,-500.0,1.684,0.08,5.51,0.00,0.11,0.00,7.99
1.72836,284.590,-327.393,0,0.000,0.004,-0.001,0.015,-0.002,0.004,-0.001,500.0,-1,-500.0,1.705,0.08,5.71,0.00,0.11,0.00,9.90
1.73859,280.020,-331.963,0,0.000,0.001,-0.004,0.015,-0.004,0.001,-0.004,500.0,-1,-500.0,1.718,0.08,5.82,0.00,0.11,0.00,8.51
1.74864,275.449,-336.533,0,0.000,-0.001,0.012,0.015,-0.013,-0.001,0.012,500.0,-1,-500.0,1.718,0.08,5.82,0.00,0.11,0.00,8.51
1.75887,270.879,-341.104,0,0.000,0.019,-0.024,0.016,-0.025,0.019,-0.024,500.0,-1,-500.0,1.737,0.08,5.93,0.00,0.11,0.00,6.01
1.77828,262.090,-349.893,0,0.000,0.003,0.002,0.016,0.036,0.003,0.002,500.0,-1,-500.0,1.757,0.08,6.17,0.00,0.15,0.00,11.97
1.78852,257.432,-354.551,0,0.000,0.001,0.028,0.016,0.040,0.001,0.028,500.0,-1,-500.0,1.769,0.08,6.26,0.00,0.09,0.00,6.91
1.79856,252.861,-359.121,0,0.000,0.034,-0.002,0.016,0.020,0.034,-0.002,500.0,-1,-500.0,1.769,0.08,6.26,0.00,0.09,0.00,6.91
1.80869,248.467,-363.516,0,0.000,0.017,0.010,0.016,0.041,0.017,0.010,500.0,-1,-500.0,1.781,0.08,6.37,0.00,0.12,0.00,11.06
1.82821,239.150,-372.832,0,0.000,0.005,0.047,0.016,0.029,0.005,0.047,500.0,-1,-500.0,1.815,0.08,6.59,0.00,0.09,0.00,7.09
1.83826,234.492,-377.490,0,0.000,0.017,0.013,0.017,-0.008,0.017,0.013,500.0,-1,-500.0,1.815,0.08,6.59,0.00,0.09,0.00,7.09
1.84849,229.922,-382.061,0,0.000,0.001,-0.023,0.017,-0.002,0.001,-0.023,500.0,-1,-500.0,1.820,0.08,6.64,0.00,0.06,0.00,5.58
1.85854,225.088,-386.895,0,0.000,-0.005,-0.006,0.016,-0.008,-0.005,-0.006,500.0,-1,-500.0,1.833,0.08,6.74,0.00,0.09,0.00,7.86
1.87813,216.211,-395.771,0,0.000,0.020,-0.026,0.017,-0.035,0.020,-0.026,500.0,-1,-500.0,1.855,0.08,6.88,0.00,0.07,0.00,5.45
1.88818,211.289,-400.693,0,0.000,0.007,-0.034,0.017,-0.020,0.007,-0.034,500.0,-1,-500.0,1.869,0.08,7.02,0.00,0.14,0.00,10.37
1.89841,206.631,-405.352,0,0.000,0.008,0.006,0.017,0.022,0.008,0.006,500.0,-1,-500.0,1.880,0.08,7.07,0.00,0.05,0.00,4.34
1.90846,201.885,-410.098,0,0.000,0.004,0.002,0.017,0.014,0.004,0.002,500.0,-1,-500.0,1.880,0.08,7.07,0.00,0.05,0.00,4.34
1.92806,192.744,-419.238,0,0.000,0.016,0.005,0.017,0.035,0.016,0.005,500.0,-1,-500.0,1.909,0.08,7.31,0.00,0.11,0.00,10.67
1.93810,187.998,-423.984,0,0.000,0.013,0.030,0.017,0.042,0.013,0.030,500.0,-1,-500.0,1.909,0.08,7.31,0.00,0.11,0.00,10.67
1.94833,183.252,-428.730,0,0.000,0.009,0.016,0.017,0.014,0.009,0.016,500.0,-1,-500.0,1.924,0.08,7.43,0.00,0.12,0.00,8.35
1.95838,178.506,-433.477,0,0.000,0.022,0.000,0.018,-0.010,0.022,0.000,500.0,-1,-500.0,1.933,0.08,7.51,0.00,0.08,0.00,8.06
1.97797,169.629,-442.354,0,0.000,0.014,-0.002,0.018,-0.019,0.014,-0.002,500.0,-1,-500.0,1.958,0.08,7.64,0.00,0.07,0.00,5.31
1.98802,164.707,-447.275,0,0.000,-0.005,-0.018,0.018,-0.034,-0.005,-0.018,500.0,-1,-500.0,1.969,0.08,7.73,0.00,0.09,0.00,7.49
1.99825,160.049,-451.934,0,0.000,0.012,-0.016,0.018,-0.051,0.012,-0.016,0.0,1,0.0,1.969,0.08,7.73,0.00,0.09,0.00,7.49
2.00830,159.082,-452.900,0,0.000,0.018,-0.205,0.018,-0.068,0.018,-0.205,0.0,1,0.0,1.980,0.08,7.79,0.00,0.06,0.00,5.47
2.02789,158.994,-452.988,0,0.000,-0.014,-0.102,0.018,0.025,-0.014,-0.102,0.0,1,0.0,1.999,0.08,7.87,0.00,0.09,0.00,4.60
2.03795,158.994,-452.988,0,0.000,0.007,-0.034,0.018,-0.005,0.007,-0.034,0.0,1,0.0,2.008,0.08,7.95,0.00,0.07,0.00,7.32
2.04817,158.994,-452.988,0,0.000,0.000,-0.062,0.018,-0.004,0.000,-0.062,0.0,1,0.0,2.019,0.08,8.02,0.00,0.07,0.00,5.68
2.05827,158.994,-452.988,0,0.000,0.000,-0.067,0.018,-0.014,0.000,-0.067,0.0,1,0.0,2.034,0.08,8.13,0.00,0.11,0.00,8.72
2.07757,158.994,-452.988,0,0.000,0.004,-0.029,0.018,0.008,0.004,-0.029,0.0,1,0.0,2.063,0.08,8.13,0.00,0.00,0.00,0.00
2.08778,158.994,-452.988,0,0.000,0.012,-0.020,0.018,0.004,0.012,-0.020,0.0,1,0.0,2.063,0.08,8.13,0.00,0.00,0.00,0.00
2.09783,158.994,-452.988,0,0.000,0.010,-0.003,0.018,0.011,0.010,-0.003,0.0,1,0.0,2.070,0.08,8.13,0.00,0.00,0.00,0.00
2.10806,158.994,-452.988,0,0.000,0.015,-0.017,0.019,0.003,0.015,-0.017,0.0,1,0.0,2.083,0.08,8.13,0.00,0.00,0.00,0.00
2.11811,158.994,-452.988,0,0.000,0.016,-0.027,0.019,0.013,0.016,-0.027,0.0,1,0.0,2.083,0.08,8.13,0.00,0.00,0.00,0.00
2.13770,158.994,-452.988,0,0.000,0.025,0.001,0.019,0.004,0.025,0.001,0.0,1,0.0,2.113,0.08,8.13,0.00,0.00,0.00,0.00
2.14775,158.994,-452.988,0,0.000,0.021,-0.009,0.019,-0.001,0.021,-0.009,0.0,1,0.0,2.125,0.08,8.13,0.00,0.00,0.00,0.00
2.15798,158.994,-452.988,0,0.000,0.023,-0.007,0.020,0.004,0.023,-0.007,0.0,1,0.0,2.134,0.08,8.13,0.00,0.00,0.00,0.00
2.16803,158.994,-452.988,0,0.000,0.022,-0.008,0.020,0.003,0.022,-0.008,0.0,1,0.0,2.145,0.08,8.13,0.00,0.00,0.00,0.00
2.18753,158.994,-452.988,0,0.000,0.020,0.002,0.020,0.001,0.020,0.002,0.0,1,0.0,2.160,0.08,8.13,0.00,0.00,0.00,0.00
2.19776,159.082,-452.900,0,0.000,0.016,0.000,0.020,0.001,0.016,0.000,0.0,1,0.0,2.174,0.08,8.13,0.00,0.00,0.00,0.00
2.20781,158.994,-452.988,0,0.000,0.014,-0.011,0.020,0.004,0.014,-0.011,0.0,1,0.0,2.187,0.08,8.13,0.00,0.00,0.00,0.00
2.21804,158.994,-452.988,0,0.000,0.011,-0.008,0.021,0.005,0.011,-0.008,0.0,1,0.0,2.187,0.08,8.13,0.00,0.00,0.00,0.00
2.23745,159.082,-452.900,0,0.000,0.011,-0.004,0.021,0.008,0.011,-0.004,0.0,1,0.0,2.214,0.08,8.13,0.00,0.00,0.00,0.00
2.24768,158.994,-452.988,0,0.000,0.007,-0.002,0.021,0.008,0.007,-0.002,0.0,1,0.0,2.226,0.08,8.13,0.00,0.00,0.00,0.00
2.25773,158.994,-452.988,0,0.000,0.007,0.000,0.021,0.004,0.007,0.000,0.0,1,0.0,2.236,0.08,8.13,0.00,0.00,0.00,0.00
2.26796,158.994,-452.988,0,0.000,0.007,0.000,0.021,0.005,0.007,0.000,0.0,1,0.0,2.247,0.08,8.13,0.00,0.00,0.00,0.00
2.28737,159.082,-452.900,0,0.000,0.016,0.007,0.021,0.004,0.016,0.007,0.0,1,0.0,2.263,0.08,8.13,0.00,0.00,0.00,0.00
2.29760,158.994,-452.988,0,0.000,0.014,0.002,0.021,0.003,0.014,0.002,0.0,1,0.0,2.274,0.08,8.13,0.00,0.00,0.00,0.00
2.30880,159.082,-452.900,0,0.000,0.016,0.000,0.022,0.006,0.016,0.000,0.0,1,0.0,2.290,0.08,8.13,0.00,0.00,0.00,0.00
2.32771,158.994,-452.988,0,0.000,0.020,0.005,0.022,0.006,0.020,0.005,0.0,1,0.0,2.299,0.08,8.13,0.00,0.00,0.00,0.00
2.33777,158.994,-452.988,0,0.000,0.022,0.008,0.022,0.008,0.022,0.008,0.0,1,0.0,2.315,0.08,8.13,0.00,0.00,0.00,0.00
2.35735,158.994,-452.988,0,0.000,0.019,0.005,0.023,0.008,0.019,0.005,0.0,1,0.0,2.335,0.08,8.13,0.00,0.00,0.00,0.00
2.36742,158.994,-452.988,0,0.000,0.016,0.000,0.023,0.010,0.016,0.000,0.0,1,0.0,2.350,0.08,8.13,0.00,0.00,0.00,0.00
