t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
6.26806,255.674,-1347.012,0,0.000,0.017,0.014,0.047,0.005,0.017,0.014,0.0,1,0.0,6.241,-0.21,25.58,0.00,0.00,0.00,0.00
6.27811,255.674,-1347.012,0,0.000,0.014,0.013,0.047,0.005,0.014,0.013,0.0,1,0.0,6.252,-0.21,25.58,0.00,0.00,0.00,0.00
6.28834,255.674,-1347.012,0,0.000,0.013,0.011,0.047,0.004,0.013,0.011,0.0,1,0.0,6.265,-0.21,25.58,0.00,0.00,0.00,0.00
6.29839,255.674,-1347.012,0,0.000,0.011,0.009,0.047,0.005,0.011,0.009,0.0,1,0.0,6.276,-0.21,25.58,0.00,0.00,0.00,0.00
6.31798,255.674,-1347.012,0,0.000,0.014,0.005,0.048,0.001,0.014,0.005,0.0,1,0.0,6.290,-0.21,25.58,0.00,0.00,0.00,0.00
6.32803,255.674,-1347.012,0,0.000,0.017,0.005,0.048,0.000,0.017,0.005,0.0,1,0.0,6.304,-0.21,25.58,0.00,0.00,0.00,0.00
6.33832,255.674,-1347.012,0,0.000,0.018,0.003,0.048,0.000,0.018,0.003,0.0,1,0.0,6.315,-0.21,25.58,0.00,0.00,0.00,0.00
6.34833,255.674,-1347.012,0,0.000,0.016,0.005,0.048,0.005,0.016,0.005,0.0,1,0.0,6.328,-0.21,25.58,0.00,0.00,0.00,0.00
6.36774,255.674,-1347.012,0,0.000,0.013,0.007,0.048,0.010,0.013,0.007,0.0,1,0.0,6.342,-0.21,25.58,0.00,0.00,0.00,0.00
6.37797,255.674,-1347.012,0,0.000,0.013,0.008,0.048,0.008,0.013,0.008,0.0,1,0.0,6.355,-0.21,25.58,0.00,0.00,0.00,0.00
6.38802,255.674,-1347.012,0,0.000,0.013,0.007,0.049,0.007,0.013,0.007,0.0,1,0.0,6.366,-0.21,25.58,0.00,0.00,0.00,0.00
6.39825,255.674,-1347.012,0,0.000,0.010,0.008,0.049,0.005,0.010,0.008,0.0,1,0.0,6.377,-0.21,25.58,0.00,0.00,0.00,0.00
6.41766,255.674,-1347.012,0,0.000,0.010,0.010,0.049,0.007,0.010,0.010,0.0,1,0.0,6.387,-0.21,25.58,0.00,0.00,0.00,0.00
6.42789,255.674,-1347.012,0,0.000,0.008,0.009,0.049,0.005,0.008,0.009,0.0,1,0.0,6.401,-0.21,25.58,0.00,0.00,0.00,0.00
6.43794,255.586,-1347.100,0,0.000,0.010,0.005,0.049,0.002,0.010,0.005,0.0,1,0.0,6.411,-0.21,25.58,0.00,0.00,0.00,0.00
6.44817,255.674,-1347.012,0,0.000,0.008,0.004,0.049,0.000,0.008,0.004,0.0,1,0.0,6.425,-0.21,25.58,0.00,0.00,0.00,0.00
6.45847,255.586,-1347.100,0,0.000,0.009,0.005,0.049,0.000,0.009,0.005,0.0,1,0.0,6.437,-0.21,25.58,0.00,0.00,0.00,0.00
6.47805,255.586,-1347.100,0,0.000,0.009,0.005,0.049,-0.002,0.009,0.005,0.0,1,0.0,6.449,-0.21,25.58,0.00,0.00,0.00,0.00
6.49764,255.762,-1346.924,0,0.000,0.008,0.007,0.050,-0.001,0.008,0.007,0.0,1,0.0,6.477,-0.21,25.58,0.00,0.00,0.00,0.00
6.50769,255.674,-1347.012,0,0.000,0.007,0.007,0.050,0.000,0.007,0.007,0.0,1,0.0,6.489,-0.21,25.58,0.00,0.00,0.00,0.00
6.51793,255.674,-1347.012,0,0.000,0.008,0.008,0.050,-0.001,0.008,0.008,0.0,1,0.0,6.498,-0.21,25.58,0.00,0.00,0.00,0.00
6.52797,255.674,-1347.012,0,0.000,0.013,0.010,0.050,0.001,0.013,0.010,0.0,1,0.0,6.510,-0.21,25.58,0.00,0.00,0.00,0.00
6.54756,255.586,-1347.100,0,0.000,0.014,0.010,0.050,0.002,0.014,0.010,0.0,1,0.0,6.521,-0.21,25.58,0.00,0.00,0.00,0.00
6.55761,255.674,-1347.012,0,0.000,0.011,0.011,0.050,0.003,0.011,0.011,0.0,1,0.0,6.533,-0.21,25.58,0.00,0.00,0.00,0.00
6.56784,255.674,-1347.012,0,0.000,0.013,0.010,0.050,0.004,0.013,0.010,0.0,1,0.0,6.544,-0.21,25.58,0.00,0.00,0.00,0.00
6.57789,255.674,-1347.012,0,0.000,0.016,0.014,0.051,0.002,0.016,0.014,0.0,1,0.0,6.554,-0.21,25.58,0.00,0.00,0.00,0.00
6.59739,255.674,-1347.012,0,0.000,0.016,0.008,0.051,-0.004,0.016,0.008,0.0,1,0.0,6.568,-0.21,25.58,0.00,0.00,0.00,0.00
6.60762,255.674,-1347.012,0,0.000,0.015,0.008,0.051,-0.004,0.015,0.008,0.0,1,0.0,6.578,-0.21,25.58,0.00,0.00,0.00,0.00
6.61767,255.674,-1347.012,0,0.000,0.011,0.007,0.051,-0.004,0.011,0.007,0.0,1,0.0,6.592,-0.21,25.58,0.00,0.00,0.00,0.00
6.62790,255.674,-1347.012,0,0.000,0.008,0.006,0.051,-0.002,0.008,0.006,0.0,1,0.0,6.607,-0.21,25.58,0.00,0.00,0.00,0.00
6.64731,255.674,-1347.012,0,0.000,0.009,0.002,0.051,-0.007,0.009,0.002,0.0,1,0.0,6.615,-0.21,25.58,0.00,0.00,0.00,0.00
6.65754,255.674,-1347.012,0,0.000,0.008,0.001,0.052,-0.002,0.008,0.001,0.0,1,0.0,6.638,-0.21,25.58,0.00,0.00,0.00,0.00
6.66761,255.586,-1347.100,0,0.000,0.008,0.002,0.052,0.001,0.008,0.002,0.0,1,0.0,6.648,-0.21,25.58,0.00,0.00,0.00,0.00
6.67782,255.674,-1347.012,0,0.000,0.009,0.004,0.052,0.003,0.009,0.004,0.0,1,0.0,6.648,-0.21,25.58,0.00,0.00,0.00,0.00
6.69723,255.674,-1347.012,0,0.000,0.009,0.004,0.052,0.005,0.009,0.004,0.0,1,0.0,6.671,-0.21,25.58,0.00,0.00,0.00,0.00
6.70746,255.674,-1347.012,0,0.000,0.010,0.002,0.052,0.008,0.010,0.002,0.0,1,0.0,6.685,-0.21,25.58,0.00,0.00,0.00,0.00
6.71776,255.674,-1347.012,0,0.000,0.013,0.006,0.052,0.011,0.013,0.006,0.0,1,0.0,6.700,-0.21,25.58,0.00,0.00,0.00,0.00
6.73740,255.586,-1347.100,0,0.000,0.016,0.007,0.052,0.008,0.016,0.007,0.0,1,0.0,6.711,-0.21,25.58,0.00,0.00,0.00,0.00
6.74763,255.586,-1347.100,0,0.000,0.017,0.005,0.053,0.007,0.017,0.005,0.0,1,0.0,6.727,-0.21,25.58,0.00,0.00,0.00,0.00
6.75768,255.674,-1347.012,0,0.000,0.019,0.007,0.053,0.003,0.019,0.007,0.0,1,0.0,6.737,-0.21,25.58,0.00,0.00,0.00,0.00
6.77727,255.674,-1347.012,0,0.000,0.014,0.004,0.053,-0.002,0.014,0.004,0.0,1,0.0,6.757,-0.21,25.58,0.00,0.00,0.00,0.00
6.78732,255.674,-1347.012,0,0.000,0.011,0.006,0.053,-0.003,0.011,0.006,0.0,1,0.0,6.757,-0.21,25.58,0.00,0.00,0.00,0.00
6.79755,255.674,-1347.012,0,0.000,0.008,0.004,0.053,-0.005,0.008,0.004,0.0,1,0.0,6.771,-0.21,25.58,0.00,0.00,0.00,0.00
6.80760,255.586,-1347.100,0,0.000,0.004,0.008,0.053,-0.005,0.004,0.008,0.0,1,0.0,6.786,-0.21,25.58,0.00,0.00,0.00,0.00
6.82719,255.674,-1347.012,0,0.000,0.001,0.007,0.053,0.000,0.001,0.007,0.0,1,0.0,6.799,-0.21,25.58,0.00,0.00,0.00,0.00
6.83724,255.674,-1347.012,0,0.000,0.002,0.009,0.053,0.001,0.002,0.009,0.0,1,0.0,6.809,-0.21,25.58,0.00,0.00,0.00,0.00
6.84747,255.674,-1347.012,0,0.000,0.000,0.011,0.053,0.002,0.000,0.011,0.0,1,0.0,6.829,-0.21,25.58,0.00,0.00,0.00,0.00
6.86688,255.674,-1347.012,0,0.000,0.001,0.008,0.053,0.005,0.001,0.008,0.0,1,0.0,6.840,-0.21,25.58,0.00,0.00,0.00,0.00
6.87711,255.586,-1347.100,0,0.000,0.005,0.005,0.053,0.006,0.005,0.005,0.0,1,0.0,6.851,-0.21,25.58,0.00,0.00,0.00,0.00
6.88716,255.674,-1347.012,0,0.000,0.007,0.004,0.054,0.004,0.007,0.004,0.0,1,0.0,6.864,-0.21,25.58,0.00,0.00,0.00,0.00
6.89739,255.586,-1347.100,0,0.000,0.011,0.007,0.054,0.002,0.011,0.007,0.0,1,0.0,6.877,-0.21,25.58,0.00,0.00,0.00,0.00
6.91680,255.586,-1347.100,0,0.000,0.018,0.009,0.054,0.001,0.018,0.009,0.0,1,0.0,6.888,-0.21,25.58,0.00,0.00,0.00,0.00
6.92703,255.674,-1347.012,0,0.000,0.019,0.013,0.054,0.002,0.019,0.013,0.0,1,0.0,6.899,-0.21,25.58,0.00,0.00,0.00,0.00
6.93708,255.674,-1347.012,0,0.000,0.019,0.015,0.054,0.000,0.019,0.015,0.0,1,0.0,6.914,-0.21,25.58,0.00,0.00,0.00,0.00
6.94731,255.586,-1347.100,0,0.000,0.018,0.014,0.055,-0.001,0.018,0.014,0.0,1,0.0,6.914,-0.21,25.58,0.00,0.00,0.00,0.00
6.96672,255.586,-1347.100,0,0.000,0.017,0.005,0.055,0.002,0.017,0.005,0.0,1,0.0,6.941,-0.21,25.58,0.00,0.00,0.00,0.00
6.97722,255.586,-1347.100,0,0.000,0.012,0.000,0.055,0.006,0.012,0.000,0.0,1,0.0,6.955,-0.21,25.58,0.00,0.00,0.00,0.00
6.99686,255.674,-1347.012,0,0.000,0.007,0.003,0.055,0.004,0.007,0.003,0.0,1,0.0,6.965,-0.21,25.58,0.00,0.00,0.00,0.00
7.00708,255.674,-1347.012,0,0.000,0.004,0.003,0.055,0.005,0.004,0.003,0.0,1,0.0,6.982,-0.21,25.58,0.00,0.00,0.00,0.00
7.01714,255.674,-1347.012,0,0.000,0.004,0.003,0.055,0.000,0.004,0.003,0.0,1,0.0,6.994,-0.21,25.58,0.00,0.00,0.00,0.00
7.03672,255.586,-1347.100,0,0.000,0.008,0.000,0.055,0.000,0.008,0.000,0.0,1,0.0,7.014,-0.21,25.58,0.00,0.00,0.00,0.00
7.04677,255.674,-1347.012,0,0.000,0.007,0.001,0.055,-0.002,0.007,0.001,0.0,1,0.0,7.014,-0.21,25.58,0.00,0.00,0.00,0.00
7.05700,255.674,-1347.012,0,0.000,0.007,0.000,0.056,0.000,0.007,0.000,0.0,1,0.0,7.033,-0.21,25.58,0.00,0.00,0.00,0.00
7.06705,255.674,-1347.012,0,0.000,0.007,0.001,0.056,0.002,0.007,0.001,0.0,1,0.0,7.046,-0.21,25.58,0.00,0.00,0.00,0.00
7.08664,255.674,-1347.012,0,0.000,0.013,0.002,0.056,0.000,0.013,0.002,0.0,1,0.0,7.068,-0.21,25.58,0.00,0.00,0.00,0.00
7.09669,255.674,-1347.012,0,0.000,0.014,0.006,0.056,0.001,0.014,0.006,0.0,1,0.0,7.068,-0.21,25.58,0.00,0.00,0.00,0.00
7.10683,255.674,-1347.012,0,0.000,0.014,0.010,0.056,0.003,0.014,0.010,0.0,1,0.0,7.084,-0.21,25.58,0.00,0.00,0.00,0.00
7.11706,255.674,-1347.012,0,0.000,0.011,0.010,0.056,0.005,0.011,0.010,0.0,1,0.0,7.095,-0.21,25.58,0.00,0.00,0.00,0.00
7.13648,255.674,-1347.012,0,0.000,0.013,0.010,0.056,0.012,0.013,0.010,0.0,1,0.0,7.108,-0.21,25.58,0.00,0.00,0.00,0.00
7.14670,255.586,-1347.100,0,0.000,0.013,0.014,0.057,0.012,0.013,0.014,0.0,1,0.0,7.121,-0.21,25.58,0.00,0.00,0.00,0.00
7.15675,255.586,-1347.100,0,0.000,0.013,0.009,0.057,0.011,0.013,0.009,0.0,1,0.0,7.130,-0.21,25.58,0.00,0.00,0.00,0.00
7.16698,255.674,-1347.012,0,0.000,0.011,0.008,0.057,0.007,0.011,0.008,0.0,1,0.0,7.146,-0.21,25.58,0.00,0.00,0.00,0.00
7.18640,255.674,-1347.012,0,0.000,0.011,0.008,0.057,0.002,0.011,0.008,0.0,1,0.0,7.157,-0.21,25.58,0.00,0.00,0.00,0.00
7.19662,255.674,-1347.012,0,0.000,0.008,0.013,0.057,0.002,0.008,0.013,0.0,1,0.0,7.169,-0.21,25.58,0.00,0.00,0.00,0.00
7.20668,255.674,-1347.012,0,0.000,0.009,0.016,0.057,0.004,0.009,0.016,0.0,1,0.0,7.186,-0.21,25.58,0.00,0.00,0.00,0.00
7.21690,255.674,-1347.012,0,0.000,0.011,0.012,0.057,0.002,0.011,0.012,0.0,1,0.0,7.196,-0.21,25.58,0.00,0.00,0.00,0.00
7.22727,255.674,-1347.012,0,0.000,0.011,0.012,0.057,0.001,0.011,0.012,0.0,1,0.0,7.208,-0.21,25.58,0.00,0.00,0.00,0.00
7.24624,255.674,-1347.012,0,0.000,0.011,0.011,0.058,0.001,0.011,0.011,0.0,1,0.0,7.220,-0.21,25.58,0.00,0.00,0.00,0.00
7.25629,255.674,-1347.012,0,0.000,0.011,0.011,0.058,0.001,0.011,0.011,0.0,1,0.0,7.220,-0.21,25.58,0.00,0.00,0.00,0.00
7.26652,255.674,-1347.012,0,0.000,0.008,0.006,0.058,0.004,0.008,0.006,0.0,1,0.0,7.240,-0.21,25.58,0.00,0.00,0.00,0.00
7.27657,255.674,-1347.012,0,0.000,0.006,0.007,0.058,0.006,0.006,0.007,0.0,1,0.0,7.252,-0.21,25.58,0.00,0.00,0.00,0.00
7.28680,255.674,-1347.012,0,0.000,0.007,0.008,0.058,0.007,0.007,0.008,0.0,1,0.0,7.264,-0.21,25.58,0.00,0.00,0.00,0.00
7.30621,255.674,-1347.012,0,0.000,0.010,0.006,0.058,0.007,0.010,0.006,0.0,1,0.0,7.287,-0.21,25.58,0.00,0.00,0.00,0.00
7.31645,255.674,-1347.012,0,0.000,0.011,0.006,0.058,0.008,0.011,0.006,0.0,1,0.0,7.296,-0.21,25.58,0.00,0.00,0.00,0.00
7.32649,255.674,-1347.012,0,0.000,0.013,0.007,0.058,0.004,0.013,0.007,0.0,1,0.0,7.296,-0.21,25.58,0.00,0.00,0.00,0.00
7.34608,255.674,-1347.012,0,0.000,0.019,0.005,0.059,0.001,0.019,0.005,0.0,1,0.0,7.327,-0.21,25.58,0.00,0.00,0.00,0.00
7.35732,255.674,-1347.012,0,0.000,0.017,0.007,0.059,-0.002,0.017,0.007,0.0,1,0.0,7.339,-0.21,25.58,0.00,0.00,0.00,0.00
7.37612,255.674,-1347.012,0,0.000,0.018,0.011,0.059,-0.004,0.018,0.011,0.0,1,0.0,7.348,-0.21,25.58,0.00,0.00,0.00,0.00
7.38634,255.674,-1347.012,0,0.000,0.017,0.008,0.059,0.000,0.017,0.008,0.0,1,0.0,7.364,-0.21,25.58,0.00,0.00,0.00,0.00
7.39640,255.674,-1347.012,0,0.000,0.017,0.007,0.060,0.002,0.017,0.007,0.0,1,0.0,7.372,-0.21,25.58,0.00,0.00,0.00,0.00
7.41600,255.674,-1347.012,0,0.000,0.016,0.007,0.060,0.006,0.016,0.007,0.0,1,0.0,7.395,-0.21,25.58,0.00,0.00,0.00,0.00
7.42605,255.674,-1347.012,0,0.000,0.011,0.008,0.060,0.009,0.011,0.008,0.0,1,0.0,7.409,-0.21,25.58,0.00,0.00,0.00,0.00
7.43626,255.674,-1347.012,0,0.000,0.008,0.010,0.060,0.009,0.008,0.010,0.0,1,0.0,7.409,-0.21,25.58,0.00,0.00,0.00,0.00
7.44632,255.586,-1347.100,0,0.000,0.009,0.008,0.060,0.008,0.009,0.008,0.0,1,0.0,7.420,-0.21,25.58,0.00,0.00,0.00,0.00
7.46591,255.586,-1347.100,0,0.000,0.006,0.008,0.060,0.008,0.006,0.008,0.0,1,0.0,7.439,-0.21,25.58,0.00,0.00,0.00,0.00
7.47596,255.674,-1347.012,0,0.000,0.007,0.007,0.060,0.002,0.007,0.007,0.0,1,0.0,7.449,-0.21,25.58,0.00,0.00,0.00,0.00
7.48610,255.674,-1347.012,0,0.000,0.010,0.008,0.060,0.000,0.010,0.008,0.0,1,0.0,7.465,-0.21,25.58,0.00,0.00,0.00,0.00
7.49634,255.586,-1347.100,0,0.000,0.008,0.009,0.061,0.000,0.008,0.009,0.0,1,0.0,7.477,-0.21,25.58,0.00,0.00,0.00,0.00
7.50638,255.674,-1347.012,0,0.000,0.005,0.011,0.061,0.000,0.005,0.011,0.0,1,0.0,7.488,-0.21,25.58,0.00,0.00,0.00,0.00
7.52596,255.674,-1347.012,0,0.000,0.009,0.015,0.061,0.000,0.009,0.015,0.0,1,0.0,7.499,-0.21,25.58,0.00,0.00,0.00,0.00
7.53602,255.586,-1347.100,0,0.000,0.011,0.017,0.061,-0.001,0.011,0.017,0.0,1,0.0,7.499,-0.21,25.58,0.00,0.00,0.00,0.00
7.54625,255.674,-1347.012,0,0.000,0.013,0.013,0.061,0.004,0.013,0.013,0.0,1,0.0,7.520,-0.21,25.58,0.00,0.00,0.00,0.00
7.55630,255.674,-1347.012,0,0.000,0.012,0.012,0.061,0.003,0.012,0.012,0.0,1,0.0,7.529,-0.21,25.58,0.00,0.00,0.00,0.00
7.57588,255.674,-1347.012,0,0.000,0.010,0.008,0.061,0.005,0.010,0.008,0.0,1,0.0,7.556,-0.21,25.58,0.00,0.00,0.00,0.00
7.58594,255.586,-1347.100,0,0.000,0.010,0.008,0.061,0.007,0.010,0.008,0.0,1,0.0,7.556,-0.21,25.58,0.00,0.00,0.00,0.00
7.59617,255.674,-1347.012,0,0.000,0.013,0.008,0.062,0.002,0.013,0.008,0.0,1,0.0,7.567,-0.21,25.58,0.00,0.00,0.00,0.00
7.60640,255.674,-1347.012,0,0.000,0.011,0.008,0.062,0.002,0.011,0.008,0.0,1,0.0,7.582,-0.21,25.58,0.00,0.00,0.00,0.00
7.62598,255.674,-1347.012,0,0.000,0.010,0.009,0.062,-0.001,0.010,0.009,0.0,1,0.0,7.592,-0.21,25.58,0.00,0.00,0.00,0.00
7.63620,255.586,-1347.100,0,0.000,0.011,0.008,0.062,0.000,0.011,0.008,0.0,1,0.0,7.614,-0.21,25.58,0.00,0.00,0.00,0.00
7.65562,255.674,-1347.012,0,0.000,0.008,0.008,0.062,0.001,0.008,0.008,0.0,1,0.0,7.633,-0.21,25.58,0.00,0.00,0.00,0.00
7.66584,255.674,-1347.012,0,0.000,0.010,0.010,0.062,0.005,0.010,0.010,0.0,1,0.0,7.633,-0.21,25.58,0.00,0.00,0.00,0.00
7.67590,255.586,-1347.100,0,0.000,0.010,0.010,0.062,0.005,0.010,0.010,0.0,1,0.0,7.648,-0.21,25.58,0.00,0.00,0.00,0.00
7.68612,255.586,-1347.100,0,0.000,0.012,0.007,0.062,0.008,0.012,0.007,0.0,1,0.0,7.663,-0.21,25.58,0.00,0.00,0.00,0.00
7.70554,255.674,-1347.012,0,0.000,0.010,0.007,0.063,0.008,0.010,0.007,0.0,1,0.0,7.677,-0.21,25.58,0.00,0.00,0.00,0.00
7.71576,255.674,-1347.012,0,0.000,0.009,0.005,0.063,0.009,0.009,0.005,0.0,1,0.0,7.689,-0.21,25.58,0.00,0.00,0.00,0.00
7.72582,255.674,-1347.012,0,0.000,0.007,0.005,0.063,0.005,0.007,0.005,0.0,1,0.0,7.699,-0.21,25.58,0.00,0.00,0.00,0.00
7.74540,255.674,-1347.012,0,0.000,0.010,0.014,0.063,0.002,0.010,0.014,0.0,1,0.0,7.721,-0.21,25.58,0.00,0.00,0.00,0.00
7.75546,255.674,-1347.012,0,0.000,0.011,0.016,0.063,0.000,0.011,0.016,0.0,1,0.0,7.738,-0.21,25.58,0.00,0.00,0.00,0.00
7.76569,255.674,-1347.012,0,0.000,0.010,0.016,0.063,-0.001,0.010,0.016,0.0,1,0.0,7.745,-0.21,25.58,0.00,0.00,0.00,0.00
7.77574,255.674,-1347.012,0,0.000,0.009,0.017,0.063,-0.002,0.009,0.017,0.0,1,0.0,7.745,-0.21,25.58,0.00,0.00,0.00,0.00
7.79532,255.674,-1347.012,0,0.000,0.007,0.013,0.063,0.000,0.007,0.013,0.0,1,0.0,7.773,-0.21,25.58,0.00,0.00,0.00,0.00
7.80538,255.674,-1347.012,0,0.000,0.008,0.011,0.064,0.003,0.008,0.011,0.0,1,0.0,7.784,-0.21,25.58,0.00,0.00,0.00,0.00
7.81561,255.586,-1347.100,0,0.000,0.011,0.011,0.064,0.002,0.011,0.011,0.0,1,0.0,7.784,-0.21,25.58,0.00,0.00,0.00,0.00
7.82566,255.674,-1347.012,0,0.000,0.011,0.012,0.064,0.004,0.011,0.012,0.0,1,0.0,7.799,-0.21,25.58,0.00,0.00,0.00,0.00
7.84524,255.586,-1347.100,0,0.000,0.011,0.015,0.064,0.002,0.011,0.015,0.0,1,0.0,7.814,-0.21,25.58,0.00,0.00,0.00,0.00
7.85530,255.674,-1347.012,0,0.000,0.014,0.014,0.064,0.002,0.014,0.014,0.0,1,0.0,7.831,-0.21,25.58,0.00,0.00,0.00,0.00
7.86570,255.674,-1347.012,0,0.000,0.019,0.010,0.064,0.003,0.019,0.010,0.0,1,0.0,7.841,-0.21,25.58,0.00,0.00,0.00,0.00
7.88530,255.674,-1347.012,0,0.000,0.014,0.009,0.065,0.007,0.014,0.009,0.0,1,0.0,7.873,-0.21,25.58,0.00,0.00,0.00,0.00
7.89551,255.674,-1347.012,0,0.000,0.011,0.007,0.065,0.010,0.011,0.007,0.0,1,0.0,7.873,-0.21,25.58,0.00,0.00,0.00,0.00
7.90556,255.586,-1347.100,0,0.000,0.010,0.004,0.065,0.007,0.010,0.004,0.0,1,0.0,7.878,-0.21,25.58,0.00,0.00,0.00,0.00
7.92515,255.674,-1347.012,0,0.000,0.008,0.004,0.065,0.003,0.008,0.004,0.0,1,0.0,7.903,-0.21,25.58,0.00,0.00,0.00,0.00
7.93520,255.674,-1347.012,0,0.000,0.007,0.007,0.065,0.003,0.007,0.007,0.0,1,0.0,7.915,-0.21,25.58,0.00,0.00,0.00,0.00
7.94545,255.586,-1347.100,0,0.000,0.007,0.008,0.065,0.002,0.007,0.008,0.0,1,0.0,7.928,-0.21,25.58,0.00,0.00,0.00,0.00
7.95548,255.586,-1347.100,0,0.000,0.010,0.010,0.065,0.002,0.010,0.010,0.0,1,0.0,7.928,-0.21,25.58,0.00,0.00,0.00,0.00
7.97507,258.047,-1344.639,0,0.000,0.085,-0.457,0.066,-0.124,0.085,-0.457,0.0,1,0.0,7.951,-0.21,25.58,0.00,0.00,0.00,0.00
7.98512,259.717,-1342.969,0,0.000,0.093,0.069,0.067,0.076,0.093,0.069,0.0,1,0.0,7.965,-0.21,25.58,0.00,0.00,0.00,0.00
