t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
2.919498,257.9590,-0.087891,0,0.0000,0.00,1,0.00
2.920499,257.9590,-0.087891,0,0.0000,0.00,1,0.00
2.921500,257.9590,-0.087891,0,0.0000,0.00,1,0.00
2.922501,258.0469,0.000000,0,0.0000,0.00,1,0.00
2.923502,258.0469,0.000000,0,0.0000,0.00,1,0.00
2.924503,257.9590,-0.087891,0,0.0000,0.00,1,0.00
2.925504,257.9590,-0.087891,0,0.0000,0.00,1,0.00
2.926505,257.9590,-0.087891,0,0.0000,0.00,1,0.00
2.927506,258.0469,0.000000,0,0.0000,0.00,1,0.00
2.928507,258.0469,0.000000,0,0.0000,0.00,1,0.00
2.929508,257.9590,-0.087891,0,0.0000,0.00,1,0.00
