t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.084865,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.085865,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.086865,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.087865,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.088866,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.089867,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.090868,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.091868,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.092868,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.094909,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.095909,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.096909,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.097910,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.098911,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.099912,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.100913,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.101914,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.102914,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.103914,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.104914,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.105915,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.106916,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.107917,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.108918,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.109918,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.110918,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.111918,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.118811,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.119811,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.120811,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.121811,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.122812,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.123813,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.124814,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.125814,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.126815,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.127816,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.128817,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.129818,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.130818,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.131818,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.132818,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.133818,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.134818,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.135818,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.136818,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.137819,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.138820,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.139820,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.140820,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.141820,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.142820,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.143820,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.144820,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.145820,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.146821,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.147821,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.148821,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.149821,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.150821,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.151821,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.153506,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.154506,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.155506,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.156506,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.157506,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.158506,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.159507,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.160508,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.161509,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.162509,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.163509,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.164509,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.165509,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.166509,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.167509,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.168509,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.175449,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.176449,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.177449,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.178449,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.179449,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.180450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.181450,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.182450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.183450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.184450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.185450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.186450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.187450,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.188451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.189451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.190451,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.191451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.192451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.193451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.194451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.195451,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.196452,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.197453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.198453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.199453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.200453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.201453,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.202453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.203453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.204453,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.205454,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.206455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.207455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.208455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.209455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.210455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.211455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.212455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.213455,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.214456,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.215457,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.216457,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.217457,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.218457,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.219457,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.220457,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.221457,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.222457,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.223458,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.224458,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.231399,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.232399,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.233399,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.234399,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.235400,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.236401,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.237402,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.243137,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.244137,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.245137,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.246138,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.247139,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.248139,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.249139,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.250139,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.251140,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.252141,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.253142,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.254143,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.255144,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.256145,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.257146,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.258147,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.259148,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.260149,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.261150,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.262151,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.263152,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.264153,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.265154,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.266155,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.267156,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.268157,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.269158,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.270159,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.271160,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.272161,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.273162,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.274163,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.275164,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.276165,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.277166,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.278167,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.279168,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.280169,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.281170,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.282171,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.283172,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.284173,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.289361,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.296165,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.297165,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.298166,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.299167,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.300168,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.301169,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.302170,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.303171,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.304172,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.305173,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.306174,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.307175,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.308176,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.309177,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.310178,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.311179,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.312180,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.313181,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.314182,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.315183,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.316184,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.317185,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.318185,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.319186,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.320187,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.321188,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.322189,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.323190,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.324191,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.325192,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.326193,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.327194,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.328195,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.329196,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.330197,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.331198,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.332199,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.333200,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.334201,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.335202,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.336203,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.337204,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.338205,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.339206,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.340207,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.341208,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.342209,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.343210,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.344211,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.345212,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.428399,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.429399,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.430400,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.431400,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.432401,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.433402,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.434403,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.435404,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.436405,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.437406,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.438407,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.439408,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.440409,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.441410,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.442411,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.443412,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.444413,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.445414,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.446415,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.447416,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.448417,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.449418,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.450419,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.451420,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.452421,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.453422,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.454423,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.455424,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.456425,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.457426,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.458427,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.459428,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.460429,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.461430,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.462431,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.463432,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.464432,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.465433,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.466434,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.467435,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.468436,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.469437,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.470438,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.471439,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.472440,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.473441,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.474442,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.475443,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.476444,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.477445,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.577767,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.578768,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.579769,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.580770,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.581771,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.582772,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.583773,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.584774,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.585775,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.586776,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.587777,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.588778,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.589779,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.590780,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.591781,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.592782,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.593783,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.594784,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.595785,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.596786,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.597787,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.598788,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.599789,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.600790,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.601791,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.602792,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.603793,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.604794,290.9180,0.087891,0,0.0000,0.00,1,0.00
0.605795,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.606796,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.607797,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.608798,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.609799,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.610800,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.611801,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.612802,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.613802,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.614803,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.615804,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.616805,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.617806,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.618807,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.619808,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.620809,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.621810,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.622811,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.623812,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.624813,290.7422,-0.087891,0,0.0000,0.00,1,0.00
0.625814,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.626815,290.8301,0.000000,0,0.0000,0.00,1,0.00
0.727744,279.3164,-11.513672,0,0.0000,500.00,1,500.00
0.728745,278.7891,-12.041016,0,0.0000,500.00,1,500.00
0.729746,278.3496,-12.480469,0,0.0000,500.00,1,500.00
0.730747,278.1738,-12.656250,0,0.0000,500.00,1,500.00
0.731748,277.6465,-13.183594,0,0.0000,500.00,1,500.00
0.732749,277.0312,-13.798828,0,0.0000,500.00,1,500.00
0.733750,276.6797,-14.150391,0,0.0000,500.00,1,500.00
0.734751,276.4160,-14.414063,0,0.0000,500.00,1,500.00
0.735752,275.8008,-15.029297,0,0.0000,500.00,1,500.00
0.736753,275.2734,-15.556641,0,0.0000,500.00,1,500.00
0.737754,274.8340,-15.996094,0,0.0000,500.00,1,500.00
0.738755,274.5703,-16.259766,0,0.0000,500.00,1,500.00
0.739756,274.0430,-16.787109,0,0.0000,500.00,1,500.00
0.740757,273.3398,-17.490234,0,0.0000,500.00,1,500.00
0.741758,272.9883,-17.841797,0,0.0000,500.00,1,500.00
0.742759,272.8125,-18.017578,0,0.0000,500.00,1,500.00
0.743760,272.1973,-18.632812,0,0.0000,500.00,1,500.00
0.744761,271.5820,-19.248047,0,0.0000,500.00,1,500.00
0.745762,271.2305,-19.599609,0,0.0000,500.00,1,500.00
0.746763,271.0547,-19.775391,0,0.0000,500.00,1,500.00
0.747764,270.5273,-20.302734,0,0.0000,500.00,1,500.00
0.748765,269.8242,-21.005859,0,0.0000,500.00,1,500.00
0.749766,269.3848,-21.445312,0,0.0000,500.00,1,500.00
0.750767,269.2090,-21.621094,0,0.0000,500.00,1,500.00
0.751768,268.6816,-22.148437,0,0.0000,500.00,1,500.00
0.752769,268.0664,-22.763672,0,0.0000,500.00,1,500.00
0.753770,267.6270,-23.203125,0,0.0000,500.00,1,500.00
0.754771,267.3633,-23.466797,0,0.0000,500.00,1,500.00
0.755772,266.9238,-23.906250,0,0.0000,500.00,1,500.00
0.756773,266.3086,-24.521484,0,0.0000,500.00,1,500.00
