t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.097562,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.098562,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.100574,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.101575,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.102576,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.103577,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.104578,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.105579,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.106579,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.107579,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.108579,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.116143,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.117144,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.118144,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.119144,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.120144,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.121145,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.122146,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.123147,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.124148,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.125148,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.126148,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.127148,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.128148,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.129148,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.130149,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.131150,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.132150,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.133150,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.134150,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.135150,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.136150,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.137150,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.138150,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.139151,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.140152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.141152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.142152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.143152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.144152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.145152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.146152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.147152,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.148153,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.149154,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.150154,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.151154,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.152154,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.153154,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.154154,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.155154,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.156154,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.157155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.158155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.159155,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.160155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.161155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.162155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.163155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.164155,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.165156,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.173877,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.174877,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.175877,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.176877,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.177878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.178878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.179878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.180878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.181878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.182878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.183878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.184878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.185879,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.191869,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.192870,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.193871,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.194872,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.195873,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.196873,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.197873,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.198873,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.199873,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.200873,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.201873,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.202873,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.203874,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.204875,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.205875,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.206875,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.207875,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.208875,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.209875,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.210875,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.211875,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.212876,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.213876,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.214876,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.215876,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.216876,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.217876,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.218876,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.219876,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.220877,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.221878,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.222878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.223878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.224878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.225878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.226878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.227878,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.235459,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.236459,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.237459,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.238459,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.240910,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.241910,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.242910,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.243910,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.244910,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.245910,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.246910,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.247911,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.248912,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.249913,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.250913,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.251913,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.252914,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.253915,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.254916,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.255917,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.256918,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.257919,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.258920,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.259921,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.260921,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.261922,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.262923,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.263924,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.264925,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.265926,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.266927,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.267928,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.268929,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.269930,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.270931,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.271932,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.272933,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.273934,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.274935,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.275936,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.276937,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.277938,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.278939,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.279940,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.280941,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.281942,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.282943,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.283944,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.284945,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.285946,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.323070,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.324070,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.325071,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.326072,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.327073,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.328074,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.329075,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.330076,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.331077,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.332078,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.333079,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.334080,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.335081,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.336082,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.337083,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.338084,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.339085,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.340086,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.341087,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.342088,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.343089,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.344089,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.345090,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.346091,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.347092,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.348093,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.349094,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.350095,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.351096,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.352097,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.353098,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.354099,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.355100,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.356101,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.357102,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.358103,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.359104,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.360105,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.361106,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.362107,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.363108,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.364109,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.365110,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.366111,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.367112,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.368113,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.369114,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.370115,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.371116,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.372117,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.381538,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.382539,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.383540,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.384541,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.385542,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.386543,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.387544,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.388545,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.389546,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.390547,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.391548,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.392549,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.393550,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.394551,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.395552,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.396553,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.397554,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.398555,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.399556,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.400557,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.401558,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.402559,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.403560,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.404561,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.405562,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.406563,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.407564,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.408564,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.409565,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.410566,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.411567,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.412568,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.413569,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.414570,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.415571,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.416572,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.417573,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.418574,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.419575,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.420576,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.421577,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.422578,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.423579,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.424580,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.425581,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.426582,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.427583,233.2617,-0.263672,0,0.0000,0.00,1,0.00
0.428584,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.429585,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.430586,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.439362,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.440362,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.441363,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.442364,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.443365,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.444366,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.445367,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.446368,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.447369,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.448370,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.449371,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.450372,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.451373,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.452374,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.453375,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.454376,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.455377,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.456378,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.457379,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.458380,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.459381,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.460381,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.461382,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.462383,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.463384,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.464385,232.9980,-0.527344,0,0.0000,0.00,1,0.00
0.465386,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.466387,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.467388,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.468389,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.469390,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.470391,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.471392,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.472393,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.473394,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.474395,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.475396,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.476397,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.477398,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.478399,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.479400,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.480401,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.481402,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.482403,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.483404,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.484405,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.485406,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.486407,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.487408,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.488409,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.497071,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.498072,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.499073,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.500073,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.501074,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.502075,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.503076,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.504077,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.505078,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.506079,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.507080,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.508081,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.509082,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.510083,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.511084,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.512085,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.513086,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.514087,233.0859,-0.439453,0,0.0000,0.00,1,0.00
0.515088,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.516089,233.1738,-0.351563,0,0.0000,0.00,1,0.00
0.517090,233.1738,-0.351563,0,0.0000,0.00,1,0.00
