t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
2.348244,271.7578,0.1758,0,0.0000,-0.004788,-0.024335,0.038307,-0.004788,0.004190,1369.32,-1,-1369.32,2.228543,65.730,2.563,-0.048,0.000,-3.993,0.000
2.358318,271.8457,0.2637,0,0.0000,-0.001197,-0.024347,0.046088,-0.001197,0.002394,400.85,1,400.85,2.338289,65.669,2.563,-0.060,0.000,-4.973,0.000
2.368200,271.8457,0.2637,0,0.0000,0.006584,-0.024282,0.047285,0.006584,0.001197,2032.74,1,2032.74,2.338289,65.669,2.563,-0.060,0.000,-4.973,0.000
2.378242,271.8457,0.2637,0,0.0000,0.013168,-0.024149,0.040103,0.013168,0.002993,2931.94,1,2931.94,2.348244,65.669,2.514,0.000,-0.049,0.000,-3.835
2.388275,271.9336,0.3516,0,0.0000,0.015562,-0.023993,0.025139,0.015562,0.003591,2760.92,1,2760.92,2.348244,65.669,2.514,0.000,-0.049,0.000,-3.835
2.398175,272.0215,0.4395,0,0.0000,0.016161,-0.023833,0.008380,0.016161,0.003591,1570.74,1,1570.74,2.368200,65.669,2.514,0.000,0.000,0.000,0.000
2.408233,272.1094,0.5273,0,0.0000,0.018555,-0.023647,-0.010175,0.018555,0.004788,207.43,-1,-207.43,2.378242,65.669,2.514,0.000,0.000,0.000,0.000
2.418156,272.1094,0.5273,0,0.0000,0.014964,-0.023498,-0.023343,0.014964,0.005986,1914.03,-1,-1914.03,2.378242,65.669,2.514,0.000,0.000,0.000,0.000
2.428214,272.2852,0.7031,0,0.0000,0.008380,-0.023414,-0.027533,0.008380,0.009577,2903.95,-1,-2903.95,2.398175,65.765,2.618,0.096,0.104,7.669,8.334
2.438145,272.4609,0.8789,0,0.0000,-0.004190,-0.023455,-0.026935,-0.004190,0.009577,2792.75,-1,-2792.75,2.418156,65.765,2.618,0.000,0.000,0.000,0.000
2.448077,273.2520,1.6699,0,0.0000,-0.100556,-0.024454,-0.023942,-0.100556,0.011372,1610.94,-1,-1610.94,2.418156,65.765,2.618,0.000,0.000,0.000,0.000
2.458142,275.4492,3.8672,0,0.0000,-0.252588,-0.026996,-0.019154,-0.252588,0.009577,196.80,1,196.80,2.428214,65.765,2.618,0.000,0.000,0.000,0.000
2.468055,279.0527,7.4707,0,0.0000,-0.373495,-0.030699,-0.038906,-0.373495,0.002394,1934.07,1,1934.07,2.438145,65.765,2.618,0.000,0.000,0.000,0.000
2.478069,283.2715,11.6895,0,0.0000,-0.370503,-0.034409,-0.022745,-0.370503,0.007183,2919.09,1,2919.09,2.438145,65.765,2.618,0.000,0.000,0.000,0.000
2.487992,287.9297,16.3477,0,0.0000,-0.296881,-0.037354,-0.011372,-0.296881,0.005986,2825.26,1,2825.26,2.458142,65.765,2.618,0.000,0.000,0.000,0.000
2.498033,292.8516,21.2695,0,0.0000,-0.198120,-0.039344,0.019154,-0.198120,0.004788,1494.23,1,1494.23,2.468055,65.765,2.618,0.000,0.000,0.000,0.000
2.508051,297.5098,25.9277,0,0.0000,-0.172383,-0.041071,0.026935,-0.172383,0.005387,369.20,-1,-369.20,2.468055,65.765,2.618,0.000,0.000,0.000,0.000
2.517986,302.6074,31.0254,0,0.0000,-0.156820,-0.042629,0.018555,-0.156820,0.013168,1945.82,-1,-1945.82,2.487992,65.765,2.618,0.000,0.000,0.000,0.000
2.528044,308.1445,36.5625,0,0.0000,-0.152032,-0.044158,0.052672,-0.152032,0.005387,2966.07,-1,-2966.07,2.487992,65.765,2.618,0.000,0.000,0.000,0.000
2.537969,314.2090,42.6270,0,0.0000,-0.198719,-0.046130,0.000599,-0.198719,0.014365,2719.05,-1,-2719.05,2.508051,65.765,2.618,0.000,0.000,0.000,0.000
2.548041,320.2734,48.6914,0,0.0000,-0.097564,-0.047113,0.045490,-0.097564,0.019154,1208.66,-1,-1208.66,2.517986,65.765,2.618,0.000,0.000,0.000,0.000
2.557987,326.3379,54.7559,0,0.0000,-0.008380,-0.047196,0.041899,-0.008380,0.003591,526.83,1,526.83,2.537969,65.765,2.618,0.000,0.000,0.000,0.000
2.568003,332.9297,61.3477,0,0.0000,-0.063446,-0.047832,0.014365,-0.063446,0.005986,2353.36,1,2353.36,2.537969,65.765,2.618,0.000,0.000,0.000,0.000
2.577908,339.5215,67.9395,0,0.0000,-0.073023,-0.048555,0.031723,-0.073023,0.008380,2991.93,1,2991.93,2.548041,65.765,2.618,0.000,0.000,0.000,0.000
2.587941,346.2891,74.7070,0,0.0000,0.119710,-0.047354,0.002394,0.119710,0.005387,2491.55,1,2491.55,2.548041,65.765,2.618,0.000,0.000,0.000,0.000
2.597841,352.7051,81.1230,0,0.0000,0.045490,-0.046903,-0.007781,0.045490,0.002394,925.08,1,925.08,2.568003,65.765,2.618,0.000,0.000,0.000,0.000
2.607895,358.9453,87.3633,0,0.0000,0.068235,-0.046217,-0.010175,0.068235,0.008380,1044.30,-1,-1044.30,2.577908,64.994,2.618,-0.771,0.000,-28.981,0.000
2.617810,4.9219,93.3398,0,0.0000,0.189142,-0.044342,0.025139,0.189142,0.016759,2567.27,-1,-2567.27,2.577908,64.994,2.618,-0.771,0.000,-28.981,0.000
2.627876,11.3379,99.7559,0,0.0000,-0.045490,-0.044800,-0.014964,-0.045490,0.023343,2974.63,-1,-2974.63,2.597841,64.656,2.618,-0.338,0.000,-29.443,0.000
2.637810,17.7539,106.1719,0,0.0000,0.002394,-0.044776,-0.010774,0.002394,0.021548,2076.04,-1,-2076.04,2.607895,64.656,2.618,0.000,0.000,0.000,0.000
2.647864,24.2578,112.6758,0,0.0000,0.046687,-0.044307,0.004788,0.046687,0.019752,256.06,-1,-256.06,2.607895,64.656,2.618,0.000,0.000,0.000,0.000
2.657774,30.6738,119.0918,0,0.0000,-0.053870,-0.044841,-0.013767,-0.053870,-0.004190,1683.56,1,1683.56,2.627876,63.194,2.455,-1.462,-0.163,-118.373,-13.225
2.667812,37.0898,125.5078,0,0.0000,-0.099958,-0.045844,-0.011372,-0.099958,0.010774,2873.65,1,2873.65,2.637810,61.986,2.455,-1.208,0.000,-47.526,0.000
2.677708,42.8027,131.2207,0,0.0000,-0.030526,-0.046146,0.025738,-0.030526,0.014964,2769.08,1,2769.08,2.637810,61.986,2.455,-1.208,0.000,-47.526,0.000
2.687741,47.8125,136.2305,0,0.0000,0.188543,-0.044254,0.065841,0.188543,0.016161,1404.61,1,1404.61,2.657774,61.986,2.455,0.000,0.000,0.000,0.000
2.697803,52.3828,140.8008,0,0.0000,0.117316,-0.043074,0.053271,0.117316,0.006584,607.22,-1,-607.22,2.667812,61.570,2.455,-0.417,0.000,-31.512,0.000
2.707728,56.3379,144.7559,0,0.0000,0.198120,-0.041108,0.069432,0.198120,0.001796,2345.01,-1,-2345.01,2.687741,61.161,2.455,-0.408,0.000,-34.028,0.000
2.717776,60.2051,148.6230,0,0.0000,0.228048,-0.038816,0.058059,0.228048,0.006584,2999.24,-1,-2999.24,2.687741,61.161,2.455,-0.408,0.000,-34.028,0.000
2.727715,64.1602,152.5781,0,0.0000,0.121506,-0.037609,0.048483,0.121506,0.000599,2253.55,-1,-2253.55,2.697803,61.001,2.455,-0.160,0.000,-12.034,0.000
2.737655,67.6758,156.0937,0,0.0000,0.109535,-0.036520,0.011372,0.109535,0.020949,445.26,-1,-445.26,2.717776,60.486,2.455,-0.515,0.000,-44.446,0.000
2.747673,71.1914,159.6094,0,0.0000,0.004788,-0.036472,-0.004788,0.004788,0.016161,1579.18,1,1579.18,2.717776,60.486,2.455,-0.515,0.000,-44.446,0.000
2.757595,74.3555,162.7734,0,0.0000,0.153827,-0.034946,-0.016161,0.153827,0.019154,2856.39,1,2856.39,2.737655,60.191,2.455,-0.295,0.000,-11.904,0.000
2.767642,77.5195,165.9375,0,0.0000,0.096367,-0.033977,-0.029928,0.096367,0.023942,2766.02,1,2766.02,2.747673,59.758,2.403,-0.433,-0.052,-31.032,-3.716
2.777662,79.5410,167.9590,0,0.0000,0.161609,-0.032358,-0.034117,0.161609,0.025738,1338.72,1,1338.72,2.747673,59.758,2.403,-0.433,-0.052,-31.032,-3.716
2.790863,81.8262,170.2441,0,0.0000,0.131681,-0.030620,-0.016759,0.131681,0.031723,1345.23,-1,-1345.23,2.757595,59.758,2.403,0.000,0.000,0.000,0.000
2.797591,83.1445,171.5625,0,0.0000,0.061052,-0.030209,0.020351,0.061052,0.025738,2468.10,-1,-2468.10,2.767642,58.380,2.514,-1.378,0.111,-100.024,8.082
2.807511,85.2539,173.6719,0,0.0000,0.119112,-0.029027,0.016759,0.119112,0.031125,2980.74,-1,-2980.74,2.767642,58.380,2.514,-1.378,0.111,-100.024,8.082
2.911355,110.0391,198.4570,0,0.0000,0.365714,0.008950,0.053271,0.365714,0.018555,382.40,-1,-382.40,2.797591,58.122,2.514,-0.258,0.000,-19.634,0.000
2.913504,110.1270,198.5449,0,0.0000,0.350751,0.009704,0.016759,0.350751,0.023343,63.56,1,63.56,2.797591,58.122,2.514,-0.258,0.000,-19.634,0.000
2.917421,110.1270,198.5449,0,0.0000,0.265756,0.010745,-0.001197,0.265756,0.018555,942.20,1,942.20,2.797591,58.122,2.514,-0.258,0.000,-19.634,0.000
2.927339,110.0391,198.4570,0,0.0000,0.226252,0.012989,-0.022146,0.226252,0.016759,2627.14,1,2627.14,2.807511,56.290,2.494,-0.162,0.000,-13.119,0.000
2.937360,110.1270,198.5449,0,0.0000,0.165798,0.014650,-0.034716,0.165798,0.015562,2909.69,1,2909.69,2.807511,56.290,2.494,-0.162,0.000,-13.119,0.000
2.947260,110.0391,198.4570,0,0.0000,0.128090,0.015918,-0.034716,0.128090,0.010175,1625.11,1,1625.11,2.917421,56.290,2.494,0.000,0.000,0.000,0.000
2.957305,110.0391,198.4570,0,0.0000,0.097564,0.016898,-0.026336,0.097564,0.007183,543.92,-1,-543.92,2.927339,56.065,2.494,-0.225,0.000,-10.565,0.000
2.967210,110.0391,198.4570,0,0.0000,0.064045,0.017532,-0.011372,0.064045,0.005986,2421.90,-1,-2421.90,2.927339,56.065,2.494,-0.225,0.000,-10.565,0.000
2.977284,109.9512,198.3691,0,0.0000,0.044293,0.017979,0.003591,0.044293,0.005986,2975.29,-1,-2975.29,2.957305,56.065,2.494,0.000,0.000,0.000,0.000
2.987210,109.9512,198.3691,0,0.0000,0.024541,0.018222,0.022745,0.024541,0.000000,1886.87,-1,-1886.87,2.957305,56.065,2.494,0.000,0.000,0.000,0.000
2.997265,109.8633,198.2812,0,0.0000,0.009577,0.018318,0.038307,0.009577,0.000000,252.85,1,252.85,2.967210,55.565,2.494,-0.500,0.000,-27.306,0.000
3.007198,109.9512,198.3691,0,0.0000,0.007781,0.018396,0.046088,0.007781,-0.004788,2256.62,1,2256.62,2.977284,55.565,2.494,0.000,0.000,0.000,0.000
3.017211,109.7754,198.1934,0,0.0000,0.001197,0.018408,0.045490,0.001197,-0.004190,2996.23,1,2996.23,2.977284,55.565,2.494,0.000,0.000,0.000,0.000
3.027129,109.7754,198.1934,0,0.0000,-0.001796,0.018390,0.047285,-0.001796,-0.004190,2042.18,1,2042.18,2.997265,55.228,2.437,-0.337,-0.057,-14.761,-2.501
3.037145,109.7754,198.1934,0,0.0000,-0.001197,0.018378,0.044293,-0.001197,-0.001197,76.93,-1,-76.93,2.997265,55.228,2.437,-0.337,-0.057,-14.761,-2.501
3.047085,109.7754,198.1934,0,0.0000,-0.003591,0.018342,0.041300,-0.003591,-0.001197,2157.24,-1,-2157.24,3.017211,54.846,2.389,-0.383,-0.048,-16.444,-2.071
3.057144,109.7754,198.1934,0,0.0000,-0.005387,0.018288,0.036512,-0.005387,0.000000,2999.82,-1,-2999.82,3.037145,55.014,2.389,0.168,0.000,13.447,0.000
3.067072,109.7754,198.1934,0,0.0000,-0.007183,0.018217,0.028730,-0.007183,0.003591,2105.70,-1,-2105.70,3.037145,55.014,2.389,0.168,0.000,13.447,0.000
3.077138,109.8633,198.2812,0,0.0000,-0.002394,0.018193,0.020949,-0.002394,0.006584,18.37,1,18.37,3.047085,55.118,2.389,0.104,0.000,8.331,0.000
3.087020,109.8633,198.2812,0,0.0000,0.002993,0.018222,0.010175,0.002993,0.008978,2136.93,1,2136.93,3.047085,55.118,2.389,0.104,0.000,8.331,0.000
3.097051,109.8633,198.2812,0,0.0000,0.011372,0.018336,-0.000599,0.011372,0.009577,2999.82,1,2999.82,3.067072,55.118,2.389,0.000,0.000,0.000,0.000
3.107098,109.7754,198.1934,0,0.0000,0.020351,0.018541,-0.014365,0.020351,0.009577,2084.47,1,2084.47,3.077138,55.576,2.509,0.458,0.119,18.235,4.757
3.116976,109.7754,198.1934,0,0.0000,0.028730,0.018825,-0.021548,0.028730,0.008380,161.06,1,161.06,3.077138,55.576,2.509,0.458,0.119,18.235,4.757
3.127042,109.7754,198.1934,0,0.0000,0.036512,0.019192,-0.027533,0.036512,0.012570,2198.04,-1,-2198.04,3.097051,55.576,2.509,0.000,0.000,0.000,0.000
3.136970,109.7754,198.1934,0,0.0000,0.044293,0.019632,-0.026336,0.044293,0.013767,2998.68,-1,-2998.68,3.097051,55.576,2.509,0.000,0.000,0.000,0.000
3.146910,109.7754,198.1934,0,0.0000,0.049081,0.020120,-0.029329,0.049081,0.013168,2150.72,-1,-2150.72,3.107098,56.912,2.582,1.336,0.074,103.832,5.714
3.156987,109.7754,198.1934,0,0.0000,0.050278,0.020626,-0.029329,0.050278,0.016759,12.66,1,12.66,3.136970,57.203,2.582,0.291,0.000,11.752,0.000
3.166874,109.7754,198.1934,0,0.0000,0.047285,0.021094,-0.023343,0.047285,0.010175,2173.28,1,2173.28,3.136970,57.203,2.582,0.291,0.000,11.752,0.000
3.176911,109.7754,198.1934,0,0.0000,0.036512,0.021460,-0.016759,0.036512,0.009577,2996.56,1,2996.56,3.146910,57.664,2.582,0.461,0.000,37.296,0.000
3.186954,109.7754,198.1934,0,0.0000,0.022146,0.021683,-0.010175,0.022146,0.010774,1960.13,1,1960.13,3.156987,58.052,2.582,0.388,0.000,28.957,0.000
3.196845,109.7754,198.1934,0,0.0000,0.010175,0.021783,0.000599,0.010175,0.009577,303.44,-1,-303.44,3.156987,58.052,2.582,0.388,0.000,28.957,0.000
3.206905,109.7754,198.1934,0,0.0000,-0.005986,0.021723,0.009577,-0.005986,0.005986,2381.58,-1,-2381.58,3.176911,58.999,2.582,0.947,0.000,39.107,0.000
3.216830,109.7754,198.1934,0,0.0000,-0.022146,0.021503,0.010774,-0.022146,0.009577,2959.47,-1,-2959.47,3.176911,58.999,2.582,0.947,0.000,39.107,0.000
3.226877,109.8633,198.2812,0,0.0000,-0.034716,0.021154,0.009577,-0.034716,0.010774,1657.89,-1,-1657.89,3.176911,58.999,2.582,0.947,0.000,39.107,0.000
3.236802,109.7754,198.1934,0,0.0000,-0.044891,0.020709,0.003591,-0.044891,0.008380,706.22,1,706.22,3.196845,58.999,2.582,0.000,0.000,0.000,0.000
3.246818,109.7754,198.1934,0,0.0000,-0.055067,0.020157,-0.006584,-0.055067,0.007183,2621.81,1,2621.81,3.196845,58.999,2.582,0.000,0.000,0.000,0.000
3.256832,109.6875,198.1055,0,0.0000,-0.059855,0.019558,-0.017358,-0.059855,0.008978,2847.24,1,2847.24,3.196845,58.999,2.582,0.000,0.000,0.000,0.000
3.266733,109.8633,198.2812,0,0.0000,-0.062848,0.018936,-0.026935,-0.062848,0.010175,1222.72,1,1222.72,3.246818,59.491,2.582,0.491,0.000,18.295,0.000
3.276750,109.8633,198.2812,0,0.0000,-0.058658,0.018348,-0.031125,-0.058658,0.011971,1204.53,-1,-1204.53,3.246818,59.491,2.582,0.491,0.000,18.295,0.000
3.286798,109.7754,198.1934,0,0.0000,-0.058658,0.017759,-0.026336,-0.058658,0.007781,2845.60,-1,-2845.60,3.246818,59.491,2.582,0.491,0.000,18.295,0.000
3.296741,109.7754,198.1934,0,0.0000,-0.056264,0.017199,-0.022146,-0.056264,0.002993,2609.94,-1,-2609.94,3.266733,59.491,2.582,0.000,0.000,0.000,0.000
3.306777,109.8633,198.2812,0,0.0000,-0.052074,0.016677,-0.014964,-0.052074,0.004788,639.64,-1,-639.64,3.266733,59.491,2.582,0.000,0.000,0.000,0.000
3.316691,109.8633,198.2812,0,0.0000,-0.051475,0.016166,-0.006584,-0.051475,0.002993,1762.33,1,1762.33,3.296741,61.013,2.709,1.523,0.127,40.746,3.386
3.326707,109.7754,198.1934,0,0.0000,-0.046088,0.015705,0.002993,-0.046088,0.002993,2985.69,1,2985.69,3.296741,61.013,2.709,1.523,0.127,40.746,3.386
3.336744,109.8633,198.2812,0,0.0000,-0.040701,0.015296,0.010175,-0.040701,0.003591,2195.16,1,2195.16,3.316691,61.469,2.709,0.456,0.000,19.620,0.000
3.346647,109.7754,198.1934,0,0.0000,-0.032322,0.014976,0.017358,-0.032322,0.000599,87.81,-1,-87.81,3.326707,61.954,2.709,0.485,0.000,36.668,0.000
3.356692,109.7754,198.1934,0,0.0000,-0.028730,0.014688,0.017957,-0.028730,0.005387,2315.71,-1,-2315.71,3.326707,61.954,2.709,0.485,0.000,36.668,0.000
3.366610,109.8633,198.2812,0,0.0000,-0.024541,0.014444,0.012570,-0.024541,0.007183,2958.73,-1,-2958.73,3.336744,63.533,2.829,1.579,0.121,108.932,8.325
3.376543,109.7754,198.1934,0,0.0000,-0.017358,0.014272,0.004190,-0.017358,0.008380,1561.16,-1,-1561.16,3.346647,63.533,2.829,0.000,0.000,0.000,0.000
3.386587,109.7754,198.1934,0,0.0000,-0.010774,0.014164,-0.002993,-0.010774,0.008978,922.71,1,922.71,3.346647,63.533,2.829,0.000,0.000,0.000,0.000
3.426207,109.7754,198.1934,0,0.0000,0.004788,0.014353,-0.011372,0.004788,0.011971,1779.98,-1,-1779.98,3.376543,64.712,2.943,0.837,0.113,35.900,4.853
3.428140,109.7754,198.1934,0,0.0000,0.008380,0.014369,-0.005986,0.008380,0.007781,2171.64,-1,-2171.64,3.376543,64.712,2.943,0.837,0.113,35.900,4.853
3.436475,109.7754,198.1934,0,0.0000,0.008978,0.014444,0.002394,0.008978,0.007183,2993.96,-1,-2993.96,3.376543,64.712,2.943,0.837,0.113,35.900,4.853
3.446543,109.7754,198.1934,0,0.0000,0.011372,0.014559,0.011971,0.011372,0.005986,2065.95,-1,-2065.95,3.386587,64.712,2.943,0.000,0.000,0.000,0.000
3.456475,109.7754,198.1934,0,0.0000,0.012570,0.014684,0.022146,0.012570,0.004788,351.49,1,351.49,3.386587,64.712,2.943,0.000,0.000,0.000,0.000
3.466504,109.7754,198.1934,0,0.0000,0.014365,0.014828,0.033519,0.014365,0.001796,2519.46,1,2519.46,3.436475,64.712,2.943,0.000,0.000,0.000,0.000
3.476426,109.7754,198.1934,0,0.0000,0.014964,0.014976,0.035314,0.014964,0.004788,2858.72,1,2858.72,3.456475,64.634,2.943,-0.078,0.000,-5.606,0.000
3.486462,109.7754,198.1934,0,0.0000,0.016161,0.015138,0.032322,0.016161,0.006584,1107.94,1,1107.94,3.466504,64.634,2.943,0.000,0.000,0.000,0.000
3.496356,109.7754,198.1934,0,0.0000,0.017957,0.015316,0.019752,0.017957,0.008978,1460.87,-1,-1460.87,3.466504,64.634,2.943,0.000,0.000,0.000,0.000
3.506421,109.7754,198.1934,0,0.0000,0.018555,0.015503,0.005387,0.018555,0.010774,2955.28,-1,-2955.28,3.486462,64.634,2.943,0.000,0.000,0.000,0.000
3.516355,109.7754,198.1934,0,0.0000,0.010175,0.015604,-0.004190,0.010175,0.012570,2257.61,-1,-2257.61,3.496356,64.553,2.943,-0.081,0.000,-3.137,0.000
3.526406,109.7754,198.1934,0,0.0000,0.002394,0.015628,-0.013767,0.002394,0.010175,126.87,1,126.87,3.496356,64.553,2.943,-0.081,0.000,-3.137,0.000
3.536310,109.8633,198.2812,0,0.0000,-0.005387,0.015575,-0.022745,-0.005387,0.008380,2420.85,1,2420.85,3.506421,64.553,2.943,0.000,0.000,0.000,0.000
3.546366,109.7754,198.1934,0,0.0000,-0.013767,0.015436,-0.026336,-0.013767,0.009577,2893.48,1,2893.48,3.526406,64.553,2.943,0.000,0.000,0.000,0.000
3.556255,109.7754,198.1934,0,0.0000,-0.021548,0.015223,-0.029329,-0.021548,0.006584,1173.59,1,1173.59,3.526406,64.553,2.943,0.000,0.000,0.000,0.000
3.566305,109.7754,198.1934,0,0.0000,-0.024541,0.014976,-0.025738,-0.024541,0.005986,1443.73,-1,-1443.73,3.536310,64.553,2.943,0.000,0.000,0.000,0.000
3.576242,109.7754,198.1934,0,0.0000,-0.025139,0.014727,-0.018555,-0.025139,0.006584,2960.59,-1,-2960.59,3.546366,64.553,2.943,0.000,0.000,0.000,0.000
3.586323,109.8633,198.2812,0,0.0000,-0.023942,0.014485,-0.010774,-0.023942,0.004190,2201.85,-1,-2201.85,3.566305,64.553,2.943,0.000,0.000,0.000,0.000
3.596239,109.7754,198.1934,0,0.0000,-0.018555,0.014301,0.000599,-0.018555,0.004788,261.35,1,261.35,3.566305,64.553,2.943,0.000,0.000,0.000,0.000
3.606272,109.7754,198.1934,0,0.0000,-0.014365,0.014157,0.014365,-0.014365,0.006584,2526.13,1,2526.13,3.576242,64.553,2.943,0.000,0.000,0.000,0.000
3.616174,109.7754,198.1934,0,0.0000,-0.007781,0.014080,0.024541,-0.007781,0.008380,2821.66,1,2821.66,3.576242,64.553,2.943,0.000,0.000,0.000,0.000
3.626204,109.8633,198.2812,0,0.0000,0.003591,0.014116,0.032920,0.003591,0.005986,902.43,1,902.43,3.606272,64.553,2.943,0.000,0.000,0.000,0.000
3.636254,109.7754,198.1934,0,0.0000,0.013767,0.014254,0.034117,0.013767,0.005387,1732.43,-1,-1732.43,3.616174,64.553,2.943,0.000,0.000,0.000,0.000
3.646190,109.8633,198.2812,0,0.0000,0.022745,0.014480,0.026935,0.022745,0.001796,2998.51,-1,-2998.51,3.626204,64.553,2.943,0.000,0.000,0.000,0.000
3.656110,109.7754,198.1934,0,0.0000,0.031723,0.014795,0.020351,0.031723,0.003591,1877.60,-1,-1877.60,3.626204,64.553,2.943,0.000,0.000,0.000,0.000
3.666174,109.7754,198.1934,0,0.0000,0.034716,0.015145,0.007781,0.034716,0.006584,748.81,1,748.81,3.636254,64.553,2.943,0.000,0.000,0.000,0.000
3.676076,109.7754,198.1934,0,0.0000,0.033519,0.015476,-0.001197,0.033519,0.008380,2777.52,1,2777.52,3.656110,64.553,2.943,0.000,0.000,0.000,0.000
3.686108,109.8633,198.2812,0,0.0000,0.025139,0.015729,-0.005986,0.025139,0.004190,2564.03,1,2564.03,3.656110,64.553,2.943,0.000,0.000,0.000,0.000
3.696135,109.7754,198.1934,0,0.0000,0.013767,0.015867,-0.013168,0.013767,0.007781,266.79,1,266.79,3.666174,64.553,2.943,0.000,0.000,0.000,0.000
3.706075,109.7754,198.1934,0,0.0000,0.002394,0.015890,-0.018555,0.002394,0.008380,2252.41,-1,-2252.41,3.676076,64.553,2.943,0.000,0.000,0.000,0.000
3.716022,109.8633,198.2812,0,0.0000,-0.005986,0.015831,-0.016759,-0.005986,0.010175,2928.18,-1,-2928.18,3.696135,64.553,2.943,0.000,0.000,0.000,0.000
3.726074,109.7754,198.1934,0,0.0000,-0.009577,0.015735,-0.016161,-0.009577,0.013168,1191.18,-1,-1191.18,3.696135,64.553,2.943,0.000,0.000,0.000,0.000
3.735987,109.7754,198.1934,0,0.0000,-0.017358,0.015563,-0.016161,-0.017358,0.010774,1285.10,1,1285.10,3.706075,64.553,2.943,0.000,0.000,0.000,0.000
3.746029,109.8633,198.2812,0,0.0000,-0.019154,0.015370,-0.010774,-0.019154,0.011971,2989.09,1,2989.09,3.726074,64.553,2.943,0.000,0.000,0.000,0.000
3.755909,109.7754,198.1934,0,0.0000,-0.017358,0.015199,-0.002394,-0.017358,0.009577,2153.50,1,2153.50,3.726074,64.553,2.943,0.000,0.000,0.000,0.000
3.765968,109.7754,198.1934,0,0.0000,-0.011971,0.015078,0.008380,-0.011971,0.002394,454.47,-1,-454.47,3.746029,64.553,2.943,0.000,0.000,0.000,0.000
3.776010,109.7754,198.1934,0,0.0000,0.000599,0.015084,0.027533,0.000599,0.002394,2799.34,-1,-2799.34,3.746029,64.553,2.943,0.000,0.000,0.000,0.000
3.785943,109.7754,198.1934,0,0.0000,0.011971,0.015203,0.041300,0.011971,0.000599,2641.05,-1,-2641.05,3.755909,64.553,2.943,0.000,0.000,0.000,0.000
3.795878,109.7754,198.1934,0,0.0000,0.014964,0.015352,0.047285,0.014964,-0.001197,348.57,-1,-348.57,3.765968,64.553,2.943,0.000,0.000,0.000,0.000
3.805907,109.7754,198.1934,0,0.0000,0.028132,0.015634,0.038906,0.028132,0.004788,2246.13,1,2246.13,3.765968,64.553,2.943,0.000,0.000,0.000,0.000
3.815941,109.7754,198.1934,0,0.0000,0.034716,0.015982,0.023942,0.034716,0.004190,2913.76,1,2913.76,3.785943,64.553,2.943,0.000,0.000,0.000,0.000
3.825847,109.7754,198.1934,0,0.0000,0.026935,0.016249,0.015562,0.026935,0.007183,1065.10,1,1065.10,3.795878,64.553,2.943,0.000,0.000,0.000,0.000
3.835876,109.7754,198.1934,0,0.0000,0.015562,0.016405,0.003591,0.015562,0.008978,1711.15,-1,-1711.15,3.795878,64.553,2.943,0.000,0.000,0.000,0.000
3.845806,109.7754,198.1934,0,0.0000,0.006584,0.016471,-0.008380,0.006584,0.009577,2999.89,-1,-2999.89,3.815941,64.553,2.943,0.000,0.000,0.000,0.000
3.855857,109.7754,198.1934,0,0.0000,-0.002394,0.016447,-0.019752,-0.002394,0.011372,1662.59,-1,-1662.59,3.815941,64.553,2.943,0.000,0.000,0.000,0.000
3.865773,109.7754,198.1934,0,0.0000,-0.011971,0.016328,-0.024541,-0.011971,0.011971,1140.32,1,1140.32,3.845806,64.553,2.943,0.000,0.000,0.000,0.000
3.875810,109.7754,198.1934,0,0.0000,-0.017358,0.016154,-0.025738,-0.017358,0.010774,2939.50,1,2939.50,3.855857,64.553,2.943,0.000,0.000,0.000,0.000
3.885830,109.7754,198.1934,0,0.0000,-0.020949,0.015944,-0.023942,-0.020949,0.013767,2130.57,1,2130.57,3.855857,64.553,2.943,0.000,0.000,0.000,0.000
3.895736,109.7754,198.1934,0,0.0000,-0.019154,0.015754,-0.018555,-0.019154,0.016161,580.91,-1,-580.91,3.865773,64.553,2.943,0.000,0.000,0.000,0.000
3.905791,109.8633,198.2812,0,0.0000,-0.014365,0.015610,-0.005387,-0.014365,0.014964,2776.05,-1,-2776.05,3.885830,64.553,2.943,0.000,0.000,0.000,0.000
