t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.009889,303.0469,0.0000,0,0.0000,-0.852336,-2.565325,0.105943,-0.852336,-0.004788,57.03,1,57.03,4.185243,0.100,0.055,0.000,0.000,0.000,0.000
0.019919,302.9590,-0.0879,0,0.0000,-0.563236,-2.570975,0.029928,-0.563236,-0.004788,121.47,1,121.47,4.185243,0.100,0.055,0.000,0.000,0.000,0.000
0.029909,302.9590,-0.0879,0,0.0000,-0.411204,-2.575083,0.030526,-0.411204,0.042497,186.97,1,186.97,4.185243,0.247,-0.853,0.000,0.000,0.000,0.000
0.039896,302.9590,-0.0879,0,0.0000,-0.305261,-2.578131,0.026935,-0.305261,0.030526,253.45,1,253.45,4.185243,0.247,-0.853,0.000,0.000,0.000,0.000
0.049876,302.9590,-0.0879,0,0.0000,-0.221464,-2.580341,0.056862,-0.221464,0.020949,320.82,1,320.82,0.019919,-2.224,-1.554,-2.471,-0.701,-197.025,-55.924
0.059867,302.9590,-0.0879,0,0.0000,-0.167594,-2.582016,0.067636,-0.167594,0.027533,389.00,1,389.00,0.029909,-4.323,-1.802,-2.099,-0.248,-154.052,-18.204
0.069836,302.8711,-0.1758,0,0.0000,-0.113725,-2.583149,0.047285,-0.113725,0.025738,457.87,1,457.87,0.029909,-4.323,-1.802,-2.099,-0.248,-154.052,-18.204
0.079823,301.0254,-2.0215,0,0.0000,-0.079607,-2.583945,0.025139,-0.079607,0.017358,527.32,1,527.32,0.049876,-3.077,-1.498,1.246,0.305,97.811,23.903
0.089811,296.3672,-6.6797,0,0.0000,0.655413,-2.577398,0.172981,0.655413,-0.026935,597.24,1,597.24,0.059867,-0.737,-1.166,2.340,0.332,95.312,13.534
0.099780,291.7969,-11.2500,0,0.0000,0.367510,-2.573735,0.073622,0.367510,-0.002993,667.49,1,667.49,0.059867,-0.737,-1.166,2.340,0.332,95.312,13.534
0.109772,287.3145,-15.7324,0,0.0000,0.290895,-2.570828,0.096965,0.290895,-0.013767,737.93,1,737.93,0.079823,-0.737,-1.166,0.000,0.000,0.000,0.000
0.119765,282.7441,-20.3027,0,0.0000,0.155623,-2.569273,-0.022745,0.155623,0.022146,808.42,1,808.42,0.099780,-0.737,-1.166,0.000,0.000,0.000,0.000
0.129732,278.3496,-24.6973,0,0.0000,0.256180,-2.566720,0.035913,0.256180,0.015562,878.81,1,878.81,0.099780,-0.737,-1.166,0.000,0.000,0.000,0.000
0.139726,273.9551,-29.0918,0,0.0000,-0.061651,-2.567336,-0.032920,-0.061651,0.015562,948.92,1,948.92,0.119765,0.546,-1.216,1.283,-0.050,52.056,-2.044
0.149701,267.1875,-35.8594,0,0.0000,0.527323,-2.562076,0.059855,0.527323,0.003591,1018.58,1,1018.58,0.119765,0.546,-1.216,1.283,-0.050,52.056,-2.044
0.159684,258.4863,-44.5605,0,0.0000,0.694318,-2.555145,0.144251,0.694318,0.011971,1087.62,1,1087.62,0.129732,0.546,-1.216,0.000,0.000,0.000,0.000
0.169673,250.1367,-52.9102,0,0.0000,0.436343,-2.550786,0.050278,0.436343,0.017358,1155.83,1,1155.83,0.139726,0.347,-1.216,-0.199,0.000,-15.643,0.000
0.179652,241.6113,-61.4355,0,0.0000,0.202310,-2.548767,0.071227,0.202310,0.019154,1223.03,1,1223.03,0.139726,0.347,-1.216,-0.199,0.000,-15.643,0.000
0.189633,232.9102,-70.1367,0,0.0000,0.330998,-2.545464,0.017358,0.330998,0.031125,1289.01,1,1289.01,0.159684,0.266,-1.107,-0.081,0.109,-6.542,8.857
0.199623,224.2090,-78.8379,0,0.0000,0.188543,-2.543580,0.082600,0.188543,0.024541,1353.55,1,1353.55,0.179652,0.266,-1.107,0.000,0.000,0.000,0.000
0.209594,215.4199,-87.6270,0,0.0000,-0.018555,-2.543765,0.029928,-0.018555,0.019154,1416.43,1,1416.43,0.179652,0.266,-1.107,0.000,0.000,0.000,0.000
0.219580,203.1152,-99.9316,0,0.0000,0.897826,-2.534801,0.140659,0.897826,-0.001796,1477.42,1,1477.42,0.189633,0.984,-1.107,0.717,0.000,29.103,0.000
0.229571,189.1406,-113.9063,0,0.0000,0.761955,-2.527188,0.071826,0.761955,-0.029928,1536.29,1,1536.29,0.209594,0.984,-1.107,0.000,0.000,0.000,0.000
0.239546,174.8145,-128.2324,0,0.0000,0.551863,-2.521683,-0.013168,0.551863,0.020949,1592.81,1,1592.81,0.209594,0.984,-1.107,0.000,0.000,0.000,0.000
0.249530,159.8730,-143.1738,0,0.0000,0.358532,-2.518104,0.024541,0.358532,0.005986,1646.72,1,1646.72,0.219580,1.660,-0.982,0.676,0.125,49.659,9.189
0.259519,145.3711,-157.6758,0,0.0000,0.155623,-2.516549,-0.030526,0.155623,0.028730,1697.78,1,1697.78,0.229571,1.844,-0.982,0.184,0.000,15.914,0.000
0.269487,131.0449,-172.0020,0,0.0000,-0.044293,-2.516991,0.004788,-0.044293,0.030526,1745.74,1,1745.74,0.229571,1.844,-0.982,0.184,0.000,15.914,0.000
0.279480,117.2461,-185.8008,0,0.0000,0.019154,-2.516799,-0.001197,0.019154,0.028730,1790.35,1,1790.35,0.249530,3.214,-1.044,1.370,-0.063,55.544,-2.542
0.289471,104.0625,-198.9844,0,0.0000,-0.060454,-2.517403,0.000000,-0.060454,0.020949,1831.36,1,1831.36,0.269487,3.214,-1.044,0.000,0.000,0.000,0.000
0.299438,91.2305,-211.8164,0,0.0000,0.076016,-2.516645,0.000000,0.076016,0.002394,1868.51,1,1868.51,0.269487,3.214,-1.044,0.000,0.000,0.000,0.000
0.309464,78.6621,-224.3848,0,0.0000,0.059855,-2.516045,-0.021548,0.059855,0.020351,1901.55,1,1901.55,0.279480,4.521,-0.929,1.307,0.116,96.877,8.571
0.319440,66.4453,-236.6016,0,0.0000,0.192733,-2.514122,0.044891,0.192733,0.007183,1930.23,1,1930.23,0.279480,4.521,-0.929,1.307,0.116,96.877,8.571
0.329420,54.2285,-248.8184,0,0.0000,0.116119,-2.512964,0.017358,0.116119,0.013168,1954.31,1,1954.31,0.299438,4.521,-0.929,0.000,0.000,0.000,0.000
0.339410,41.6602,-261.3867,0,0.0000,0.095768,-2.512007,0.095170,0.095768,-0.004788,1973.55,1,1973.55,0.309464,6.023,-0.929,1.502,0.000,117.816,0.000
0.349386,28.8281,-274.2187,0,0.0000,0.029928,-2.511708,0.040103,0.029928,0.003591,1987.72,1,1987.72,0.309464,6.023,-0.929,1.502,0.000,117.816,0.000
0.359369,15.2930,-287.7539,0,0.0000,0.146645,-2.510244,0.092775,0.146645,0.007183,1996.60,1,1996.60,0.329420,6.725,-1.202,0.702,-0.273,28.544,-11.098
0.369335,1.4063,-301.6406,0,0.0000,0.323217,-2.507023,0.073023,0.323217,-0.010774,1999.97,1,1999.97,0.329420,6.725,-1.202,0.702,-0.273,28.544,-11.098
0.379330,347.1680,-315.8789,0,0.0000,0.222062,-2.504804,0.073023,0.222062,-0.020351,1997.64,1,1997.64,0.349386,8.935,-1.007,2.209,0.195,157.910,13.918
0.389297,332.7539,-330.2930,0,0.0000,0.132878,-2.503479,0.027533,0.132878,-0.017358,1989.42,1,1989.42,0.349386,8.935,-1.007,2.209,0.195,157.910,13.918
0.399285,318.4277,-344.6191,0,0.0000,-0.092775,-2.504406,-0.023942,-0.092775,0.021548,1975.14,1,1975.14,0.369335,10.204,-0.873,1.269,0.134,50.141,5.314
0.409256,304.4531,-358.5937,0,0.0000,-0.070629,-2.505111,-0.037110,-0.070629,-0.002394,1954.64,1,1954.64,0.369335,10.204,-0.873,1.269,0.134,50.141,5.314
0.419244,290.8301,-372.2168,0,0.0000,-0.209493,-2.507203,-0.038906,-0.209493,0.017358,1927.81,1,1927.81,0.379330,11.042,-0.873,0.838,0.000,68.185,0.000
0.429232,277.3828,-385.6641,0,0.0000,-0.177769,-2.508978,-0.054468,-0.177769,0.005387,1894.52,1,1894.52,0.409256,12.104,-0.755,1.062,0.117,45.492,5.015
0.439199,264.5508,-398.4961,0,0.0000,-0.044293,-2.509420,-0.031125,-0.044293,0.039504,1854.69,1,1854.69,0.409256,12.104,-0.755,1.062,0.117,45.492,5.015
0.449196,251.7187,-411.3281,0,0.0000,0.006584,-2.509354,-0.005387,0.006584,0.020351,1808.25,1,1808.25,0.419244,12.104,-0.755,0.000,0.000,0.000,0.000
0.459169,238.9746,-424.0723,0,0.0000,-0.043096,-2.509784,-0.033519,-0.043096,0.005986,1755.18,1,1755.18,0.419244,12.104,-0.755,0.000,0.000,0.000,0.000
0.469150,226.1426,-436.9043,0,0.0000,0.128688,-2.508499,-0.003591,0.128688,0.013168,1695.47,1,1695.47,0.439199,15.016,-0.595,2.912,0.160,114.507,6.292
0.479145,212.9590,-450.0879,0,0.0000,0.213683,-2.506364,0.050877,0.213683,-0.017358,1629.15,1,1629.15,0.449196,15.016,-0.595,0.000,0.000,0.000,0.000
0.489117,199.3359,-463.7109,0,0.0000,-0.031125,-2.506674,-0.028730,-0.031125,0.000599,1556.27,1,1556.27,0.449196,15.016,-0.595,0.000,0.000,0.000,0.000
0.499099,185.0098,-478.0371,0,0.0000,-0.160412,-2.508275,-0.042497,-0.160412,0.019752,1476.92,1,1476.92,0.469150,15.900,-0.595,0.884,0.000,69.669,0.000
0.509111,171.3867,-491.6602,0,0.0000,-0.154426,-2.509821,0.014365,-0.154426,0.032322,1391.24,1,1391.24,0.479145,17.948,-0.595,2.049,0.000,158.888,0.000
0.519093,161.8066,-501.2402,0,0.0000,-0.930147,-2.519106,0.000599,-0.930147,0.011372,1299.40,1,1299.40,0.479145,17.948,-0.595,2.049,0.000,158.888,0.000
0.529079,152.1387,-510.9082,0,0.0000,-0.916381,-2.528257,-0.041899,-0.916381,0.001197,1201.59,1,1201.59,0.499099,18.875,-0.536,0.927,0.060,79.373,5.117
0.539069,142.6465,-520.4004,0,0.0000,-0.578200,-2.534033,-0.008978,-0.578200,0.011971,1098.06,1,1098.06,0.509111,22.679,-0.443,3.804,0.092,148.258,3.600
0.549078,132.9785,-530.0684,0,0.0000,-0.512359,-2.539161,-0.017957,-0.512359,0.007781,989.10,1,989.10,0.509111,22.679,-0.443,3.804,0.092,148.258,3.600
0.559069,126.7383,-536.3086,0,0.0000,-0.671574,-2.545871,-0.058059,-0.671574,-0.017358,875.03,1,875.03,0.539069,22.679,-0.443,0.000,0.000,0.000,0.000
0.569041,121.9043,-541.1426,0,0.0000,-0.752378,-2.553374,-0.063446,-0.752378,0.013767,756.21,1,756.21,0.539069,22.679,-0.443,0.000,0.000,0.000,0.000
0.579034,117.5977,-545.4492,0,0.0000,-0.456694,-2.557937,0.049680,-0.456694,0.012570,633.07,1,633.07,0.549078,24.680,-0.325,2.002,0.118,159.835,9.458
0.589020,113.1152,-549.9316,0,0.0000,-0.351349,-2.561446,-0.034716,-0.351349,-0.011971,506.03,1,506.03,0.559069,26.846,-0.212,2.166,0.113,87.074,4.553
0.598992,111.6211,-551.4258,0,0.0000,-0.820613,-2.569629,-0.014964,-0.820613,-0.008978,388.79,1,388.79,0.559069,26.846,-0.212,2.166,0.113,87.074,4.553
0.608976,111.7090,-551.3379,0,0.0000,-0.705691,-2.576674,-0.047884,-0.705691,0.018555,255.76,1,255.76,0.579034,26.846,-0.212,0.000,0.000,0.000,0.000
0.618970,111.6211,-551.4258,0,0.0000,-0.502782,-2.581700,0.079009,-0.502782,-0.011372,120.38,1,120.38,0.589020,26.846,-0.212,0.000,0.000,0.000,0.000
0.628939,111.5332,-551.5137,0,0.0000,-0.369306,-2.585382,-0.041300,-0.369306,-0.018555,16.76,-1,-16.76,0.589020,26.846,-0.212,0.000,0.000,0.000,0.000
0.638920,111.6211,-551.4258,0,0.0000,-0.266953,-2.588046,0.021548,-0.266953,-0.001796,155.00,-1,-155.00,0.608976,27.792,-0.139,0.946,0.073,74.508,5.716
0.648913,111.6211,-551.4258,0,0.0000,-0.190938,-2.589954,0.009577,-0.190938,0.002993,293.68,-1,-293.68,0.618970,30.330,-0.084,2.538,0.055,197.241,4.303
0.658878,111.6211,-551.4258,0,0.0000,-0.131083,-2.591260,0.020351,-0.131083,-0.007781,432.10,-1,-432.10,0.618970,30.330,-0.084,2.538,0.055,197.241,4.303
0.668866,113.4668,-549.5801,0,0.0000,-0.039504,-2.591655,0.000000,-0.039504,-0.000599,569.53,-1,-569.53,0.638920,30.882,-0.021,0.551,0.063,22.526,2.581
0.678814,118.1250,-544.9219,0,0.0000,-0.571616,-2.597341,-0.210091,-0.571616,0.027533,705.20,-1,-705.20,0.638920,30.882,-0.021,0.551,0.063,22.526,2.581
0.688791,122.7832,-540.2637,0,0.0000,-0.364517,-2.600978,-0.104148,-0.364517,0.043694,838.34,-1,-838.34,0.658878,32.048,0.115,1.167,0.136,88.194,10.257
0.698780,127.4414,-535.6055,0,0.0000,-0.274735,-2.603723,-0.019752,-0.274735,0.051475,968.16,-1,-968.16,0.678814,32.048,0.115,0.000,0.000,0.000,0.000
0.708751,136.4941,-526.5527,0,0.0000,-0.753575,-2.611236,-0.047884,-0.753575,0.029928,1093.86,-1,-1093.86,0.678814,32.048,0.115,0.000,0.000,0.000,0.000
0.718744,146.1621,-516.8848,0,0.0000,-0.648230,-2.617714,-0.064045,-0.648230,0.056264,1214.61,-1,-1214.61,0.688791,32.581,0.115,0.533,0.000,42.511,0.000
0.728735,155.9180,-507.1289,0,0.0000,-0.482432,-2.622534,-0.003591,-0.482432,0.024541,1329.62,-1,-1329.62,0.698780,32.646,0.115,0.064,0.000,2.465,0.000
0.738707,165.8496,-497.1973,0,0.0000,-0.271143,-2.625238,-0.029928,-0.271143,0.074220,1438.06,-1,-1438.06,0.698780,32.646,0.115,0.064,0.000,2.465,0.000
0.748697,180.0000,-483.0469,0,0.0000,-0.669179,-2.631922,0.000599,-0.669179,0.031125,1539.15,-1,-1539.15,0.718744,32.322,0.023,-0.324,-0.092,-26.432,-7.512
0.758691,194.4141,-468.6328,0,0.0000,-0.629675,-2.638216,-0.046088,-0.629675,0.072425,1632.09,-1,-1632.09,0.728735,32.322,0.023,0.000,0.000,0.000,0.000
0.768668,208.3008,-454.7461,0,0.0000,-0.319027,-2.641398,0.050877,-0.319027,0.020949,1716.14,-1,-1716.14,0.728735,32.322,0.023,0.000,0.000,0.000,0.000
0.778652,221.7480,-441.2988,0,0.0000,-0.233435,-2.643729,-0.084396,-0.233435,0.064045,1790.55,-1,-1790.55,0.748697,32.198,0.023,-0.124,0.000,-9.929,0.000
0.788643,234.9316,-428.1152,0,0.0000,-0.171784,-2.645445,0.000599,-0.171784,0.026336,1854.65,-1,-1854.65,0.758691,32.277,0.023,0.079,0.000,3.190,0.000
0.798609,247.6758,-415.3711,0,0.0000,-0.308253,-2.648517,-0.079607,-0.308253,0.058059,1907.79,-1,-1907.79,0.758691,32.277,0.023,0.079,0.000,3.190,0.000
0.808584,260.5078,-402.5391,0,0.0000,-0.129885,-2.649813,0.050278,-0.129885,0.026935,1949.37,-1,-1949.37,0.758691,32.277,0.023,0.079,0.000,3.190,0.000
0.818571,273.2520,-389.7949,0,0.0000,0.021548,-2.649598,0.000599,0.021548,0.019752,1978.85,-1,-1978.85,0.778652,31.044,-0.167,-1.233,-0.190,-99.382,-15.300
0.828539,286.2598,-376.7871,0,0.0000,0.125097,-2.648351,-0.044891,0.125097,0.020949,1995.78,-1,-1995.78,0.778652,31.044,-0.167,-1.233,-0.190,-99.382,-15.300
0.838511,299.7070,-363.3398,0,0.0000,0.154426,-2.646811,-0.004788,0.154426,0.011971,1999.74,-1,-1999.74,0.778652,31.044,-0.167,-1.233,-0.190,-99.382,-15.300
0.848501,313.5937,-349.4531,0,0.0000,0.162806,-2.645184,0.002394,0.162806,-0.001796,1990.43,-1,-1990.43,0.808584,31.170,0.031,0.126,0.198,4.943,7.741
0.858469,327.8320,-335.2148,0,0.0000,0.198120,-2.643209,-0.006584,0.198120,0.011971,1967.62,-1,-1967.62,0.808584,31.170,0.031,0.126,0.198,4.943,7.741
0.868569,342.4219,-320.6250,0,0.0000,0.253785,-2.640646,0.025738,0.253785,-0.001796,1931.16,-1,-1931.16,0.808584,31.170,0.031,0.126,0.198,4.943,7.741
0.878563,357.0117,-306.0352,0,0.0000,0.074220,-2.639904,-0.004788,0.074220,-0.001197,1881.03,-1,-1881.03,0.848501,30.648,-0.036,-0.522,-0.067,-20.175,-2.581
0.888531,11.0742,-291.9727,0,0.0000,-0.006584,-2.639970,0.038906,-0.006584,0.028132,1817.29,-1,-1817.29,0.848501,30.648,-0.036,-0.522,-0.067,-20.175,-2.581
0.898509,24.6094,-278.4375,0,0.0000,-0.017358,-2.640143,0.078410,-0.017358,0.031723,1740.10,-1,-1740.10,0.848501,30.648,-0.036,-0.522,-0.067,-20.175,-2.581
0.908489,37.6172,-265.4297,0,0.0000,0.423774,-2.635914,0.116717,0.423774,0.008978,1649.76,-1,-1649.76,0.878563,29.191,-0.176,-1.457,-0.140,-38.914,-3.747
0.918485,50.0977,-252.9492,0,0.0000,0.162207,-2.634293,0.018555,0.162207,-0.004190,1546.66,-1,-1546.66,0.888531,29.191,-0.176,0.000,0.000,0.000,0.000
0.928459,62.4023,-240.6445,0,0.0000,0.217274,-2.632126,0.006584,0.217274,-0.020351,1431.31,-1,-1431.31,0.888531,29.191,-0.176,0.000,0.000,0.000,0.000
0.938439,71.4551,-231.5918,0,0.0000,1.120486,-2.620944,0.115520,1.120486,-0.035314,1304.36,-1,-1304.36,0.908489,26.537,-0.331,-2.654,-0.155,-111.157,-6.492
0.948435,79.6289,-223.4180,0,0.0000,1.096544,-2.609982,0.026935,1.096544,-0.067038,1166.55,-1,-1166.55,0.918485,24.555,-0.331,-1.982,0.000,-152.316,0.000
0.958406,87.8906,-215.1562,0,0.0000,0.869095,-2.601317,0.007183,0.869095,-0.028132,1018.74,-1,-1018.74,0.918485,24.555,-0.331,-1.982,0.000,-152.316,0.000
0.968390,94.3945,-208.6523,0,0.0000,0.697910,-2.594349,0.023343,0.697910,-0.034117,861.92,-1,-861.92,0.938439,22.368,-0.331,-2.188,0.000,-191.029,0.000
0.978388,98.4375,-204.6094,0,0.0000,1.117494,-2.583177,0.141856,1.117494,-0.035913,697.17,-1,-697.17,0.948435,20.464,-0.331,-1.904,0.000,-70.449,0.000
0.988353,102.5684,-200.4785,0,0.0000,0.621894,-2.576979,0.063446,0.621894,-0.007781,525.69,-1,-525.69,0.948435,20.464,-0.331,-1.904,0.000,-70.449,0.000
0.998341,104.0625,-198.9844,0,0.0000,1.807024,-2.558931,0.165200,1.807024,-0.048483,348.77,-1,-348.77,0.968390,18.469,-0.331,-1.995,0.000,-185.927,0.000
1.009165,103.9746,-199.0723,0,0.0000,1.277905,-2.545099,0.041899,1.277905,-0.048483,149.53,-1,-149.53,0.968390,18.469,-0.331,-1.995,0.000,-185.927,0.000
1.018291,104.0625,-198.9844,0,0.0000,0.896629,-2.536916,-0.014964,0.896629,-0.005387,15.77,1,15.77,0.978388,15.339,-0.459,-3.130,-0.128,-247.489,-10.121
1.028283,103.9746,-199.0723,0,0.0000,0.709282,-2.529830,0.054468,0.709282,0.000000,200.40,1,200.40,0.998341,13.450,-0.459,-1.889,0.000,-77.234,0.000
1.038252,103.9746,-199.0723,0,0.0000,0.563834,-2.524209,0.019154,0.563834,-0.016759,384.48,1,384.48,0.998341,13.450,-0.459,-1.889,0.000,-77.234,0.000
1.048244,103.0078,-200.0391,0,0.0000,0.440533,-2.519807,0.044891,0.440533,0.004788,566.38,1,566.38,1.018291,13.450,-0.459,0.000,0.000,0.000,0.000
1.058221,98.4375,-204.6094,0,0.0000,1.361702,-2.506222,0.057461,1.361702,-0.020351,744.41,1,744.41,1.018291,13.450,-0.459,0.000,0.000,0.000,0.000
1.068202,94.0430,-209.0039,0,0.0000,0.654814,-2.499686,0.013168,0.654814,0.006584,916.91,1,916.91,1.028283,13.450,-0.459,0.000,0.000,0.000,0.000
1.078192,88.0664,-214.9805,0,0.0000,0.796072,-2.491734,0.147842,0.796072,-0.011971,1082.15,1,1082.15,1.048244,12.181,-0.459,-1.269,0.000,-51.513,0.000
1.088167,79.5410,-223.5059,0,0.0000,0.906804,-2.482689,0.127491,0.906804,-0.022146,1238.48,1,1238.48,1.048244,12.181,-0.459,-1.269,0.000,-51.513,0.000
1.098152,71.3672,-231.6797,0,0.0000,0.846949,-2.474233,0.075417,0.846949,-0.011971,1384.26,1,1384.26,1.068202,11.035,-0.407,-1.146,0.052,-82.166,3.741
1.108140,61.4355,-241.6113,0,0.0000,0.667982,-2.467561,0.077812,0.667982,-0.026935,1517.89,1,1517.89,1.078192,10.725,-0.162,-0.310,0.245,-26.734,21.115
1.118111,48.9551,-254.0918,0,0.0000,0.518345,-2.462392,0.094571,0.518345,-0.007781,1637.85,1,1637.85,1.078192,10.725,-0.162,-0.310,0.245,-26.734,21.115
1.128101,36.2109,-266.8359,0,0.0000,0.143652,-2.460957,0.011971,0.143652,0.019154,1742.74,1,1742.74,1.098152,9.753,-0.500,-0.972,-0.338,-79.039,-27.492
1.138088,22.9395,-280.1074,0,0.0000,0.268749,-2.458273,0.055665,0.268749,0.002394,1831.23,1,1831.23,1.118111,10.910,-0.165,1.157,0.336,46.850,13.586
1.148060,9.1406,-293.9062,0,0.0000,0.351349,-2.454769,-0.016759,0.351349,0.008978,1902.14,1,1902.14,1.118111,10.910,-0.165,1.157,0.336,46.850,13.586
1.158051,355.2539,-307.7930,0,0.0000,0.390853,-2.450864,0.044891,0.390853,-0.016759,1954.43,1,1954.43,1.128101,10.424,-0.224,-0.487,-0.059,-38.288,-4.674
1.168029,340.8398,-322.2070,0,0.0000,0.183755,-2.449031,-0.028730,0.183755,-0.016161,1987.23,1,1987.23,1.128101,10.424,-0.224,-0.487,-0.059,-38.288,-4.674
1.178011,326.5137,-336.5332,0,0.0000,0.316633,-2.445870,0.043694,0.316633,-0.011372,1999.87,1,1999.87,1.148060,10.424,-0.224,0.000,0.000,0.000,0.000
1.188005,312.3633,-350.6836,0,0.0000,0.093972,-2.444931,0.007781,0.093972,0.000000,1991.83,1,1991.83,1.158051,11.283,-0.458,0.859,-0.234,66.233,-18.022
1.197976,298.5645,-364.4824,0,0.0000,0.058059,-2.444352,0.072425,0.058059,0.011971,1966.69,1,1966.69,1.158051,11.283,-0.458,0.859,-0.234,66.233,-18.022
1.207959,284.8535,-378.1934,0,0.0000,-0.015562,-2.444508,0.067038,-0.015562,0.000000,1918.81,1,1918.81,1.188005,11.778,-0.274,0.495,0.184,20.201,7.534
1.217957,271.8457,-391.2012,0,0.0000,-0.004788,-2.444556,0.016161,-0.004788,-0.005986,1850.06,1,1850.06,1.197976,11.723,-0.623,-0.054,-0.349,-3.810,-24.448
1.227925,258.8379,-404.2090,0,0.0000,-0.009577,-2.444651,-0.008380,-0.009577,0.001197,1760.86,1,1760.86,1.197976,11.723,-0.623,-0.054,-0.349,-3.810,-24.448
1.237914,246.2695,-416.7773,0,0.0000,0.189142,-2.442762,0.047285,0.189142,-0.009577,1651.81,1,1651.81,1.207959,11.723,-0.623,0.000,0.000,0.000,0.000
1.247897,233.6133,-429.4336,0,0.0000,0.154426,-2.441220,-0.033519,0.154426,-0.018555,1523.82,1,1523.82,1.207959,11.723,-0.623,0.000,0.000,0.000,0.000
1.257873,221.3086,-441.7383,0,0.0000,0.189142,-2.439333,-0.108338,0.189142,-0.005986,1378.00,1,1378.00,1.217957,15.083,-0.294,3.360,0.329,260.416,25.501
1.267863,212.4316,-450.6152,0,0.0000,-0.690129,-2.446228,-0.076016,-0.690129,-0.018555,1215.72,1,1215.72,1.237914,16.798,-0.294,1.715,0.000,69.997,0.000
1.277834,203.5547,-459.4922,0,0.0000,-0.539294,-2.451605,-0.086191,-0.539294,-0.026336,1038.58,1,1038.58,1.237914,16.798,-0.294,1.715,0.000,69.997,0.000
1.287819,196.3477,-466.6992,0,0.0000,-0.378882,-2.455388,-0.044293,-0.378882,-0.000599,848.41,1,848.41,1.267863,18.782,-0.136,1.983,0.158,141.173,11.258
1.297809,192.0410,-471.0059,0,0.0000,-0.558448,-2.460967,-0.146046,-0.558448,0.013168,647.23,1,647.23,1.277834,18.782,-0.136,0.000,0.000,0.000,0.000
1.307774,187.5586,-475.4883,0,0.0000,-0.263961,-2.463598,-0.006584,-0.263961,-0.008978,437.27,1,437.27,1.277834,18.782,-0.136,0.000,0.000,0.000,0.000
1.317767,187.7344,-475.3125,0,0.0000,-1.031901,-2.473910,0.065242,-1.031901,-0.027533,220.92,1,220.92,1.287819,19.875,-0.083,1.093,0.053,89.283,4.349
1.327756,187.9102,-475.1367,0,0.0000,-0.714071,-2.481042,0.015562,-0.714071,-0.035913,0.00,1,0.00,1.297809,21.919,-0.083,2.045,0.000,78.837,0.000
1.337724,187.9102,-475.1367,0,0.0000,-0.528520,-2.486310,0.020949,-0.528520,-0.018555,220.68,-1,-220.68,1.297809,21.919,-0.083,2.045,0.000,78.837,0.000
1.347717,187.9102,-475.1367,0,0.0000,-0.414795,-2.490455,0.023942,-0.414795,-0.007781,440.53,-1,-440.53,1.317767,21.919,-0.083,0.000,0.000,0.000,0.000
1.357705,191.0742,-471.9727,0,0.0000,-0.861314,-2.499058,0.032322,-0.861314,0.000000,656.03,-1,-656.03,1.327756,23.989,-0.003,2.070,0.080,155.726,5.996
1.367673,195.9961,-467.0508,0,0.0000,-0.450708,-2.503551,0.005986,-0.450708,0.000000,864.37,-1,-864.37,1.327756,23.989,-0.003,2.070,0.080,155.726,5.996
1.377659,201.5332,-461.5137,0,0.0000,-0.469264,-2.508237,0.080206,-0.469264,-0.018555,1062.76,-1,-1062.76,1.347717,25.046,-0.003,1.057,0.000,89.073,0.000
1.387639,211.2012,-451.8457,0,0.0000,-1.261146,-2.520822,-0.117914,-1.261146,0.017957,1248.45,-1,-1248.45,1.347717,25.046,-0.003,1.057,0.000,89.073,0.000
1.397615,220.2539,-442.7930,0,0.0000,-0.926556,-2.530066,0.031125,-0.926556,-0.033519,1418.79,-1,-1418.79,1.357705,26.120,0.108,1.074,0.111,42.888,4.417
1.407604,232.5586,-430.4883,0,0.0000,-1.786075,-2.547907,-0.135871,-1.786075,0.020949,1571.30,-1,-1571.30,1.377659,27.696,0.034,1.576,-0.074,123.847,-5.819
1.417600,245.5664,-417.4805,0,0.0000,-1.356315,-2.561464,-0.025738,-1.356315,0.022745,1703.63,-1,-1703.63,1.397615,27.696,0.034,0.000,0.000,0.000,0.000
1.427567,258.3105,-404.7363,0,0.0000,-0.769137,-2.569130,-0.012570,-0.769137,-0.043694,1813.69,-1,-1813.69,1.397615,27.696,0.034,0.000,0.000,0.000,0.000
1.437555,271.0547,-391.9922,0,0.0000,-0.427964,-2.573405,-0.047884,-0.427964,-0.022745,1899.62,-1,-1899.62,1.407604,27.516,0.193,-0.180,0.159,-14.553,12.890
1.447532,284.1504,-378.8965,0,0.0000,-0.350751,-2.576904,-0.020351,-0.350751,0.013168,1959.86,-1,-1959.86,1.407604,27.516,0.193,-0.180,0.159,-14.553,12.890
1.457512,297.4219,-365.6250,0,0.0000,-0.155623,-2.578457,-0.061651,-0.155623,-0.005387,1993.18,-1,-1993.18,1.427567,27.408,0.369,-0.108,0.176,-4.329,7.067
1.467502,311.4844,-351.5625,0,0.0000,-0.093972,-2.579396,0.022745,-0.093972,-0.017957,1998.70,-1,-1998.70,1.437555,27.310,0.482,-0.098,0.113,-7.437,8.547
