t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel
2.700882,321.1523,-1362.744141,0.039957,0.070149,-9.080010,0.264559,0.974440,-0.083038,0.039957,0.049447,0.00,1,0.00
2.703136,321.2402,-1362.656250,0.050731,0.070252,-9.069236,0.275333,0.981623,-0.072264,0.050731,0.056629,0.00,1,0.00
2.705396,321.2402,-1362.656250,0.053125,0.070374,-9.081207,0.277727,0.990002,-0.084235,0.053125,0.065009,0.00,1,0.00
2.707653,321.2402,-1362.656250,0.051928,0.070496,-9.075222,0.276530,1.007959,-0.078250,0.051928,0.082965,0.00,1,0.00
2.709909,321.1523,-1362.744141,0.047140,0.070602,-9.069236,0.271742,1.009156,-0.072264,0.047140,0.084163,0.00,1,0.00
2.712165,321.1523,-1362.744141,0.049534,0.070715,-9.057265,0.274136,1.009156,-0.060293,0.049534,0.084163,0.00,1,0.00
2.714427,321.2402,-1362.656250,0.035169,0.070808,-9.047688,0.259771,1.006762,-0.050716,0.035169,0.081768,0.00,1,0.00
2.716682,321.1523,-1362.744141,0.027986,0.070882,-9.051279,0.252588,0.993594,-0.054307,0.027986,0.068600,0.00,1,0.00
2.718936,321.1523,-1362.744141,0.029183,0.070946,-9.080010,0.253785,0.982820,-0.083038,0.029183,0.057826,0.00,1,0.00
2.721193,321.3281,-1362.568359,0.029183,0.071012,-9.081207,0.253785,0.991199,-0.084235,0.029183,0.066206,0.00,1,0.00
2.723453,321.1523,-1362.744141,0.032774,0.071090,-9.060856,0.257377,0.970849,-0.063884,0.032774,0.045855,0.00,1,0.00
2.725708,321.2402,-1362.656250,0.018409,0.071150,-9.063251,0.243011,0.982820,-0.066278,0.018409,0.057826,0.00,1,0.00
2.727964,321.3281,-1362.568359,0.011227,0.071180,-9.072827,0.235829,1.007959,-0.075855,0.011227,0.082965,0.00,1,0.00
2.730219,321.1523,-1362.744141,-0.022292,0.071151,-9.085996,0.202310,1.005565,-0.089024,-0.022292,0.080571,0.00,1,0.00
2.737858,321.2402,-1362.656250,0.027986,0.071364,-9.056067,0.252588,0.982820,-0.059095,0.027986,0.057826,0.00,1,0.00
2.739927,321.2402,-1362.656250,0.032774,0.071432,-9.045294,0.257377,0.991199,-0.048322,0.032774,0.066206,0.00,1,0.00
2.742183,321.2402,-1362.656250,0.007635,0.071464,-9.057265,0.232238,1.009156,-0.060293,0.007635,0.084163,0.00,1,0.00
2.744439,321.3281,-1362.568359,0.014818,0.071485,-9.046491,0.239420,1.019930,-0.049519,0.014818,0.094936,0.00,1,0.00
2.746694,321.2402,-1362.656250,0.025592,0.071530,-9.050082,0.250194,1.015141,-0.053110,0.025592,0.090148,0.00,1,0.00
2.748955,321.1523,-1362.744141,0.037563,0.071606,-9.051279,0.262165,0.979228,-0.054307,0.037563,0.054235,0.00,1,0.00
2.751210,321.2402,-1362.656250,0.042351,0.071697,-9.034520,0.266953,0.985214,-0.037548,0.042351,0.060221,0.00,1,0.00
2.753466,321.2402,-1362.656250,0.026789,0.071776,-9.056067,0.251391,0.997185,-0.059095,0.026789,0.072192,0.00,1,0.00
2.755722,321.1523,-1362.744141,0.014818,0.071822,-9.065644,0.239420,1.005565,-0.068672,0.014818,0.080571,0.00,1,0.00
2.757983,321.2402,-1362.656250,0.011227,0.071853,-9.076419,0.235829,1.011550,-0.079447,0.011227,0.086557,0.00,1,0.00
2.760239,321.2402,-1362.656250,-0.025884,0.071811,-9.063251,0.198719,1.013944,-0.066278,-0.025884,0.088951,0.00,1,0.00
2.762493,321.2402,-1362.656250,-0.016307,0.071761,-9.057265,0.208296,1.021127,-0.060293,-0.016307,0.096134,0.00,1,0.00
2.764749,321.1523,-1362.744141,-0.013913,0.071726,-9.077616,0.210690,1.012747,-0.080644,-0.013913,0.087754,0.00,1,0.00
2.767005,321.3281,-1362.568359,-0.006730,0.071706,-9.070433,0.217872,1.000776,-0.073461,-0.006730,0.075783,0.00,1,0.00
2.769266,321.2402,-1362.656250,0.008832,0.071722,-9.066842,0.233435,1.009156,-0.069870,0.008832,0.084163,0.00,1,0.00
2.771522,321.2402,-1362.656250,0.020803,0.071755,-9.081207,0.245406,1.025915,-0.084235,0.020803,0.100922,0.00,1,0.00
2.773778,321.2402,-1362.656250,0.025592,0.071809,-9.089587,0.250194,1.018733,-0.092615,0.025592,0.093739,0.00,1,0.00
2.776034,321.3281,-1362.568359,0.024395,0.071869,-9.085996,0.248997,1.016339,-0.089024,0.024395,0.091345,0.00,1,0.00
2.778294,321.2402,-1362.656250,0.013621,0.071899,-9.099164,0.238223,1.007959,-0.102192,0.013621,0.082965,0.00,1,0.00
2.780550,321.1523,-1362.744141,0.032774,0.071981,-9.081207,0.257377,1.027112,-0.084235,0.032774,0.102119,0.00,1,0.00
2.782806,321.1523,-1362.744141,0.035169,0.072055,-9.071630,0.259771,1.033098,-0.074658,0.035169,0.108105,0.00,1,0.00
2.785061,321.1523,-1362.744141,0.022000,0.072116,-9.056067,0.246603,1.001973,-0.059095,0.022000,0.076980,0.00,1,0.00
2.787321,321.1523,-1362.744141,0.022000,0.072167,-9.075222,0.246603,1.018733,-0.078250,0.022000,0.093739,0.00,1,0.00
2.789578,321.2402,-1362.656250,0.033971,0.072225,-9.077616,0.258574,1.030704,-0.080644,0.033971,0.105710,0.00,1,0.00
2.791834,321.1523,-1362.744141,0.027986,0.072304,-9.095572,0.252588,1.036689,-0.098600,0.027986,0.111696,0.00,1,0.00
2.794089,321.1523,-1362.744141,0.033971,0.072369,-9.105149,0.258574,1.045069,-0.108177,0.033971,0.120076,0.00,1,0.00
2.796346,321.2402,-1362.656250,0.033971,0.072460,-9.091981,0.258574,1.049857,-0.095009,0.033971,0.124864,0.00,1,0.00
2.798606,321.2402,-1362.656250,0.047140,0.072548,-9.084799,0.271742,1.025915,-0.087827,0.047140,0.100922,0.00,1,0.00
2.800861,321.2402,-1362.656250,0.053125,0.072665,-9.070433,0.277727,1.031901,-0.073461,0.053125,0.106907,0.00,1,0.00
2.803117,321.2402,-1362.656250,0.038760,0.072760,-9.054871,0.263362,1.049857,-0.057899,0.038760,0.124864,0.00,1,0.00
2.805371,321.2402,-1362.656250,0.036366,0.072844,-9.080010,0.260968,1.049857,-0.083038,0.036366,0.124864,0.00,1,0.00
2.807632,321.1523,-1362.744141,0.033971,0.072923,-9.094376,0.258574,1.048660,-0.097404,0.033971,0.123667,0.00,1,0.00
2.809888,321.1523,-1362.744141,0.043548,0.073012,-9.095572,0.268151,1.049857,-0.098600,0.043548,0.124864,0.00,1,0.00
2.812143,321.3281,-1362.568359,0.050731,0.073126,-9.065644,0.275333,1.028310,-0.068672,0.050731,0.103316,0.00,1,0.00
2.814398,321.2402,-1362.656250,0.061505,0.073255,-9.075222,0.286107,1.027112,-0.078250,0.061505,0.102119,0.00,1,0.00
2.816660,321.2402,-1362.656250,0.059111,0.073395,-9.084799,0.283713,1.003170,-0.087827,0.059111,0.078177,0.00,1,0.00
2.818916,321.1523,-1362.744141,0.042351,0.073503,-9.081207,0.266953,1.001973,-0.084235,0.042351,0.076980,0.00,1,0.00
2.821171,321.2402,-1362.656250,0.048337,0.073607,-9.069236,0.272939,1.019930,-0.072264,0.048337,0.094936,0.00,1,0.00
2.823427,321.1523,-1362.744141,0.063899,0.073749,-9.064447,0.288501,1.029507,-0.067475,0.063899,0.104513,0.00,1,0.00
2.825684,321.2402,-1362.656250,0.056716,0.073884,-9.057265,0.281319,1.007959,-0.060293,0.056716,0.082965,0.00,1,0.00
2.827944,321.2402,-1362.656250,0.056716,0.074014,-9.065644,0.281319,0.991199,-0.068672,0.056716,0.066206,0.00,1,0.00
2.830200,321.1523,-1362.744141,0.039957,0.074113,-9.078813,0.264559,1.011550,-0.081841,0.039957,0.086557,0.00,1,0.00
2.832455,321.2402,-1362.656250,0.024395,0.074173,-9.087193,0.248997,0.998382,-0.090220,0.024395,0.073389,0.00,1,0.00
2.834711,321.2402,-1362.656250,0.024395,0.074233,-9.056067,0.248997,1.019930,-0.059095,0.024395,0.094936,0.00,1,0.00
2.836970,321.2402,-1362.656250,0.030380,0.074295,-9.046491,0.254982,1.041478,-0.049519,0.030380,0.116484,0.00,1,0.00
2.839226,321.2402,-1362.656250,0.029183,0.074354,-9.058462,0.253785,1.027112,-0.061490,0.029183,0.102119,0.00,1,0.00
2.841482,321.2402,-1362.656250,0.002847,0.074393,-9.068039,0.227449,1.000776,-0.071067,0.002847,0.075783,0.00,1,0.00
2.843738,321.2402,-1362.656250,0.016015,0.074410,-9.074024,0.240617,1.003170,-0.077052,0.016015,0.078177,0.00,1,0.00
2.845996,321.2402,-1362.656250,0.020803,0.074457,-9.075222,0.245406,1.027112,-0.078250,0.020803,0.102119,0.00,1,0.00
2.848254,321.2402,-1362.656250,0.027986,0.074512,-9.075222,0.252588,0.994791,-0.078250,0.027986,0.069797,0.00,1,0.00
2.856497,321.1523,-1362.744141,0.008832,0.074585,-9.044097,0.233435,0.993594,-0.047125,0.008832,0.068600,0.00,1,0.00
2.858554,321.2402,-1362.656250,0.008832,0.074607,-9.056067,0.233435,0.994791,-0.059095,0.008832,0.069797,0.00,1,0.00
2.860809,321.2402,-1362.656250,0.006438,0.074620,-9.053674,0.231040,0.993594,-0.056702,0.006438,0.068600,0.00,1,0.00
2.863079,321.2402,-1362.656250,0.025592,0.074671,-9.068039,0.250194,0.973243,-0.071067,0.025592,0.048250,0.00,1,0.00
2.865335,321.2402,-1362.656250,0.017212,0.074721,-9.060856,0.241814,0.980426,-0.063884,0.017212,0.055432,0.00,1,0.00
2.867589,321.2402,-1362.656250,0.005241,0.074746,-9.054871,0.229843,0.993594,-0.057899,0.005241,0.068600,0.00,1,0.00
2.869846,321.2402,-1362.656250,0.014818,0.074770,-9.062054,0.239420,0.980426,-0.065082,0.014818,0.055432,0.00,1,0.00
2.872106,321.2402,-1362.656250,0.012424,0.074804,-9.056067,0.237026,0.995988,-0.059095,0.012424,0.070994,0.00,1,0.00
2.874362,321.2402,-1362.656250,0.017212,0.074835,-9.059659,0.241814,0.999579,-0.062687,0.017212,0.074586,0.00,1,0.00
2.876619,321.2402,-1362.656250,0.006438,0.074861,-9.068039,0.231040,1.021127,-0.071067,0.006438,0.096134,0.00,1,0.00
2.878875,321.1523,-1362.744141,-0.004336,0.074857,-9.068039,0.220267,0.992397,-0.071067,-0.004336,0.067403,0.00,1,0.00
2.881134,321.2402,-1362.656250,0.004044,0.074859,-9.078813,0.228646,0.997185,-0.081841,0.004044,0.072192,0.00,1,0.00
2.883389,321.2402,-1362.656250,0.035169,0.074917,-9.090784,0.259771,0.976834,-0.093812,0.035169,0.051841,0.00,1,0.00
2.885645,321.2402,-1362.656250,0.030380,0.074991,-9.074024,0.254982,0.974440,-0.077052,0.030380,0.049447,0.00,1,0.00
2.887899,321.2402,-1362.656250,0.032774,0.075065,-9.062054,0.257377,0.969652,-0.065082,0.032774,0.044658,0.00,1,0.00
2.890154,321.2402,-1362.656250,0.026789,0.075137,-9.060856,0.251391,0.995988,-0.063884,0.026789,0.070994,0.00,1,0.00
2.892415,321.2402,-1362.656250,0.022000,0.075193,-9.051279,0.246603,0.997185,-0.054307,0.022000,0.072192,0.00,1,0.00
2.894669,321.1523,-1362.744141,0.014818,0.075235,-9.071630,0.239420,0.992397,-0.074658,0.014818,0.067403,0.00,1,0.00
2.896924,321.2402,-1362.656250,0.026789,0.075286,-9.088389,0.251391,0.998382,-0.091417,0.026789,0.073389,0.00,1,0.00
2.899180,321.2402,-1362.656250,0.025592,0.075345,-9.088389,0.250194,1.033098,-0.091417,0.025592,0.108105,0.00,1,0.00
2.901441,321.2402,-1362.656250,0.025592,0.075399,-9.083601,0.250194,0.997185,-0.086629,0.025592,0.072192,0.00,1,0.00
2.903696,321.2402,-1362.656250,0.037563,0.075475,-9.075222,0.262165,0.960075,-0.078250,0.037563,0.035081,0.00,1,0.00
2.905953,321.2402,-1362.656250,0.025592,0.075538,-9.065644,0.250194,0.961272,-0.068672,0.025592,0.036279,0.00,1,0.00
2.908208,321.2402,-1362.656250,0.013621,0.075586,-9.053674,0.238223,0.963666,-0.056702,0.013621,0.038673,0.00,1,0.00
2.910468,321.1523,-1362.744141,0.013621,0.075619,-9.085996,0.238223,0.972046,-0.089024,0.013621,0.047052,0.00,1,0.00
2.912723,321.1523,-1362.744141,0.024395,0.075662,-9.074024,0.248997,1.006762,-0.077052,0.024395,0.081768,0.00,1,0.00
2.914979,321.2402,-1362.656250,0.029183,0.075732,-9.053674,0.253785,1.016339,-0.056702,0.029183,0.091345,0.00,1,0.00
2.917234,321.2402,-1362.656250,0.030380,0.075793,-9.051279,0.254982,1.006762,-0.054307,0.030380,0.081768,0.00,1,0.00
2.919488,321.2402,-1362.656250,0.038760,0.075867,-9.053674,0.263362,0.993594,-0.056702,0.038760,0.068600,0.00,1,0.00
2.921749,321.2402,-1362.656250,0.048337,0.075970,-9.056067,0.272939,0.986411,-0.059095,0.048337,0.061418,0.00,1,0.00
2.924005,321.1523,-1362.744141,0.039957,0.076068,-9.078813,0.264559,1.000776,-0.081841,0.039957,0.075783,0.00,1,0.00
2.926260,321.2402,-1362.656250,0.037563,0.076152,-9.076419,0.262165,0.969652,-0.079447,0.037563,0.044658,0.00,1,0.00
2.928516,321.1523,-1362.744141,0.032774,0.076237,-9.066842,0.257377,0.981623,-0.069870,0.032774,0.056629,0.00,1,0.00
2.930777,321.1523,-1362.744141,0.019606,0.076281,-9.063251,0.244209,0.993594,-0.066278,0.019606,0.068600,0.00,1,0.00
2.933032,321.1523,-1362.744141,0.020803,0.076329,-9.069236,0.245406,0.990002,-0.072264,0.020803,0.065009,0.00,1,0.00
2.935288,321.2402,-1362.656250,0.023198,0.076385,-9.099164,0.247800,1.011550,-0.102192,0.023198,0.086557,0.00,1,0.00
2.937545,321.1523,-1362.744141,0.014818,0.076430,-9.074024,0.239420,1.018733,-0.077052,0.014818,0.093739,0.00,1,0.00
2.939807,321.3281,-1362.568359,0.025592,0.076473,-9.056067,0.250194,1.001973,-0.059095,0.025592,0.076980,0.00,1,0.00
2.942063,321.1523,-1362.744141,0.054322,0.076586,-9.078813,0.278924,0.991199,-0.081841,0.054322,0.066206,0.00,1,0.00
2.944320,321.2402,-1362.656250,0.056716,0.076720,-9.074024,0.281319,0.993594,-0.077052,0.056716,0.068600,0.00,1,0.00
2.946576,321.1523,-1362.744141,0.043548,0.076828,-9.062054,0.268151,1.010353,-0.065082,0.043548,0.085360,0.00,1,0.00
2.948830,321.2402,-1362.656250,0.051928,0.076944,-9.046491,0.276530,0.973243,-0.049519,0.051928,0.048250,0.00,1,0.00
2.951090,321.2402,-1362.656250,0.030380,0.077041,-9.052477,0.254982,1.001973,-0.055505,0.030380,0.076980,0.00,1,0.00
2.953346,321.3281,-1362.568359,0.026789,0.077101,-9.072827,0.251391,0.994791,-0.075855,0.026789,0.069797,0.00,1,0.00
2.955602,321.1523,-1362.744141,0.030380,0.077169,-9.097966,0.254982,0.979228,-0.100994,0.030380,0.054235,0.00,1,0.00
2.957858,321.2402,-1362.656250,0.019606,0.077216,-9.089587,0.244209,0.990002,-0.092615,0.019606,0.065009,0.00,1,0.00
2.960119,321.2402,-1362.656250,0.035169,0.077278,-9.050082,0.259771,0.974440,-0.053110,0.035169,0.049447,0.00,1,0.00
2.962374,321.2402,-1362.656250,0.037563,0.077365,-9.056067,0.262165,0.967257,-0.059095,0.037563,0.042264,0.00,1,0.00
2.964629,321.1523,-1362.744141,0.018409,0.077423,-9.068039,0.243011,0.991199,-0.071067,0.018409,0.066206,0.00,1,0.00
2.966886,321.1523,-1362.744141,0.025592,0.077468,-9.077616,0.250194,0.982820,-0.080644,0.025592,0.057826,0.00,1,0.00
2.974524,321.1523,-1362.744141,0.012424,0.077563,-9.075222,0.237026,0.974440,-0.078250,0.012424,0.049447,0.00,1,0.00
2.976580,321.2402,-1362.656250,0.016015,0.077587,-9.075222,0.240617,0.997185,-0.078250,0.016015,0.072192,0.00,1,0.00
2.978835,321.1523,-1362.744141,0.029183,0.077646,-9.082404,0.253785,0.997185,-0.085432,0.029183,0.072192,0.00,1,0.00
2.981092,321.1523,-1362.744141,0.019606,0.077705,-9.071630,0.244209,0.991199,-0.074658,0.019606,0.066206,0.00,1,0.00
2.983348,321.2402,-1362.656250,0.020803,0.077751,-9.072827,0.245406,0.976834,-0.075855,0.020803,0.051841,0.00,1,0.00
2.985618,321.1523,-1362.744141,0.006438,0.077781,-9.096769,0.231040,0.963666,-0.099797,0.006438,0.038673,0.00,1,0.00
2.987874,321.2402,-1362.656250,0.004044,0.077788,-9.088389,0.228646,0.969652,-0.091417,0.004044,0.044658,0.00,1,0.00
2.990129,321.2402,-1362.656250,-0.005533,0.077793,-9.094376,0.219069,0.982820,-0.097404,-0.005533,0.057826,0.00,1,0.00
2.992386,321.2402,-1362.656250,-0.018701,0.077761,-9.090784,0.205901,0.973243,-0.093812,-0.018701,0.048250,0.00,1,0.00
2.994646,321.2402,-1362.656250,0.000453,0.077745,-9.077616,0.225055,1.001973,-0.080644,0.000453,0.076980,0.00,1,0.00
2.996900,321.2402,-1362.656250,0.000453,0.077749,-9.070433,0.225055,1.004368,-0.073461,0.000453,0.079374,0.00,1,0.00
2.999156,321.1523,-1362.744141,-0.000744,0.077755,-9.090784,0.223858,0.973243,-0.093812,-0.000744,0.048250,0.00,1,0.00
3.001413,321.1523,-1362.744141,0.002847,0.077754,-9.084799,0.227449,0.981623,-0.087827,0.002847,0.056629,0.00,1,0.00
3.003673,321.0645,-1362.832031,-0.001942,0.077755,-9.089587,0.222661,0.975637,-0.092615,-0.001942,0.050644,0.00,1,0.00
3.005928,321.1523,-1362.744141,0.005241,0.077759,-9.075222,0.229843,0.964863,-0.078250,0.005241,0.039870,0.00,1,0.00
3.008185,321.2402,-1362.656250,0.018409,0.077793,-9.062054,0.243011,0.987608,-0.065082,0.018409,0.062615,0.00,1,0.00
3.010440,321.2402,-1362.656250,0.012424,0.077827,-9.076419,0.237026,0.980426,-0.079447,0.012424,0.055432,0.00,1,0.00
3.012695,321.1523,-1362.744141,0.007635,0.077848,-9.082404,0.232238,0.993594,-0.085432,0.007635,0.068600,0.00,1,0.00
3.014956,321.2402,-1362.656250,0.010029,0.077865,-9.069236,0.234632,0.997185,-0.072264,0.010029,0.072192,0.00,1,0.00
3.017213,321.2402,-1362.656250,-0.003139,0.077878,-9.052477,0.221464,0.997185,-0.055505,-0.003139,0.072192,0.00,1,0.00
3.019468,321.1523,-1362.744141,-0.003139,0.077868,-9.069236,0.221464,1.016339,-0.072264,-0.003139,0.091345,0.00,1,0.00
3.021724,321.2402,-1362.656250,-0.004336,0.077857,-9.083601,0.220267,1.024718,-0.086629,-0.004336,0.099725,0.00,1,0.00
3.023986,321.2402,-1362.656250,0.005241,0.077862,-9.063251,0.229843,0.999579,-0.066278,0.005241,0.074586,0.00,1,0.00
3.026242,321.1523,-1362.744141,0.001650,0.077869,-9.085996,0.226252,1.001973,-0.089024,0.001650,0.076980,0.00,1,0.00
3.028499,321.2402,-1362.656250,0.018409,0.077892,-9.070433,0.243011,1.007959,-0.073461,0.018409,0.082965,0.00,1,0.00
3.030755,321.2402,-1362.656250,0.033971,0.077962,-9.064447,0.258574,0.995988,-0.067475,0.033971,0.070994,0.00,1,0.00
3.033015,321.1523,-1362.744141,0.039957,0.078040,-9.066842,0.264559,1.021127,-0.069870,0.039957,0.096134,0.00,1,0.00
3.035270,321.2402,-1362.656250,0.051928,0.078145,-9.074024,0.276530,1.012747,-0.077052,0.051928,0.087754,0.00,1,0.00
3.037526,321.2402,-1362.656250,0.048337,0.078258,-9.087193,0.272939,1.024718,-0.090220,0.048337,0.099725,0.00,1,0.00
3.039782,321.2402,-1362.656250,0.038760,0.078355,-9.091981,0.263362,1.006762,-0.095009,0.038760,0.081768,0.00,1,0.00
3.042037,321.2402,-1362.656250,0.011227,0.078401,-9.082404,0.235829,1.041478,-0.085432,0.011227,0.116484,0.00,1,0.00
3.044298,321.1523,-1362.744141,0.013621,0.078428,-9.076419,0.238223,1.023521,-0.079447,0.013621,0.098528,0.00,1,0.00
3.046553,321.2402,-1362.656250,0.019606,0.078464,-9.080010,0.244209,1.030704,-0.083038,0.019606,0.105710,0.00,1,0.00
3.048809,321.3281,-1362.568359,0.041154,0.078552,-9.074024,0.265756,1.035492,-0.077052,0.041154,0.110499,0.00,1,0.00
3.051063,321.1523,-1362.744141,0.030380,0.078626,-9.066842,0.254982,1.060631,-0.069870,0.030380,0.135638,0.00,1,0.00
3.053323,321.1523,-1362.744141,0.025592,0.078688,-9.035717,0.250194,1.054646,-0.038745,0.025592,0.129652,0.00,1,0.00
3.055580,321.2402,-1362.656250,0.024395,0.078745,-9.035717,0.248997,1.036689,-0.038745,0.024395,0.111696,0.00,1,0.00
3.057835,321.2402,-1362.656250,0.018409,0.078789,-9.047688,0.243011,1.045069,-0.050716,0.018409,0.120076,0.00,1,0.00
3.060092,321.1523,-1362.744141,0.041154,0.078850,-9.036914,0.265756,1.043872,-0.039942,0.041154,0.118879,0.00,1,0.00
3.062353,321.2402,-1362.656250,0.048337,0.078956,-9.044097,0.272939,1.031901,-0.047125,0.048337,0.106907,0.00,1,0.00
3.064609,321.2402,-1362.656250,0.042351,0.079053,-9.054871,0.266953,1.041478,-0.057899,0.042351,0.116484,0.00,1,0.00
3.066863,321.1523,-1362.744141,0.048337,0.079155,-9.062054,0.272939,1.039083,-0.065082,0.048337,0.114090,0.00,1,0.00
3.069121,321.1523,-1362.744141,0.044745,0.079262,-9.090784,0.269348,0.987608,-0.093812,0.044745,0.062615,0.00,1,0.00
3.071378,321.1523,-1362.744141,0.042351,0.079360,-9.096769,0.266953,0.987608,-0.099797,0.042351,0.062615,0.00,1,0.00
3.073638,321.1523,-1362.744141,0.050731,0.079468,-9.085996,0.275333,0.985214,-0.089024,0.050731,0.060221,0.00,1,0.00
3.075894,321.2402,-1362.656250,0.055519,0.079596,-9.076419,0.280122,0.997185,-0.079447,0.055519,0.072192,0.00,1,0.00
3.078149,321.2402,-1362.656250,0.059111,0.079720,-9.062054,0.283713,1.021127,-0.065082,0.059111,0.096134,0.00,1,0.00
3.080404,321.1523,-1362.744141,0.051928,0.079846,-9.069236,0.276530,1.034295,-0.072264,0.051928,0.109302,0.00,1,0.00
3.082663,321.1523,-1362.744141,0.038760,0.079944,-9.069236,0.263362,1.029507,-0.072264,0.038760,0.104513,0.00,1,0.00
3.084919,321.2402,-1362.656250,0.017212,0.079999,-9.082404,0.241814,1.033098,-0.085432,0.017212,0.108105,0.00,1,0.00
3.092581,321.3281,-1362.568359,0.030380,0.080232,-9.074024,0.254982,1.043872,-0.077052,0.030380,0.118879,0.00,1,0.00
3.094638,321.3281,-1362.568359,0.047140,0.080319,-9.059659,0.271742,1.047463,-0.062687,0.047140,0.122470,0.00,1,0.00
3.096906,321.2402,-1362.656250,0.008832,0.080393,-9.081207,0.233435,1.016339,-0.084235,0.008832,0.091345,0.00,1,0.00
3.099161,321.2402,-1362.656250,0.006438,0.080406,-9.080010,0.231040,1.010353,-0.083038,0.006438,0.085360,0.00,1,0.00
3.101417,321.2402,-1362.656250,0.016015,0.080430,-9.080010,0.240617,1.016339,-0.083038,0.016015,0.091345,0.00,1,0.00
3.103673,321.1523,-1362.744141,0.022000,0.080477,-9.075222,0.246603,1.021127,-0.078250,0.022000,0.096134,0.00,1,0.00
3.105929,321.2402,-1362.656250,0.005241,0.080511,-9.069236,0.229843,1.001973,-0.072264,0.005241,0.076980,0.00,1,0.00
3.108190,321.2402,-1362.656250,0.006438,0.080524,-9.068039,0.231040,0.998382,-0.071067,0.006438,0.073389,0.00,1,0.00
3.110447,321.2402,-1362.656250,0.011227,0.080544,-9.071630,0.235829,1.000776,-0.074658,0.011227,0.075783,0.00,1,0.00
3.112703,321.1523,-1362.744141,0.010029,0.080568,-9.075222,0.234632,0.998382,-0.078250,0.010029,0.073389,0.00,1,0.00
3.114960,321.2402,-1362.656250,0.006438,0.080594,-9.062054,0.231040,1.009156,-0.065082,0.006438,0.084163,0.00,1,0.00
3.117220,321.1523,-1362.744141,0.006438,0.080602,-9.050082,0.231040,1.001973,-0.053110,0.006438,0.076980,0.00,1,0.00
3.119476,321.2402,-1362.656250,0.029183,0.080649,-9.056067,0.253785,1.010353,-0.059095,0.029183,0.085360,0.00,1,0.00
3.121731,321.2402,-1362.656250,0.027986,0.080717,-9.045294,0.252588,0.997185,-0.048322,0.027986,0.072192,0.00,1,0.00
3.123987,321.1523,-1362.744141,0.026789,0.080772,-9.058462,0.251391,1.005565,-0.061490,0.026789,0.080571,0.00,1,0.00
3.126248,321.2402,-1362.656250,0.039957,0.080850,-9.056067,0.264559,1.003170,-0.059095,0.039957,0.078177,0.00,1,0.00
3.128503,321.2402,-1362.656250,0.031577,0.080930,-9.056067,0.256180,1.015141,-0.059095,0.031577,0.090148,0.00,1,0.00
3.130758,321.1523,-1362.744141,0.025592,0.080990,-9.071630,0.250194,1.018733,-0.074658,0.025592,0.093739,0.00,1,0.00
3.133013,321.2402,-1362.656250,0.017212,0.081034,-9.063251,0.241814,1.018733,-0.066278,0.017212,0.093739,0.00,1,0.00
3.135268,321.2402,-1362.656250,0.020803,0.081071,-9.070433,0.245406,0.984017,-0.073461,0.020803,0.059023,0.00,1,0.00
3.137528,321.1523,-1362.744141,0.044745,0.081165,-9.060856,0.269348,0.970849,-0.063884,0.044745,0.045855,0.00,1,0.00
3.139784,321.1523,-1362.744141,0.041154,0.081265,-9.050082,0.265756,0.980426,-0.053110,0.041154,0.055432,0.00,1,0.00
3.142040,321.2402,-1362.656250,0.005241,0.081301,-9.083601,0.229843,1.010353,-0.086629,0.005241,0.085360,0.00,1,0.00
3.144295,321.3281,-1362.568359,0.014818,0.081316,-9.074024,0.239420,1.025915,-0.077052,0.014818,0.100922,0.00,1,0.00
3.146556,321.2402,-1362.656250,0.030380,0.081379,-9.052477,0.254982,1.041478,-0.055505,0.030380,0.116484,0.00,1,0.00
3.148814,321.1523,-1362.744141,0.035169,0.081454,-9.045294,0.259771,1.021127,-0.048322,0.035169,0.096134,0.00,1,0.00
3.151068,321.2402,-1362.656250,0.043548,0.081543,-9.054871,0.268151,1.028310,-0.057899,0.043548,0.103316,0.00,1,0.00
3.153323,321.1523,-1362.744141,0.048337,0.081648,-9.053674,0.272939,1.021127,-0.056702,0.048337,0.096134,0.00,1,0.00
3.155585,321.2402,-1362.656250,0.043548,0.081757,-9.062054,0.268151,0.999579,-0.065082,0.043548,0.074586,0.00,1,0.00
3.157841,321.3281,-1362.568359,0.020803,0.081800,-9.070433,0.245406,1.017536,-0.073461,0.020803,0.092542,0.00,1,0.00
3.160097,321.2402,-1362.656250,0.039957,0.081866,-9.077616,0.264559,1.013944,-0.080644,0.039957,0.088951,0.00,1,0.00
3.162353,321.2402,-1362.656250,0.051928,0.081976,-9.103952,0.276530,1.028310,-0.106980,0.051928,0.103316,0.00,1,0.00
3.164609,321.2402,-1362.656250,0.033971,0.082064,-9.091981,0.258574,1.017536,-0.095009,0.033971,0.092542,0.00,1,0.00
3.166869,321.2402,-1362.656250,0.012424,0.082110,-9.091981,0.237026,0.990002,-0.095009,0.012424,0.065009,0.00,1,0.00
3.169124,321.2402,-1362.656250,0.014818,0.082138,-9.096769,0.239420,0.988805,-0.099797,0.014818,0.063812,0.00,1,0.00
3.171380,321.1523,-1362.744141,0.024395,0.082185,-9.091981,0.248997,1.022324,-0.095009,0.024395,0.097331,0.00,1,0.00
3.173636,321.2402,-1362.656250,0.026789,0.082245,-9.089587,0.251391,0.986411,-0.092615,0.026789,0.061418,0.00,1,0.00
