t_s,enc_deg,acc_deg,a_belt,v_belt,a_raw_x,a_raw_y,a_raw_z,a_lin_x,a_lin_y,a_lin_z,cmd_sps,cmd_dir,cmd_vel
1.408318,310.0781,-213.310547,-0.048485,-0.291507,-9.085996,0.197522,0.936133,-0.091580,-0.048485,0.066456,0.00,1,0.00
1.410573,309.9902,-213.398437,-0.061653,-0.291632,-9.078813,0.184354,0.920571,-0.084397,-0.061653,0.050894,0.00,1,0.00
1.412828,310.0781,-213.310547,-0.058062,-0.291768,-9.084799,0.187945,0.912191,-0.090384,-0.058062,0.042514,0.00,1,0.00
1.415084,309.9023,-213.486328,-0.040105,-0.291867,-9.063251,0.205901,0.916979,-0.068835,-0.040105,0.047302,0.00,1,0.00
1.417345,309.9902,-213.398437,-0.043697,-0.291954,-9.068039,0.202310,0.893037,-0.073624,-0.043697,0.023360,0.00,1,0.00
1.419600,309.9902,-213.398437,-0.046091,-0.292061,-9.065644,0.199916,0.924162,-0.071229,-0.046091,0.054485,0.00,1,0.00
1.421856,310.0781,-213.310547,-0.048485,-0.292166,-9.069236,0.197522,0.939724,-0.074821,-0.048485,0.070047,0.00,1,0.00
1.424112,309.9902,-213.398437,-0.042499,-0.292269,-9.046491,0.203507,0.945710,-0.052075,-0.042499,0.076033,0.00,1,0.00
1.426367,309.9902,-213.398437,-0.023346,-0.292337,-9.046491,0.222661,0.928950,-0.052075,-0.023346,0.059273,0.00,1,0.00
1.428627,310.0781,-213.310547,-0.022149,-0.292387,-9.072827,0.223858,0.933739,-0.078412,-0.022149,0.064062,0.00,1,0.00
1.430882,310.0781,-213.310547,-0.023346,-0.292437,-9.075222,0.222661,0.934936,-0.080807,-0.023346,0.065259,0.00,1,0.00
1.433137,310.0781,-213.310547,-0.019755,-0.292488,-9.087193,0.226252,0.913388,-0.092777,-0.019755,0.043711,0.00,1,0.00
1.435393,309.9902,-213.398437,-0.017360,-0.292520,-9.112331,0.228646,0.920571,-0.117916,-0.017360,0.050894,0.00,1,0.00
1.437653,309.9023,-213.486328,-0.013769,-0.292562,-9.111135,0.232238,0.902614,-0.116719,-0.013769,0.032937,0.00,1,0.00
1.439909,309.9023,-213.486328,0.004187,-0.292560,-9.091981,0.250194,0.877475,-0.097566,0.004187,0.007798,0.00,1,0.00
1.442164,309.9902,-213.398437,0.024538,-0.292528,-9.084799,0.270545,0.907402,-0.090384,0.024538,0.037726,0.00,1,0.00
1.444418,310.0781,-213.310547,0.007779,-0.292487,-9.091981,0.253785,0.922965,-0.097566,0.007779,0.053288,0.00,1,0.00
1.446681,309.9902,-213.398437,-0.007784,-0.292487,-9.076419,0.238223,0.934936,-0.082004,-0.007784,0.065259,0.00,1,0.00
1.448936,310.0781,-213.310547,-0.011375,-0.292512,-9.081207,0.234632,0.970849,-0.086792,-0.011375,0.101172,0.00,1,0.00
1.451192,310.0781,-213.310547,0.000596,-0.292529,-9.087193,0.246603,0.930147,-0.092777,0.000596,0.060471,0.00,1,0.00
1.453448,309.9902,-213.398437,0.004187,-0.292520,-9.085996,0.250194,0.915782,-0.091580,0.004187,0.046105,0.00,1,0.00
1.455703,309.9902,-213.398437,0.005385,-0.292510,-9.101558,0.251391,0.895431,-0.107142,0.005385,0.025755,0.00,1,0.00
1.457963,309.9902,-213.398437,0.031721,-0.292455,-9.108741,0.277727,0.884658,-0.114326,0.031721,0.014981,0.00,1,0.00
1.460218,310.0781,-213.310547,0.012567,-0.292392,-9.101558,0.258574,0.928950,-0.107142,0.012567,0.059273,0.00,1,0.00
1.462474,309.9902,-213.398437,0.005385,-0.292375,-9.094376,0.251391,0.920571,-0.099960,0.005385,0.050894,0.00,1,0.00
1.464728,309.9902,-213.398437,0.017356,-0.292347,-9.084799,0.263362,0.903811,-0.090384,0.017356,0.034134,0.00,1,0.00
1.466988,309.9902,-213.398437,0.020947,-0.292301,-9.078813,0.266953,0.889446,-0.084397,0.020947,0.019769,0.00,1,0.00
1.469245,309.9902,-213.398437,0.018553,-0.292262,-9.076419,0.264559,0.875081,-0.082004,0.018553,0.005404,0.00,1,0.00
1.471500,309.9902,-213.398437,0.014961,-0.292225,-9.085996,0.260968,0.896629,-0.091580,0.014961,0.026952,0.00,1,0.00
1.473754,310.0781,-213.310547,0.013764,-0.292191,-9.099164,0.259771,0.899023,-0.104749,0.013764,0.029346,0.00,1,0.00
1.476015,309.9902,-213.398437,0.011370,-0.292173,-9.109938,0.257377,0.913388,-0.115522,0.011370,0.043711,0.00,1,0.00
1.478270,310.0781,-213.310547,0.014961,-0.292138,-9.095572,0.260968,0.942118,-0.101157,0.014961,0.072442,0.00,1,0.00
1.480526,309.9902,-213.398437,0.017356,-0.292099,-9.080010,0.263362,0.913388,-0.085595,0.017356,0.043711,0.00,1,0.00
1.482782,310.0781,-213.310547,0.026932,-0.292046,-9.078813,0.272939,0.914585,-0.084397,0.026932,0.044908,0.00,1,0.00
1.485036,310.0781,-213.310547,0.031721,-0.291972,-9.074024,0.277727,0.921768,-0.079609,0.031721,0.052091,0.00,1,0.00
1.487297,309.9902,-213.398437,0.006582,-0.291939,-9.080010,0.252588,0.922965,-0.085595,0.006582,0.053288,0.00,1,0.00
1.495390,309.9902,-213.398437,0.029327,-0.291702,-9.062054,0.275333,0.910994,-0.067638,0.029327,0.041317,0.00,1,0.00
1.497933,309.9902,-213.398437,0.011370,-0.291663,-9.051279,0.257377,0.893037,-0.056864,0.011370,0.023360,0.00,1,0.00
1.500188,309.9902,-213.398437,0.016158,-0.291632,-9.072827,0.262165,0.896629,-0.078412,0.016158,0.026952,0.00,1,0.00
1.502456,309.9902,-213.398437,0.014961,-0.291593,-9.077616,0.260968,0.889446,-0.083200,0.014961,0.019769,0.00,1,0.00
1.504711,309.9902,-213.398437,0.001793,-0.291579,-9.072827,0.247800,0.879869,-0.078412,0.001793,0.010192,0.00,1,0.00
1.506966,310.0781,-213.310547,-0.002995,-0.291587,-9.074024,0.243011,0.878672,-0.079609,-0.002995,0.008995,0.00,1,0.00
1.509221,309.9902,-213.398437,-0.007784,-0.291591,-9.068039,0.238223,0.889446,-0.073624,-0.007784,0.019769,0.00,1,0.00
1.511481,310.1660,-213.222656,-0.032923,-0.291639,-9.065644,0.213084,0.888249,-0.071229,-0.032923,0.018572,0.00,1,0.00
1.513735,309.9902,-213.398437,-0.037711,-0.291727,-9.046491,0.208296,0.872687,-0.052075,-0.037711,0.003010,0.00,1,0.00
1.515989,309.9902,-213.398437,-0.036514,-0.291802,-9.046491,0.209493,0.857124,-0.052075,-0.036514,-0.012553,0.00,1,0.00
1.518246,309.9902,-213.398437,-0.050879,-0.291922,-9.040505,0.195127,0.851139,-0.046090,-0.050879,-0.018538,0.00,1,0.00
1.520507,310.0781,-213.310547,-0.034120,-0.292016,-9.042900,0.211887,0.885855,-0.048485,-0.034120,0.016178,0.00,1,0.00
1.522762,310.0781,-213.310547,-0.055668,-0.292127,-9.054871,0.190339,0.894234,-0.060455,-0.055668,0.024558,0.00,1,0.00
1.525018,309.9902,-213.398437,-0.034120,-0.292225,-9.050082,0.211887,0.889446,-0.055667,-0.034120,0.019769,0.00,1,0.00
1.527273,309.9902,-213.398437,-0.008981,-0.292256,-9.053674,0.237026,0.865504,-0.059258,-0.008981,-0.004173,0.00,1,0.00
1.529528,309.9902,-213.398437,-0.023346,-0.292288,-9.070433,0.222661,0.865504,-0.076017,-0.023346,-0.004173,0.00,1,0.00
1.531789,309.9902,-213.398437,-0.043697,-0.292381,-9.063251,0.202310,0.867898,-0.068835,-0.043697,-0.001779,0.00,1,0.00
1.534046,309.9902,-213.398437,-0.022149,-0.292449,-9.064447,0.223858,0.867898,-0.070032,-0.022149,-0.001779,0.00,1,0.00
1.536301,309.9902,-213.398437,-0.031726,-0.292510,-9.066842,0.214281,0.869095,-0.072427,-0.031726,-0.000582,0.00,1,0.00
1.538556,309.9902,-213.398437,-0.038908,-0.292588,-9.064447,0.207098,0.846350,-0.070032,-0.038908,-0.023326,0.00,1,0.00
1.540816,309.9902,-213.398437,-0.038908,-0.292683,-9.064447,0.207098,0.861913,-0.070032,-0.038908,-0.007764,0.00,1,0.00
1.543072,310.0781,-213.310547,-0.032923,-0.292767,-9.065644,0.213084,0.841562,-0.071229,-0.032923,-0.028115,0.00,1,0.00
1.545327,309.9902,-213.398437,-0.016163,-0.292820,-9.080010,0.229843,0.815226,-0.085595,-0.016163,-0.054451,0.00,1,0.00
1.547583,309.9902,-213.398437,-0.010178,-0.292849,-9.078813,0.235829,0.818817,-0.084397,-0.010178,-0.050860,0.00,1,0.00
1.549843,309.9902,-213.398437,-0.008981,-0.292865,-9.068039,0.237026,0.851139,-0.073624,-0.008981,-0.018538,0.00,1,0.00
1.552099,309.9902,-213.398437,-0.024543,-0.292904,-9.080010,0.221464,0.845153,-0.085595,-0.024543,-0.024524,0.00,1,0.00
1.554355,309.9902,-213.398437,-0.023346,-0.292958,-9.075222,0.222661,0.863110,-0.080807,-0.023346,-0.006567,0.00,1,0.00
1.556610,309.9902,-213.398437,-0.034120,-0.293026,-9.080010,0.211887,0.876278,-0.085595,-0.034120,0.006601,0.00,1,0.00
1.558870,309.9902,-213.398437,-0.011375,-0.293067,-9.080010,0.234632,0.876278,-0.085595,-0.011375,0.006601,0.00,1,0.00
1.561125,309.9902,-213.398437,-0.010178,-0.293092,-9.081207,0.235829,0.875081,-0.086792,-0.010178,0.005404,0.00,1,0.00
1.563380,309.9902,-213.398437,-0.007784,-0.293112,-9.062054,0.238223,0.860716,-0.067638,-0.007784,-0.008961,0.00,1,0.00
1.565635,309.9902,-213.398437,-0.011375,-0.293136,-9.064447,0.234632,0.857124,-0.070032,-0.011375,-0.012553,0.00,1,0.00
1.567889,310.0781,-213.310547,-0.018557,-0.293168,-9.056067,0.227449,0.876278,-0.061652,-0.018557,0.006601,0.00,1,0.00
1.570149,309.9902,-213.398437,-0.010178,-0.293209,-9.046491,0.235829,0.873884,-0.052075,-0.010178,0.004207,0.00,1,0.00
1.572404,310.0781,-213.310547,-0.004192,-0.293230,-9.044097,0.241814,0.884658,-0.049682,-0.004192,0.014981,0.00,1,0.00
1.574660,310.0781,-213.310547,0.025735,-0.293184,-9.040505,0.271742,0.895431,-0.046090,0.025735,0.025755,0.00,1,0.00
1.576914,309.9902,-213.398437,0.032918,-0.293115,-9.053674,0.278924,0.897826,-0.059258,0.032918,0.028149,0.00,1,0.00
1.579174,309.9902,-213.398437,0.040100,-0.293028,-9.089587,0.286107,0.885855,-0.095172,0.040100,0.016178,0.00,1,0.00
1.581428,310.0781,-213.310547,0.022144,-0.292955,-9.071630,0.268151,0.897826,-0.077215,0.022144,0.028149,0.00,1,0.00
1.583685,309.9902,-213.398437,0.029327,-0.292897,-9.068039,0.275333,0.901417,-0.073624,0.029327,0.031740,0.00,1,0.00
1.585940,310.0781,-213.310547,0.026932,-0.292833,-9.052477,0.272939,0.883460,-0.058062,0.026932,0.013784,0.00,1,0.00
1.588199,309.9902,-213.398437,0.012567,-0.292792,-9.054871,0.258574,0.903811,-0.060455,0.012567,0.034134,0.00,1,0.00
1.590454,309.9902,-213.398437,0.017356,-0.292761,-9.063251,0.263362,0.895431,-0.068835,0.017356,0.025755,0.00,1,0.00
1.592709,309.9902,-213.398437,0.052071,-0.292664,-9.054871,0.298078,0.885855,-0.060455,0.052071,0.016178,0.00,1,0.00
1.594965,310.0781,-213.310547,0.030524,-0.292570,-9.038112,0.276530,0.910994,-0.043696,0.030524,0.041317,0.00,1,0.00
1.597220,310.0781,-213.310547,0.028129,-0.292501,-9.038112,0.274136,0.902614,-0.043696,0.028129,0.032937,0.00,1,0.00
1.599480,309.9902,-213.398437,0.018553,-0.292454,-9.050082,0.264559,0.877475,-0.055667,0.018553,0.007798,0.00,1,0.00
1.601734,309.9902,-213.398437,0.035312,-0.292384,-9.056067,0.281319,0.876278,-0.061652,0.035312,0.006601,0.00,1,0.00
1.603989,309.9902,-213.398437,0.068831,-0.292255,-9.075222,0.314838,0.878672,-0.080807,0.068831,0.008995,0.00,1,0.00
1.606246,310.0781,-213.310547,0.068831,-0.292096,-9.080010,0.314838,0.872687,-0.085595,0.068831,0.003010,0.00,1,0.00
1.613777,309.9902,-213.398437,0.036509,-0.291821,-9.063251,0.282516,0.942118,-0.068835,0.036509,0.072442,0.00,1,0.00
1.615833,310.0781,-213.310547,0.044889,-0.291727,-9.072827,0.290895,0.918176,-0.078412,0.044889,0.048500,0.00,1,0.00
1.618087,310.0781,-213.310547,0.028129,-0.291660,-9.060856,0.274136,0.913388,-0.066441,0.028129,0.043711,0.00,1,0.00
1.620342,309.9902,-213.398437,0.012567,-0.291615,-9.059659,0.258574,0.899023,-0.065244,0.012567,0.029346,0.00,1,0.00
1.622611,309.9902,-213.398437,0.016158,-0.291581,-9.047688,0.262165,0.873884,-0.053273,0.016158,0.004207,0.00,1,0.00
1.624866,309.9902,-213.398437,0.002990,-0.291566,-9.044097,0.248997,0.883460,-0.049682,0.002990,0.013784,0.00,1,0.00
1.627122,309.9902,-213.398437,0.002990,-0.291555,-9.052477,0.248997,0.902614,-0.058062,0.002990,0.032937,0.00,1,0.00
1.629377,310.0781,-213.310547,-0.010178,-0.291567,-9.053674,0.235829,0.931344,-0.059258,-0.010178,0.061668,0.00,1,0.00
1.631632,310.0781,-213.310547,-0.011375,-0.291590,-9.069236,0.234632,0.896629,-0.074821,-0.011375,0.026952,0.00,1,0.00
1.633892,309.9902,-213.398437,-0.012572,-0.291618,-9.063251,0.233435,0.860716,-0.068835,-0.012572,-0.008961,0.00,1,0.00
1.636148,310.0781,-213.310547,-0.012572,-0.291645,-9.064447,0.233435,0.872687,-0.070032,-0.012572,0.003010,0.00,1,0.00
1.638402,309.9902,-213.398437,-0.018557,-0.291684,-9.064447,0.227449,0.896629,-0.070032,-0.018557,0.026952,0.00,1,0.00
1.640657,309.9902,-213.398437,0.000596,-0.291693,-9.081207,0.246603,0.885855,-0.086792,0.000596,0.016178,0.00,1,0.00
1.642916,309.9902,-213.398437,-0.002995,-0.291705,-9.078813,0.243011,0.899023,-0.084397,-0.002995,0.029346,0.00,1,0.00
1.645171,310.0781,-213.310547,-0.000601,-0.291704,-9.085996,0.245406,0.881066,-0.091580,-0.000601,0.011389,0.00,1,0.00
1.647426,309.9902,-213.398437,-0.012572,-0.291723,-9.081207,0.233435,0.881066,-0.086792,-0.012572,0.011389,0.00,1,0.00
1.649681,309.9902,-213.398437,-0.026937,-0.291773,-9.097966,0.219069,0.890643,-0.103551,-0.026937,0.020966,0.00,1,0.00
1.651942,309.9902,-213.398437,-0.044894,-0.291860,-9.114726,0.201113,0.879869,-0.120311,-0.044894,0.010192,0.00,1,0.00
1.654197,309.9902,-213.398437,-0.037711,-0.291956,-9.089587,0.208296,0.887052,-0.095172,-0.037711,0.017375,0.00,1,0.00
1.656453,309.9902,-213.398437,-0.028134,-0.292027,-9.070433,0.217872,0.901417,-0.076017,-0.028134,0.031740,0.00,1,0.00
1.658708,309.9902,-213.398437,-0.031726,-0.292097,-9.080010,0.214281,0.937330,-0.085595,-0.031726,0.067653,0.00,1,0.00
1.660967,310.0781,-213.310547,-0.026937,-0.292152,-9.069236,0.219069,0.936133,-0.074821,-0.026937,0.066456,0.00,1,0.00
1.663223,310.0781,-213.310547,-0.047288,-0.292242,-9.068039,0.198719,0.907402,-0.073624,-0.047288,0.037726,0.00,1,0.00
1.665479,309.9902,-213.398437,-0.049682,-0.292350,-9.080010,0.196325,0.919373,-0.085595,-0.049682,0.049697,0.00,1,0.00
1.667734,310.0781,-213.310547,-0.030528,-0.292434,-9.095572,0.215478,0.905008,-0.101157,-0.030528,0.035331,0.00,1,0.00
1.669989,310.0781,-213.310547,-0.048485,-0.292521,-9.093178,0.197522,0.921768,-0.098763,-0.048485,0.052091,0.00,1,0.00
1.672250,310.0781,-213.310547,-0.056865,-0.292650,-9.078813,0.189142,0.902614,-0.084397,-0.056865,0.032937,0.00,1,0.00
1.674507,309.9902,-213.398437,-0.025740,-0.292735,-9.076419,0.220267,0.884658,-0.082004,-0.025740,0.014981,0.00,1,0.00
1.676761,310.0781,-213.310547,-0.006586,-0.292751,-9.088389,0.239420,0.888249,-0.093974,-0.006586,0.018572,0.00,1,0.00
1.679017,310.0781,-213.310547,-0.041302,-0.292823,-9.091981,0.204704,0.906205,-0.097566,-0.041302,0.036529,0.00,1,0.00
1.681278,310.0781,-213.310547,-0.041302,-0.292919,-9.089587,0.204704,0.913388,-0.095172,-0.041302,0.043711,0.00,1,0.00
1.683534,309.9902,-213.398437,-0.029331,-0.292991,-9.081207,0.216675,0.893037,-0.086792,-0.029331,0.023360,0.00,1,0.00
1.685788,309.9902,-213.398437,-0.040105,-0.293073,-9.075222,0.205901,0.910994,-0.080807,-0.040105,0.041317,0.00,1,0.00
1.688043,309.9902,-213.398437,-0.019755,-0.293121,-9.070433,0.226252,0.895431,-0.076017,-0.019755,0.025755,0.00,1,0.00
1.690304,310.0781,-213.310547,-0.020952,-0.293171,-9.084799,0.225055,0.882263,-0.090384,-0.020952,0.012587,0.00,1,0.00
1.692559,310.0781,-213.310547,-0.008981,-0.293202,-9.084799,0.237026,0.901417,-0.090384,-0.008981,0.031740,0.00,1,0.00
1.694814,309.9902,-213.398437,-0.002995,-0.293198,-9.083601,0.243011,0.939724,-0.089186,-0.002995,0.070047,0.00,1,0.00
1.697068,309.9902,-213.398437,-0.007784,-0.293214,-9.084799,0.238223,0.927753,-0.090384,-0.007784,0.058076,0.00,1,0.00
1.699323,310.0781,-213.310547,0.017356,-0.293207,-9.087193,0.263362,0.927753,-0.092777,0.017356,0.058076,0.00,1,0.00
1.701583,309.9902,-213.398437,0.019750,-0.293159,-9.080010,0.265756,0.905008,-0.085595,0.019750,0.035331,0.00,1,0.00
1.703837,310.1660,-213.222656,0.006582,-0.293125,-9.047688,0.252588,0.916979,-0.053273,0.006582,0.047302,0.00,1,0.00
1.706093,309.9902,-213.398437,0.017356,-0.293103,-9.059659,0.263362,0.915782,-0.065244,0.017356,0.046105,0.00,1,0.00
1.708348,310.0781,-213.310547,0.013764,-0.293070,-9.048885,0.259771,0.915782,-0.054470,0.013764,0.046105,0.00,1,0.00
1.710608,309.9902,-213.398437,0.016158,-0.293030,-9.042900,0.262165,0.924162,-0.048485,0.016158,0.054485,0.00,1,0.00
1.712863,310.0781,-213.310547,0.013764,-0.292994,-9.052477,0.259771,0.912191,-0.058062,0.013764,0.042514,0.00,1,0.00
1.715119,309.9902,-213.398437,0.011370,-0.292965,-9.074024,0.257377,0.893037,-0.079609,0.011370,0.023360,0.00,1,0.00
1.717374,309.9902,-213.398437,0.010173,-0.292942,-9.091981,0.256180,0.915782,-0.097566,0.010173,0.046105,0.00,1,0.00
1.719633,309.9902,-213.398437,-0.008981,-0.292953,-9.093178,0.237026,0.913388,-0.098763,-0.008981,0.043711,0.00,1,0.00
1.721888,309.9902,-213.398437,0.010173,-0.292947,-9.085996,0.256180,0.899023,-0.091580,0.010173,0.029346,0.00,1,0.00
1.724143,310.0781,-213.310547,0.005385,-0.292931,-9.084799,0.251391,0.899023,-0.090384,0.005385,0.029346,0.00,1,0.00
1.731784,309.9902,-213.398437,-0.001798,-0.292945,-9.082404,0.244209,0.916979,-0.087989,-0.001798,0.047302,0.00,1,0.00
1.733854,309.9902,-213.398437,0.024538,-0.292929,-9.064447,0.270545,0.896629,-0.070032,0.024538,0.026952,0.00,1,0.00
1.736110,309.9023,-213.486328,0.036509,-0.292856,-9.046491,0.282516,0.887052,-0.052075,0.036509,0.017375,0.00,1,0.00
1.738365,309.9023,-213.486328,0.034115,-0.292777,-9.041702,0.280122,0.912191,-0.047287,0.034115,0.042514,0.00,1,0.00
1.740620,310.0781,-213.310547,0.036509,-0.292698,-9.065644,0.282516,0.899023,-0.071229,0.036509,0.029346,0.00,1,0.00
1.742875,310.0781,-213.310547,0.028129,-0.292621,-9.083601,0.274136,0.888249,-0.089186,0.028129,0.018572,0.00,1,0.00
1.745134,309.9902,-213.398437,0.026932,-0.292555,-9.060856,0.272939,0.900220,-0.066441,0.026932,0.030543,0.00,1,0.00
1.747389,310.0781,-213.310547,0.010173,-0.292518,-9.063251,0.256180,0.896629,-0.068835,0.010173,0.026952,0.00,1,0.00
1.749645,310.0781,-213.310547,0.006582,-0.292501,-9.059659,0.252588,0.894234,-0.065244,0.006582,0.024558,0.00,1,0.00
1.751900,309.9902,-213.398437,0.000596,-0.292500,-9.076419,0.246603,0.865504,-0.082004,0.000596,-0.004173,0.00,1,0.00
1.754160,309.9902,-213.398437,-0.001798,-0.292506,-9.057265,0.244209,0.882263,-0.062850,-0.001798,0.012587,0.00,1,0.00
1.756416,310.0781,-213.310547,0.010173,-0.292484,-9.068039,0.256180,0.890643,-0.073624,0.010173,0.020966,0.00,1,0.00
1.758671,309.9023,-213.486328,0.005385,-0.292468,-9.053674,0.251391,0.893037,-0.059258,0.005385,0.023360,0.00,1,0.00
1.760926,309.9902,-213.398437,-0.006586,-0.292483,-9.053674,0.239420,0.873884,-0.059258,-0.006586,0.004207,0.00,1,0.00
1.763186,309.9023,-213.486328,0.005385,-0.292486,-9.045294,0.251391,0.878672,-0.050879,0.005385,0.008995,0.00,1,0.00
1.765442,309.9902,-213.398437,0.007779,-0.292470,-9.041702,0.253785,0.869095,-0.047287,0.007779,-0.000582,0.00,1,0.00
1.767697,310.0781,-213.310547,0.011370,-0.292441,-9.045294,0.257377,0.877475,-0.050879,0.011370,0.007798,0.00,1,0.00
1.769953,309.9902,-213.398437,-0.008981,-0.292442,-9.056067,0.237026,0.897826,-0.061652,-0.008981,0.028149,0.00,1,0.00
1.772208,309.9902,-213.398437,-0.005389,-0.292464,-9.053674,0.240617,0.894234,-0.059258,-0.005389,0.024558,0.00,1,0.00
1.774468,309.9902,-213.398437,0.011370,-0.292444,-9.042900,0.257377,0.879869,-0.048485,0.011370,0.010192,0.00,1,0.00
1.776723,310.0781,-213.310547,-0.014966,-0.292450,-9.065644,0.231040,0.879869,-0.071229,-0.014966,0.010192,0.00,1,0.00
1.778979,309.9902,-213.398437,-0.040105,-0.292513,-9.064447,0.205901,0.881066,-0.070032,-0.040105,0.011389,0.00,1,0.00
1.781234,309.9902,-213.398437,-0.034120,-0.292598,-9.063251,0.211887,0.887052,-0.068835,-0.034120,0.017375,0.00,1,0.00
1.783493,310.0781,-213.310547,-0.035317,-0.292678,-9.051279,0.210690,0.879869,-0.056864,-0.035317,0.010192,0.00,1,0.00
1.785748,309.9902,-213.398437,-0.037711,-0.292749,-9.052477,0.208296,0.889446,-0.058062,-0.037711,0.019769,0.00,1,0.00
1.788003,310.0781,-213.310547,-0.032923,-0.292831,-9.054871,0.213084,0.861913,-0.060455,-0.032923,-0.007764,0.00,1,0.00
1.790260,309.9902,-213.398437,-0.031726,-0.292903,-9.052477,0.214281,0.857124,-0.058062,-0.031726,-0.012553,0.00,1,0.00
1.792520,310.0781,-213.310547,-0.041302,-0.292992,-9.078813,0.204704,0.845153,-0.084397,-0.041302,-0.024524,0.00,1,0.00
1.794776,310.0781,-213.310547,-0.007784,-0.293040,-9.083601,0.238223,0.871489,-0.089186,-0.007784,0.001813,0.00,1,0.00
1.797032,310.0781,-213.310547,-0.010178,-0.293057,-9.090784,0.235829,0.902614,-0.096369,-0.010178,0.032937,0.00,1,0.00
1.799288,310.0781,-213.310547,-0.023346,-0.293098,-9.111135,0.222661,0.909797,-0.116719,-0.023346,0.040120,0.00,1,0.00
1.801544,310.0781,-213.310547,-0.022149,-0.293150,-9.101558,0.223858,0.889446,-0.107142,-0.022149,0.019769,0.00,1,0.00
1.803803,309.9902,-213.398437,-0.041302,-0.293232,-9.077616,0.204704,0.879869,-0.083200,-0.041302,0.010192,0.00,1,0.00
1.806060,309.9902,-213.398437,-0.040105,-0.293320,-9.070433,0.205901,0.891840,-0.076017,-0.040105,0.022163,0.00,1,0.00
1.808315,309.9902,-213.398437,-0.037711,-0.293410,-9.087193,0.208296,0.896629,-0.092777,-0.037711,0.026952,0.00,1,0.00
1.810570,309.9023,-213.486328,-0.028134,-0.293475,-9.083601,0.217872,0.914585,-0.089186,-0.028134,0.044908,0.00,1,0.00
1.812829,309.9902,-213.398437,-0.032923,-0.293526,-9.068039,0.213084,0.900220,-0.073624,-0.032923,0.030543,0.00,1,0.00
1.815086,309.9902,-213.398437,-0.028134,-0.293603,-9.069236,0.217872,0.889446,-0.074821,-0.028134,0.019769,0.00,1,0.00
1.817342,310.0781,-213.310547,-0.004192,-0.293623,-9.077616,0.241814,0.885855,-0.083200,-0.004192,0.016178,0.00,1,0.00
1.819598,310.0781,-213.310547,-0.002995,-0.293628,-9.058462,0.243011,0.875081,-0.064047,-0.002995,0.005404,0.00,1,0.00
1.821859,309.9902,-213.398437,-0.002995,-0.293649,-9.053674,0.243011,0.839168,-0.059258,-0.002995,-0.030509,0.00,1,0.00
1.824115,310.0781,-213.310547,0.002990,-0.293643,-9.080010,0.248997,0.821211,-0.085595,0.002990,-0.048466,0.00,1,0.00
1.826369,309.9902,-213.398437,0.008976,-0.293630,-9.085996,0.254982,0.853533,-0.091580,0.008976,-0.016144,0.00,1,0.00
1.828624,309.9902,-213.398437,0.016158,-0.293602,-9.069236,0.262165,0.853533,-0.074821,0.016158,-0.016144,0.00,1,0.00
1.830886,309.9902,-213.398437,0.020947,-0.293562,-9.072827,0.266953,0.858321,-0.078412,0.020947,-0.011355,0.00,1,0.00
1.833142,309.9902,-213.398437,0.031721,-0.293506,-9.077616,0.277727,0.858321,-0.083200,0.031721,-0.011355,0.00,1,0.00
1.835397,309.9902,-213.398437,0.014961,-0.293456,-9.071630,0.260968,0.885855,-0.077215,0.014961,0.016178,0.00,1,0.00
1.837653,309.9902,-213.398437,0.030524,-0.293406,-9.057265,0.276530,0.881066,-0.062850,0.030524,0.011389,0.00,1,0.00
1.839909,310.0781,-213.310547,0.018553,-0.293350,-9.057265,0.264559,0.879869,-0.062850,0.018553,0.010192,0.00,1,0.00
1.842169,310.0781,-213.310547,0.014961,-0.293314,-9.052477,0.260968,0.877475,-0.058062,0.014961,0.007798,0.00,1,0.00
1.850267,310.0781,-213.310547,0.024538,-0.293116,-9.048885,0.270545,0.895431,-0.054470,0.024538,0.025755,0.00,1,0.00
1.852323,310.0781,-213.310547,0.011370,-0.293089,-9.053674,0.257377,0.913388,-0.059258,0.011370,0.043711,0.00,1,0.00
1.854579,309.9902,-213.398437,0.024538,-0.293040,-9.042900,0.270545,0.909797,-0.048485,0.024538,0.040120,0.00,1,0.00
1.856848,309.9902,-213.398437,0.014961,-0.293004,-9.075222,0.260968,0.896629,-0.080807,0.014961,0.026952,0.00,1,0.00
1.859103,309.9902,-213.398437,0.017356,-0.292967,-9.078813,0.263362,0.885855,-0.084397,0.017356,0.016178,0.00,1,0.00
1.861359,309.9902,-213.398437,0.029327,-0.292914,-9.074024,0.275333,0.871489,-0.079609,0.029327,0.001813,0.00,1,0.00
1.863614,309.9902,-213.398437,0.020947,-0.292849,-9.059659,0.266953,0.893037,-0.065244,0.020947,0.023360,0.00,1,0.00
1.865875,310.0781,-213.310547,0.010173,-0.292812,-9.074024,0.256180,0.890643,-0.079609,0.010173,0.020966,0.00,1,0.00
1.868129,309.9902,-213.398437,0.004187,-0.292796,-9.063251,0.250194,0.873884,-0.068835,0.004187,0.004207,0.00,1,0.00
1.870385,309.9902,-213.398437,0.000596,-0.292795,-9.066842,0.246603,0.842759,-0.072427,0.000596,-0.026918,0.00,1,0.00
1.872640,309.9902,-213.398437,0.013764,-0.292779,-9.056067,0.259771,0.845153,-0.061652,0.013764,-0.024524,0.00,1,0.00
1.874895,310.0781,-213.310547,0.016158,-0.292743,-9.066842,0.262165,0.840365,-0.072427,0.016158,-0.029312,0.00,1,0.00
