t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
1.841451,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.842452,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.843453,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.844454,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.845455,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.846456,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.847457,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.848458,135.1758,-316.933594,689,484.4531,0.00,1,0.00
1.849459,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.850460,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.851461,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.852462,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.853463,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.854464,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.855465,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.856466,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.857467,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.858467,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.859467,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.860468,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.861469,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.862470,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.863471,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.864472,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.865473,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.866474,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.867475,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.868476,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.869477,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.870478,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.871479,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.872480,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.873481,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.874482,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.875483,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.876484,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.884135,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.885135,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.886136,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.887136,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.888136,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.889137,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.890138,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.891139,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.892140,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.893141,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.894142,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.895143,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.896144,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.897145,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.898146,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.899147,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.900148,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.901149,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.902150,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.903151,135.2637,-316.845703,689,484.4531,0.00,1,0.00
1.904152,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.905153,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.906154,135.3516,-316.757812,689,484.4531,0.00,1,0.00
1.907155,135.2637,-316.845703,689,484.4531,0.00,1,0.00
