t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.196187,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.197187,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.198188,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.199189,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.200189,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.201189,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.202189,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.203189,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.204189,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.205189,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.206189,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.207190,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.208190,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.209190,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.210190,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.211190,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.212190,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.213190,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.214190,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.215191,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.216192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.217192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.218192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.219192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.220192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.221192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.222192,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.223192,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.224193,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.232027,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.233027,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.234027,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.235027,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.236027,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.237027,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.238027,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.239028,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.240029,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.241029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.242029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.243029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.244029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.245029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.246029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.247029,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.248030,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.249030,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.250030,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.251031,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.252032,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.253033,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.254034,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.255035,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.256036,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.257037,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.258038,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.259039,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.260039,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.261040,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.262041,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.263042,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.264043,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.265044,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.266045,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.267046,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.268047,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.269048,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.270049,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.271050,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.272051,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.273052,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.274053,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.275054,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.276055,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.277056,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.278057,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.279058,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.280059,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.281060,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.288290,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.289290,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.290291,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.291292,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.292293,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.293294,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.294295,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.295296,263.8477,-0.791016,110,77.3438,0.00,1,0.00
0.296297,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.297298,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.298298,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.299299,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.300300,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.301301,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.302302,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.303303,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.304304,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.305305,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.306306,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.307307,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.308308,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.309309,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.310310,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.311311,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.312312,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.313313,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.314314,263.5840,-1.054688,110,77.3438,0.00,1,0.00
0.315315,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.316316,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.317317,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.318318,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.319319,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.320320,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.321321,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.322322,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.323323,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.324324,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.325325,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.326326,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.327327,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.328328,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.329329,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.330330,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.331330,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.332331,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.333332,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.334333,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.335334,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.336335,263.6719,-0.966797,110,77.3438,0.00,1,0.00
0.337336,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.344564,263.7598,-0.878906,110,77.3438,0.00,1,0.00
0.345564,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.346565,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.347566,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.348567,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.349568,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.350569,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.351570,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.352571,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.353572,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.354573,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.355574,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.356575,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.357576,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.358577,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.359578,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.360579,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.361580,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.362580,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.363581,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.364582,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.365583,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.366584,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.367585,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.368586,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.369587,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.370588,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.371589,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.372590,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.373591,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.374592,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.375593,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.376594,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.377595,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.378596,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.379597,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.380598,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.381599,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.382600,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.383601,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.384602,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.385603,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.386604,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.387605,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.388606,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.389607,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.390608,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.391609,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.392610,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.393611,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.400838,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.401838,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.402839,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.403840,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.404841,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.405842,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.406843,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.407844,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.408845,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.409846,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.410847,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.411848,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.412849,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.413850,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.414851,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.415852,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.416853,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.417854,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.418855,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.419856,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.420857,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.421858,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.422859,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.423860,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.424861,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.425861,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.426862,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.427863,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.428864,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.429865,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.430866,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.431867,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.432868,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.433869,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.434870,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.435871,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.436872,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.437873,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.438874,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.439875,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.440876,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.441877,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.442878,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.443879,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.444880,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.445881,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.446882,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.447883,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.448884,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.449885,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.457136,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.458137,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.459138,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.460139,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.461140,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.462141,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.463142,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.464143,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.465144,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.466145,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.467146,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.468147,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.469148,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.470149,263.8477,-0.791016,111,78.0469,0.00,1,0.00
0.471150,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.472151,263.6719,-0.966797,111,78.0469,0.00,1,0.00
0.473152,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.474153,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.475154,263.7598,-0.878906,111,78.0469,0.00,1,0.00
0.476155,263.7598,-0.878906,111,78.0469,0.00,1,0.00
