t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
6.22049,28.477,-436.465,0,0.000,-0.026,-0.050,0.091,-0.057,-0.026,-0.050,1000.0,1,1000.0,6.191,-0.23,8.93,0.00,-0.10,0.00,-8.18
6.23071,37.441,-427.500,0,0.000,-0.005,-0.053,0.091,-0.012,-0.005,-0.053,998.5,1,998.5,6.206,-0.23,8.84,0.00,-0.09,0.00,-6.09
6.24077,46.318,-418.623,0,0.000,0.006,-0.010,0.091,-0.023,0.006,-0.010,993.4,1,993.4,6.216,-0.23,8.84,0.00,0.00,0.00,0.00
6.25099,55.283,-409.658,0,0.000,0.011,0.004,0.091,-0.003,0.011,0.004,984.7,1,984.7,6.229,-0.23,8.38,0.00,-0.46,0.00,-44.35
6.27041,70.313,-394.629,0,0.000,0.009,-0.023,0.092,-0.008,0.009,-0.023,956.6,1,956.6,6.249,-0.23,8.01,0.00,-0.20,0.00,-15.97
6.28063,74.971,-389.971,0,0.000,0.064,0.181,0.092,-0.015,0.064,0.181,937.3,1,937.3,6.249,-0.23,8.01,0.00,-0.20,0.00,-15.97
6.29069,79.365,-385.576,0,0.000,0.063,0.120,0.093,0.054,0.063,0.120,914.5,1,914.5,6.261,-0.23,7.81,0.00,-0.21,0.00,-17.76
6.30091,83.848,-381.094,0,0.000,0.025,0.062,0.093,0.004,0.025,0.062,888.3,1,888.3,6.274,-0.23,7.68,0.00,-0.13,0.00,-11.63
6.31097,88.154,-376.787,0,0.000,0.013,0.078,0.093,0.081,0.013,0.078,855.6,1,855.6,6.286,-0.18,7.53,0.05,-0.15,3.84,-11.54
6.33055,96.680,-368.262,0,0.000,0.014,0.031,0.094,0.050,0.014,0.031,790.1,1,790.1,6.296,-0.18,7.24,0.00,-0.29,0.00,-26.30
6.34091,101.074,-363.867,0,0.000,0.026,0.040,0.094,0.062,0.026,0.040,751.3,1,751.3,6.315,-0.18,7.41,0.00,0.17,0.00,9.79
6.36056,110.039,-354.902,0,0.000,0.022,0.034,0.094,0.035,0.022,0.034,665.1,1,665.1,6.335,-0.18,7.05,0.00,-0.14,0.00,-12.56
6.37078,114.346,-350.596,0,0.000,0.040,0.026,0.095,0.026,0.040,0.026,618.0,1,618.0,6.355,-0.18,7.05,0.00,0.00,0.00,0.00
6.38084,119.092,-345.850,0,0.000,0.045,0.027,0.095,0.021,0.045,0.027,568.5,1,568.5,6.355,-0.18,7.05,0.00,0.00,0.00,0.00
6.40042,126.299,-338.643,0,0.000,0.015,0.013,0.095,0.025,0.015,0.013,463.1,1,463.1,6.379,-0.18,6.85,0.00,-0.08,0.00,-5.18
6.41048,126.299,-338.643,0,0.000,0.042,0.095,0.096,-0.031,0.042,0.095,407.5,1,407.5,6.389,-0.18,6.78,0.00,-0.08,0.00,-7.39
6.42070,126.387,-338.555,0,0.000,0.020,0.098,0.096,-0.005,0.020,0.098,350.3,1,350.3,6.389,-0.18,6.78,0.00,-0.08,0.00,-7.39
6.43076,126.387,-338.555,0,0.000,-0.016,0.072,0.096,-0.027,-0.016,0.072,291.6,1,291.6,6.406,-0.18,6.68,0.00,-0.09,0.00,-5.80
6.45034,126.387,-338.555,0,0.000,-0.013,0.059,0.096,-0.005,-0.013,0.059,170.8,1,170.8,6.429,-0.18,6.50,0.00,-0.07,0.00,-5.58
6.46041,126.387,-338.555,0,0.000,-0.016,0.017,0.096,0.001,-0.016,0.017,109.1,1,109.1,6.441,-0.18,6.50,0.00,0.00,0.00,0.00
6.47054,126.387,-338.555,0,0.000,0.001,0.017,0.096,0.020,0.001,0.017,46.9,1,46.9,6.441,-0.18,6.50,0.00,0.00,0.00,0.00
6.49012,126.387,-338.555,0,0.000,-0.001,0.005,0.096,0.028,-0.001,0.005,78.1,-1,-78.1,6.469,-0.18,6.57,0.00,0.00,0.00,0.00
6.50018,126.387,-338.555,0,0.000,-0.004,-0.001,0.096,0.012,-0.004,-0.001,140.4,-1,-140.4,6.480,-0.18,6.57,0.00,0.00,0.00,0.00
6.51041,126.387,-338.555,0,0.000,0.001,0.028,0.096,0.020,0.001,0.028,202.2,-1,-202.2,6.491,-0.18,6.57,0.00,0.00,0.00,0.00
6.52046,126.387,-338.555,0,0.000,0.007,0.022,0.096,0.006,0.007,0.022,263.4,-1,-263.4,6.491,-0.18,6.57,0.00,0.00,0.00,0.00
6.54004,126.387,-338.555,0,0.000,0.007,0.007,0.096,-0.001,0.007,0.007,376.8,-1,-376.8,6.516,-0.18,6.57,0.00,0.00,0.00,0.00
6.55010,126.387,-338.555,0,0.000,0.012,0.014,0.096,0.000,0.012,0.014,440.2,-1,-440.2,6.532,-0.18,6.57,0.00,0.00,0.00,0.00
6.56034,126.387,-338.555,0,0.000,0.015,0.004,0.096,-0.008,0.015,0.004,496.2,-1,-496.2,6.541,-0.18,6.57,0.00,0.00,0.00,0.00
6.57038,122.695,-342.246,0,0.000,-0.011,0.152,0.096,0.034,-0.011,0.152,550.2,-1,-550.2,6.541,-0.18,6.57,0.00,0.00,0.00,0.00
6.58996,113.906,-351.035,0,0.000,-0.014,0.091,0.096,0.022,-0.014,0.091,646.8,-1,-646.8,6.571,-0.18,6.57,0.00,0.00,0.00,0.00
6.60121,109.160,-355.781,0,0.000,-0.010,0.023,0.096,-0.029,-0.010,0.023,698.6,-1,-698.6,6.582,-0.18,6.57,0.00,0.00,0.00,0.00
6.62018,100.459,-364.482,0,0.000,0.011,0.043,0.096,0.019,0.011,0.043,784.1,-1,-784.1,6.593,-0.18,6.57,0.00,0.00,0.00,0.00
6.63023,95.977,-368.965,0,0.000,-0.001,0.006,0.096,0.037,-0.001,0.006,822.2,-1,-822.2,6.608,-0.18,6.57,0.00,0.00,0.00,0.00
6.64982,87.363,-377.578,0,0.000,0.010,0.028,0.096,0.038,0.010,0.028,885.3,-1,-885.3,6.630,-0.23,6.88,-0.05,0.07,-4.85,7.21
6.65987,82.969,-381.973,0,0.000,0.001,0.005,0.096,0.037,0.001,0.005,913.4,-1,-913.4,6.630,-0.23,6.88,-0.05,0.07,-4.85,7.21
6.67010,78.398,-386.543,0,0.000,0.009,0.007,0.096,0.010,0.009,0.007,939.9,-1,-939.9,6.642,-0.23,6.95,0.00,0.06,0.00,4.97
6.68015,73.916,-391.025,0,0.000,0.034,0.021,0.097,0.001,0.034,0.021,960.0,-1,-960.0,6.659,-0.23,7.06,0.00,0.12,0.00,6.93
6.69974,59.854,-405.088,0,0.000,0.009,0.059,0.097,0.000,0.009,0.059,987.1,-1,-987.1,6.681,-0.23,7.15,0.00,0.00,0.00,0.00
6.70979,50.977,-413.965,0,0.000,0.011,0.113,0.097,-0.042,0.011,0.113,995.4,-1,-995.4,6.681,-0.23,7.15,0.00,0.00,0.00,0.00
6.72002,42.012,-422.930,0,0.000,0.030,0.071,0.097,-0.007,0.030,0.071,999.5,-1,-999.5,6.692,-0.23,7.30,0.00,0.14,0.00,13.03
6.73024,33.662,-431.279,0,0.000,0.015,0.018,0.098,-0.048,0.015,0.018,999.4,-1,-999.4,6.704,-0.23,7.30,0.00,0.00,0.00,0.00
6.75017,15.381,-449.561,0,0.000,0.002,0.027,0.098,-0.031,0.002,0.027,985.4,-1,-985.4,6.732,-0.23,7.47,0.00,0.10,0.00,10.39
6.76975,0.439,-464.502,0,0.000,0.016,0.023,0.098,-0.014,0.016,0.023,956.8,-1,-956.8,6.742,-0.23,7.73,0.00,0.26,0.00,17.91
6.77981,355.781,-469.160,0,0.000,-0.039,-0.184,0.097,-0.041,-0.039,-0.184,935.7,-1,-935.7,6.753,-0.23,7.92,0.00,0.19,0.00,16.25
6.79003,351.387,-473.555,0,0.000,-0.029,-0.186,0.097,-0.106,-0.029,-0.186,910.5,-1,-910.5,6.766,-0.28,8.00,-0.05,0.08,-4.10,6.84
6.80009,346.904,-478.037,0,0.000,-0.038,-0.111,0.097,-0.098,-0.038,-0.111,878.2,-1,-878.2,6.766,-0.28,8.00,-0.05,0.08,-4.10,6.84
6.81967,338.291,-486.650,0,0.000,0.010,-0.062,0.097,-0.048,0.010,-0.062,811.6,-1,-811.6,6.795,-0.28,8.46,0.00,0.21,0.00,15.81
6.82973,333.896,-491.045,0,0.000,-0.010,-0.039,0.097,-0.048,-0.010,-0.039,771.3,-1,-771.3,6.808,-0.28,8.69,0.00,0.23,0.00,16.86
6.83995,329.238,-495.703,0,0.000,-0.010,-0.007,0.096,-0.057,-0.010,-0.007,727.5,-1,-727.5,6.808,-0.28,8.69,0.00,0.23,0.00,16.86
6.85001,324.756,-500.186,0,0.000,0.014,-0.010,0.097,0.002,0.014,-0.010,675.6,-1,-675.6,6.827,-0.28,8.69,0.00,0.00,0.00,0.00
6.86960,316.318,-508.623,0,0.000,-0.004,0.028,0.097,0.016,-0.004,0.028,577.4,-1,-577.4,6.837,-0.28,8.88,0.00,0.19,0.00,18.83
6.87965,311.660,-513.281,0,0.000,0.014,0.002,0.097,0.031,0.014,0.002,521.8,-1,-521.8,6.858,-0.28,8.98,0.00,0.10,0.00,6.13
6.88987,309.023,-515.918,0,0.000,0.030,-0.009,0.097,0.020,0.030,-0.009,463.7,-1,-463.7,6.864,-0.28,9.06,0.00,0.08,0.00,7.34
6.89993,308.848,-516.094,0,0.000,0.034,-0.064,0.098,0.037,0.034,-0.064,397.5,-1,-397.5,6.876,-0.28,9.20,0.00,0.14,0.00,12.82
6.91951,308.760,-516.182,0,0.000,0.064,-0.044,0.099,0.101,0.064,-0.044,277.8,-1,-277.8,6.899,-0.28,9.46,0.00,0.13,0.00,13.30
6.92957,308.760,-516.182,0,0.000,0.050,-0.016,0.099,0.101,0.050,-0.016,212.8,-1,-212.8,6.914,-0.28,9.65,0.00,0.19,0.00,13.59
6.93980,308.760,-516.182,0,0.000,0.051,-0.029,0.100,0.087,0.051,-0.029,146.7,-1,-146.7,6.914,-0.28,9.65,0.00,0.19,0.00,13.59
6.94985,308.760,-516.182,0,0.000,0.044,-0.014,0.100,0.071,0.044,-0.014,79.8,-1,-79.8,6.922,-0.28,9.80,0.00,0.15,0.00,15.91
6.96944,308.672,-516.270,0,0.000,0.022,-0.010,0.101,0.029,0.022,-0.010,55.0,1,55.0,6.946,-0.28,9.81,0.00,-0.05,0.00,-4.43
6.97949,308.760,-516.182,0,0.000,0.026,-0.001,0.101,0.010,0.026,-0.001,122.3,1,122.3,6.962,-0.28,9.81,0.00,0.00,0.00,0.00
6.98978,308.760,-516.182,0,0.000,0.025,0.013,0.101,0.008,0.025,0.013,189.2,1,189.2,6.962,-0.28,9.81,0.00,0.00,0.00,0.00
7.00917,308.672,-516.270,0,0.000,0.016,-0.005,0.102,0.003,0.016,-0.005,320.3,1,320.3,6.989,-0.28,9.81,0.00,0.00,0.00,0.00
7.01923,308.672,-516.270,0,0.000,0.012,0.011,0.102,0.004,0.012,0.011,383.9,1,383.9,7.001,-0.28,9.81,0.00,0.00,0.00,0.00
7.02945,308.760,-516.182,0,0.000,0.013,0.010,0.102,0.004,0.013,0.010,445.9,1,445.9,7.001,-0.28,9.81,0.00,0.00,0.00,0.00
7.03950,308.848,-516.094,0,0.000,0.010,-0.001,0.102,0.002,0.010,-0.001,505.9,1,505.9,7.014,-0.28,9.81,0.00,0.00,0.00,0.00
7.05909,317.900,-507.041,0,0.000,0.013,-0.043,0.102,-0.019,0.013,-0.043,618.8,1,618.8,7.037,-0.28,9.81,0.00,0.00,0.00,0.00
7.06916,322.295,-502.646,0,0.000,-0.032,-0.009,0.102,-0.047,-0.032,-0.009,671.1,1,671.1,7.049,-0.28,9.81,0.00,0.00,0.00,0.00
7.07938,327.041,-497.900,0,0.000,-0.023,0.009,0.102,-0.040,-0.023,0.009,720.4,1,720.4,7.060,-0.28,9.81,0.00,0.00,0.00,0.00
7.08943,331.611,-493.330,0,0.000,-0.010,-0.038,0.102,-0.034,-0.010,-0.038,766.3,1,766.3,7.060,-0.28,9.81,0.00,0.00,0.00,0.00
7.10901,340.225,-484.717,0,0.000,0.018,0.019,0.102,-0.013,0.018,0.019,843.6,1,843.6,7.085,-0.28,9.81,0.00,0.00,0.00,0.00
7.11947,344.707,-480.234,0,0.000,0.029,0.037,0.102,0.008,0.029,0.037,878.7,1,878.7,7.098,-0.28,9.63,0.00,-0.19,0.00,-14.78
7.13906,353.672,-471.270,0,0.000,0.020,0.020,0.103,0.001,0.020,0.020,938.5,1,938.5,7.123,-0.33,9.35,-0.05,-0.17,-5.36,-16.35
7.14930,358.066,-466.875,0,0.000,0.016,-0.027,0.103,-0.031,0.016,-0.027,960.2,1,960.2,7.128,-0.33,9.18,0.00,-0.17,0.00,-13.86
7.15934,4.219,-460.723,0,0.000,0.045,0.000,0.103,-0.023,0.045,0.000,977.3,1,977.3,7.128,-0.33,9.18,0.00,-0.17,0.00,-13.86
7.17892,21.357,-443.584,0,0.000,0.013,-0.067,0.104,-0.015,0.013,-0.067,996.7,1,996.7,7.156,-0.33,8.99,0.00,-0.07,0.00,-5.93
7.18898,30.322,-434.619,0,0.000,0.037,-0.037,0.104,0.034,0.037,-0.037,1000.0,1,1000.0,7.168,-0.33,8.84,0.00,-0.15,0.00,-13.73
7.19920,39.199,-425.742,0,0.000,0.032,-0.016,0.104,-0.006,0.032,-0.016,997.9,1,997.9,7.178,-0.33,8.84,0.00,0.00,0.00,0.00
7.20926,48.076,-416.865,0,0.000,0.016,-0.034,0.105,0.035,0.016,-0.034,990.9,1,990.9,7.190,-0.33,8.71,0.00,-0.12,0.00,-11.87
7.22885,65.303,-399.639,0,0.000,0.004,0.011,0.105,0.008,0.004,0.011,964.2,1,964.2,7.202,-0.33,8.43,0.00,-0.29,0.00,-21.67
7.23890,69.785,-395.156,0,0.000,-0.013,0.183,0.104,0.053,-0.013,0.183,940.8,1,940.8,7.211,-0.33,8.30,0.00,-0.13,0.00,-13.91
7.24904,74.268,-390.674,0,0.000,-0.007,0.181,0.104,0.087,-0.007,0.181,914.7,1,914.7,7.226,-0.33,8.05,0.00,-0.25,0.00,-18.79
7.25926,78.486,-386.455,0,0.000,0.026,0.102,0.105,0.063,0.026,0.102,883.9,1,883.9,7.237,-0.33,7.91,0.00,-0.14,0.00,-11.99
7.26932,83.232,-381.709,0,0.000,0.025,0.062,0.105,0.044,0.025,0.062,848.7,1,848.7,7.250,-0.33,7.71,0.00,-0.20,0.00,-16.55
7.28891,91.670,-373.271,0,0.000,0.014,0.035,0.105,0.023,0.014,0.035,770.2,1,770.2,7.268,-0.28,7.52,0.05,-0.19,2.50,-10.03
7.29896,96.064,-368.877,0,0.000,0.021,0.019,0.105,0.007,0.021,0.019,718.2,1,718.2,7.277,-0.28,7.52,0.00,0.00,0.00,0.00
7.30919,100.547,-364.395,0,0.000,0.034,0.028,0.106,0.015,0.034,0.028,667.0,1,667.0,7.277,-0.28,7.52,0.00,0.00,0.00,0.00
7.31924,104.941,-360.000,0,0.000,0.029,0.008,0.106,0.014,0.029,0.008,612.4,1,612.4,7.291,-0.28,7.36,0.00,-0.17,0.00,-12.68
7.33882,113.467,-351.475,0,0.000,0.034,0.015,0.106,0.023,0.034,0.015,500.1,1,500.1,7.315,-0.28,7.22,0.00,0.00,0.00,0.00
7.34888,114.697,-350.244,0,0.000,0.020,0.115,0.107,0.020,0.020,0.115,437.1,1,437.1,7.329,-0.28,7.14,0.00,-0.08,0.00,-6.51
7.35911,114.785,-350.156,0,0.000,-0.023,0.117,0.106,-0.044,-0.023,0.117,365.1,1,365.1,7.329,-0.28,7.14,0.00,-0.08,0.00,-6.51
7.36940,114.785,-350.156,0,0.000,-0.055,0.059,0.106,-0.039,-0.055,0.059,304.3,1,304.3,7.342,-0.28,7.04,0.00,-0.10,0.00,-6.90
7.38900,114.697,-350.244,0,0.000,-0.033,0.013,0.105,-0.053,-0.033,0.013,157.9,1,157.9,7.368,-0.22,6.88,0.00,-0.10,0.00,-8.23
7.40858,114.785,-350.156,0,0.000,-0.017,0.000,0.105,-0.008,-0.017,0.000,21.8,1,21.8,7.380,-0.22,6.72,0.00,-0.16,0.00,-13.11
7.41864,114.785,-350.156,0,0.000,-0.021,0.000,0.104,-0.007,-0.021,0.000,50.3,-1,-50.3,7.391,-0.22,6.88,0.00,0.16,0.00,14.12
7.42886,114.785,-350.156,0,0.000,-0.007,0.007,0.104,0.001,-0.007,0.007,122.2,-1,-122.2,7.403,-0.22,6.82,0.00,-0.06,0.00,-5.05
7.43892,114.785,-350.156,0,0.000,-0.001,-0.005,0.104,0.002,-0.001,-0.005,200.7,-1,-200.7,7.421,-0.22,6.82,0.00,0.00,0.00,0.00
7.45850,114.785,-350.156,0,0.000,0.005,0.002,0.104,-0.013,0.005,0.002,333.3,-1,-333.3,7.435,-0.22,6.82,0.00,0.00,0.00,0.00
7.46856,114.697,-350.244,0,0.000,0.011,-0.011,0.105,-0.001,0.011,-0.011,400.9,-1,-400.9,7.444,-0.22,6.82,0.00,0.00,0.00,0.00
7.47878,114.697,-350.244,0,0.000,0.011,-0.002,0.105,-0.005,0.011,-0.002,466.4,-1,-466.4,7.456,-0.22,6.82,0.00,0.00,0.00,0.00
7.48884,112.500,-352.441,0,0.000,0.016,0.009,0.105,0.001,0.016,0.009,529.5,-1,-529.5,7.467,-0.22,6.82,0.00,0.00,0.00,0.00
7.50842,103.535,-361.406,0,0.000,0.068,0.163,0.106,0.090,0.068,0.163,647.3,-1,-647.3,7.479,-0.22,6.82,0.00,0.00,0.00,0.00
7.51848,99.141,-365.801,0,0.000,0.061,0.119,0.107,0.072,0.061,0.119,701.2,-1,-701.2,7.490,-0.22,6.82,0.00,0.00,0.00,0.00
7.52870,94.658,-370.283,0,0.000,0.070,0.053,0.108,0.059,0.070,0.053,751.5,-1,-751.5,7.505,-0.22,6.82,0.00,0.00,0.00,0.00
7.53876,90.088,-374.854,0,0.000,0.045,0.068,0.108,0.071,0.045,0.068,797.9,-1,-797.9,7.517,-0.22,6.82,0.00,0.00,0.00,0.00
7.55834,81.475,-383.467,0,0.000,0.047,0.017,0.109,0.050,0.047,0.017,877.6,-1,-877.6,7.529,-0.22,6.82,0.00,0.00,0.00,0.00
7.56840,76.992,-387.949,0,0.000,0.027,-0.007,0.109,0.012,0.027,-0.007,910.5,-1,-910.5,7.544,-0.16,6.95,0.07,0.13,4.54,9.11
7.57862,72.686,-392.256,0,0.000,0.007,0.015,0.109,0.042,0.007,0.015,938.5,-1,-938.5,7.554,-0.21,7.04,-0.05,0.09,-4.74,8.11
7.58868,68.027,-396.914,0,0.000,0.001,0.005,0.109,0.025,0.001,0.005,961.4,-1,-961.4,7.566,-0.21,7.10,0.00,0.06,0.00,4.74
7.60828,53.262,-411.680,0,0.000,0.068,0.192,0.110,0.063,0.068,0.192,991.5,-1,-991.5,7.589,-0.21,7.28,0.00,0.08,0.00,6.81
7.61832,44.297,-420.645,0,0.000,0.056,0.200,0.111,0.099,0.056,0.200,998.4,-1,-998.4,7.589,-0.21,7.28,0.00,0.08,0.00,6.81
7.62881,35.684,-429.258,0,0.000,0.026,0.136,0.111,0.099,0.026,0.136,999.8,-1,-999.8,7.601,-0.21,7.40,0.00,0.11,0.00,8.48
7.64843,17.930,-447.012,0,0.000,0.013,0.068,0.111,0.050,0.013,0.068,986.2,-1,-986.2,7.624,-0.21,7.48,0.00,0.00,0.00,0.00
7.65866,9.053,-455.889,0,0.000,0.014,0.062,0.111,0.001,0.014,0.062,971.1,-1,-971.1,7.637,-0.21,7.67,0.00,0.19,0.00,14.96
7.67807,358.857,-466.084,0,0.000,0.052,-0.069,0.112,0.029,0.052,-0.069,924.7,-1,-924.7,7.652,-0.21,7.87,0.00,0.20,0.00,13.21
7.68830,354.375,-470.566,0,0.000,0.038,-0.068,0.113,-0.013,0.038,-0.068,893.6,-1,-893.6,7.660,-0.21,7.98,0.00,0.11,0.00,11.77
7.69835,349.893,-475.049,0,0.000,0.053,0.030,0.113,-0.001,0.053,0.030,857.5,-1,-857.5,7.672,-0.21,8.16,0.00,0.18,0.00,14.99
7.70858,345.498,-479.443,0,0.000,0.048,-0.005,0.114,-0.022,0.048,-0.005,816.4,-1,-816.4,7.687,-0.21,8.41,0.00,0.24,0.00,18.32
7.72799,336.621,-488.320,0,0.000,0.014,-0.002,0.114,-0.037,0.014,-0.002,720.6,-1,-720.6,7.709,-0.21,8.70,0.00,0.06,0.00,5.68
7.73822,332.402,-492.539,0,0.000,0.011,0.025,0.114,0.001,0.011,0.025,666.4,-1,-666.4,7.709,-0.21,8.70,0.00,0.06,0.00,5.68
7.74827,327.832,-497.109,0,0.000,0.031,-0.039,0.115,-0.039,0.031,-0.039,608.2,-1,-608.2,7.722,-0.21,8.79,0.00,0.09,0.00,7.72
7.75847,323.701,-501.240,0,0.000,0.004,-0.029,0.115,-0.033,0.004,-0.029,552.9,-1,-552.9,7.739,-0.21,8.96,0.00,0.16,0.00,8.86
7.77790,318.604,-506.338,0,0.000,0.012,-0.265,0.115,-0.116,0.012,-0.265,413.9,-1,-413.9,7.750,-0.21,9.03,0.00,0.07,0.00,5.89
7.78812,318.604,-506.338,0,0.000,0.001,-0.178,0.115,-0.050,0.001,-0.178,343.6,-1,-343.6,7.764,-0.21,9.18,0.00,0.15,0.00,14.93
7.79817,318.516,-506.426,0,0.000,-0.015,-0.069,0.115,-0.006,-0.015,-0.069,271.3,-1,-271.3,7.772,-0.21,9.31,0.00,0.13,0.00,12.39
7.80840,318.516,-506.426,0,0.000,-0.024,-0.032,0.114,0.010,-0.024,-0.032,197.3,-1,-197.3,7.788,-0.21,9.43,0.00,0.13,0.00,8.67
7.82782,318.428,-506.514,0,0.000,-0.003,-0.045,0.114,-0.011,-0.003,-0.045,53.7,-1,-53.7,7.809,-0.21,9.68,0.00,0.11,0.00,9.76
7.83804,318.516,-506.426,0,0.000,0.001,-0.011,0.114,-0.005,0.001,-0.011,22.7,1,22.7,7.809,-0.21,9.68,0.00,0.11,0.00,9.76
7.84809,318.516,-506.426,0,0.000,0.002,-0.020,0.114,0.000,0.002,-0.020,106.7,1,106.7,7.819,-0.21,9.68,0.00,0.00,0.00,0.00
7.85832,318.516,-506.426,0,0.000,0.007,-0.021,0.114,-0.008,0.007,-0.021,182.5,1,182.5,7.836,-0.21,9.68,0.00,0.00,0.00,0.00
7.87774,318.516,-506.426,0,0.000,0.008,-0.006,0.115,-0.007,0.008,-0.006,323.5,1,323.5,7.848,-0.21,9.68,0.00,0.00,0.00,0.00
7.88788,318.604,-506.338,0,0.000,0.011,-0.011,0.115,-0.004,0.011,-0.011,395.2,1,395.2,7.864,-0.21,9.68,0.00,0.00,0.00,0.00
7.89810,318.516,-506.426,0,0.000,0.008,0.003,0.115,-0.017,0.008,0.003,471.5,1,471.5,7.873,-0.21,9.68,0.00,0.00,0.00,0.00
7.90815,320.625,-504.316,0,0.000,0.007,-0.008,0.115,-0.003,0.007,-0.008,538.1,1,538.1,7.884,-0.21,9.63,0.00,-0.05,0.00,-4.44
7.92774,329.238,-495.703,0,0.000,-0.041,-0.129,0.114,-0.034,-0.041,-0.129,655.7,1,655.7,7.908,-0.21,9.63,0.00,0.00,0.00,0.00
7.93780,333.984,-490.957,0,0.000,-0.026,-0.092,0.114,-0.018,-0.026,-0.092,712.1,1,712.1,7.908,-0.21,9.63,0.00,0.00,0.00,0.00
7.94802,338.379,-486.562,0,0.000,-0.010,-0.087,0.114,-0.004,-0.010,-0.087,764.4,1,764.4,7.918,-0.21,9.63,0.00,0.00,0.00,0.00
7.95808,343.037,-481.904,0,0.000,0.002,-0.062,0.114,0.011,0.002,-0.062,816.6,1,816.6,7.931,-0.21,9.70,0.00,0.07,0.00,5.54
7.97766,351.738,-473.203,0,0.000,0.014,-0.023,0.114,0.000,0.014,-0.023,892.7,1,892.7,7.946,-0.21,9.49,0.00,-0.21,0.00,-16.67
7.98773,356.133,-468.809,0,0.000,0.013,-0.031,0.114,0.018,0.013,-0.031,925.1,1,925.1,7.968,-0.21,9.39,0.00,-0.10,0.00,-4.10
7.99794,0.703,-464.238,0,0.000,-0.001,0.000,0.114,0.018,-0.001,0.000,951.9,1,951.9,7.968,-0.21,9.39,0.00,-0.10,0.00,-4.10
8.03596,31.553,-433.389,0,0.000,0.033,-0.102,0.115,-0.034,0.033,-0.102,1000.0,1,1000.0,7.981,-0.21,9.29,0.00,-0.10,0.00,-7.66
8.04763,40.430,-424.512,0,0.000,-0.013,-0.036,0.115,-0.051,-0.013,-0.036,996.8,1,996.8,8.024,-0.21,8.79,0.00,-0.13,0.00,-11.53
8.05768,49.307,-415.635,0,0.000,0.022,-0.046,0.115,-0.032,0.022,-0.046,987.4,1,987.4,8.024,-0.21,8.79,0.00,-0.13,0.00,-11.53
8.06791,58.271,-406.670,0,0.000,0.023,-0.009,0.116,-0.014,0.023,-0.009,971.9,1,971.9,8.045,-0.21,8.68,0.00,-0.11,0.00,-9.55
8.07796,64.424,-400.518,0,0.000,0.005,0.001,0.116,-0.019,0.005,0.001,947.8,1,947.8,8.051,-0.21,8.48,0.00,-0.20,0.00,-18.40
8.09755,73.125,-391.816,0,0.000,0.001,0.034,0.116,-0.050,0.001,0.034,889.4,1,889.4,8.076,-0.21,8.06,0.00,-0.18,0.00,-12.72
8.10760,77.520,-387.422,0,0.000,-0.016,0.012,0.115,-0.045,-0.016,0.012,850.5,1,850.5,8.087,-0.21,7.92,0.00,-0.14,0.00,-15.59
8.11784,81.826,-383.115,0,0.000,-0.014,0.018,0.115,0.000,-0.014,0.018,806.1,1,806.1,8.101,-0.21,7.74,0.00,-0.18,0.00,-11.92
8.12788,86.309,-378.633,0,0.000,0.001,0.000,0.115,-0.014,0.001,0.000,756.6,1,756.6,8.101,-0.21,7.74,0.00,-0.18,0.00,-11.92
8.14747,94.834,-370.107,0,0.000,-0.008,-0.008,0.115,0.034,-0.008,-0.008,643.5,1,643.5,8.122,-0.21,7.60,0.00,0.00,0.00,0.00
8.15761,99.316,-365.625,0,0.000,0.002,0.011,0.115,0.016,0.002,0.011,580.5,1,580.5,8.134,-0.21,7.60,0.00,0.00,0.00,0.00
8.16766,103.623,-361.318,0,0.000,0.013,0.023,0.115,0.013,0.013,0.023,513.8,1,513.8,8.145,-0.21,7.45,0.00,-0.15,0.00,-11.92
8.18725,105.996,-358.945,0,0.000,0.061,0.135,0.116,0.034,0.061,0.135,370.6,1,370.6,8.160,-0.21,7.39,0.00,-0.06,0.00,-4.78
8.19730,105.820,-359.121,0,0.000,0.063,0.129,0.117,0.081,0.063,0.129,295.1,1,295.1,8.171,-0.21,7.39,0.00,0.00,0.00,0.00
8.20753,105.908,-359.033,0,0.000,0.045,0.072,0.117,0.045,0.045,0.072,217.6,1,217.6,8.183,-0.21,7.24,0.00,-0.15,0.00,-12.77
8.21758,105.820,-359.121,0,0.000,0.052,0.042,0.118,0.042,0.052,0.042,138.6,1,138.6,8.195,-0.21,7.24,0.00,0.00,0.00,0.00
8.23717,105.908,-359.033,0,0.000,0.035,0.020,0.119,0.031,0.035,0.020,21.9,-1,-21.9,8.212,-0.21,7.16,0.00,-0.07,0.00,-4.39
8.24722,105.908,-359.033,0,0.000,0.025,0.017,0.119,0.029,0.025,0.017,102.4,-1,-102.4,8.222,-0.21,7.24,0.00,0.08,0.00,7.48
8.25745,105.908,-359.033,0,0.000,0.017,0.023,0.119,0.023,0.017,0.023,182.3,-1,-182.3,8.237,-0.21,7.24,0.00,0.00,0.00,0.00
8.26750,105.908,-359.033,0,0.000,0.013,-0.001,0.119,0.029,0.013,-0.001,261.1,-1,-261.1,8.251,-0.21,7.24,0.00,0.00,0.00,0.00
