t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.03957,13.359,-0.088,0,0.000,0.004,0.010,0.000,0.005,0.004,0.010,0.0,-1,0.0,0.019,0.00,0.00,0.00,0.00,0.00,0.00
0.04963,13.447,0.000,0,0.000,0.001,0.010,0.000,0.007,0.001,0.010,0.0,-1,0.0,0.019,0.00,0.00,0.00,0.00,0.00,0.00
0.05985,13.447,0.000,0,0.000,0.001,0.008,0.000,0.008,0.001,0.008,0.0,-1,0.0,0.031,0.00,0.00,0.00,0.00,0.00,0.00
0.06990,13.447,0.000,0,0.000,0.002,0.010,0.000,0.006,0.002,0.010,0.0,-1,0.0,0.046,0.00,0.00,0.00,0.00,0.00,0.00
0.08949,13.359,-0.088,0,0.000,0.000,0.007,0.000,0.007,0.000,0.007,0.0,-1,0.0,0.059,0.00,0.00,0.00,0.00,0.00,0.00
0.09955,13.359,-0.088,0,0.000,0.003,0.008,0.000,0.006,0.003,0.008,0.0,-1,0.0,0.076,0.00,0.00,0.00,0.00,0.00,0.00
0.10977,13.447,0.000,0,0.000,0.003,0.007,0.000,0.006,0.003,0.007,0.0,-1,0.0,0.086,0.00,0.00,0.00,0.00,0.00,0.00
0.13977,13.447,0.000,0,0.000,0.002,0.008,0.000,0.002,0.002,0.008,0.0,-1,0.0,0.098,0.00,0.00,0.00,0.00,0.00,0.00
0.15953,13.447,0.000,0,0.000,0.008,0.004,0.000,0.005,0.008,0.004,0.0,-1,0.0,0.130,0.00,0.00,0.00,0.00,0.00,0.00
0.32254,13.359,-0.088,0,0.000,0.004,0.010,0.001,0.000,0.004,0.010,0.0,-1,0.0,0.147,0.00,0.00,0.00,0.00,0.00,0.00
0.34129,13.447,0.000,0,0.000,0.004,0.006,0.001,0.003,0.004,0.006,0.0,-1,0.0,0.147,0.00,0.00,0.00,0.00,0.00,0.00
0.35924,13.447,0.000,0,0.000,0.006,0.004,0.001,0.007,0.006,0.004,0.0,-1,0.0,0.338,0.00,0.00,0.00,0.00,0.00,0.00
0.36930,13.447,0.000,0,0.000,0.007,0.004,0.001,0.006,0.007,0.004,0.0,-1,0.0,0.347,0.00,0.00,0.00,0.00,0.00,0.00
0.38888,13.447,0.000,0,0.000,0.007,0.005,0.001,0.006,0.007,0.005,0.0,-1,0.0,0.360,0.00,0.00,0.00,0.00,0.00,0.00
0.39893,13.359,-0.088,0,0.000,0.007,0.010,0.001,0.004,0.007,0.010,0.0,-1,0.0,0.373,0.00,0.00,0.00,0.00,0.00,0.00
0.40916,13.447,0.000,0,0.000,0.004,0.011,0.001,0.005,0.004,0.011,0.0,-1,0.0,0.384,0.00,0.00,0.00,0.00,0.00,0.00
0.41921,13.447,0.000,0,0.000,0.004,0.007,0.001,0.004,0.004,0.007,0.0,-1,0.0,0.400,0.00,0.00,0.00,0.00,0.00,0.00
0.43882,13.447,0.000,0,0.000,0.005,0.007,0.002,0.002,0.005,0.007,0.0,-1,0.0,0.422,0.00,0.00,0.00,0.00,0.00,0.00
0.44886,13.447,0.000,0,0.000,0.005,0.007,0.002,0.001,0.005,0.007,0.0,-1,0.0,0.422,0.00,0.00,0.00,0.00,0.00,0.00
0.45945,13.447,0.000,0,0.000,0.004,0.005,0.002,0.001,0.004,0.005,0.0,-1,0.0,0.433,0.00,0.00,0.00,0.00,0.00,0.00
0.47891,13.359,-0.088,0,0.000,0.005,0.002,0.002,0.001,0.005,0.002,0.0,-1,0.0,0.456,0.00,0.00,0.00,0.00,0.00,0.00
0.48914,13.447,0.000,0,0.000,0.009,0.000,0.002,0.001,0.009,0.000,0.0,-1,0.0,0.469,0.00,0.00,0.00,0.00,0.00,0.00
0.49919,13.447,0.000,0,0.000,0.008,0.002,0.002,0.001,0.008,0.002,0.0,-1,0.0,0.481,0.00,0.00,0.00,0.00,0.00,0.00
0.51878,13.359,-0.088,0,0.000,0.005,0.005,0.002,0.002,0.005,0.005,0.0,-1,0.0,0.493,0.00,0.00,0.00,0.00,0.00,0.00
0.52883,13.359,-0.088,0,0.000,0.005,0.005,0.002,0.002,0.005,0.005,0.0,-1,0.0,0.503,0.00,0.00,0.00,0.00,0.00,0.00
0.53906,13.359,-0.088,0,0.000,0.004,0.002,0.002,0.000,0.004,0.002,0.0,-1,0.0,0.518,0.00,0.00,0.00,0.00,0.00,0.00
0.54911,13.359,-0.088,0,0.000,0.008,0.002,0.002,0.000,0.008,0.002,0.0,-1,0.0,0.527,0.00,0.00,0.00,0.00,0.00,0.00
0.56870,13.447,0.000,0,0.000,0.004,0.001,0.002,0.005,0.004,0.001,0.0,-1,0.0,0.550,0.00,0.00,0.00,0.00,0.00,0.00
0.57875,13.447,0.000,0,0.000,0.002,0.000,0.002,0.006,0.002,0.000,0.0,-1,0.0,0.550,0.00,0.00,0.00,0.00,0.00,0.00
0.58900,13.447,0.000,0,0.000,0.002,0.001,0.002,0.007,0.002,0.001,0.0,-1,0.0,0.565,0.00,0.00,0.00,0.00,0.00,0.00
0.60858,13.447,0.000,0,0.000,0.001,0.007,0.002,0.005,0.001,0.007,0.0,-1,0.0,0.591,0.00,0.00,0.00,0.00,0.00,0.00
0.61863,13.447,0.000,0,0.000,0.002,0.005,0.002,0.008,0.002,0.005,0.0,-1,0.0,0.598,0.00,0.00,0.00,0.00,0.00,0.00
0.62886,13.359,-0.088,0,0.000,0.005,0.008,0.002,0.008,0.005,0.008,0.0,-1,0.0,0.610,0.00,0.00,0.00,0.00,0.00,0.00
0.63892,13.359,-0.088,0,0.000,0.007,0.005,0.002,0.010,0.007,0.005,0.0,-1,0.0,0.610,0.00,0.00,0.00,0.00,0.00,0.00
0.65850,13.447,0.000,0,0.000,0.007,0.002,0.003,0.008,0.007,0.002,0.0,-1,0.0,0.631,0.00,0.00,0.00,0.00,0.00,0.00
0.66856,13.447,0.000,0,0.000,0.008,0.004,0.003,0.007,0.008,0.004,0.0,-1,0.0,0.641,0.00,0.00,0.00,0.00,0.00,0.00
0.67878,13.447,0.000,0,0.000,0.005,0.008,0.003,0.005,0.005,0.008,0.0,-1,0.0,0.653,0.00,0.00,0.00,0.00,0.00,0.00
0.68884,13.447,0.000,0,0.000,0.005,0.008,0.003,0.002,0.005,0.008,0.0,-1,0.0,0.668,0.00,0.00,0.00,0.00,0.00,0.00
0.70842,13.447,0.000,0,0.000,0.011,0.004,0.003,0.001,0.011,0.004,0.0,-1,0.0,0.689,0.00,0.00,0.00,0.00,0.00,0.00
0.71979,13.359,-0.088,0,0.000,0.011,0.004,0.003,0.000,0.011,0.004,0.0,-1,0.0,0.700,0.00,0.00,0.00,0.00,0.00,0.00
0.73855,13.359,-0.088,0,0.000,0.009,0.005,0.003,0.002,0.009,0.005,0.0,-1,0.0,0.711,0.00,0.00,0.00,0.00,0.00,0.00
0.74860,13.447,0.000,0,0.000,0.009,0.004,0.003,0.004,0.009,0.004,0.0,-1,0.0,0.727,0.00,0.00,0.00,0.00,0.00,0.00
0.76819,13.359,-0.088,0,0.000,0.008,0.002,0.003,0.005,0.008,0.002,0.0,-1,0.0,0.742,0.00,0.00,0.00,0.00,0.00,0.00
0.77824,13.447,0.000,0,0.000,0.006,0.005,0.004,0.005,0.006,0.005,0.0,-1,0.0,0.753,0.00,0.00,0.00,0.00,0.00,0.00
0.78847,13.359,-0.088,0,0.000,0.005,0.007,0.004,0.006,0.005,0.007,0.0,-1,0.0,0.764,0.00,0.00,0.00,0.00,0.00,0.00
0.79852,13.447,0.000,0,0.000,0.007,0.007,0.004,0.006,0.007,0.007,0.0,-1,0.0,0.775,0.00,0.00,0.00,0.00,0.00,0.00
0.81811,13.447,0.000,0,0.000,0.007,0.004,0.004,0.002,0.007,0.004,0.0,-1,0.0,0.801,0.00,0.00,0.00,0.00,0.00,0.00
0.82816,13.447,0.000,0,0.000,0.007,0.006,0.004,0.004,0.007,0.006,0.0,-1,0.0,0.810,0.00,0.00,0.00,0.00,0.00,0.00
0.83839,13.359,-0.088,0,0.000,0.008,0.005,0.004,0.007,0.008,0.005,0.0,-1,0.0,0.810,0.00,0.00,0.00,0.00,0.00,0.00
0.84844,13.359,-0.088,0,0.000,0.008,0.004,0.004,0.006,0.008,0.004,0.0,-1,0.0,0.823,0.00,0.00,0.00,0.00,0.00,0.00
0.86803,13.447,0.000,0,0.000,0.011,0.005,0.004,0.005,0.011,0.005,0.0,-1,0.0,0.850,0.00,0.00,0.00,0.00,0.00,0.00
0.87808,13.359,-0.088,0,0.000,0.010,0.007,0.004,0.005,0.010,0.007,0.0,-1,0.0,0.862,0.00,0.00,0.00,0.00,0.00,0.00
0.89823,13.447,0.000,0,0.000,0.008,0.011,0.005,0.009,0.008,0.011,0.0,-1,0.0,0.871,0.00,0.00,0.00,0.00,0.00,0.00
0.90829,13.447,0.000,0,0.000,0.008,0.010,0.005,0.009,0.008,0.010,0.0,-1,0.0,0.881,0.00,0.00,0.00,0.00,0.00,0.00
0.92787,13.447,0.000,0,0.000,0.004,0.007,0.005,0.007,0.004,0.007,0.0,-1,0.0,0.904,0.00,0.00,0.00,0.00,0.00,0.00
0.93792,13.447,0.000,0,0.000,0.004,0.006,0.005,0.005,0.004,0.006,0.0,-1,0.0,0.916,0.00,0.00,0.00,0.00,0.00,0.00
0.94817,13.447,0.000,0,0.000,0.002,0.001,0.005,0.007,0.002,0.001,0.0,-1,0.0,0.930,0.00,0.00,0.00,0.00,0.00,0.00
0.95820,13.447,0.000,0,0.000,0.001,0.001,0.005,0.005,0.001,0.001,0.0,-1,0.0,0.940,0.00,0.00,0.00,0.00,0.00,0.00
0.97779,13.447,0.000,0,0.000,0.005,0.000,0.005,0.001,0.005,0.000,0.0,-1,0.0,0.953,0.00,0.00,0.00,0.00,0.00,0.00
0.98834,13.359,-0.088,0,0.000,0.004,-0.002,0.005,0.001,0.004,-0.002,0.0,-1,0.0,0.965,0.00,0.00,0.00,0.00,0.00,0.00
1.00808,13.447,0.000,0,0.000,0.002,0.002,0.005,0.005,0.002,0.002,15.8,-1,-15.8,0.979,0.00,0.00,0.00,0.00,0.00,0.00
1.01813,13.359,-0.088,0,0.000,0.002,0.006,0.005,0.005,0.002,0.006,31.9,-1,-31.9,0.993,0.00,0.00,0.00,0.00,0.00,0.00
1.03772,13.447,0.000,0,0.000,0.005,0.011,0.005,0.005,0.005,0.011,63.2,-1,-63.2,1.016,0.00,0.00,0.00,0.00,0.00,0.00
1.04777,13.359,-0.088,0,0.000,0.004,0.005,0.005,0.005,0.004,0.005,80.0,-1,-80.0,1.028,0.00,0.00,0.00,0.00,0.00,0.00
1.05800,13.447,0.000,0,0.000,0.004,0.004,0.005,0.002,0.004,0.004,97.1,-1,-97.1,1.039,0.00,0.00,0.00,0.00,0.00,0.00
1.06805,13.359,-0.088,0,0.000,0.005,0.004,0.005,0.001,0.005,0.004,116.2,-1,-116.2,1.039,0.00,0.00,0.00,0.00,0.00,0.00
1.08764,13.447,0.000,0,0.000,0.008,0.008,0.005,0.000,0.008,0.008,149.9,-1,-149.9,1.065,0.00,0.00,0.00,0.00,0.00,0.00
1.09769,13.359,-0.088,0,0.000,0.007,0.008,0.005,0.000,0.007,0.008,168.0,-1,-168.0,1.079,0.00,0.00,0.00,0.00,0.00,0.00
1.10792,13.447,0.000,0,0.000,0.004,0.008,0.005,0.000,0.004,0.008,186.3,-1,-186.3,1.079,0.00,0.00,0.00,0.00,0.00,0.00
1.11797,13.535,0.088,0,0.000,0.004,0.010,0.005,0.001,0.004,0.010,206.7,-1,-206.7,1.090,0.00,0.00,0.00,0.00,0.00,0.00
1.13756,13.447,0.000,0,0.000,0.007,0.008,0.006,0.004,0.007,0.008,242.7,-1,-242.7,1.113,0.00,0.00,0.00,0.00,0.00,0.00
1.14761,13.359,-0.088,0,0.000,0.007,0.008,0.006,0.005,0.007,0.008,262.1,-1,-262.1,1.127,0.00,0.00,0.00,0.00,0.00,0.00
1.15784,13.359,-0.088,0,0.000,0.007,0.009,0.006,0.006,0.007,0.009,281.6,-1,-281.6,1.139,0.00,0.00,0.00,0.00,0.00,0.00
1.16789,13.359,-0.088,0,0.000,0.009,0.008,0.006,0.007,0.009,0.008,303.4,-1,-303.4,1.139,0.00,0.00,0.00,0.00,0.00,0.00
1.18748,13.447,0.000,0,0.000,0.008,0.007,0.006,0.008,0.008,0.007,341.6,-1,-341.6,1.162,0.00,0.00,0.00,0.00,0.00,0.00
1.19754,13.447,0.000,0,0.000,0.007,0.011,0.006,0.005,0.007,0.011,362.1,-1,-362.1,1.162,0.00,0.00,0.00,0.00,0.00,0.00
1.20776,13.359,-0.088,0,0.000,0.007,0.008,0.006,0.005,0.007,0.008,382.8,-1,-382.8,1.184,0.00,0.00,0.00,0.00,0.00,0.00
1.21781,13.447,0.000,0,0.000,0.006,0.006,0.006,0.002,0.006,0.006,403.8,-1,-403.8,1.195,0.00,0.00,0.00,0.00,0.00,0.00
1.23740,13.447,0.000,0,0.000,0.006,0.008,0.006,0.002,0.006,0.008,446.3,-1,-446.3,1.215,0.00,0.00,0.00,0.00,0.00,0.00
1.24779,13.447,0.000,0,0.000,0.006,0.007,0.006,0.006,0.006,0.007,467.9,-1,-467.9,1.228,0.00,0.00,0.00,0.00,0.00,0.00
1.26753,10.371,-3.076,0,0.000,-0.010,0.086,0.006,0.016,-0.010,0.086,511.7,-1,-511.7,1.240,0.00,0.00,0.00,0.00,0.00,0.00
1.27759,5.889,-7.559,0,0.000,-0.022,0.124,0.006,-0.019,-0.022,0.124,534.0,-1,-534.0,1.254,0.00,0.00,0.00,0.00,0.00,0.00
1.28782,1.318,-12.129,0,0.000,-0.032,0.064,0.006,-0.023,-0.032,0.064,556.4,-1,-556.4,1.254,0.00,0.00,0.00,0.00,0.00,0.00
1.29787,356.924,-16.523,0,0.000,-0.020,0.054,0.006,-0.025,-0.020,0.054,579.1,-1,-579.1,1.269,0.00,0.00,0.00,0.00,0.00,0.00
1.31745,348.398,-25.049,0,0.000,0.006,0.067,0.006,0.003,0.006,0.067,624.9,-1,-624.9,1.296,0.00,0.00,0.00,0.00,0.00,0.00
1.32751,343.564,-29.883,0,0.000,-0.005,-0.012,0.006,-0.020,-0.005,-0.012,648.2,-1,-648.2,1.308,0.00,0.19,0.00,0.19,0.00,17.59
1.33774,339.258,-34.189,0,0.000,0.019,0.026,0.006,-0.002,0.019,0.026,671.6,-1,-671.6,1.320,0.00,0.25,0.00,0.06,0.00,5.23
1.34779,334.687,-38.760,0,0.000,0.037,0.035,0.006,-0.006,0.037,0.035,695.2,-1,-695.2,1.320,0.00,0.25,0.00,0.06,0.00,5.23
1.36738,325.811,-47.637,0,0.000,0.004,-0.003,0.006,0.005,0.004,-0.003,742.9,-1,-742.9,1.343,0.00,0.50,0.00,0.10,0.00,9.58
1.37774,321.680,-51.768,0,0.000,0.005,0.039,0.006,0.014,0.005,0.039,767.0,-1,-767.0,1.357,0.00,0.59,0.00,0.08,0.00,6.40
1.39721,312.715,-60.732,0,0.000,-0.003,0.038,0.006,0.041,-0.003,0.038,815.8,-1,-815.8,1.382,0.00,0.84,0.00,0.14,0.00,10.35
1.40743,308.057,-65.391,0,0.000,0.002,0.027,0.007,0.036,0.002,0.027,840.4,-1,-840.4,1.387,0.00,0.93,0.00,0.09,0.00,7.73
1.41748,303.750,-69.697,0,0.000,0.029,0.002,0.007,0.016,0.029,0.002,865.1,-1,-865.1,1.387,0.00,0.93,0.00,0.09,0.00,7.73
1.43707,294.961,-78.486,0,0.000,0.008,0.030,0.007,0.014,0.008,0.030,915.0,-1,-915.0,1.408,0.00,1.05,0.00,0.12,0.00,6.03
1.44712,290.391,-83.057,0,0.000,0.016,-0.014,0.007,0.004,0.016,-0.014,940.2,-1,-940.2,1.419,0.00,1.25,0.00,0.20,0.00,18.09
1.45734,285.820,-87.627,0,0.000,0.032,-0.007,0.008,-0.007,0.032,-0.007,965.5,-1,-965.5,1.431,0.00,1.33,0.00,0.08,0.00,6.87
1.46740,277.910,-95.537,0,0.000,0.052,0.106,0.008,0.048,0.052,0.106,990.9,-1,-990.9,1.445,0.00,1.46,0.00,0.13,0.00,9.81
1.48698,260.332,-113.115,0,0.000,-0.013,0.101,0.008,0.044,-0.013,0.101,1039.5,-1,-1039.5,1.458,0.00,1.56,0.00,0.10,0.00,7.39
1.49704,250.928,-122.520,0,0.000,0.010,0.004,0.008,-0.007,0.010,0.004,1067.8,-1,-1067.8,1.474,0.00,1.66,0.00,0.10,0.00,5.97
1.50718,241.611,-131.836,0,0.000,0.014,0.066,0.008,0.027,0.014,0.066,1093.6,-1,-1093.6,1.490,0.00,1.75,0.00,0.09,0.00,5.84
1.51741,232.295,-141.152,0,0.000,0.000,0.063,0.008,0.028,0.000,0.063,1119.5,-1,-1119.5,1.490,0.00,1.75,0.00,0.09,0.00,5.84
1.52746,222.803,-150.645,0,0.000,0.015,-0.020,0.008,-0.004,0.015,-0.020,1145.5,-1,-1145.5,1.507,0.00,1.75,0.00,0.00,0.00,0.00
1.54704,204.609,-168.838,0,0.000,0.011,0.016,0.009,-0.029,0.011,0.016,1195.1,-1,-1195.1,1.523,0.08,2.32,0.08,0.20,7.18,17.03
1.55710,195.117,-178.330,0,0.000,0.004,0.018,0.009,0.005,0.004,0.018,1223.9,-1,-1223.9,1.536,0.08,2.55,0.00,0.23,0.00,16.40
1.56732,185.625,-187.822,0,0.000,0.011,0.011,0.009,-0.006,0.011,0.011,1250.1,-1,-1250.1,1.536,0.08,2.55,0.00,0.23,0.00,16.40
1.57738,176.045,-197.402,0,0.000,0.007,0.013,0.009,-0.010,0.007,0.013,1276.4,-1,-1276.4,1.548,0.08,2.78,0.00,0.23,0.00,18.11
1.59696,157.939,-215.508,0,0.000,0.018,0.013,0.009,-0.001,0.018,0.013,1326.3,-1,-1326.3,1.575,0.08,3.23,0.00,0.25,0.00,16.79
1.60703,148.535,-224.912,0,0.000,0.014,0.023,0.009,0.005,0.014,0.023,1355.3,-1,-1355.3,1.585,0.08,3.51,0.00,0.28,0.00,24.04
1.61724,139.482,-233.965,0,0.000,0.015,-0.005,0.009,-0.004,0.015,-0.005,1381.6,-1,-1381.6,1.599,0.08,3.71,0.00,0.20,0.00,15.53
1.62726,130.869,-242.578,0,0.000,0.025,0.001,0.010,0.001,0.025,0.001,1405.3,-1,-1405.3,1.599,0.08,3.71,0.00,0.20,0.00,15.53
1.64679,108.809,-264.639,0,0.000,-0.010,0.160,0.010,0.062,-0.010,0.160,1457.9,-1,-1457.9,1.619,0.08,4.18,0.00,0.26,0.00,21.40
1.65684,95.186,-278.262,0,0.000,-0.011,0.123,0.010,0.050,-0.011,0.123,1484.2,-1,-1484.2,1.635,0.08,4.45,0.00,0.27,0.00,22.07
1.66707,82.090,-291.357,0,0.000,0.040,0.072,0.010,0.081,0.040,0.072,1513.0,-1,-1513.0,1.644,0.08,4.69,0.00,0.24,0.00,21.20
1.67712,68.467,-304.980,0,0.000,0.026,0.021,0.010,0.062,0.026,0.021,1539.1,-1,-1539.1,1.655,0.08,4.89,0.00,0.20,0.00,18.84
1.69671,42.979,-330.469,0,0.000,0.007,0.042,0.010,0.042,0.007,0.042,1588.6,-1,-1588.6,1.666,0.08,5.11,0.00,0.22,0.00,18.51
1.70676,29.443,-344.004,0,0.000,-0.005,0.011,0.010,0.052,-0.005,0.011,1614.5,-1,-1614.5,1.677,0.00,5.39,-0.08,0.28,-7.19,25.11
1.71699,16.260,-357.187,0,0.000,0.007,0.011,0.010,0.024,0.007,0.011,1640.3,-1,-1640.3,1.688,0.00,5.70,0.00,0.31,0.00,27.43
1.72704,2.813,-370.635,0,0.000,0.011,0.040,0.011,0.023,0.011,0.040,1668.6,-1,-1668.6,1.700,0.00,5.92,0.00,0.22,0.00,18.43
1.74664,337.061,-396.387,0,0.000,0.017,0.014,0.011,-0.010,0.017,0.014,1717.0,-1,-1717.0,1.726,-0.10,6.40,0.00,0.30,0.00,31.13
1.80982,245.039,-488.408,0,0.000,0.004,-0.001,0.011,-0.060,0.004,-0.001,1885.4,-1,-1885.4,1.738,-0.16,6.66,-0.05,0.26,-5.31,26.93
1.82643,228.955,-504.492,0,0.000,-0.011,0.008,0.011,-0.013,-0.011,0.008,1914.1,-1,-1914.1,1.738,-0.16,6.66,-0.05,0.26,-5.31,26.93
1.83648,214.629,-518.818,0,0.000,-0.011,-0.010,0.011,0.017,-0.011,-0.010,1937.8,-1,-1937.8,1.814,-0.10,8.67,0.00,0.41,0.00,37.17
1.84671,200.566,-532.881,0,0.000,-0.007,-0.020,0.011,0.020,-0.007,-0.020,1961.1,-1,-1961.1,1.825,-0.10,8.98,0.00,0.31,0.00,18.91
1.85676,186.152,-547.295,0,0.000,0.004,-0.005,0.011,0.042,0.004,-0.005,1984.2,-1,-1984.2,1.837,-0.10,9.35,0.00,0.38,0.00,38.31
1.87635,159.170,-574.277,0,0.000,0.016,0.000,0.011,0.026,0.016,0.000,2029.5,-1,-2029.5,1.848,-0.10,9.81,0.00,0.45,0.00,34.09
1.88640,145.020,-588.428,0,0.000,0.033,0.016,0.011,0.025,0.033,0.016,2051.7,-1,-2051.7,1.859,-0.10,10.12,0.00,0.31,0.00,28.42
1.89663,131.396,-602.051,0,0.000,0.037,0.019,0.012,0.033,0.037,0.019,2073.5,-1,-2073.5,1.873,-0.10,10.46,0.00,0.34,0.00,26.30
1.90668,117.598,-615.850,0,0.000,0.048,0.005,0.012,0.024,0.048,0.005,2095.0,-1,-2095.0,1.873,-0.10,10.46,0.00,0.34,0.00,26.30
1.92627,91.846,-641.602,0,0.000,0.051,0.004,0.013,0.003,0.051,0.004,2136.8,-1,-2136.8,1.898,-0.15,11.09,-0.05,0.28,-4.64,25.03
1.96489,38.848,-694.600,0,0.000,0.012,0.005,0.014,0.017,0.012,0.005,2215.4,-1,-2215.4,1.911,-0.15,11.41,0.00,0.32,0.00,27.23
1.97650,25.664,-707.783,0,0.000,-0.004,-0.001,0.014,0.048,-0.004,-0.001,2234.0,-1,-2234.0,1.911,-0.15,11.41,0.00,0.32,0.00,27.23
1.98656,12.217,-721.230,0,0.000,-0.017,-0.003,0.014,0.048,-0.017,-0.003,2252.1,-1,-2252.1,1.911,-0.15,11.41,0.00,0.32,0.00,27.23
2.00614,346.465,-746.982,0,0.000,-0.026,-0.015,0.013,0.016,-0.026,-0.015,2286.7,-1,-2286.7,1.983,-0.20,13.15,-0.05,0.28,-4.33,23.71
2.01620,333.018,-760.430,0,0.000,-0.023,-0.007,0.013,0.000,-0.023,-0.007,2303.2,-1,-2303.2,1.983,-0.20,13.15,-0.05,0.28,-4.33,23.71
2.02642,319.482,-773.965,0,0.000,-0.023,0.007,0.013,-0.025,-0.023,0.007,2319.2,-1,-2319.2,2.007,-0.20,13.37,0.00,0.23,0.00,9.41
2.03649,305.947,-787.500,0,0.000,-0.005,0.014,0.013,-0.049,-0.005,0.014,2334.7,-1,-2334.7,2.017,-0.20,13.65,0.00,0.27,0.00,22.98
2.05606,279.668,-813.779,0,0.000,0.011,0.016,0.013,-0.067,0.011,0.016,2363.8,-1,-2363.8,2.027,-0.20,13.97,0.00,0.32,0.00,30.07
2.06612,265.869,-827.578,0,0.000,0.009,0.019,0.013,-0.071,0.009,0.019,2377.4,-1,-2377.4,2.048,-0.20,14.26,0.00,0.29,0.00,15.23
2.07634,251.982,-841.465,0,0.000,0.014,0.005,0.013,-0.077,0.014,0.005,2390.4,-1,-2390.4,2.060,-0.20,14.53,0.00,0.28,0.00,22.71
2.08646,238.975,-854.473,0,0.000,0.031,-0.010,0.013,-0.074,0.031,-0.010,2401.6,-1,-2401.6,2.060,-0.20,14.53,0.00,0.28,0.00,22.71
2.10627,210.322,-883.125,0,0.000,0.009,0.003,0.014,-0.006,0.009,0.003,2425.5,-1,-2425.5,2.091,-0.20,15.29,0.00,0.35,0.00,18.91
2.12585,183.164,-910.283,0,0.000,0.025,0.017,0.014,0.046,0.025,0.017,2444.6,-1,-2444.6,2.099,-0.20,15.62,0.00,0.33,0.00,31.95
2.13591,168.750,-924.697,0,0.000,0.024,0.011,0.014,0.059,0.024,0.011,2454.4,-1,-2454.4,2.114,-0.20,16.07,0.00,0.45,0.00,30.78
2.14614,154.951,-938.496,0,0.000,0.028,0.000,0.015,0.053,0.028,0.000,2462.6,-1,-2462.6,2.124,-0.20,16.44,0.00,0.37,0.00,35.75
2.15619,140.889,-952.559,0,0.000,0.023,-0.014,0.015,0.057,0.023,-0.014,2470.0,-1,-2470.0,2.135,-0.20,16.84,0.00,0.40,0.00,36.39
2.17578,114.785,-978.662,0,0.000,0.028,0.002,0.015,0.052,0.028,0.002,2481.9,-1,-2481.9,2.148,-0.20,17.20,0.00,0.36,0.00,27.30
2.18583,101.074,-992.373,0,0.000,0.031,0.007,0.016,0.022,0.031,0.007,2487.0,-1,-2487.0,2.166,-0.20,17.56,0.00,0.36,0.00,20.82
2.19605,87.715,-1005.732,0,0.000,0.028,0.001,0.016,0.030,0.028,0.001,2491.3,-1,-2491.3,2.175,-0.20,17.89,0.00,0.34,0.00,30.53
2.20611,74.355,-1019.092,0,0.000,0.019,0.005,0.016,0.017,0.019,0.005,2495.0,-1,-2495.0,2.189,-0.20,18.22,0.00,0.33,0.00,27.67
2.22569,48.779,-1044.668,0,0.000,0.011,0.005,0.016,0.001,0.011,0.005,2499.1,-1,-2499.1,2.199,-0.20,18.49,0.00,0.27,0.00,26.65
2.23575,35.244,-1058.203,0,0.000,0.001,-0.008,0.016,0.002,0.001,-0.008,2499.9,-1,-2499.9,2.218,-0.20,18.78,0.00,0.29,0.00,20.12
2.24598,22.148,-1071.299,0,0.000,-0.006,-0.013,0.016,-0.004,-0.006,-0.013,2499.9,-1,-2499.9,2.227,-0.20,19.08,0.00,0.30,0.00,21.35
2.25603,8.525,-1084.922,0,0.000,-0.016,0.001,0.016,0.011,-0.016,0.001,2498.7,-1,-2498.7,2.235,-0.20,19.30,0.00,0.22,0.00,23.87
2.27562,342.861,-1110.586,0,0.000,-0.010,0.008,0.016,0.007,-0.010,0.008,2494.2,-1,-2494.2,2.247,-0.20,19.54,0.00,0.24,0.00,19.72
2.28567,329.238,-1124.209,0,0.000,-0.005,0.012,0.016,-0.001,-0.005,0.012,2490.4,-1,-2490.4,2.259,-0.25,19.80,-0.05,0.26,-4.30,22.28
2.29590,315.791,-1137.656,0,0.000,-0.001,0.001,0.016,-0.005,-0.001,0.001,2485.6,-1,-2485.6,2.270,-0.30,20.13,-0.05,0.32,-4.46,29.04
2.30595,302.080,-1151.367,0,0.000,0.000,0.015,0.016,-0.035,0.000,0.015,2479.2,-1,-2479.2,2.284,-0.30,20.42,0.00,0.29,0.00,23.95
2.32554,275.977,-1177.471,0,0.000,0.012,0.023,0.016,-0.049,0.012,0.023,2465.4,-1,-2465.4,2.297,-0.30,20.68,0.00,0.26,0.00,17.90
2.33559,262.002,-1191.445,0,0.000,0.014,0.010,0.016,-0.038,0.014,0.010,2456.6,-1,-2456.6,2.308,-0.30,21.04,0.00,0.35,0.00,31.62
2.34599,248.818,-1204.629,0,0.000,0.008,0.022,0.016,-0.045,0.008,0.022,2446.8,-1,-2446.8,2.320,-0.30,21.35,0.00,0.31,0.00,26.35
2.36558,220.518,-1232.930,0,0.000,0.017,0.000,0.017,-0.002,0.017,0.000,2424.1,-1,-2424.1,2.351,-0.30,21.90,0.00,0.31,0.00,24.80
2.37582,206.543,-1246.904,0,0.000,0.017,-0.002,0.017,0.026,0.017,-0.002,2411.2,-1,-2411.2,2.356,-0.37,22.20,-0.07,0.30,-5.20,23.92
