t_s,enc_x_deg,acc_x_deg,enc_y_deg,acc_y_deg,axW,ayW,azW,a_belt,v_belt,cmd_sps_x,cmd_dir_x,cmd_vel_x,steps_x,cmd_sps_y,cmd_dir_y,cmd_vel_y,steps_y,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
3.39232,172.969,-1122.891,215.332,-1294.453,-0.018,0.016,0.094,0.016,0.086,0.0,1,0.0,1253,210.7,-1,-210.7,-1440,3.374,98.441,25.786,0.000,0.210,0.000,19.898
3.40243,173.057,-1122.803,212.168,-1297.617,0.046,0.005,0.191,0.005,0.086,0.0,1,0.0,1253,210.7,-1,-210.7,-1443,3.374,98.441,25.786,0.000,0.210,0.000,19.898
3.41254,173.057,-1122.803,209.268,-1300.518,0.014,0.007,0.032,0.007,0.086,0.0,1,0.0,1253,213.9,-1,-213.9,-1446,3.395,98.441,25.721,0.000,-0.065,0.000,-3.122
3.42264,173.057,-1122.803,206.543,-1303.242,-0.029,-0.019,-0.087,-0.019,0.086,0.0,1,0.0,1253,207.8,-1,-207.8,-1449,3.406,98.441,25.843,0.000,0.121,0.000,10.995
3.43275,173.145,-1122.715,203.643,-1306.143,-0.061,-0.037,-0.174,-0.037,0.086,0.0,1,0.0,1253,202.9,-1,-202.9,-1452,3.417,98.389,25.941,-0.052,0.098,-4.817,9.115
3.44286,172.969,-1122.891,201.270,-1308.516,-0.071,-0.003,-0.321,-0.003,0.086,0.0,1,0.0,1253,202.9,-1,-202.9,-1455,3.417,98.389,25.941,-0.052,0.098,-4.817,9.115
3.45298,173.057,-1122.803,198.018,-1311.768,-0.090,0.004,-0.393,0.004,0.086,0.0,1,0.0,1253,202.9,-1,-202.9,-1458,3.430,98.322,25.941,-0.067,0.000,-4.497,0.000
3.46310,173.057,-1122.803,195.381,-1314.404,-0.063,0.006,-0.433,0.006,0.086,0.0,1,0.0,1253,202.9,-1,-202.9,-1461,3.441,98.322,25.941,0.000,0.000,0.000,0.000
3.47321,173.145,-1122.715,192.568,-1317.217,-0.037,0.014,-0.390,0.014,0.086,0.0,1,0.0,1253,199.3,-1,-199.3,-1464,3.452,98.322,26.013,0.000,0.072,0.000,6.426
3.48331,173.057,-1122.803,190.020,-1319.766,-0.034,0.032,-0.497,0.032,0.086,0.0,1,0.0,1253,189.8,-1,-189.8,-1467,3.464,98.322,26.205,0.000,0.192,0.000,15.553
3.49344,172.969,-1122.891,187.646,-1322.139,-0.005,0.103,-0.497,0.103,0.087,0.0,1,0.0,1253,179.3,-1,-179.3,-1470,3.476,98.322,26.414,0.000,0.208,0.000,17.481
3.50355,173.057,-1122.803,185.273,-1324.512,0.002,0.168,-0.470,0.168,0.089,0.0,1,0.0,1253,175.0,-1,-175.0,-1473,3.486,98.322,26.499,0.000,0.085,0.000,8.069
3.51364,173.057,-1122.803,182.373,-1327.412,0.081,0.170,-0.217,0.170,0.090,0.0,1,0.0,1253,175.0,-1,-175.0,-1476,3.486,98.322,26.499,0.000,0.085,0.000,8.069
3.52376,173.057,-1122.803,179.385,-1330.400,0.088,0.198,-0.066,0.198,0.092,0.0,1,0.0,1253,180.9,-1,-180.9,-1479,3.509,98.322,26.381,0.000,-0.118,0.000,-6.161
3.53386,173.057,-1122.803,176.836,-1332.949,0.092,0.172,0.044,0.172,0.094,0.0,1,0.0,1253,180.9,-1,-180.9,-1482,3.517,98.226,26.381,-0.096,0.000,-7.493,0.000
3.54396,173.057,-1122.803,174.199,-1335.586,0.063,0.178,0.053,0.178,0.096,0.0,1,0.0,1253,180.9,-1,-180.9,-1485,3.517,98.226,26.381,-0.096,0.000,-7.493,0.000
3.55408,173.145,-1122.715,171.211,-1338.574,0.063,0.190,0.158,0.190,0.098,0.0,1,0.0,1253,180.9,-1,-180.9,-1488,3.531,98.226,26.381,0.000,0.000,0.000,0.000
3.56420,172.969,-1122.891,168.223,-1341.563,0.024,0.144,0.171,0.144,0.099,0.0,1,0.0,1253,171.7,-1,-171.7,-1491,3.545,98.226,26.566,0.000,0.185,0.000,12.036
3.57430,173.145,-1122.715,165.674,-1344.111,0.054,0.049,0.201,0.049,0.100,0.0,1,0.0,1253,171.7,-1,-171.7,-1494,3.558,98.226,26.566,0.000,0.000,0.000,0.000
3.58954,172.969,-1122.891,159.521,-1350.264,-0.022,0.013,0.072,0.013,0.101,0.0,1,0.0,1253,171.7,-1,-171.7,-1499,3.568,98.226,26.566,0.000,0.000,0.000,0.000
3.60310,173.057,-1122.803,156.885,-1352.900,-0.097,-0.012,0.008,-0.012,0.101,0.0,1,0.0,1253,171.7,-1,-171.7,-1503,3.568,98.226,26.566,0.000,0.000,0.000,0.000
3.61321,173.057,-1122.803,153.984,-1355.801,0.033,0.041,0.148,0.041,0.101,0.0,1,0.0,1253,171.7,-1,-171.7,-1506,3.591,98.139,26.566,-0.087,0.000,-5.118,0.000
3.62332,173.057,-1122.803,151.084,-1358.701,0.002,0.086,0.020,0.086,0.102,0.0,1,0.0,1253,168.2,-1,-168.2,-1509,3.611,98.201,26.636,0.062,0.070,3.051,3.430
3.63344,173.145,-1122.715,148.271,-1361.514,-0.029,0.034,-0.139,0.034,0.102,0.0,1,0.0,1253,161.6,-1,-161.6,-1512,3.620,98.144,26.769,-0.057,0.134,-6.162,14.405
3.64355,172.969,-1122.891,145.635,-1364.150,-0.055,-0.003,-0.166,-0.003,0.102,0.0,1,0.0,1253,158.5,-1,-158.5,-1515,3.631,98.144,26.831,0.000,0.062,0.000,5.642
3.65366,173.057,-1122.803,142.822,-1366.963,-0.081,-0.072,-0.205,-0.072,0.101,0.0,1,0.0,1253,158.5,-1,-158.5,-1518,3.631,98.144,26.831,0.000,0.062,0.000,5.642
3.66377,173.057,-1122.803,140.010,-1369.775,-0.139,-0.101,-0.280,-0.101,0.100,0.0,1,0.0,1253,158.5,-1,-158.5,-1521,3.642,98.144,26.831,0.000,0.000,0.000,0.000
3.67388,173.057,-1122.803,137.285,-1372.500,-0.155,-0.141,-0.425,-0.141,0.099,0.0,1,0.0,1253,158.5,-1,-158.5,-1524,3.652,98.144,26.831,0.000,0.000,0.000,0.000
3.68400,173.145,-1122.715,134.648,-1375.137,-0.217,-0.148,-0.480,-0.148,0.098,0.0,1,0.0,1253,161.6,-1,-161.6,-1527,3.667,98.073,26.767,-0.071,-0.064,-4.602,-4.138
3.69412,173.145,-1122.715,131.836,-1377.949,-0.198,-0.091,-0.494,-0.091,0.097,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.677,98.141,27.046,0.068,0.278,6.790,27.644
3.70421,173.057,-1122.803,132.275,-1377.510,-0.158,-0.087,-0.482,-0.087,0.096,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.677,98.141,27.046,0.068,0.278,6.790,27.644
3.71432,173.057,-1122.803,132.363,-1377.422,-0.098,-0.028,-0.558,-0.028,0.095,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.688,98.141,27.182,0.000,0.136,0.000,11.470
3.72444,173.057,-1122.803,132.451,-1377.334,-0.008,-0.002,-0.379,-0.002,0.095,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.701,98.141,27.127,0.000,-0.054,0.000,-3.485
3.73455,173.057,-1122.803,132.539,-1377.246,0.051,0.032,-0.213,0.032,0.096,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.717,98.141,27.217,0.000,0.090,0.000,8.055
3.74466,173.057,-1122.803,132.539,-1377.246,0.044,0.056,-0.152,0.056,0.096,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.729,98.007,27.279,-0.135,0.062,-12.078,5.516
3.75477,173.057,-1122.803,132.539,-1377.246,0.060,0.074,-0.122,0.074,0.097,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.740,98.007,27.279,0.000,0.000,0.000,0.000
3.76488,173.057,-1122.803,132.451,-1377.334,0.054,0.075,-0.078,0.075,0.098,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.752,98.007,27.279,0.000,0.000,0.000,0.000
3.77498,173.145,-1122.715,132.451,-1377.334,0.054,0.066,-0.059,0.066,0.099,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.752,98.007,27.279,0.000,0.000,0.000,0.000
3.78509,173.057,-1122.803,132.539,-1377.246,0.057,0.065,-0.050,0.065,0.099,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.762,98.007,27.374,0.000,0.095,0.000,7.583
3.79981,173.057,-1122.803,132.539,-1377.246,0.044,0.075,-0.029,0.075,0.101,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.785,97.957,27.299,0.000,0.218,0.000,18.470
3.81185,173.057,-1122.803,132.539,-1377.246,0.034,0.074,-0.024,0.074,0.101,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.795,98.063,27.299,0.106,0.000,9.246,0.000
3.82196,173.057,-1122.803,132.539,-1377.246,0.037,0.077,-0.019,0.077,0.102,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.795,98.063,27.299,0.106,0.000,9.246,0.000
3.83208,173.057,-1122.803,132.451,-1377.334,0.029,0.083,-0.014,0.083,0.103,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.810,98.063,27.459,0.000,0.160,0.000,14.896
3.84217,173.057,-1122.803,132.451,-1377.334,0.035,0.079,-0.010,0.079,0.104,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.810,98.063,27.459,0.000,0.160,0.000,14.896
3.85228,173.057,-1122.803,132.539,-1377.246,0.036,0.081,-0.007,0.081,0.105,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.825,98.063,27.508,0.000,0.049,0.000,2.325
3.86240,173.057,-1122.803,132.451,-1377.334,0.036,0.078,-0.014,0.078,0.105,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.842,98.063,27.579,0.000,0.071,0.000,6.926
3.87251,173.057,-1122.803,132.539,-1377.246,0.031,0.075,-0.010,0.075,0.106,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.853,98.063,27.579,0.000,0.000,0.000,0.000
3.88261,173.057,-1122.803,132.539,-1377.246,0.028,0.072,-0.004,0.072,0.107,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.866,98.063,27.579,0.000,0.000,0.000,0.000
3.89274,173.057,-1122.803,132.451,-1377.334,0.025,0.076,-0.004,0.076,0.107,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.875,98.063,27.579,0.000,0.000,0.000,0.000
3.90284,173.057,-1122.803,132.539,-1377.246,0.024,0.073,-0.004,0.073,0.108,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.886,98.063,27.579,0.000,0.000,0.000,0.000
3.91295,173.145,-1122.715,132.539,-1377.246,0.025,0.072,-0.001,0.072,0.109,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.899,98.063,27.579,0.000,0.000,0.000,0.000
3.92306,173.057,-1122.803,132.539,-1377.246,0.031,0.071,-0.003,0.071,0.110,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.899,98.063,27.579,0.000,0.000,0.000,0.000
3.93318,173.057,-1122.803,132.539,-1377.246,0.031,0.074,-0.004,0.074,0.110,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.911,98.063,27.579,0.000,0.000,0.000,0.000
3.94329,173.145,-1122.715,132.539,-1377.246,0.034,0.073,-0.001,0.073,0.111,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.927,98.063,27.579,0.000,0.000,0.000,0.000
3.95340,173.057,-1122.803,132.451,-1377.334,0.031,0.077,0.001,0.077,0.112,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.937,98.063,27.579,0.000,0.000,0.000,0.000
3.96352,173.057,-1122.803,132.539,-1377.246,0.028,0.077,-0.001,0.077,0.113,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.949,98.063,27.579,0.000,0.000,0.000,0.000
3.97362,173.057,-1122.803,132.451,-1377.334,0.026,0.076,-0.002,0.076,0.113,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.949,98.063,27.579,0.000,0.000,0.000,0.000
3.98373,173.057,-1122.803,132.539,-1377.246,0.028,0.073,0.001,0.073,0.114,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.960,97.994,27.579,-0.069,0.000,-6.015,0.000
3.99384,173.057,-1122.803,132.451,-1377.334,0.031,0.075,0.000,0.075,0.115,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.973,97.994,27.579,0.000,0.000,0.000,0.000
4.00453,173.057,-1122.803,132.539,-1377.246,0.031,0.075,-0.001,0.075,0.116,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.983,97.994,27.579,0.000,0.000,0.000,0.000
4.01658,173.145,-1122.715,132.451,-1377.334,0.033,0.072,0.002,0.072,0.117,0.0,1,0.0,1253,0.0,-1,0.0,-1529,3.998,97.913,27.579,-0.081,0.000,-5.331,0.000
4.02670,173.057,-1122.803,132.539,-1377.246,0.029,0.071,0.007,0.071,0.118,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.003,97.913,27.579,0.000,0.000,0.000,0.000
4.04097,173.057,-1122.803,132.539,-1377.246,0.028,0.069,0.007,0.069,0.118,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.021,97.913,27.579,0.000,0.000,0.000,0.000
4.05108,172.969,-1122.891,132.539,-1377.246,0.029,0.063,0.007,0.063,0.119,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.033,97.913,27.579,0.000,0.000,0.000,0.000
4.06119,173.057,-1122.803,132.451,-1377.334,0.029,0.061,0.008,0.061,0.120,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.039,97.913,27.579,0.000,0.000,0.000,0.000
4.07130,173.057,-1122.803,132.539,-1377.246,0.029,0.060,0.005,0.060,0.120,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.058,97.913,27.579,0.000,0.000,0.000,0.000
4.08142,173.057,-1122.803,132.451,-1377.334,0.030,0.062,0.008,0.062,0.121,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.058,97.913,27.579,0.000,0.000,0.000,0.000
4.09153,173.057,-1122.803,132.451,-1377.334,0.030,0.062,0.007,0.062,0.122,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.071,97.913,27.579,0.000,0.000,0.000,0.000
4.10162,173.057,-1122.803,132.451,-1377.334,0.028,0.062,0.005,0.062,0.122,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.085,97.913,27.579,0.000,0.000,0.000,0.000
4.11174,173.145,-1122.715,132.451,-1377.334,0.026,0.065,0.002,0.065,0.123,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.085,97.913,27.579,0.000,0.000,0.000,0.000
4.12185,173.057,-1122.803,132.539,-1377.246,0.025,0.067,0.001,0.067,0.124,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.100,97.913,27.579,0.000,0.000,0.000,0.000
4.13196,173.057,-1122.803,132.451,-1377.334,0.025,0.066,-0.001,0.066,0.124,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.111,97.913,27.579,0.000,0.000,0.000,0.000
4.14206,173.057,-1122.803,132.539,-1377.246,0.023,0.066,-0.002,0.066,0.125,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.125,97.913,27.579,0.000,0.000,0.000,0.000
4.15218,173.057,-1122.803,132.539,-1377.246,0.022,0.067,-0.002,0.067,0.125,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.138,97.913,27.579,0.000,0.000,0.000,0.000
4.16229,173.057,-1122.803,132.539,-1377.246,0.023,0.068,-0.002,0.068,0.126,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.138,97.913,27.579,0.000,0.000,0.000,0.000
4.17240,173.057,-1122.803,132.451,-1377.334,0.022,0.068,-0.002,0.068,0.127,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.150,97.913,27.579,0.000,0.000,0.000,0.000
4.18252,173.057,-1122.803,132.539,-1377.246,0.022,0.065,0.001,0.065,0.127,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.159,97.913,27.579,0.000,0.000,0.000,0.000
4.19263,173.057,-1122.803,132.539,-1377.246,0.022,0.065,0.000,0.065,0.128,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.170,97.913,27.579,0.000,0.000,0.000,0.000
4.20274,173.057,-1122.803,132.539,-1377.246,0.022,0.064,0.004,0.064,0.129,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.185,97.913,27.579,0.000,0.000,0.000,0.000
4.21736,173.145,-1122.715,132.539,-1377.246,0.026,0.057,0.005,0.057,0.130,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.196,97.913,27.579,0.000,0.000,0.000,0.000
4.23092,172.969,-1122.891,132.451,-1377.334,0.023,0.057,0.004,0.057,0.131,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.206,97.913,27.579,0.000,0.000,0.000,0.000
4.24102,173.145,-1122.715,132.451,-1377.334,0.022,0.059,0.000,0.059,0.131,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.221,97.913,27.579,0.000,0.000,0.000,0.000
4.25113,173.145,-1122.715,132.451,-1377.334,0.020,0.060,-0.001,0.060,0.132,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.236,97.913,27.579,0.000,0.000,0.000,0.000
4.26125,173.057,-1122.803,132.451,-1377.334,0.016,0.060,-0.004,0.060,0.132,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.236,97.913,27.579,0.000,0.000,0.000,0.000
4.27137,173.057,-1122.803,132.451,-1377.334,0.017,0.062,-0.001,0.062,0.133,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.253,97.913,27.579,0.000,0.000,0.000,0.000
4.28147,173.057,-1122.803,132.451,-1377.334,0.018,0.061,-0.005,0.061,0.134,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.264,97.913,27.579,0.000,0.000,0.000,0.000
4.29158,173.145,-1122.715,132.451,-1377.334,0.019,0.060,-0.002,0.060,0.134,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.275,97.913,27.579,0.000,0.000,0.000,0.000
4.30169,173.057,-1122.803,132.451,-1377.334,0.022,0.060,0.002,0.060,0.135,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.275,97.913,27.579,0.000,0.000,0.000,0.000
4.31181,173.145,-1122.715,132.451,-1377.334,0.022,0.060,0.004,0.060,0.135,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.290,97.913,27.579,0.000,0.000,0.000,0.000
4.32190,173.145,-1122.715,132.539,-1377.246,0.025,0.059,0.005,0.059,0.136,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.290,97.913,27.579,0.000,0.000,0.000,0.000
4.33202,173.057,-1122.803,132.451,-1377.334,0.028,0.059,0.006,0.059,0.136,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.308,97.913,27.579,0.000,0.000,0.000,0.000
4.34213,172.969,-1122.891,132.539,-1377.246,0.026,0.056,0.004,0.056,0.137,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.328,97.913,27.579,0.000,0.000,0.000,0.000
4.35222,173.057,-1122.803,132.451,-1377.334,0.025,0.056,0.002,0.056,0.138,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.339,97.913,27.579,0.000,0.000,0.000,0.000
4.36234,172.969,-1122.891,132.539,-1377.246,0.025,0.057,0.002,0.057,0.138,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.339,97.913,27.579,0.000,0.000,0.000,0.000
4.37245,173.057,-1122.803,132.539,-1377.246,0.025,0.057,0.002,0.057,0.139,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.355,97.913,27.579,0.000,0.000,0.000,0.000
4.38255,173.057,-1122.803,132.451,-1377.334,0.022,0.057,0.001,0.057,0.139,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.369,97.913,27.579,0.000,0.000,0.000,0.000
4.39267,173.057,-1122.803,132.451,-1377.334,0.019,0.057,0.001,0.057,0.140,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.378,97.913,27.579,0.000,0.000,0.000,0.000
4.40277,173.057,-1122.803,132.539,-1377.246,0.019,0.056,-0.001,0.056,0.141,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.378,97.913,27.579,0.000,0.000,0.000,0.000
4.41287,173.057,-1122.803,132.539,-1377.246,0.018,0.055,-0.001,0.055,0.141,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.400,97.913,27.579,0.000,0.000,0.000,0.000
4.42838,173.057,-1122.803,132.539,-1377.246,0.022,0.053,-0.001,0.053,0.142,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.409,97.913,27.579,0.000,0.000,0.000,0.000
4.44046,172.969,-1122.891,132.451,-1377.334,0.023,0.053,-0.001,0.053,0.143,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.419,97.913,27.579,0.000,0.000,0.000,0.000
4.45057,172.969,-1122.891,132.539,-1377.246,0.022,0.054,-0.001,0.054,0.143,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.430,97.913,27.579,0.000,0.000,0.000,0.000
4.46068,173.057,-1122.803,132.451,-1377.334,0.020,0.054,0.000,0.054,0.144,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.445,97.913,27.579,0.000,0.000,0.000,0.000
4.47080,173.057,-1122.803,132.451,-1377.334,0.022,0.051,0.001,0.051,0.144,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.445,97.913,27.579,0.000,0.000,0.000,0.000
4.48092,173.057,-1122.803,132.451,-1377.334,0.023,0.049,0.000,0.049,0.145,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.456,97.913,27.579,0.000,0.000,0.000,0.000
4.49102,173.057,-1122.803,132.539,-1377.246,0.023,0.050,0.001,0.050,0.145,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.473,97.913,27.579,0.000,0.000,0.000,0.000
4.50112,172.969,-1122.891,132.451,-1377.334,0.023,0.049,0.004,0.049,0.146,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.485,97.913,27.579,0.000,0.000,0.000,0.000
4.51124,173.057,-1122.803,132.539,-1377.246,0.021,0.051,0.002,0.051,0.146,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.485,97.913,27.579,0.000,0.000,0.000,0.000
4.52136,172.969,-1122.891,132.539,-1377.246,0.018,0.053,0.002,0.053,0.147,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.502,97.913,27.579,0.000,0.000,0.000,0.000
4.53147,173.057,-1122.803,132.451,-1377.334,0.016,0.051,0.000,0.051,0.147,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.512,97.913,27.579,0.000,0.000,0.000,0.000
4.54158,173.057,-1122.803,132.451,-1377.334,0.016,0.050,0.001,0.050,0.148,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.524,97.913,27.579,0.000,0.000,0.000,0.000
4.55168,173.145,-1122.715,132.451,-1377.334,0.019,0.048,0.001,0.048,0.148,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.524,97.913,27.579,0.000,0.000,0.000,0.000
4.56179,173.145,-1122.715,132.539,-1377.246,0.018,0.048,-0.002,0.048,0.149,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.542,97.913,27.579,0.000,0.000,0.000,0.000
4.57191,172.969,-1122.891,132.539,-1377.246,0.020,0.050,-0.004,0.050,0.149,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.553,97.913,27.579,0.000,0.000,0.000,0.000
4.58203,173.145,-1122.715,132.539,-1377.246,0.021,0.050,0.004,0.050,0.150,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.565,97.913,27.579,0.000,0.000,0.000,0.000
4.59212,173.057,-1122.803,132.539,-1377.246,0.022,0.050,0.007,0.050,0.150,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.578,97.913,27.579,0.000,0.000,0.000,0.000
4.60223,173.057,-1122.803,132.539,-1377.246,0.022,0.049,0.005,0.049,0.151,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.578,97.913,27.579,0.000,0.000,0.000,0.000
4.61235,173.057,-1122.803,132.451,-1377.334,0.026,0.051,0.004,0.051,0.151,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.591,97.913,27.579,0.000,0.000,0.000,0.000
4.62246,173.057,-1122.803,132.539,-1377.246,0.023,0.048,0.006,0.048,0.152,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.607,97.913,27.579,0.000,0.000,0.000,0.000
4.63801,172.969,-1122.891,132.451,-1377.334,0.022,0.048,0.002,0.048,0.153,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.617,97.913,27.579,0.000,0.000,0.000,0.000
4.65007,173.057,-1122.803,132.539,-1377.246,0.019,0.047,0.004,0.047,0.153,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.627,97.913,27.579,0.000,0.000,0.000,0.000
4.66018,173.057,-1122.803,132.451,-1377.334,0.017,0.047,0.004,0.047,0.154,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.638,97.913,27.579,0.000,0.000,0.000,0.000
4.67030,173.057,-1122.803,132.451,-1377.334,0.016,0.051,0.004,0.051,0.154,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.650,97.913,27.579,0.000,0.000,0.000,0.000
4.68041,173.057,-1122.803,132.451,-1377.334,0.014,0.050,0.001,0.050,0.155,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.662,97.913,27.579,0.000,0.000,0.000,0.000
4.69053,173.057,-1122.803,132.451,-1377.334,0.015,0.048,0.002,0.048,0.155,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.662,97.913,27.579,0.000,0.000,0.000,0.000
4.70064,173.145,-1122.715,132.539,-1377.246,0.014,0.048,0.001,0.048,0.156,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.679,97.913,27.579,0.000,0.000,0.000,0.000
4.71074,173.057,-1122.803,132.451,-1377.334,0.015,0.047,0.000,0.047,0.156,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.691,97.913,27.579,0.000,0.000,0.000,0.000
4.72085,173.057,-1122.803,132.539,-1377.246,0.016,0.045,0.002,0.045,0.156,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.704,97.913,27.579,0.000,0.000,0.000,0.000
4.73096,173.057,-1122.803,132.451,-1377.334,0.020,0.043,0.002,0.043,0.157,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.717,97.913,27.579,0.000,0.000,0.000,0.000
4.74108,173.057,-1122.803,132.451,-1377.334,0.021,0.042,0.000,0.042,0.157,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.717,97.913,27.579,0.000,0.000,0.000,0.000
4.75119,173.057,-1122.803,132.451,-1377.334,0.021,0.043,0.001,0.043,0.158,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.729,97.913,27.579,0.000,0.000,0.000,0.000
4.76131,173.057,-1122.803,132.539,-1377.246,0.016,0.044,0.000,0.044,0.158,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.740,97.913,27.579,0.000,0.000,0.000,0.000
4.77142,173.057,-1122.803,132.539,-1377.246,0.017,0.045,0.003,0.045,0.159,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.753,97.913,27.579,0.000,0.000,0.000,0.000
4.78152,173.057,-1122.803,132.451,-1377.334,0.016,0.045,0.004,0.045,0.159,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.763,97.913,27.579,0.000,0.000,0.000,0.000
4.79164,172.969,-1122.891,132.539,-1377.246,0.017,0.045,0.005,0.045,0.160,0.0,1,0.0,1253,0.0,-1,0.0,-1529,4.773,97.913,27.579,0.000,0.000,0.000,0.000
