t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.302181,50.0977,0.087891,0,0.0000,211.40,1,211.40
0.303182,50.0977,0.087891,0,0.0000,212.10,1,212.10
0.304183,50.1855,0.175781,0,0.0000,212.80,1,212.80
0.305184,50.1855,0.175781,0,0.0000,213.50,1,213.50
0.306185,50.0977,0.087891,0,0.0000,214.20,1,214.20
0.307186,50.0977,0.087891,0,0.0000,214.90,1,214.90
0.308187,50.1855,0.175781,0,0.0000,215.60,1,215.60
0.309188,50.0977,0.087891,0,0.0000,216.30,1,216.30
0.310189,50.0977,0.087891,0,0.0000,217.00,1,217.00
0.311190,50.0977,0.087891,0,0.0000,217.70,1,217.70
0.312191,50.0977,0.087891,0,0.0000,218.40,1,218.40
0.313192,50.0098,0.000000,0,0.0000,219.10,1,219.10
0.314193,50.0977,0.087891,0,0.0000,219.80,1,219.80
0.315194,50.1855,0.175781,0,0.0000,220.50,1,220.50
0.316195,50.1855,0.175781,0,0.0000,221.20,1,221.20
0.317196,50.0977,0.087891,0,0.0000,221.90,1,221.90
0.318197,50.0098,0.000000,0,0.0000,222.60,1,222.60
0.319198,50.0977,0.087891,0,0.0000,223.30,1,223.30
0.320199,50.0977,0.087891,0,0.0000,224.00,1,224.00
0.321200,50.0977,0.087891,0,0.0000,224.70,1,224.70
0.322201,50.0977,0.087891,0,0.0000,225.40,1,225.40
0.323202,50.0977,0.087891,0,0.0000,226.10,1,226.10
0.324203,50.0977,0.087891,0,0.0000,226.80,1,226.80
0.325203,50.0098,0.000000,0,0.0000,227.50,1,227.50
0.326204,50.0977,0.087891,0,0.0000,228.20,1,228.20
0.327205,50.0977,0.087891,0,0.0000,228.90,1,228.90
0.328206,50.1855,0.175781,0,0.0000,229.60,1,229.60
0.329207,50.1855,0.175781,0,0.0000,230.30,1,230.30
0.330208,50.1855,0.175781,0,0.0000,231.00,1,231.00
0.331209,50.0977,0.087891,0,0.0000,231.70,1,231.70
0.332210,50.0977,0.087891,0,0.0000,232.40,1,232.40
0.333211,50.0098,0.000000,0,0.0000,233.10,1,233.10
0.334212,50.0098,0.000000,0,0.0000,233.80,1,233.80
0.335213,50.0977,0.087891,0,0.0000,234.50,1,234.50
0.336214,50.0977,0.087891,0,0.0000,235.20,1,235.20
0.337215,50.0977,0.087891,0,0.0000,235.90,1,235.90
0.338216,50.0977,0.087891,0,0.0000,236.60,1,236.60
0.339217,50.1855,0.175781,0,0.0000,237.30,1,237.30
0.340218,50.1855,0.175781,0,0.0000,238.00,1,238.00
0.341219,50.1855,0.175781,0,0.0000,238.70,1,238.70
0.349881,50.1855,0.175781,0,0.0000,245.00,1,245.00
0.350881,50.0977,0.087891,0,0.0000,245.70,1,245.70
0.351882,50.0977,0.087891,0,0.0000,246.40,1,246.40
0.352883,50.0977,0.087891,0,0.0000,247.10,1,247.10
0.353884,50.0977,0.087891,0,0.0000,247.80,1,247.80
0.354885,50.0098,0.000000,0,0.0000,248.50,1,248.50
0.355886,50.0977,0.087891,0,0.0000,249.20,1,249.20
0.356887,50.0977,0.087891,0,0.0000,249.90,1,249.90
0.357888,50.0098,0.000000,0,0.0000,250.60,1,250.60
0.358889,50.0098,0.000000,0,0.0000,251.30,1,251.30
0.359890,50.0977,0.087891,0,0.0000,252.00,1,252.00
0.360891,50.0977,0.087891,0,0.0000,252.70,1,252.70
0.361891,50.0977,0.087891,0,0.0000,253.40,1,253.40
0.362892,50.0977,0.087891,0,0.0000,254.10,1,254.10
0.363893,50.0977,0.087891,0,0.0000,254.80,1,254.80
0.364894,50.0977,0.087891,0,0.0000,255.50,1,255.50
0.365895,50.0977,0.087891,0,0.0000,256.20,1,256.20
0.366896,50.0977,0.087891,0,0.0000,256.90,1,256.90
0.367897,50.0977,0.087891,0,0.0000,257.60,1,257.60
0.368898,50.1855,0.175781,0,0.0000,258.30,1,258.30
0.369899,50.0977,0.087891,0,0.0000,259.00,1,259.00
0.370900,50.0977,0.087891,0,0.0000,259.70,1,259.70
0.371901,50.1855,0.175781,0,0.0000,260.40,1,260.40
0.372902,50.0977,0.087891,0,0.0000,261.10,1,261.10
0.373903,50.0977,0.087891,0,0.0000,261.80,1,261.80
0.374904,50.0977,0.087891,0,0.0000,262.50,1,262.50
0.375905,50.0977,0.087891,0,0.0000,263.20,1,263.20
0.376906,50.0977,0.087891,0,0.0000,263.90,1,263.90
0.377907,50.0977,0.087891,0,0.0000,264.60,1,264.60
0.378908,50.0977,0.087891,0,0.0000,265.30,1,265.30
0.379909,50.0977,0.087891,0,0.0000,266.00,1,266.00
0.380910,50.0977,0.087891,0,0.0000,266.70,1,266.70
