t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
6.50938,335.391,-66.270,0,0.000,0.015,0.001,0.084,0.002,0.015,0.001,0.0,1,0.0,6.485,0.04,1.21,0.00,0.00,0.00,0.00
6.51943,335.391,-66.270,0,0.000,0.014,-0.002,0.084,0.004,0.014,-0.002,0.0,1,0.0,6.492,0.04,1.21,0.00,0.00,0.00,0.00
6.52966,335.303,-66.357,0,0.000,0.015,-0.002,0.084,0.001,0.015,-0.002,0.0,1,0.0,6.504,0.04,1.21,0.00,0.00,0.00,0.00
6.53971,335.391,-66.270,0,0.000,0.014,-0.005,0.085,0.005,0.014,-0.005,0.0,1,0.0,6.518,0.04,1.21,0.00,0.00,0.00,0.00
6.55930,335.391,-66.270,0,0.000,0.014,-0.005,0.085,0.008,0.014,-0.005,0.0,1,0.0,6.539,0.04,1.21,0.00,0.00,0.00,0.00
6.56935,335.391,-66.270,0,0.000,0.013,-0.004,0.085,0.007,0.013,-0.004,0.0,1,0.0,6.548,0.04,1.21,0.00,0.00,0.00,0.00
6.57958,335.391,-66.270,0,0.000,0.013,-0.005,0.085,0.008,0.013,-0.005,0.0,1,0.0,6.561,0.04,1.21,0.00,0.00,0.00,0.00
6.58963,335.391,-66.270,0,0.000,0.014,-0.005,0.085,0.008,0.014,-0.005,0.0,1,0.0,6.569,0.04,1.21,0.00,0.00,0.00,0.00
6.60907,335.391,-66.270,0,0.000,0.013,-0.001,0.085,0.005,0.013,-0.001,0.0,1,0.0,6.581,0.04,1.21,0.00,0.00,0.00,0.00
6.61912,335.391,-66.270,0,0.000,0.012,0.000,0.086,0.005,0.012,0.000,0.0,1,0.0,6.594,0.04,1.21,0.00,0.00,0.00,0.00
6.62935,335.391,-66.270,0,0.000,0.011,-0.001,0.086,0.004,0.011,-0.001,0.0,1,0.0,6.606,0.04,1.21,0.00,0.00,0.00,0.00
6.63940,335.391,-66.270,0,0.000,0.014,0.000,0.086,0.005,0.014,0.000,0.0,1,0.0,6.616,0.04,1.21,0.00,0.00,0.00,0.00
6.65899,335.391,-66.270,0,0.000,0.017,0.000,0.086,0.006,0.017,0.000,0.0,1,0.0,6.627,0.04,1.21,0.00,0.00,0.00,0.00
6.66904,335.391,-66.270,0,0.000,0.018,0.002,0.086,0.005,0.018,0.002,0.0,1,0.0,6.642,0.04,1.21,0.00,0.00,0.00,0.00
6.67927,335.391,-66.270,0,0.000,0.017,0.002,0.087,0.007,0.017,0.002,0.0,1,0.0,6.657,0.04,1.21,0.00,0.00,0.00,0.00
6.68932,335.391,-66.270,0,0.000,0.016,0.003,0.087,0.005,0.016,0.003,0.0,1,0.0,6.657,0.04,1.21,0.00,0.00,0.00,0.00
6.70891,335.391,-66.270,0,0.000,0.016,0.005,0.087,0.005,0.016,0.005,0.0,1,0.0,6.684,0.04,1.21,0.00,0.00,0.00,0.00
6.71896,335.479,-66.182,0,0.000,0.014,0.004,0.087,0.006,0.014,0.004,0.0,1,0.0,6.696,0.04,1.21,0.00,0.00,0.00,0.00
6.72910,335.391,-66.270,0,0.000,0.013,0.005,0.087,0.004,0.013,0.005,0.0,1,0.0,6.696,0.04,1.21,0.00,0.00,0.00,0.00
6.73933,335.391,-66.270,0,0.000,0.014,0.005,0.087,0.001,0.014,0.005,0.0,1,0.0,6.711,0.04,1.21,0.00,0.00,0.00,0.00
6.74938,335.391,-66.270,0,0.000,0.016,0.002,0.088,0.002,0.016,0.002,0.0,1,0.0,6.722,0.04,1.21,0.00,0.00,0.00,0.00
6.76897,335.391,-66.270,0,0.000,0.016,0.003,0.088,0.004,0.016,0.003,0.0,1,0.0,6.750,0.04,1.21,0.00,0.00,0.00,0.00
6.77903,335.391,-66.270,0,0.000,0.015,0.000,0.088,0.004,0.015,0.000,0.0,1,0.0,6.759,0.04,1.21,0.00,0.00,0.00,0.00
6.78925,335.391,-66.270,0,0.000,0.017,0.005,0.088,0.004,0.017,0.005,0.0,1,0.0,6.759,0.04,1.21,0.00,0.00,0.00,0.00
6.80866,335.391,-66.270,0,0.000,0.012,0.003,0.088,0.002,0.012,0.003,0.0,1,0.0,6.787,0.04,1.21,0.00,0.00,0.00,0.00
6.81891,335.391,-66.270,0,0.000,0.012,0.000,0.089,0.000,0.012,0.000,0.0,1,0.0,6.798,0.04,1.21,0.00,0.00,0.00,0.00
6.82895,335.391,-66.270,0,0.000,0.011,-0.001,0.089,0.001,0.011,-0.001,0.0,1,0.0,6.798,0.04,1.21,0.00,0.00,0.00,0.00
6.83917,335.391,-66.270,0,0.000,0.013,0.000,0.089,0.001,0.013,0.000,0.0,1,0.0,6.811,0.04,1.21,0.00,0.00,0.00,0.00
6.85838,335.391,-66.270,0,0.000,0.014,0.000,0.089,0.002,0.014,0.000,0.0,1,0.0,6.833,0.04,1.21,0.00,0.00,0.00,0.00
6.86861,335.391,-66.270,0,0.000,0.017,0.001,0.089,0.004,0.017,0.001,0.0,1,0.0,6.852,0.04,1.21,0.00,0.00,0.00,0.00
6.87868,335.391,-66.270,0,0.000,0.017,-0.001,0.089,0.002,0.017,-0.001,0.0,1,0.0,6.860,0.04,1.21,0.00,0.00,0.00,0.00
6.88889,335.303,-66.357,0,0.000,0.013,-0.002,0.090,0.004,0.013,-0.002,0.0,1,0.0,6.870,0.04,1.21,0.00,0.00,0.00,0.00
6.89894,335.391,-66.270,0,0.000,0.011,-0.002,0.090,0.004,0.011,-0.002,0.0,1,0.0,6.870,0.04,1.21,0.00,0.00,0.00,0.00
6.91853,335.391,-66.270,0,0.000,0.009,0.000,0.090,0.001,0.009,0.000,0.0,1,0.0,6.899,0.04,1.21,0.00,0.00,0.00,0.00
6.92858,335.391,-66.270,0,0.000,0.010,0.000,0.090,0.001,0.010,0.000,0.0,1,0.0,6.899,0.04,1.21,0.00,0.00,0.00,0.00
6.93881,335.391,-66.270,0,0.000,0.013,0.000,0.090,0.000,0.013,0.000,0.0,1,0.0,6.916,0.04,1.21,0.00,0.00,0.00,0.00
6.94886,335.391,-66.270,0,0.000,0.013,-0.001,0.090,0.004,0.013,-0.001,0.0,1,0.0,6.925,0.04,1.21,0.00,0.00,0.00,0.00
6.96845,335.391,-66.270,0,0.000,0.013,0.000,0.090,0.004,0.013,0.000,0.0,1,0.0,6.942,0.04,1.21,0.00,0.00,0.00,0.00
6.97850,335.391,-66.270,0,0.000,0.015,-0.001,0.091,0.004,0.015,-0.001,0.0,1,0.0,6.952,0.04,1.21,0.00,0.00,0.00,0.00
6.98873,335.391,-66.270,0,0.000,0.017,0.000,0.091,0.008,0.017,0.000,0.0,1,0.0,6.965,0.04,1.21,0.00,0.00,0.00,0.00
6.99878,335.391,-66.270,0,0.000,0.017,0.000,0.091,0.003,0.017,0.000,0.0,1,0.0,6.981,0.04,1.21,0.00,0.00,0.00,0.00
7.01837,335.391,-66.270,0,0.000,0.013,-0.004,0.091,0.001,0.013,-0.004,0.0,1,0.0,6.993,0.04,1.21,0.00,0.00,0.00,0.00
7.02842,335.391,-66.270,0,0.000,0.010,-0.001,0.091,0.005,0.010,-0.001,0.0,1,0.0,7.005,0.04,1.21,0.00,0.00,0.00,0.00
7.03865,335.479,-66.182,0,0.000,0.011,0.000,0.091,0.002,0.011,0.000,0.0,1,0.0,7.016,0.04,1.21,0.00,0.00,0.00,0.00
7.04870,335.391,-66.270,0,0.000,0.012,0.000,0.092,0.004,0.012,0.000,0.0,1,0.0,7.027,0.04,1.21,0.00,0.00,0.00,0.00
7.06829,335.391,-66.270,0,0.000,0.011,-0.008,0.092,0.003,0.011,-0.008,0.0,1,0.0,7.040,0.04,1.21,0.00,0.00,0.00,0.00
7.07834,335.391,-66.270,0,0.000,0.013,-0.007,0.092,0.001,0.013,-0.007,0.0,1,0.0,7.052,0.04,1.21,0.00,0.00,0.00,0.00
7.08857,335.391,-66.270,0,0.000,0.011,-0.002,0.092,0.001,0.011,-0.002,0.0,1,0.0,7.052,0.04,1.21,0.00,0.00,0.00,0.00
7.09877,335.391,-66.270,0,0.000,0.012,0.002,0.092,-0.001,0.012,0.002,0.0,1,0.0,7.072,0.04,1.21,0.00,0.00,0.00,0.00
7.11870,335.391,-66.270,0,0.000,0.016,0.005,0.092,0.002,0.016,0.005,0.0,1,0.0,7.096,0.04,1.21,0.00,0.00,0.00,0.00
7.13829,335.391,-66.270,0,0.000,0.017,0.002,0.093,0.001,0.017,0.002,0.0,1,0.0,7.113,0.04,1.21,0.00,0.00,0.00,0.00
7.14834,335.391,-66.270,0,0.000,0.020,0.000,0.093,0.002,0.020,0.000,0.0,1,0.0,7.122,0.04,1.21,0.00,0.00,0.00,0.00
7.15857,335.391,-66.270,0,0.000,0.020,0.001,0.093,0.002,0.020,0.001,0.0,1,0.0,7.134,0.04,1.21,0.00,0.00,0.00,0.00
7.16862,335.391,-66.270,0,0.000,0.019,0.000,0.093,0.005,0.019,0.000,0.0,1,0.0,7.145,0.04,1.21,0.00,0.00,0.00,0.00
7.18821,335.479,-66.182,0,0.000,0.020,0.001,0.094,0.008,0.020,0.001,0.0,1,0.0,7.162,0.04,1.21,0.00,0.00,0.00,0.00
7.19827,335.391,-66.270,0,0.000,0.019,-0.001,0.094,0.005,0.019,-0.001,0.0,1,0.0,7.177,0.04,1.21,0.00,0.00,0.00,0.00
7.20849,335.391,-66.270,0,0.000,0.015,-0.001,0.094,0.007,0.015,-0.001,0.0,1,0.0,7.177,0.04,1.21,0.00,0.00,0.00,0.00
7.21854,335.391,-66.270,0,0.000,0.015,0.002,0.094,0.008,0.015,0.002,0.0,1,0.0,7.190,0.04,1.21,0.00,0.00,0.00,0.00
7.23805,335.391,-66.270,0,0.000,0.013,0.000,0.094,0.005,0.013,0.000,0.0,1,0.0,7.216,0.04,1.21,0.00,0.00,0.00,0.00
7.24827,335.391,-66.270,0,0.000,0.016,-0.001,0.095,0.005,0.016,-0.001,0.0,1,0.0,7.229,0.04,1.21,0.00,0.00,0.00,0.00
7.25833,335.391,-66.270,0,0.000,0.016,0.000,0.095,0.004,0.016,0.000,0.0,1,0.0,7.238,0.04,1.21,0.00,0.00,0.00,0.00
7.27791,335.391,-66.270,0,0.000,0.014,0.000,0.095,0.006,0.014,0.000,0.0,1,0.0,7.250,0.04,1.21,0.00,0.00,0.00,0.00
7.28796,335.391,-66.270,0,0.000,0.013,-0.001,0.095,0.005,0.013,-0.001,0.0,1,0.0,7.264,0.04,1.21,0.00,0.00,0.00,0.00
7.29819,335.391,-66.270,0,0.000,0.013,0.000,0.095,0.000,0.013,0.000,0.0,1,0.0,7.276,0.04,1.21,0.00,0.00,0.00,0.00
7.30826,335.391,-66.270,0,0.000,0.011,0.001,0.095,0.002,0.011,0.001,0.0,1,0.0,7.290,0.04,1.21,0.00,0.00,0.00,0.00
7.32783,335.391,-66.270,0,0.000,0.011,0.002,0.096,0.007,0.011,0.002,0.0,1,0.0,7.302,0.04,1.21,0.00,0.00,0.00,0.00
7.33788,335.391,-66.270,0,0.000,0.013,0.003,0.096,0.007,0.013,0.003,0.0,1,0.0,7.314,0.04,1.21,0.00,0.00,0.00,0.00
7.34811,335.479,-66.182,0,0.000,0.010,0.002,0.096,0.007,0.010,0.002,0.0,1,0.0,7.325,0.04,1.21,0.00,0.00,0.00,0.00
7.35824,335.391,-66.270,0,0.000,0.012,0.000,0.096,0.008,0.012,0.000,0.0,1,0.0,7.340,0.04,1.21,0.00,0.00,0.00,0.00
7.37752,335.391,-66.270,0,0.000,0.009,0.000,0.096,0.008,0.009,0.000,0.0,1,0.0,7.350,0.04,1.21,0.00,0.00,0.00,0.00
7.38774,335.391,-66.270,0,0.000,0.008,-0.002,0.096,0.005,0.008,-0.002,0.0,1,0.0,7.365,0.04,1.21,0.00,0.00,0.00,0.00
7.39780,335.391,-66.270,0,0.000,0.010,-0.002,0.096,0.002,0.010,-0.002,0.0,1,0.0,7.376,0.04,1.21,0.00,0.00,0.00,0.00
7.40802,335.391,-66.270,0,0.000,0.011,-0.004,0.096,0.001,0.011,-0.004,0.0,1,0.0,7.385,0.04,1.21,0.00,0.00,0.00,0.00
7.41808,335.391,-66.270,0,0.000,0.013,-0.002,0.097,0.004,0.013,-0.002,0.0,1,0.0,7.396,0.04,1.21,0.00,0.00,0.00,0.00
7.43768,335.391,-66.270,0,0.000,0.011,-0.004,0.097,0.005,0.011,-0.004,0.0,1,0.0,7.418,0.04,1.21,0.00,0.00,0.00,0.00
7.44773,335.391,-66.270,0,0.000,0.010,-0.001,0.097,0.002,0.010,-0.001,0.0,1,0.0,7.430,0.04,1.21,0.00,0.00,0.00,0.00
7.45794,335.391,-66.270,0,0.000,0.011,0.001,0.097,0.002,0.011,0.001,0.0,1,0.0,7.441,0.04,1.21,0.00,0.00,0.00,0.00
7.46800,335.391,-66.270,0,0.000,0.011,0.001,0.097,0.000,0.011,0.001,0.0,1,0.0,7.451,0.04,1.21,0.00,0.00,0.00,0.00
7.47852,335.391,-66.270,0,0.000,0.013,0.000,0.097,0.001,0.013,0.000,0.0,1,0.0,7.451,0.04,1.21,0.00,0.00,0.00,0.00
7.49747,335.391,-66.270,0,0.000,0.020,0.002,0.098,0.001,0.020,0.002,0.0,1,0.0,7.472,0.04,1.21,0.00,0.00,0.00,0.00
7.50753,335.391,-66.270,0,0.000,0.019,0.001,0.098,0.001,0.019,0.001,0.0,1,0.0,7.483,0.04,1.21,0.00,0.00,0.00,0.00
7.51775,335.391,-66.270,0,0.000,0.019,0.002,0.098,0.002,0.019,0.002,0.0,1,0.0,7.493,0.04,1.21,0.00,0.00,0.00,0.00
7.52781,335.391,-66.270,0,0.000,0.021,0.007,0.098,0.002,0.021,0.007,0.0,1,0.0,7.504,0.04,1.21,0.00,0.00,0.00,0.00
7.53803,335.391,-66.270,0,0.000,0.022,0.005,0.098,0.009,0.022,0.005,0.0,1,0.0,7.515,0.04,1.21,0.00,0.00,0.00,0.00
7.55745,335.391,-66.270,0,0.000,0.021,0.004,0.099,0.008,0.021,0.004,0.0,1,0.0,7.537,0.04,1.21,0.00,0.00,0.00,0.00
7.56767,335.391,-66.270,0,0.000,0.020,0.005,0.099,0.008,0.020,0.005,0.0,1,0.0,7.549,0.04,1.21,0.00,0.00,0.00,0.00
7.57774,335.391,-66.270,0,0.000,0.020,0.004,0.099,0.009,0.020,0.004,0.0,1,0.0,7.561,0.04,1.21,0.00,0.00,0.00,0.00
7.58795,335.391,-66.270,0,0.000,0.021,0.000,0.099,0.007,0.021,0.000,0.0,1,0.0,7.561,0.04,1.21,0.00,0.00,0.00,0.00
7.60745,335.303,-66.357,0,0.000,0.016,0.000,0.100,0.005,0.016,0.000,0.0,1,0.0,7.587,0.04,1.21,0.00,0.00,0.00,0.00
7.61751,335.479,-66.182,0,0.000,0.014,-0.001,0.100,0.007,0.014,-0.001,0.0,1,0.0,7.601,0.04,1.21,0.00,0.00,0.00,0.00
7.62773,335.391,-66.270,0,0.000,0.013,-0.001,0.100,0.003,0.013,-0.001,0.0,1,0.0,7.605,0.04,1.21,0.00,0.00,0.00,0.00
7.63779,335.391,-66.270,0,0.000,0.014,0.002,0.100,0.006,0.014,0.002,0.0,1,0.0,7.617,0.04,1.21,0.00,0.00,0.00,0.00
7.65737,335.303,-66.357,0,0.000,0.008,-0.002,0.100,0.004,0.008,-0.002,0.0,1,0.0,7.634,0.04,1.21,0.00,0.00,0.00,0.00
7.66743,335.303,-66.357,0,0.000,0.007,-0.004,0.101,0.002,0.007,-0.004,0.0,1,0.0,7.645,0.04,1.21,0.00,0.00,0.00,0.00
7.67765,335.391,-66.270,0,0.000,0.007,-0.007,0.101,0.007,0.007,-0.007,0.0,1,0.0,7.659,0.04,1.21,0.00,0.00,0.00,0.00
7.68771,335.391,-66.270,0,0.000,0.006,-0.004,0.101,0.005,0.006,-0.004,0.0,1,0.0,7.670,0.04,1.21,0.00,0.00,0.00,0.00
7.70729,335.391,-66.270,0,0.000,0.010,-0.002,0.101,0.005,0.010,-0.002,0.0,1,0.0,7.686,0.04,1.21,0.00,0.00,0.00,0.00
7.71735,335.391,-66.270,0,0.000,0.011,-0.004,0.101,0.007,0.011,-0.004,0.0,1,0.0,7.695,0.04,1.21,0.00,0.00,0.00,0.00
7.72781,335.479,-66.182,0,0.000,0.013,-0.004,0.101,0.002,0.013,-0.004,0.0,1,0.0,7.705,0.04,1.21,0.00,0.00,0.00,0.00
7.74740,335.391,-66.270,0,0.000,0.015,-0.004,0.101,-0.001,0.015,-0.004,0.0,1,0.0,7.723,0.04,1.21,0.00,0.00,0.00,0.00
7.75763,335.391,-66.270,0,0.000,0.014,-0.005,0.102,0.001,0.014,-0.005,0.0,1,0.0,7.723,0.04,1.21,0.00,0.00,0.00,0.00
7.77704,335.391,-66.270,0,0.000,0.010,-0.005,0.102,0.005,0.010,-0.005,0.0,1,0.0,7.754,0.04,1.21,0.00,0.00,0.00,0.00
7.78727,335.391,-66.270,0,0.000,0.010,0.001,0.102,0.004,0.010,0.001,0.0,1,0.0,7.765,0.04,1.21,0.00,0.00,0.00,0.00
7.79732,335.391,-66.270,0,0.000,0.010,-0.001,0.102,0.011,0.010,-0.001,0.0,1,0.0,7.765,0.04,1.21,0.00,0.00,0.00,0.00
7.80755,335.391,-66.270,0,0.000,0.013,0.002,0.102,0.002,0.013,0.002,0.0,1,0.0,7.777,0.04,1.21,0.00,0.00,0.00,0.00
7.82696,335.391,-66.270,0,0.000,0.013,0.004,0.102,0.001,0.013,0.004,0.0,1,0.0,7.805,0.04,1.21,0.00,0.00,0.00,0.00
7.83719,335.391,-66.270,0,0.000,0.013,0.004,0.102,0.004,0.013,0.004,0.0,1,0.0,7.817,0.04,1.21,0.00,0.00,0.00,0.00
7.84726,335.391,-66.270,0,0.000,0.016,0.002,0.103,-0.002,0.016,0.002,0.0,1,0.0,7.826,0.04,1.21,0.00,0.00,0.00,0.00
7.85747,335.391,-66.270,0,0.000,0.021,0.000,0.103,0.000,0.021,0.000,0.0,1,0.0,7.826,0.04,1.21,0.00,0.00,0.00,0.00
7.87688,335.391,-66.270,0,0.000,0.018,-0.001,0.103,0.000,0.018,-0.001,0.0,1,0.0,7.859,0.04,1.21,0.00,0.00,0.00,0.00
7.88711,335.391,-66.270,0,0.000,0.017,-0.003,0.103,0.002,0.017,-0.003,0.0,1,0.0,7.867,0.04,1.21,0.00,0.00,0.00,0.00
7.89716,335.391,-66.270,0,0.000,0.011,0.001,0.103,0.005,0.011,0.001,0.0,1,0.0,7.867,0.04,1.21,0.00,0.00,0.00,0.00
7.90739,335.391,-66.270,0,0.000,0.011,-0.001,0.104,0.007,0.011,-0.001,0.0,1,0.0,7.878,0.04,1.21,0.00,0.00,0.00,0.00
7.92680,335.479,-66.182,0,0.000,0.010,0.000,0.104,0.007,0.010,0.000,0.0,1,0.0,7.903,0.04,1.21,0.00,0.00,0.00,0.00
7.93703,335.391,-66.270,0,0.000,0.011,0.002,0.104,0.007,0.011,0.002,0.0,1,0.0,7.916,0.04,1.21,0.00,0.00,0.00,0.00
7.94708,335.391,-66.270,0,0.000,0.016,0.003,0.104,0.005,0.016,0.003,0.0,1,0.0,7.926,0.04,1.21,0.00,0.00,0.00,0.00
7.95731,335.391,-66.270,0,0.000,0.017,0.003,0.104,0.004,0.017,0.003,0.0,1,0.0,7.926,0.04,1.21,0.00,0.00,0.00,0.00
7.97672,335.391,-66.270,0,0.000,0.022,0.006,0.105,-0.005,0.022,0.006,0.0,1,0.0,7.953,0.04,1.21,0.00,0.00,0.00,0.00
7.98718,335.391,-66.270,0,0.000,0.024,0.003,0.105,-0.007,0.024,0.003,0.0,1,0.0,7.965,0.04,1.21,0.00,0.00,0.00,0.00
8.00676,335.391,-66.270,0,0.000,0.020,0.000,0.105,-0.007,0.020,0.000,0.0,1,0.0,7.983,0.04,1.21,0.00,0.00,0.00,0.00
8.01699,335.391,-66.270,0,0.000,0.018,0.002,0.105,-0.002,0.018,0.002,0.0,1,0.0,7.994,0.04,1.21,0.00,0.00,0.00,0.00
8.02704,335.391,-66.270,0,0.000,0.017,0.002,0.106,0.001,0.017,0.002,0.0,1,0.0,8.004,0.04,1.21,0.00,0.00,0.00,0.00
8.04663,335.391,-66.270,0,0.000,0.007,0.005,0.106,0.007,0.007,0.005,0.0,1,0.0,8.026,0.04,1.21,0.00,0.00,0.00,0.00
8.05668,335.391,-66.270,0,0.000,0.001,0.002,0.106,0.008,0.001,0.002,0.0,1,0.0,8.026,0.04,1.21,0.00,0.00,0.00,0.00
8.06691,335.391,-66.270,0,0.000,0.001,0.003,0.106,0.012,0.001,0.003,0.0,1,0.0,8.037,0.04,1.21,0.00,0.00,0.00,0.00
8.07696,335.391,-66.270,0,0.000,0.001,0.005,0.106,0.008,0.001,0.005,0.0,1,0.0,8.052,0.04,1.21,0.00,0.00,0.00,0.00
8.09655,335.391,-66.270,0,0.000,0.013,0.000,0.106,0.000,0.013,0.000,0.0,1,0.0,8.076,0.04,1.21,0.00,0.00,0.00,0.00
8.10660,335.391,-66.270,0,0.000,0.020,-0.001,0.106,-0.001,0.020,-0.001,0.0,1,0.0,8.076,0.04,1.21,0.00,0.00,0.00,0.00
8.11683,335.391,-66.270,0,0.000,0.026,-0.001,0.107,-0.003,0.026,-0.001,0.0,1,0.0,8.088,0.04,1.21,0.00,0.00,0.00,0.00
8.12688,335.391,-66.270,0,0.000,0.031,-0.002,0.107,0.000,0.031,-0.002,0.0,1,0.0,8.102,0.04,1.21,0.00,0.00,0.00,0.00
8.14647,335.479,-66.182,0,0.000,0.036,0.000,0.108,0.004,0.036,0.000,0.0,1,0.0,8.127,0.04,1.21,0.00,0.00,0.00,0.00
8.15652,335.391,-66.270,0,0.000,0.032,0.000,0.108,0.007,0.032,0.000,0.0,1,0.0,8.137,0.04,1.21,0.00,0.00,0.00,0.00
8.16676,335.391,-66.270,0,0.000,0.026,-0.002,0.108,0.014,0.026,-0.002,0.0,1,0.0,8.148,0.04,1.21,0.00,0.00,0.00,0.00
8.17680,335.391,-66.270,0,0.000,0.018,-0.004,0.108,0.013,0.018,-0.004,0.0,1,0.0,8.159,0.04,1.21,0.00,0.00,0.00,0.00
8.19639,335.391,-66.270,0,0.000,0.000,-0.002,0.108,0.007,0.000,-0.002,0.0,1,0.0,8.171,0.04,1.21,0.00,0.00,0.00,0.00
8.20644,335.303,-66.357,0,0.000,-0.004,0.000,0.108,0.004,-0.004,0.000,0.0,1,0.0,8.182,0.04,1.21,0.00,0.00,0.00,0.00
8.21667,335.391,-66.270,0,0.000,-0.010,0.001,0.108,-0.001,-0.010,0.001,0.0,1,0.0,8.194,0.04,1.21,0.00,0.00,0.00,0.00
8.22672,335.391,-66.270,0,0.000,-0.010,-0.001,0.108,-0.006,-0.010,-0.001,0.0,1,0.0,8.204,0.04,1.21,0.00,0.00,0.00,0.00
8.23809,335.391,-66.270,0,0.000,-0.004,0.000,0.108,-0.009,-0.004,0.000,0.0,1,0.0,8.215,0.04,1.21,0.00,0.00,0.00,0.00
8.25615,335.391,-66.270,0,0.000,0.015,-0.003,0.108,-0.008,0.015,-0.003,0.0,1,0.0,8.229,0.04,1.21,0.00,0.00,0.00,0.00
8.26638,335.391,-66.270,0,0.000,0.031,-0.001,0.109,-0.002,0.031,-0.001,0.0,1,0.0,8.244,0.04,1.21,0.00,0.00,0.00,0.00
8.27643,335.391,-66.270,0,0.000,0.041,-0.002,0.109,0.003,0.041,-0.002,0.0,1,0.0,8.253,0.04,1.21,0.00,0.00,0.00,0.00
8.28666,335.391,-66.270,0,0.000,0.044,-0.003,0.109,0.010,0.044,-0.003,0.0,1,0.0,8.265,0.04,1.21,0.00,0.00,0.00,0.00
8.29673,335.391,-66.270,0,0.000,0.043,-0.001,0.110,0.011,0.043,-0.001,0.0,1,0.0,8.276,0.04,1.21,0.00,0.00,0.00,0.00
8.31630,335.391,-66.270,0,0.000,0.033,-0.001,0.111,0.012,0.033,-0.001,0.0,1,0.0,8.288,0.04,1.21,0.00,0.00,0.00,0.00
8.32635,335.391,-66.270,0,0.000,0.025,-0.002,0.111,0.015,0.025,-0.002,0.0,1,0.0,8.306,0.04,1.21,0.00,0.00,0.00,0.00
8.33658,335.391,-66.270,0,0.000,0.016,-0.002,0.111,0.011,0.016,-0.002,0.0,1,0.0,8.315,0.04,1.21,0.00,0.00,0.00,0.00
8.34663,335.391,-66.270,0,0.000,0.010,0.001,0.111,0.008,0.010,0.001,0.0,1,0.0,8.327,0.04,1.21,0.00,0.00,0.00,0.00
8.36604,335.391,-66.270,0,0.000,-0.002,0.007,0.111,0.000,-0.002,0.007,0.0,1,0.0,8.339,0.04,1.21,0.00,0.00,0.00,0.00
8.37627,335.391,-66.270,0,0.000,-0.008,0.000,0.111,-0.008,-0.008,0.000,0.0,1,0.0,8.339,0.04,1.21,0.00,0.00,0.00,0.00
8.38632,335.391,-66.270,0,0.000,-0.007,0.001,0.111,-0.008,-0.007,0.001,0.0,1,0.0,8.361,0.04,1.21,0.00,0.00,0.00,0.00
8.39654,335.479,-66.182,0,0.000,-0.002,0.002,0.111,-0.012,-0.002,0.002,0.0,1,0.0,8.372,0.04,1.21,0.00,0.00,0.00,0.00
8.41596,335.303,-66.357,0,0.000,0.013,0.002,0.111,-0.004,0.013,0.002,0.0,1,0.0,8.386,0.04,1.21,0.00,0.00,0.00,0.00
8.42618,335.391,-66.270,0,0.000,0.019,0.001,0.111,0.002,0.019,0.001,0.0,1,0.0,8.397,0.04,1.21,0.00,0.00,0.00,0.00
8.43624,335.391,-66.270,0,0.000,0.022,-0.001,0.112,0.008,0.022,-0.001,0.0,1,0.0,8.412,0.04,1.21,0.00,0.00,0.00,0.00
8.44646,335.391,-66.270,0,0.000,0.025,-0.003,0.112,0.017,0.025,-0.003,0.0,1,0.0,8.423,0.04,1.21,0.00,0.00,0.00,0.00
8.46588,335.479,-66.182,0,0.000,0.028,-0.007,0.112,0.014,0.028,-0.007,0.0,1,0.0,8.445,0.04,1.21,0.00,0.00,0.00,0.00
8.47610,335.391,-66.270,0,0.000,0.022,-0.009,0.113,0.016,0.022,-0.009,0.0,1,0.0,8.457,0.04,1.21,0.00,0.00,0.00,0.00
