t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
0.02165,0.0,0.0,0.0,0.0,-0.0
0.03169,0.0,0.0,0.0,0.0,0.00153588974175501
0.04191,0.0,0.0,0.0,0.0,0.00153588974175501
0.05197,0.0,0.0,0.0,0.0,-0.0
0.07157,0.0,0.0,0.0,0.0,-0.0
0.08161,0.0,0.0,0.0,0.0,-0.0
0.09183,0.0,0.0,0.0,0.0,-0.0
0.13138,0.0,0.0,0.0,0.0,-0.0
0.14168,0.0,0.0,0.0,0.0,-0.0
0.31269,0.0,0.0,0.0,0.0,-0.0
0.33255,0.0,0.0,0.0,0.0,-0.0
0.35118,0.0,0.0,0.0,0.0,0.00153588974175501
0.36141,0.0,0.0,0.0,0.0,-0.0
0.37146,0.0,0.0,0.0,0.0,0.00153588974175501
0.39105,0.0,0.0,0.0,0.0,0.00153588974175501
0.4011,0.0,0.0,0.0,0.0,0.00153588974175501
0.41133,0.0,0.0,0.0,0.0,-0.0
0.42138,0.0,0.0,0.0,0.0,-0.0
0.44097,0.0,0.0,0.0,0.0,0.00153588974175501
0.45149,0.0,0.0,0.0,0.0,-0.0
0.47102,0.0,0.0,0.0,0.0,0.00307177948351002
0.48107,0.0,0.0,0.0,0.0,0.00153588974175501
0.4913,0.0,0.0,0.0,0.0,0.00153588974175501
0.50135,0.0,0.0,0.0,0.0,0.00153588974175501
0.52094,0.0,0.0,0.0,0.0,0.00153588974175501
0.53099,0.0,0.0,0.0,0.0,-0.0
0.54122,0.0,0.0,0.0,0.0,-0.0
0.56063,0.0,0.0,0.0,0.0,0.00153588974175501
0.57086,0.0,0.0,0.0,0.0,0.00153588974175501
0.58092,0.0,0.0,0.0,0.0,0.00153588974175501
0.59115,0.0,0.0,0.0,0.0,0.00153588974175501
0.61056,0.0,0.0,0.0,0.0,0.00153588974175501
0.62079,0.0,0.0,0.0,0.0,0.00153588974175501
0.63084,0.0,0.0,0.0,0.0,0.00153588974175501
0.64107,0.0,0.0,0.0,0.0,0.00153588974175501
0.66048,0.0,0.0,0.0,0.0,0.00307177948351002
0.67071,0.0,0.0,0.0,0.0,-0.0
0.68076,0.0,0.0,0.0,0.0,0.00153588974175501
0.69099,0.0,0.0,0.0,0.0,-0.0
0.70155,0.0,0.0,0.0,0.0,0.00153588974175501
0.72031,0.0,0.0,0.0,0.0,0.00153588974175501
0.73036,0.0,0.0,0.0,0.0,0.00153588974175501
0.74059,0.0,0.0,0.0,0.0,0.00153588974175501
0.75064,0.0,0.0,0.0,0.0,-0.0
0.76086,0.0,0.0,0.0,0.0,0.00153588974175501
0.78028,0.0,0.0,0.0,0.0,0.00153588974175501
0.79051,0.0,0.0,0.0,0.0,0.00153588974175501
0.80056,0.0,0.0,0.0,0.0,0.00153588974175501
0.81078,0.0,0.0,0.0,0.0,0.00153588974175501
0.83029,0.0,0.0,0.0,0.0,0.00153588974175501
0.84034,0.0,0.0,0.0,0.0,0.00153588974175501
0.85057,0.0,0.0,0.0,0.0,0.00153588974175501
0.86062,0.0,0.0,0.0,0.0,-0.0
0.8802,0.0,0.0,0.0,0.0,-0.0
0.89026,0.0,0.0,0.0,0.0,0.00307177948351002
0.90049,0.0,0.0,0.0,0.0,0.00153588974175501
0.91054,0.0,0.0,0.0,0.0,0.00153588974175501
0.93013,0.0,-0.001026976457866897,-1.2071081285767505e-05,-0.012071081285767504,0.00153588974175501
0.94018,0.0,-0.0023171844970305434,-2.1215271288554683e-05,-0.021215271288554684,0.00153588974175501
0.95041,0.0,-0.0027763762713604854,-2.9770560326743406e-05,-0.029770560326743408,0.00153588974175501
0.97008,0.0,-0.0018178616465315406,-3.9316739348411366e-05,-0.039316739348411366,0.00153588974175501
0.98013,0.0,-0.0030163413319479887,-4.1778581840692995e-05,-0.041778581840692997,-0.0
0.99036,0.0,-0.004848178526716435,-5.482526890140148e-05,-0.054825268901401485,0.00153588974175501
1.00041,7.853981633974484,-0.004215060908717031,-5.831197862040459e-05,-0.058311978620404596,-0.0
1.02,7.853981633974484,0.015374254555979159,0.00014572180087873624,0.14572180087873624,0.16107643666655666
1.03005,7.853981633974484,0.02265957146074382,0.00022407029643552553,0.22407029643552553,0.24390976296620756
1.04028,7.853981633974484,0.029978819898909694,0.0003184521744008263,0.3184521744008263,0.32520719952410343
1.05035,7.853981633974484,0.033572603124750425,0.0002636442904502932,0.2636442904502932,0.40343285659848926
1.06992,7.853981633974484,0.03422338883938982,0.0009415504612414046,0.9415504612414046,0.5476319593982608
