t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad,v_cmd_orig,v_cmd_scaled,theta_pred_scaled,scale_seg_index,a_seg,input_rad_s_scaled,v_enc_m_s
4.00488,0.0,0.0,-0.016504900590599,-16.504900590599092,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,1.5216377317759005e-05
4.0151,0.0,0.0,-0.0165049737879682,-16.50497378796823,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-0.00047766172886141013
4.02529,0.0,0.0,-0.0165050177063897,-16.50501770638971,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-2.261727773485168e-16
4.04522,0.0,0.0,-0.0165050440574426,-16.5050440574426,-2.6123739178000727,0.0,0.0,-2.60383594519463,9,8.881784197033503e-16,0.0,0.0
4.06481,0.0,0.0,-0.0165050598680743,-16.505059868074333,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-0.0006430286713082402
4.07486,0.0,0.0,-0.0165050693544533,-16.505069354453372,-2.6139098075418272,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-1.6183487865995565e-05
4.08508,0.0,0.0,-0.0165050750462807,-16.505075046280798,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.00047482840410057175
4.09515,0.0,0.0,-0.0165050784613772,-16.505078461377252,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-1.3570366640911006e-16
4.11473,0.0,0.0,-0.0165050805104351,-16.505080510435125,-2.6123739178000727,0.0,0.0,-2.603835945194629,9,8.881784197033503e-16,0.0,-1.8093822187881342e-16
4.12478,0.0,0.0,-0.0165050817398698,-16.505081739869848,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,9.046911093940671e-17
4.13502,0.0,0.0,-0.0165050824775306,-16.50508247753068,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-1.8093822187881342e-16
4.14507,0.0,0.0,-0.0165050829201271,-16.505082920127183,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0
4.16456,0.0,0.0,-0.016505083185685,-16.50508318568508,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0006267979436911318
4.17479,0.0,0.0,-0.0165050833450198,-16.505083345019823,-2.6108380280583177,0.0,0.0,-2.603835945194629,9,8.881784197033503e-16,0.0,-1.711870753758534e-05
4.18484,0.0,0.0,-0.0165050834406206,-16.505083440620666,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-0.0006429173366674425
4.20442,0.0,0.0,-0.0165050834979811,-16.505083497981172,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0006420615607598228
4.21448,0.0,0.0,-0.0165050835323974,-16.505083532397474,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0004902821712310435
4.22472,0.0,0.0,-0.0165050835530472,-16.505083553047257,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0
4.23476,0.0,0.0,-0.0165050835654371,-16.50508356543713,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-0.00016926849540711706
4.25434,0.0,0.0,-0.016505083572871,-16.50508357287105,-2.6123739178000727,0.0,0.0,-2.60383594519463,9,8.881784197033503e-16,0.0,-0.00016949123986397506
4.2644,0.0,0.0,-0.0165050835773314,-16.5050835773314,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0
4.27463,0.0,0.0,-0.0165050835800076,-16.505083580007614,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0
4.28481,0.0,0.0,-0.0165050835816133,-16.50508358161334,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,1.8093822187881342e-16
4.30396,0.0,0.0,-0.0165050835825767,-16.505083582576777,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-1.8093822187881342e-16
4.31419,0.0,0.0,-0.0165050835831548,-16.50508358315484,-2.6123739178000727,0.0,0.0,-2.603835945194629,9,8.881784197033503e-16,0.0,-1.8093822187881342e-16
4.32424,0.0,0.0,-0.0165050835835016,-16.505083583501676,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,1.8093822187881342e-16
4.33447,0.0,0.0,-0.0165050835837097,-16.50508358370978,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-1.8093822187881342e-16
4.34452,0.0,0.0,-0.0165050835838346,-16.50508358383464,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,9.046911093940671e-17
4.35475,0.0,0.0,-0.0165050835839095,-16.505083583909556,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.00017386495870171814
4.37416,0.0,0.0,-0.0165050835839545,-16.505083583954505,-2.6108380280583177,0.0,0.0,-2.603835945194629,9,8.881784197033503e-16,0.0,0.00017386495870203478
4.38439,0.0,0.0,-0.0165050835839814,-16.505083583981477,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0
4.39444,0.0,0.0,-0.0165050835839976,-16.50508358399766,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-0.0004799897359045206
4.40458,0.0,0.0,-0.0165050835840073,-16.505083584007366,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,-0.0006353919883377776
4.42417,0.0,0.0,-0.0165050835840131,-16.505083584013192,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.0006430286713084212
4.43422,0.0,0.0,-0.0165050835840166,-16.50508358401669,-2.6108380280583177,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,1.7118707537766275e-05
4.44445,0.0,0.0,-0.0165050835840187,-16.505083584018784,-2.6123739178000727,0.0,0.0,-2.60383594519463,9,8.881784197033503e-16,0.0,-0.0004736555605042845
4.4545,0.0,0.0,-0.01650508358402,-16.505083584020046,-2.6123739178000727,0.0,0.0,-2.6038359451946294,9,8.881784197033503e-16,0.0,0.00016923632624459
4.47409,3.5499996985564666,5.781955871204003e-05,-0.0165044039729276,-16.504403972927697,-2.6108380280583177,0.022600000000000006,-0.0006804233704182906,-2.6059297371886987,10,-0.030107228779570377,-0.10688065309184541,-0.000473792345063786
4.48414,3.5499996985564666,-8.749989550388635e-06,-0.0165047285798023,-16.50472857980238,-2.6123739178000727,0.022600000000000006,-0.0006804233704182906,-2.6070038877522714,10,-0.030107228779570377,-0.10688065309184541,-0.0004907742680416889
4.49437,3.5499996985564666,-8.816531598462796e-05,-0.0165054117401997,-16.505411740199712,-2.6123739178000727,0.022600000000000006,-0.0006804233704182906,-2.6080972768334014,10,-0.030107228779570377,-0.10688065309184541,-0.0004907742680416889
4.50442,3.5499996985564666,-0.0001582263767774,-0.0165062345827805,-16.506234582780568,-2.6139098075418272,0.022600000000000006,-0.0006804233704182906,-2.6091714273969737,10,-0.030107228779570377,-0.10688065309184541,-0.0003045560188194674
4.52401,3.5499996985564666,-4.9322180387638366e-05,-0.0165063539161853,-16.50635391618539,-2.6108380280583177,0.022600000000000006,-0.0006804233704182906,-2.6112652193910435,10,-0.030107228779570377,-0.10688065309184541,-0.00019499199528807333
4.53518,3.5499996985564666,6.900210660538205e-05,-0.0165053833312015,-16.505383331201536,-2.6123739178000727,0.022600000000000006,-0.0006804233704182906,-2.6124590762860795,10,-0.030107228779570377,-0.10688065309184541,-0.0005503014872238224
4.55409,3.5499996985564666,0.0004923324459828,-0.0164996774283975,-16.499677428397575,-2.6123739178000727,0.022600000000000006,-0.0006804233704182906,-2.6144801894360463,10,-0.030107228779570377,-0.10688065309184541,0.0
4.56414,3.5499996985564666,0.0006174816089933,-0.016498116476545,-16.49811647654509,-2.6123739178000727,0.022600000000000006,-0.0006804233704182906,-2.615554339999619,10,-0.030107228779570377,-0.10688065309184541,-1.3570366640911006e-16
4.58373,5.733406592801373,0.000860387006806,-0.0164907903306578,-16.490790330657827,-2.6123739178000727,0.036500000000000005,0.0007714952608270723,-2.613180302494721,11,0.021136856461015676,0.12118619218468357,0.0006430286713084212
4.59378,5.733406592801373,0.0008582807137341,-0.0164913321992996,-16.491332199299652,-2.6108380280583177,0.036500000000000005,0.0007714952608270723,-2.611962381263265,11,0.021136856461015676,0.12118619218468357,1.7118707537766275e-05
4.60401,5.733406592801373,0.0008210603169714,-0.0164917930849629,-16.491793084962993,-2.6123739178000727,0.036500000000000005,0.0007714952608270723,-2.6107226465172158,11,0.021136856461015676,0.12118619218468357,1.615159698916784e-05
4.61407,5.733406592801373,0.0007324302077165,-0.0164926883358527,-16.49268833585279,-2.6108380280583177,0.036500000000000005,0.0007714952608270723,-2.609503513423838,11,0.021136856461015676,0.12118619218468357,0.00047257032089625484
4.63365,0.0,0.0,-0.0164976464351204,-16.497646435120448,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0008122972418904389
4.6437,0.0,0.0,-0.016500621294681,-16.50062129468104,-2.6139098075418272,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.0004565368529667896
4.65393,0.0,0.0,-0.0165024062104173,-16.502406210417394,-2.6108380280583177,0.0,0.0,-2.6095035134238382,12,1.942890293162451e-16,0.0,0.0009515715535000495
4.66407,0.0,0.0,-0.0165034771598592,-16.503477159859212,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-1.8093822187881342e-16
4.67412,0.0,0.0,-0.0165041197295243,-16.504119729524298,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0001692363262443186
4.69371,0.0,0.0,-0.0165045052713233,-16.504505271323353,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.00016923632624427337
4.70376,0.0,0.0,-0.0165047365964027,-16.504736596402783,-2.6123739178000727,0.0,0.0,-2.6095035134238382,12,1.942890293162451e-16,0.0,1.8093822187881342e-16
4.71399,0.0,0.0,-0.0165048753914504,-16.504875391450444,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.0004907742680416889
4.72404,0.0,0.0,-0.016504958668479,-16.50495866847904,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.00047379234506374077
4.74363,0.0,0.0,-0.0165050086346961,-16.505008634696196,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.00047379234506360503
4.75368,0.0,0.0,-0.0165050386144264,-16.505038614426493,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,1.711870753767581e-05
4.76391,0.0,0.0,-0.0165050566022646,-16.50505660226467,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,1.711870753758534e-05
4.77396,0.0,0.0,-0.0165050673949675,-16.505067394967575,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.0004947822690405513
4.78436,0.0,0.0,-0.0165050738705893,-16.505073870589317,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,9.046911093940671e-17
4.80332,0.0,0.0,-0.0165050777559623,-16.50507775596236,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0006358646843915908
4.81337,0.0,0.0,-0.0165050800871861,-16.50508008718619,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-1.711870753749487e-05
4.8236,0.0,0.0,-0.0165050814859204,-16.505081485920485,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.00047365556050410354
4.83365,0.0,0.0,-0.016505082325161,-16.505082325161066,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0001692363262443186
4.85324,0.0,0.0,-0.0165050828287054,-16.50508282870541,-2.6123739178000727,0.0,0.0,-2.6095035134238382,12,1.942890293162451e-16,0.0,0.000473792345063786
4.86329,0.0,0.0,-0.016505083130832,-16.50508313083202,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.0004907742680419603
4.87352,0.0,0.0,-0.0165050833121079,-16.505083312107985,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.0
4.88357,0.0,0.0,-0.0165050834208735,-16.505083420873564,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.00016923632624449953
4.90316,0.0,0.0,-0.0165050834861329,-16.50508348613291,-2.6123739178000727,0.0,0.0,-2.6095035134238382,12,1.942890293162451e-16,0.0,0.00046515702069944954
4.9133,0.0,0.0,-0.0165050835252885,-16.505083525288523,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-8.635324364336464e-06
4.92335,0.0,0.0,-0.0165050835487818,-16.505083548781883,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-1.711870753758534e-05
4.93358,0.0,0.0,-0.0165050835628779,-16.505083562877903,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-1.7118707537766275e-05
4.94363,0.0,0.0,-0.0165050835713355,-16.505083571335515,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.00047379234506392167
4.96322,0.0,0.0,-0.01650508357641,-16.50508357641008,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.00047379234506396694
4.97327,0.0,0.0,-0.0165050835794548,-16.505083579454823,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0004907742680417793
4.9835,0.0,0.0,-0.0165050835812816,-16.505083581281667,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-1.8093822187881342e-16
4.99355,0.0,0.0,-0.0165050835823777,-16.50508358237777,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.0001692363262443186
5.01314,0.0,0.0,-0.0165050835830354,-16.505083583035436,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.000473792345063786
5.02319,0.0,0.0,-0.01650508358343,-16.505083583430032,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0004936103794750552
5.03354,0.0,0.0,-0.0165050835836667,-16.505083583666792,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,0.00017268758188586944
5.05312,0.0,0.0,-0.0165050835838088,-16.505083583808847,-2.6108380280583177,0.0,0.0,-2.6095035134238382,12,1.942890293162451e-16,0.0,0.00017126243202711196
5.06334,0.0,0.0,-0.016505083583894,-16.505083583894084,-2.6108380280583177,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0004890795916453913
5.07341,0.0,0.0,-0.0165050835839452,-16.505083583945222,-2.6123739178000727,0.0,0.0,-2.609503513423838,12,1.942890293162451e-16,0.0,-0.0004713499569893046
5.09298,-4.41393767829366,0.0001391962828648,-0.0165034491412225,-16.50344914122251,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.6118851887807475,13,0.027571826722383893,-0.12170032482931425,-0.0004723151467620179
5.10304,-4.41393767829366,0.0001968307989636,-0.0165029148476397,-16.502914847639733,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.6131094940485307,13,0.027571826722383893,-0.12170032482931425,-0.0004898071574932714
5.11326,-4.41393767829366,0.0001762559015342,-0.0165027015410044,-16.502701541004406,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.6143532713682864,13,0.027571826722383893,-0.12170032482931425,0.0004898071574932714
5.12332,-4.41393767829366,0.0001758604557661,-0.0165025928645004,-16.50259286450041,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.6155775766360687,13,0.027571826722383893,-0.12170032482931425,0.00047257032089625484
5.1429,-4.41393767829366,0.0001565658204344,-0.0165017498170505,-16.50174981705056,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.617960468996227,13,0.027571826722383893,-0.12170032482931425,0.0004725703208958477
5.15296,-4.41393767829366,0.0001943553827762,-0.0165019101947486,-16.50191019474867,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.61918477426401,13,0.027571826722383893,-0.12170032482931425,1.5216377317578067e-05
5.16318,-4.41393767829366,0.0002476120269655,-0.0165016611935086,-16.50166119350862,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.6204285515837653,13,0.027571826722383893,-0.12170032482931425,-0.0004745907801756029
5.17324,-4.41393767829366,0.0003125129686543,-0.0165011438214351,-16.501143821435146,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.621652856851548,13,0.027571826722383893,-0.12170032482931425,0.00016920411680082701
5.19284,-4.41393767829366,0.000632351336794,-0.0164952832747491,-16.49528327474916,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.624038183218203,13,0.027571826722383893,-0.12170032482931425,0.0001689816727411785
5.20288,-4.41393767829366,0.0007489600927397,-0.0164946916628596,-16.494691662859605,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.6252600544794893,13,0.027571826722383893,-0.12170032482931425,-0.0004741148286022769
5.2131,-4.41393767829366,0.0008019442659327,-0.0164939309090858,-16.493930909085837,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.6265038317992446,13,0.027571826722383893,-0.12170032482931425,-0.0004745907801756029
5.22316,-4.41393767829366,0.0007751959837247,-0.0164937128961025,-16.49371289610251,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.627728137067028,13,0.027571826722383893,-0.12170032482931425,1.3570366640911006e-16
5.24274,-4.41393767829366,0.0006254797955971,-0.0164909130346316,-16.490913034631607,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.630111029427186,13,0.027571826722383893,-0.12170032482931425,0.0006420615607598228
5.2528,-4.41393767829366,0.0005258379604227,-0.0164934072964586,-16.493407296458624,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.631335334694968,13,0.027571826722383893,-0.12170032482931425,1.5216377317849475e-05
5.26302,-4.41393767829366,0.0004539663468474,-0.016495294089845,-16.49529408984508,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.632579112014724,13,0.027571826722383893,-0.12170032482931425,1.5216377317668535e-05
5.27308,-4.41393767829366,6.45658022805033e-05,-0.0164988201683332,-16.498820168333253,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.633803417282507,13,0.027571826722383893,-0.12170032482931425,0.0004933470910003831
5.28345,-4.41393767829366,-0.0004371550033588,-0.0165040455130396,-16.504045513039628,-2.6108380280583177,-0.028100000000000007,-0.0007747683308989876,-2.635065449650987,13,0.027571826722383893,-0.12170032482931425,-0.00017319819106798297
5.30301,-4.41393767829366,-0.0002947869518167,-0.016507920361099,-16.50792036109907,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.6374459080046484,13,0.027571826722383893,-0.12170032482931425,-0.0002501347220807976
5.3226,-4.41393767829366,-0.0001173015945422,-0.0165081644132104,-16.508164413210466,-2.6123739178000727,-0.028100000000000007,-0.0007747683308989876,-2.6398300173680553,13,0.027571826722383893,-0.12170032482931425,0.021198024721199606
5.33265,12.503538761287375,0.009234386449102,-0.0164512487312469,-16.451248731246967,-2.561741916199717,0.0796,0.05265418300790371,-2.5567074751225602,14,0.6614847111545692,8.27089972592014,0.03888199211131764
5.34288,12.503538761287375,0.0184216229633898,-0.0163597107506076,-16.359710750607665,-2.4881239283505963,0.0796,0.05265418300790371,-2.4720961709263976,14,0.6614847111545692,8.27089972592014,0.04569603650631625
5.35295,12.503538761287375,0.0241706627092485,-0.016271820739884,-16.271820739884095,-2.4160243769507104,0.0796,0.05265418300790371,-2.3888082106863835,14,0.6614847111545692,8.27089972592014,0.04687878019026089
5.37252,12.503538761287375,0.0328796955336616,-0.0159790524925829,-15.979052492582976,-2.264163278734684,0.0796,0.05265418300790371,-2.226946703050127,14,0.6614847111545692,8.27089972592014,0.05143664981183452
5.38257,12.503538761287375,0.0343744576017843,-0.0159821869498197,-15.982186949819788,-2.1813124991425132,0.0796,0.05265418300790371,-2.1438241608046256,14,0.6614847111545692,8.27089972592014,0.05201903114258084
5.3928,12.503538761287375,0.0406891291357768,-0.0159415957288652,-15.941595728865249,-2.098479172842862,0.0796,0.05265418300790371,-2.059212856608463,14,0.6614847111545692,8.27089972592014,0.053480199986071106
5.40285,12.503538761287375,0.0402428271657752,-0.0159243266231183,-15.924326623118306,-2.0110556306104663,0.0796,0.05265418300790371,-1.9760903143629678,14,0.6614847111545692,8.27089972592014,0.05457277610345936
5.42219,12.503538761287375,0.0376108202494573,-0.0151758397412485,-15.175839741248522,-1.8499791939439096,0.0796,0.05265418300790371,-1.8161311136636749,14,0.6614847111545692,8.27089972592014,0.05646497887301128
5.43241,12.503538761287375,0.037707045326031,-0.0147365549449572,-14.73655494495721,-1.7564120927444935,0.0796,0.05265418300790371,-1.7316025184647683,14,0.6614847111545692,8.27089972592014,0.057777512400929466
5.44247,12.503538761287375,0.0372821067097708,-0.0142698020622304,-14.269802062230497,-1.6658993177360677,0.0796,0.05265418300790371,-1.6483972672220102,14,0.6614847111545692,8.27089972592014,0.05730292162075649
5.45269,12.503538761287375,0.0423234611051409,-0.0136202707679323,-13.620270767932375,-1.5738681062784066,0.0796,0.05265418300790371,-1.5638686720231108,14,0.6614847111545692,8.27089972592014,0.05779272877824976
5.46275,12.503538761287375,0.0421781848449679,-0.0132354919311259,-13.23549193112598,-1.4818194415282258,0.0796,0.05265418300790371,-1.4806634207803528,14,0.6614847111545692,8.27089972592014,0.05760738834698878
5.48233,12.503538761287375,0.0401069986765183,-0.0122483340200534,-12.248334020053449,-1.3084907935126688,0.0796,0.05265418300790371,-1.3187192041468334,14,0.6614847111545692,8.27089972592014,0.056965326786228794
5.49239,12.503538761287375,0.0416650009336972,-0.0117594114533419,-11.759411453341995,-1.2179780185042428,0.0796,0.05265418300790371,-1.2355139529040753,14,0.6614847111545692,8.27089972592014,0.05682833084058075
5.50261,12.503538761287375,0.0438437684839685,-0.011118363569137,-11.11836356913704,-1.127482696788337,0.0796,0.05265418300790371,-1.150985357705176,14,0.6614847111545692,8.27089972592014,0.05631037538034399
5.51268,12.503538761287375,0.0476815845109058,-0.0104492947330076,-10.449294733007624,-1.038505811521666,0.0796,0.05265418300790371,-1.0676973974651618,14,0.6614847111545692,8.27089972592014,0.05544026619078922
5.53226,12.503538761287375,0.0458692081677644,-0.0097970741073899,-9.797074107389957,-0.8728391589223642,0.0796,0.05265418300790371,-0.9057531808316421,14,0.6614847111545692,8.27089972592014,0.05013575920116812
5.54239,9.58185759344887,0.0464067975283587,-0.0094206176928384,-9.42061769283843,-0.7961319382972134,0.06100000000000001,0.05825599708013273,-0.8130552666234394,15,0.9550163455759463,9.150830622724671,0.050807693552037354
5.55245,9.58185759344887,0.0460762269376785,-0.008989321442898,-8.989321442898076,-0.7117627222558075,0.06100000000000001,0.05825599708013273,-0.7209979105588276,15,0.9550163455759463,9.150830622724671,0.05219754649859394
5.57203,9.58185759344887,0.0492483293961628,-0.007950873058062,-7.950873058062023,-0.5583657342980259,0.06100000000000001,0.05825599708013273,-0.5418246469658831,15,0.9550163455759463,9.150830622724671,0.04771041172737437
5.58209,9.58185759344887,0.0499296288936479,-0.0076049981609044,-7.604998160904434,-0.4847302931563851,0.06100000000000001,0.05825599708013273,-0.4497672909012712,15,0.9550163455759463,9.150830622724671,0.047180094154044866
5.59231,9.58185759344887,0.0500593372020255,-0.0070801606886003,-7.080160688600326,-0.4080405258237543,0.06100000000000001,0.05825599708013273,-0.35624580193702204,15,0.9550163455759463,9.150830622724671,0.04669028699655343
5.60237,9.58185759344887,0.050080759526064,-0.0065466099982643,-6.54660999826435,-0.3359409744238685,0.06100000000000001,0.05825599708013273,-0.2641884458724184,15,0.9550163455759463,9.150830622724671,0.02049096813388445
5.62195,-13.430308594096369,0.0091433923527967,-0.0059747012788473,-5.974701278847326,-0.4233819699487844,-0.08550000000000002,-0.05564016192242208,-0.4353163966097089,16,0.6507621277476264,-8.739936197001386,-0.0397898570365536
5.63201,-13.430308594096369,0.0003665552510628,-0.0057367600930623,-5.736760093062355,-0.4954815213486702,-0.08550000000000002,-0.05564016192242208,-0.5232401547515438,16,0.6507621277476264,-8.739936197001386,-0.04716487777672924
5.64223,-13.430308594096369,-0.0065945341752362,-0.0053947106112908,-5.394710611290873,-0.5737071784230561,-0.08550000000000002,-0.05564016192242208,-0.6125623026848936,16,0.6507621277476264,-8.739936197001386,-0.05009815473126311
5.65229,-13.430308594096369,-0.0093931629271241,-0.0049405424097583,-4.940542409758324,-0.655004614980952,-0.08550000000000002,-0.05564016192242208,-0.7004860608267287,16,0.6507621277476264,-8.739936197001386,-0.0480917266306507
5.66233,-13.430308594096369,-0.0105178004381202,-0.0044839471596403,-4.483947159640351,-0.7255682766390827,-0.08550000000000002,-0.05564016192242208,-0.7882350202446236,16,0.6507621277476264,-8.739936197001386,-0.047907972383955374
5.68184,-13.430308594096369,-0.0168859374783966,-0.0037906386642051,-3.7906386642051992,-0.8912349292383844,-0.08550000000000002,-0.05564016192242208,-0.9587511754481239,16,0.6507621277476264,-8.739936197001386,-0.05618280266852778
5.6919,-13.430308594096369,-0.0215310723968389,-0.0040420584714754,-4.042058471475409,-0.9817477042468103,-0.08550000000000002,-0.05564016192242208,-1.0466749335899594,16,0.6507621277476264,-8.739936197001386,-0.05446077001675
5.70212,-13.430308594096369,-0.0245917265461042,-0.0042137452700309,-4.213745270030915,-1.0645810305464614,-0.08550000000000002,-0.05564016192242208,-1.1359970815233091,16,0.6507621277476264,-8.739936197001386,-0.054490918037631175
5.71217,-13.430308594096369,-0.0271438568325878,-0.0043529013176608,-4.352901317660806,-1.1550938055548872,-0.08550000000000002,-0.05564016192242208,-1.2238334403031776,16,0.6507621277476264,-8.739936197001386,-0.05124721025591023
5.73176,3.911282853719293,-0.0188726604248871,-0.0050854264061824,-5.085426406182436,-1.2762720155208536,0.024900000000000005,-0.001347476061225384,-1.2279798801696673,17,-0.05411550446688288,-0.21166104474168881,-0.012076793997028658
5.74182,3.911282853719293,-0.0120065695830077,-0.0053755838626643,-5.375583862664322,-1.2732002360373431,0.024900000000000005,-0.001347476061225384,-1.2301091902797685,17,-0.05411550446688288,-0.21166104474168881,3.043275463569895e-05
5.75204,3.911282853719293,-0.0110126257510704,-0.0058518074261494,-5.85180742614942,-1.2762720155208536,0.024900000000000005,-0.001347476061225384,-1.2322723661570283,17,-0.05411550446688288,-0.21166104474168881,-0.0009487058435839434
5.76209,3.911282853719293,-0.0093305735486793,-0.0063914734619686,-6.391473461968684,-1.2762720155208536,0.024900000000000005,-0.001347476061225384,-1.2343995596566821,17,-0.05411550446688288,-0.21166104474168881,-0.00016923632624449953
