t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
0.002241,0.1979203371761569,0.0257708098481019,-0.0,-0.0,-0.0214757353937221
0.004494,0.3963119132503524,0.0319136751234425,9.765666666666662e-06,0.0097656666666666,-0.0199417480608517
0.006752,0.5956459671206249,0.0379839779020046,9.765666666666662e-06,0.0097656666666666,-0.0199417480608517
0.009009,0.8958251451711297,0.0417936960031463,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.011278,1.0968870750008763,0.0411572464355104,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.013532,1.2985773233613411,0.0352931571216009,4.882811111111112e-05,0.0488281111111111,-0.0138058336359554
0.015787,1.501052969885203,0.0248952932033779,4.882811111111112e-05,0.0488281111111111,-0.0138058336359554
0.018042,1.8059445369160927,0.0118537065129495,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.020303,2.0101480593994294,-0.0015968127175001,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.022559,2.214979900413484,-0.0133956818263157,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.024816,2.4204400599582563,-0.0225382252226841,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.027071,2.7297298567041715,-0.0290147548388178,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.029332,2.9369178922084185,-0.033638299675075,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.031588,3.144577166610704,-0.0373822003173257,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.033843,3.3527076799110276,-0.0410910716612775,4.882811111111112e-05,0.0488281111111111,-0.0138058336359554
0.036099,3.666238626739289,-0.0450539800311974,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.038361,3.876097015999087,-0.0489370340656319,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.040617,4.086426644156924,-0.0519559615200768,1.953122222222222e-05,0.0195312222222222,-0.0184077781812739
0.042874,4.297227511212799,-0.0535035453473001,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.045129,4.614528369225368,-0.053424163367032,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.047385,4.8267429529753585,-0.0521513203758925,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.049646,5.039428775623388,-0.0504285367126993,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.051902,5.252742916802134,-0.0488488451068722,1.953122222222222e-05,0.0195312222222222,-0.0184077781812739
0.054157,5.573499526733652,-0.0475346559167395,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.056413,5.787913225341156,-0.0460604489090912,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.058675,6.002798162846697,-0.0437070814550027,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.06093,6.218154339250279,-0.0397947988265204,2.9296888888888895e-05,0.0292968888888888,-0.0168737908484036
0.063187,6.541895462202707,-0.0339657229905373,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.065443,6.758194116402364,-0.0261637369351171,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.067702,6.974964009500059,-0.0165453218672346,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.069958,7.192205141495793,-0.0054226269352581,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.072214,7.518616618203772,0.0066612674079903,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.07447,7.736643148362904,0.018779670853104,3.9062555555555566e-05,0.0390625555555555,-0.0153398035155332
0.084232,8.831488188138948,0.0382260686643895,0.0004101563333333,0.4101563333333334,0.0429514707874442
0.086487,9.051242594257554,0.0467739484812334,0.0005371094444444,0.5371094444444445,0.0628932188482959
0.088741,9.27131115964152,0.0522925683406405,0.0006640625555555,0.6640625555555557,0.0828349669091477
0.090997,9.491536804658164,0.0548033727955021,0.0007910156666666,0.7910156666666668,0.1027767149699995
0.093255,9.822346511081168,0.0550781583096887,0.0008984375555555,0.8984375555555556,0.1196505058184031
0.095527,10.043043394995852,0.054446565388126,0.0010449218888888,1.044921888888889,0.142660211091703
0.097784,10.263897358543211,0.0542873122937745,0.0011621094444444,1.1621094444444444,0.161067989272977
0.100039,10.595492463129617,0.0554197881653331,0.0012792968888888,1.279296888888889,0.1794757500009584
0.102295,10.81666058594234,0.0580192558025464,0.00140625,1.4062500000000002,0.1994174980618102
0.104555,11.03782870875506,0.061804970403603,0.0015429687777777,1.542968777777778,0.2208932334555323
0.106813,11.25931099083314,0.0662834335045561,0.0016796875555555,1.6796875555555555,0.2423689688492544
0.109069,11.59137733431758,0.0710602057213169,0.0018261718888888,1.826171888888889,0.2653786741225544
0.111324,11.81285961639566,0.0761028567137598,0.0019726562222222,1.9726562222222224,0.2883883793958543
0.113585,12.03434189847374,0.081632451355482,0.0020800781111111,2.0800781111111113,0.3052621702442579
0.115842,12.255824180551825,0.0876494000398113,0.0022265625555555,2.2265625555555557,0.3282718929708503
0.1181,12.588047603668944,0.0935188733218826,0.0023535156666666,2.3535156666666666,0.3482136410317021
0.120357,12.809372806114345,0.0980777201178215,0.0025097656666666,2.5097656666666666,0.3727573336378724
0.133153,14.24539480807024,0.096548244018942,0.003359375,3.3593750000000004,0.5062136556389385
0.135209,14.465777532719562,0.0972173295339308,0.0034960937777777,3.4960937777777783,0.5276893910326605
0.137464,14.685846098103529,0.0977465419996729,0.0036425781111111,3.642578111111112,0.5506990963059605
0.139721,14.905600504222132,0.1001497820502079,0.0037988281111111,3.7988281111111113,0.5752427889121308
0.141991,15.12504075107538,0.1058631808730349,0.0039550781111111,3.955078111111112,0.599786481518301
0.144249,15.453808422273552,0.1154137903060372,0.0041503906666666,4.1503906666666674,0.6304661060026601
0.146506,15.672463270963403,0.1282530780526914,0.0044628906666666,4.462890666666667,0.6795534912150006
0.148762,15.890803960387892,0.1426297539715516,0.0047851562222222,4.785156222222223,0.730174846306919
0.151024,16.21768667599391,0.1561799328102645,0.0051953125555555,5.195312555555556,0.7946020524880852
0.15328,16.434927807989645,0.166894575336984,0.0055175781111111,5.517578111111112,0.8452234075800036
0.155534,16.65185478072002,0.1739369383572856,0.005859375,5.859375,0.8989127373376626
0.157788,16.868310514552356,0.1773788124429143,0.0062011718888888,6.20117188888889,0.9526020670953216
0.160045,17.192051637504786,0.1777719400152849,0.0066015625555555,6.601562555555557,1.0154952859436177
0.162307,17.40725073427569,0.1760131166222363,0.0069628906666666,6.962890666666668,1.0722525729137249
0.164562,17.62182151251587,0.1732027162242643,0.0072949218888888,7.294921888888891,1.1244079153385134
0.166816,17.835921051858016,0.1701949411236076,0.00765625,7.65625,1.1811652023086203
0.16907,18.155735183993453,0.1673565945513111,0.0080371094444444,8.037109444444445,1.2409904639444684
0.171333,18.3682639270088,0.1646821589804086,0.0083789062222222,8.378906222222223,1.294679776248835
0.173589,18.580164351493433,0.1619373620650007,0.0087109375555555,8.710937555555557,1.3468351361269162
0.175845,18.791279377814668,0.1586561480188362,0.0090917968888888,9.09179688888889,1.4066603803094715
0.178102,19.106695280235083,0.1543328793193178,0.0094335937777777,9.433593777777778,1.4603497100671303
0.180362,19.315925350964164,0.148808537622537,0.0097753906666666,9.775390666666668,1.5140390398247894
0.182616,19.524370023529848,0.1424108543089343,0.0101074218888888,10.10742188888889,1.566194382249578
0.184873,19.732186377564815,0.1356736674373463,0.0104394531111111,10.439453111111112,1.6183497246743668
0.187128,20.04210449284145,0.1291248790790334,0.0107519531111111,10.751953111111112,1.6674371098867071
0.189389,20.2477217320189,0.1231813280898293,0.0110546875555555,11.054687555555557,1.71499052521947
0.191645,20.452396493400272,0.118035732824868,0.0113476562222222,11.347656222222223,1.7610099357660698
0.193899,20.65612877698557,0.1135353828075552,0.0116601562222222,11.660156222222223,1.8100973209784104
0.196156,20.959920786587706,0.1094037054797869,0.0119335937777777,11.933593777777778,1.8530487917658545
0.198416,21.161139796050133,0.1055306562435798,0.0122167968888888,12.21679688888889,1.8975342324328768
0.200671,21.36141632771648,0.1020127672293808,0.0124902344444444,12.490234444444448,1.9404857032203209
0.202928,21.56075038158675,0.0990834304923671,0.0127734375555555,12.773437555555557,1.9849711438873427
0.205186,21.857473807718307,0.0972071848690588,0.0130273437777777,13.02734377777778,2.0248546400090466
0.207448,22.053823348567672,0.0971207955071696,0.01328125,13.281250000000002,2.06473813613075
0.209704,22.249230411620957,0.0995952270087491,0.0135253906666666,13.525390666666668,2.1030876623728756
0.211961,22.443223757980125,0.1050172675394208,0.0137695312222222,13.769531222222223,2.141437171161709
0.214219,22.732093202477703,0.1130629136837784,0.0140234375555555,14.023437555555558,2.181320684736705
0.216911,22.923102035815965,0.1241409178637892,0.0144433594444444,14.443359444444448,2.2472818607974494
0.219169,23.207259091333164,0.1336522155632574,0.0147753906666666,14.775390666666668,2.299437203222238
0.221427,23.394969252385152,0.1416058711799569,0.0151074218888888,15.10742188888889,2.3515925456470264
0.223682,23.581422776375707,0.1470686367507616,0.0154101562222222,15.410156222222223,2.399145943526497
0.225941,23.766305504039465,0.1498728408155714,0.0157226562222222,15.722656222222223,2.448233328738837
0.228196,24.041194861228572,0.1504751910858445,0.0160058594444444,16.005859444444447,2.492718786859152
0.230453,24.222464757340703,0.1498745497705944,0.0163085937777777,16.30859377777778,2.540272184738622
0.23271,24.40232093675872,0.1493315147192492,0.0165917968888888,16.59179688888889,2.5847576254056435
0.234969,24.58076339948262,0.1498674440712455,0.0168652344444444,16.86523444444445,2.6277090961930885
0.237226,24.845285500914883,0.1518012284686559,0.0171582031111111,17.15820311111111,2.6737285067396876
0.239487,25.019800972821795,0.1546432340628322,0.0174316406666666,17.43164066666667,2.716679977527132
0.241743,25.192431489136553,0.1572704972963916,0.0176953125555555,17.695312555555557,2.758097460981706
0.244005,25.44847129040412,0.1582275995225007,0.0179785156666666,17.97851566666667,2.8025829016487283
0.251573,26.03076548874699,0.1538023101076301,0.0188867187777777,18.88671877777778,2.9452431127404313
0.25363,26.1930287493049,0.1497762679515183,0.0191210937777777,19.12109377777778,2.9820586516496865
0.255887,26.35340705427066,0.1445531348664792,0.0193945312222222,19.394531222222223,3.025010104983838
0.258155,26.59059729961669,0.1394061432679316,0.0196875,19.687500000000004,3.0710295329837307
0.260412,26.746263215602067,0.1347918795033135,0.0199511718888888,19.95117188888889,3.112447016438304
0.262668,26.900044175995284,0.1306941832168884,0.020234375,20.234375000000004,3.1569324571053263
0.264925,27.051626021530993,0.1270259317459639,0.0205273437777777,20.52734377777778,3.202951885105219
0.267181,27.275464498099268,0.123800487390067,0.0208007812222222,20.800781222222223,3.2459033384393705
0.269442,27.42201979538923,0.1212162659821452,0.0210839844444444,21.08398444444445,3.2903887965596854
0.271698,27.56653305745436,0.1196775712710749,0.0213671875555555,21.36718755555556,3.3348742372267073
0.273954,27.70884720466198,0.1195113673603447,0.021640625,21.640625000000004,3.377825690560859
0.276212,27.918391434656417,0.120672473620671,0.021953125,21.953125000000004,3.426913075773199
0.278475,28.055207794720253,0.1227309832460514,0.0222460937777777,22.24609377777778,3.472932503773092
0.280731,28.189825039926575,0.1250760196902381,0.0225488281111111,22.548828111111114,3.520485901652562
