t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
0.03169,0.0,0.0,0.0,0.0,-0.0
0.04192,0.0,0.0,0.0,0.0,-0.0
0.05197,0.0,0.0,0.0,0.0,-0.0
0.0622,0.0,0.0,0.0,0.0,-0.0
0.08161,0.0,0.0,0.0,0.0,-0.0
0.09184,0.0,0.0,0.0,0.0,0.00153588974175501
0.10189,0.0,0.0,0.0,0.0,-0.0
0.13263,0.0,0.0,0.0,0.0,-0.0
0.15163,0.0,0.0,0.0,0.0,0.00153588974175501
0.31569,0.0,0.0,0.0,0.0,-0.0
0.33444,0.0,0.0,0.0,0.0,0.00153588974175501
0.35153,0.0,0.0,0.0,0.0,-0.0
0.37111,0.0,0.0,0.0,0.0,-0.0
0.38116,0.0,0.0,0.0,0.0,0.00153588974175501
0.39139,0.0,0.0,0.0,0.0,0.00153588974175501
0.40145,0.0,0.0,0.0,0.0,-0.00153588974175501
0.42105,0.0,0.0,0.0,0.0,-0.0
0.43109,0.0,0.0,0.0,0.0,-0.0
0.44131,0.0,0.0,0.0,0.0,-0.0
0.45274,0.0,0.0,0.0,0.0,0.00153588974175501
0.47139,0.0,0.0,0.0,0.0,0.00153588974175501
0.49097,0.0,0.0,0.0,0.0,-0.0
0.50103,0.0,0.0,0.0,0.0,0.00153588974175501
0.51125,0.0,0.0,0.0,0.0,-0.0
0.52131,0.0,0.0,0.0,0.0,-0.0
0.54089,0.0,0.0,0.0,0.0,-0.0
0.55094,0.0,0.0,0.0,0.0,0.00153588974175501
0.56117,0.0,0.0,0.0,0.0,-0.0
0.57123,0.0,0.0,0.0,0.0,0.00153588974175501
0.59084,0.0,0.0,0.0,0.0,0.00153588974175501
0.60089,0.0,0.0,0.0,0.0,-0.0
0.61112,0.0,0.0,0.0,0.0,-0.0
0.62117,0.0,0.0,0.0,0.0,0.00153588974175501
0.64076,0.0,0.0,0.0,0.0,-0.0
0.65081,0.0,0.0,0.0,0.0,-0.0
0.66104,0.0,0.0,0.0,0.0,-0.0
0.67109,0.0,0.0,0.0,0.0,-0.0
0.69069,0.0,0.0,0.0,0.0,-0.0
0.70073,0.0,0.0,0.0,0.0,-0.0
0.71106,0.0,0.0,0.0,0.0,-0.0
0.73035,0.0,0.0,0.0,0.0,0.00153588974175501
0.74057,0.0,0.0,0.0,0.0,0.00153588974175501
0.75063,0.0,0.0,0.0,0.0,0.00153588974175501
0.76085,0.0,0.0,0.0,0.0,-0.0
0.77091,0.0,0.0,0.0,0.0,-0.0
0.79049,0.0,0.0,0.0,0.0,0.00153588974175501
0.80054,0.0,0.0,0.0,0.0,-0.0
0.81077,0.0,0.0,0.0,0.0,0.00153588974175501
0.82082,0.0,0.0,0.0,0.0,0.00153588974175501
0.84032,0.0,0.0,0.0,0.0,-0.0
0.85055,0.0,0.0,0.0,0.0,-0.0
0.86061,0.0,0.0,0.0,0.0,-0.0
0.87083,0.0,0.0,0.0,0.0,0.00153588974175501
0.89025,0.0,0.0,0.0,0.0,-0.00153588974175501
0.90047,0.0,0.0,0.0,0.0,0.00153588974175501
0.91054,0.0,0.0,0.0,0.0,-0.0
0.93011,0.0,0.0005450371680870102,6.399826427677666e-06,0.006399826427677666,0.00153588974175501
0.94016,0.0,-0.00417282387264039,-2.1322232095414956e-05,-0.021322232095414957,-0.0
0.95039,0.0,-0.013027277473439168,-9.275476838921827e-05,-0.09275476838921827,-0.0
0.96053,0.0,-0.01709897676309097,-0.00015968303566017683,-0.15968303566017683,-0.0
0.98004,0.0,-0.01180154666569316,-0.0002339587266647104,-0.2339587266647104,0.00153588974175501
0.99009,0.0,-0.0029163022802913526,-0.0001579605387489831,-0.1579605387489831,0.00153588974175501
1.00032,39.269908169872416,0.010756352088789143,-2.8753834128401632e-05,-0.028753834128401632,0.010733774899765127
1.01037,39.269908169872416,0.05084417316073417,0.0002893380636821828,0.2893380636821828,0.4494571889735797
1.02996,39.269908169872416,0.06934489952720806,0.000988682787252113,0.988682787252113,1.3054190140291588
1.04001,39.269908169872416,0.08910419223394345,0.0011305079515219528,1.1305079515219527,1.7349270896524434
1.05024,0.0,0.1052023711021515,0.0013240369247381751,1.3240369247381751,2.101550952326372
1.06029,0.0,0.08644843460316687,0.0010923816173229548,1.0923816173229548,2.090817177426607
1.07988,0.0,0.0693456608140587,0.0042946435153827164,4.294643515382717,2.093888956910117
1.09002,0.0,0.07152939171782893,0.007329579826530361,7.32957982653036,2.092353067168362
1.11006,0.0,0.07054652602742784,0.010456906615669635,10.456906615669634,2.090817177426607
1.12029,0.0,0.08086659099381405,0.012172166823328988,12.172166823328988,2.092353067168362
1.13034,0.0,0.08426629457613036,0.013631823190280584,13.631823190280585,2.093888956910117
1.14992,0.0,0.08041876099721469,0.015046607965850577,15.046607965850576,2.092353067168362
1.15998,0.0,0.07738445610885342,0.0152549709512329,15.254970951232899,2.092353067168362
1.1702,0.0,0.07023666771618729,0.015469207498299494,15.469207498299495,2.093888956910117
1.18026,0.0,0.05661715718092482,0.015508799340847864,15.508799340847863,2.092353067168362
1.19984,0.0,0.03353255908914949,0.015542880427653952,15.542880427653952,2.090817177426607
1.2099,0.0,0.01660509301383837,0.015316142874943355,15.316142874943354,2.090817177426607
1.22018,0.0,0.007959848605495274,0.015128968348084165,15.128968348084165,2.090817177426607
1.23969,0.0,0.005378517027064509,0.014993307439725932,14.993307439725932,2.090817177426607
1.24975,0.0,0.003153531871182892,0.014867984692766635,14.867984692766635,2.092353067168362
1.25997,0.0,0.0020430203039827617,0.014716495189790292,14.716495189790292,2.092353067168362
1.27003,0.0,0.0021639183822428684,0.014626135098855682,14.626135098855682,2.092353067168362
1.28961,0.0,0.0028188615298710687,0.014591973618192625,14.591973618192625,2.093888956910117
1.29967,0.0,0.002463496610828576,0.014529967431108052,14.529967431108052,2.090817177426607
1.30989,0.0,0.0,0.01451046222388183,14.510462223881829,2.092353067168362
1.31995,0.0,0.0,0.014498759099546097,14.498759099546097,2.092353067168362
1.33953,0.0,0.0,0.014491737224944658,14.491737224944657,2.092353067168362
1.34995,0.0,0.0,0.014487524100183793,14.487524100183794,2.092353067168362
1.36989,0.0,0.0,0.014484996225327276,14.484996225327276,2.092353067168362
1.38948,0.0,-1.529164955473613e-05,0.014506562741341274,14.506562741341273,2.092353067168362
1.39953,0.0,0.00022823396478915947,0.014521058639806218,14.521058639806219,2.093888956910117
1.40978,0.0,0.0,0.014528379928077506,14.528379928077506,2.093888956910117
1.41981,0.0,0.0,0.014532772701040279,14.53277270104028,2.092353067168362
1.4394,0.0,0.0,0.014535408364817943,14.535408364817943,2.092353067168362
1.44945,0.0,0.0,0.01453698976308454,14.53698976308454,2.092353067168362
1.45968,0.0,0.0,0.0145379386020445,14.5379386020445,2.090817177426607
1.46975,0.0,0.0,0.014538507905420476,14.538507905420476,2.092353067168362
1.48403,0.0,0.0,0.01453884948744606,14.538849487446061,2.092353067168362
1.49968,0.0,0.0,0.014539054436661411,14.539054436661411,2.092353067168362
1.51909,0.0,0.0,0.014539177406190621,14.539177406190621,2.093888956910117
1.52933,0.0,0.0,0.014539251187908149,14.539251187908148,2.092353067168362
1.53937,0.0,0.0,0.014539295456938665,14.539295456938664,2.093888956910117
1.5496,0.0,0.0,0.014539322018356974,14.539322018356975,2.090817177426607
1.56901,0.0,0.0,0.014539337955207959,14.539337955207959,2.092353067168362
1.57924,0.0,0.0,0.01453934751731855,14.53934751731855,2.092353067168362
1.58929,0.0,0.0,0.014539353254584905,14.539353254584904,2.092353067168362
1.59952,0.0,0.0,0.014539356696944719,14.539356696944719,2.093888956910117
1.61938,0.0,0.0,0.014539358762360606,14.539358762360605,2.092353067168362
1.62944,0.0,0.0,0.014539360001610139,14.539360001610138,2.090817177426607
1.64902,0.0,0.0,0.014539360745159859,14.53936074515986,2.092353067168362
1.65907,0.0,0.0,0.01453936119128969,14.53936119128969,2.090817177426607
1.6693,0.0,0.0,0.014539361458967589,14.539361458967589,2.089281287684852
1.67936,0.0,0.0,0.014539361619574328,14.539361619574327,2.090817177426607
1.69894,0.0,0.0,0.014539361715938372,14.539361715938371,2.093888956910117
1.70899,0.0,0.0,0.014539361773756799,14.539361773756799,2.092353067168362
1.71922,0.0,0.0,0.014539361808447854,14.539361808447854,2.092353067168362
1.72927,0.0,0.0,0.014539361829262487,14.539361829262488,2.092353067168362
1.74886,0.0,0.0,0.014539361841751268,14.539361841751269,2.092353067168362
1.75891,0.0,0.0,0.014539361849244536,14.539361849244536,2.092353067168362
1.76914,0.0,0.0,0.014539361853740497,14.539361853740496,2.092353067168362
1.77919,0.0,0.0,0.014539361856438074,14.539361856438074,2.092353067168362
1.79878,0.0,0.0,0.01453936185805662,14.539361858056619,2.092353067168362
1.80885,0.0,0.0,0.014539361859027747,14.539361859027748,2.090817177426607
1.81908,0.0,0.0,0.014539361859610423,14.539361859610423,2.090817177426607
