t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
10.08411,-4.995132319207771,-0.00041517070693768826,-0.01134243726691002,-11.34243726691002,-1.7594838722280037
10.10404,-4.995132319207771,6.603457774102069e-05,-0.011340953619136531,-11.340953619136531,-1.7579479824862485
10.11444,-4.995132319207771,0.00040926486869166185,-0.011338299259172426,-11.338299259172427,-1.7579479824862485
10.13437,-4.995132319207771,0.0011913206389217168,-0.011325014643774375,-11.325014643774376,-1.7579479824862485
10.15431,-4.995132319207771,0.0016765999995839356,-0.011311230844340749,-11.311230844340749,-1.7579479824862485
10.17424,-4.995132319207771,0.0016385403913085584,-0.011303425741076328,-11.303425741076328,-1.7579479824862485
10.19417,-4.995132319207771,0.0013531687438607185,-0.011302155153277855,-11.302155153277855,-1.7594838722280037
10.21411,-4.995132319207771,0.0012757332889507893,-0.01130231111936885,-11.30231111936885,-1.7564120927444937
10.23413,-4.995132319207771,0.0014945616018768057,-0.011299714898130711,-11.299714898130711,-1.7579479824862485
10.25406,-4.995132319207771,0.0019410678333721635,-0.011292898550198105,-11.292898550198105,-1.7579479824862485
10.27401,-4.995132319207771,0.0020921514973042017,-0.011286976977167278,-11.286976977167278,-1.7594838722280037
10.29393,-4.995132319207771,0.0020043176180969857,-0.011284511482600018,-11.284511482600017,-1.7594838722280037
10.31386,4.4924774946334045,0.001776629994085781,-0.011285742848561877,-11.285742848561876,-1.7579479824862485
10.33379,4.4924774946334045,0.001661245690031682,-0.011287861433646872,-11.28786143364687,-1.7610023086772386
10.35373,4.4924774946334045,0.001929764736967941,-0.011285910055346182,-11.285910055346182,-1.7579479824862485
10.37366,4.4924774946334045,0.0025607129427298748,-0.011277205928309691,-11.27720592830969,-1.7579479824862485
10.3936,4.4924774946334045,0.0031208866125706143,-0.011265266170024164,-11.265266170024164,-1.7594838722280037
10.41353,4.4924774946334045,0.002384038545248617,-0.011266932269561561,-11.266932269561561,-1.7579479824862485
10.42393,4.4924774946334045,0.0010314184657997023,-0.01129000421098149,-11.29000421098149,-1.7579479824862485
10.44362,-15.001104920891263,-0.0297965717117208,-0.011662300125262287,-11.662300125262288,-1.8361736395606343
