t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
1.066009,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.067010,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.068011,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.069012,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.070013,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.071014,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.072015,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.073016,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.074017,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.075018,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.076019,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.077020,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.078021,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.079022,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.080023,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.081024,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.082025,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.083026,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.084027,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.085028,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.086029,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.087030,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.088031,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.089032,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.090033,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.091034,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.092035,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.093036,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.100238,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.101238,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.102239,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.103240,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.104241,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.105242,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.106243,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.107244,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.108245,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.109246,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.110247,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.111248,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.112249,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.113250,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.114251,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.115252,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.116253,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.117254,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.118255,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.119256,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.120257,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.121258,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.122259,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.123260,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.124261,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.125262,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.126263,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.127264,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.128265,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.129266,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.130267,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.131268,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.132269,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.133270,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.134271,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.135272,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.136273,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.137274,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.138275,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.139276,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.140277,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.141278,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.142279,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.143280,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.144281,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.145282,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.146283,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.147284,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.148285,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.149286,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.156508,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.157508,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.158509,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.159510,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.160511,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.161512,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.162513,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.163514,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.164515,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.165516,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.166517,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.167518,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.168519,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.169520,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.170521,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.171522,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.172523,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.173524,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.174525,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.175526,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.176527,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.177528,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.178529,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.179530,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.180531,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.181532,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.182533,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.183534,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.184535,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.185536,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.186537,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.187538,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.188539,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.189540,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.190541,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.191542,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.192543,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.193544,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.194545,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.195546,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.196547,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.197548,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.198549,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.199550,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.200551,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.201552,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.202553,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.203554,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.204555,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.205556,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.212798,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.213798,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.214799,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.215800,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.216801,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.217802,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.218803,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.219804,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.220805,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.221806,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.222807,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.223808,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.224809,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.225810,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.226811,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.227812,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.228813,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.229814,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.230815,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.231816,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.232817,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.233818,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.234819,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.235820,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.236821,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.237822,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.238823,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.239824,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.240824,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.241824,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.242825,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.243826,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.244827,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.245828,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.246829,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.247830,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.248831,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.249832,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.250833,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.251834,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.252835,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.253836,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.254837,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.255838,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.256839,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.257840,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.258841,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.259842,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.260843,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.261844,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.269090,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.270090,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.271090,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.272091,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.273092,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.274093,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.275094,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.276095,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.277096,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.278097,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.279098,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.280099,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.281100,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.282101,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.283102,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.284103,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.285104,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.286105,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.287106,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.288107,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.289108,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.290109,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.291110,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.292111,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.293112,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.294113,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.295114,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.296115,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.297116,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.298117,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.299118,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.300119,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.301120,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.302121,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.303122,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.304123,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.305124,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.306125,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.307126,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.308127,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.309128,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.310129,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.311130,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.312131,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.313132,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.314133,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.315134,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.316135,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.317136,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.318137,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.325962,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.326962,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.327962,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.328963,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.329964,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.330965,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.331966,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.332967,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.333968,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.334969,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.335970,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.336971,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.337972,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.338973,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.339974,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.340975,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.341976,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.342977,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.343978,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.344979,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.345980,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.346981,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.347982,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.348983,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.349984,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.350985,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.351986,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.352987,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.353988,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.354989,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.355990,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.356991,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.357992,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.358993,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.359994,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.360995,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.361996,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.362997,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.363998,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.364999,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.366000,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.367000,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.368000,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.369001,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.370002,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.371003,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.372004,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.373005,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.374006,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.375007,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.382205,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.383206,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.384207,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.385208,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.386209,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.387210,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.388211,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.389212,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.390213,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.391214,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.392215,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.393216,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.394217,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.395218,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.396219,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.397220,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.398221,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.399222,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.400223,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.401224,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.402225,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.403226,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.404227,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.405228,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.406229,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.407230,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.408231,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.409232,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.410233,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.411234,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.412235,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.413236,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.414237,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.415238,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.416239,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.417240,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.418241,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.419242,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.420243,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.421244,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.422245,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.423246,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.424247,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.425248,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.426249,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.427250,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.428251,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.429252,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.430253,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.431254,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.438454,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.439455,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.440456,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.441457,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.442458,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.443459,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.444460,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.445461,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.446462,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.447463,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.448464,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.449465,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.450466,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.451467,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.452468,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.453469,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.454470,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.455471,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.456472,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.457473,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.458474,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.459475,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.460476,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.461477,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.462478,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.463479,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.464480,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.465481,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.466482,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.467483,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.468484,346.9043,-1349.472656,1920,1350.0000,0.00,1,0.00
1.469485,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.470486,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.471487,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.472488,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.473489,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.474490,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.475491,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.476492,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.477493,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.478494,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.479495,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.480496,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.481497,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.482498,346.9922,-1349.384766,1920,1350.0000,0.00,1,0.00
1.483499,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.484500,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.485501,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.486502,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.487503,347.1680,-1349.208984,1920,1350.0000,0.00,1,0.00
1.494727,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.495728,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.496729,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.497730,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.498731,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.499732,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.500733,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.501734,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
1.502735,347.0801,-1349.296875,1920,1350.0000,0.00,1,0.00
