t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
1.167361,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.168362,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.169363,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.170364,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.171365,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.172366,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.173367,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.174368,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.175369,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.176370,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.177371,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.178372,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.179373,259.4531,-1349.736328,1918,1348.5938,0.00,1,0.00
1.180374,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.181375,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.182376,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.183377,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.184378,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.185379,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.186380,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.187381,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.188382,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.189383,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.190384,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.191385,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.192386,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.193387,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.194388,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.195389,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.196390,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.197391,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.198392,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.199393,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.200394,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.201395,259.4531,-1349.736328,1918,1348.5938,0.00,1,0.00
1.202396,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.203397,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.204398,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.205399,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.206400,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.207401,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.208402,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.209403,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.210404,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.211405,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.212406,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.213407,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.214408,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.221705,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.222705,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.223705,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.224706,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.225707,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.226708,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.227709,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.228710,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.229711,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.230712,259.4531,-1349.736328,1918,1348.5938,0.00,1,0.00
1.231713,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.232713,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.233713,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.234714,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.235715,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.236716,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.237717,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.238718,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.239719,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.240720,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.241721,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.242722,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.243723,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.244724,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.245725,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.246726,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.247727,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.248728,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.249729,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.250730,259.4531,-1349.736328,1918,1348.5938,0.00,1,0.00
1.251731,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.252732,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.253733,259.4531,-1349.736328,1918,1348.5938,0.00,1,0.00
1.254734,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.255735,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.256736,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.257737,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.258738,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.259739,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.260740,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.261741,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.262742,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.263743,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.264744,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.265745,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.266746,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.267747,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.268748,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.269749,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.270750,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.278502,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.279502,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.280503,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.281504,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.282505,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.283506,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.284507,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.285508,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.286509,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.287510,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.288511,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.289512,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.290513,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.291514,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.292515,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.293516,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.294517,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.295518,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.296519,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.297520,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.298521,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.299522,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.300523,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.301524,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.302525,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.303526,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.304527,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.305528,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.306529,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.307530,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.308531,259.6289,-1349.560547,1918,1348.5938,0.00,1,0.00
1.309532,259.5410,-1349.648437,1918,1348.5938,0.00,1,0.00
1.310533,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.311534,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.312535,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.313536,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.314537,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.315538,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.316539,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.317540,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.318541,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.319542,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.320543,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.321544,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.322545,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.323546,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.324547,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.325548,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.326549,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.327550,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.334798,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.335798,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.336799,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.337800,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.338801,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.339802,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.340803,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.341804,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.342805,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.343806,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.344807,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.345808,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.346809,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.347810,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.348811,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.349812,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.350813,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.351814,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.352815,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.353816,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.354817,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.355818,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.356819,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.357820,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.358821,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.359822,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.360823,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.361824,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.362825,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.363826,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.364827,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.365828,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.366829,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.367830,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.368831,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.369832,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.370833,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.371834,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.372835,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.373836,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.374837,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.375838,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.376839,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.377840,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.378841,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.379842,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.380843,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.381844,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.382845,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.383846,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.391122,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.392122,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.393123,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.394124,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.395125,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.396126,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.397127,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.398128,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.399129,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.400130,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.401131,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.402132,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.403133,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.404134,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.405135,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.406136,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.407137,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.408138,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.409139,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.410140,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.411141,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.412142,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.413143,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.414144,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.415145,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.416146,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.417147,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.418148,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.419149,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.420150,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.421151,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.422152,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.423153,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.424154,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.425155,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.426156,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.427157,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.428158,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.429159,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.430160,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.431161,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.432162,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.433163,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.434164,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.435165,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.436166,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.437167,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.438168,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.439169,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.440170,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.447442,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.448443,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.449444,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.450445,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.451445,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.452445,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.453446,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.454447,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.455448,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.456449,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.457450,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.458451,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.459452,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.460453,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.461454,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.462455,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.463456,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.464457,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.465458,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.466459,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.467460,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.468461,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.469462,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.470463,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.471464,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.472465,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.473466,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.474467,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.475468,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.476469,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.477470,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.478471,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.479472,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.480473,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.481474,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.482475,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.483476,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.484477,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.485478,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.486479,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.487480,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.488481,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.489482,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.490483,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.491484,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.492485,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.493486,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.494487,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.495488,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.496489,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.503786,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.504786,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.505787,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.506788,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.507789,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.508790,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.509791,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.510792,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.511793,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.512794,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.513795,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.514796,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.515797,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.516798,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.517799,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.518800,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.519801,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.520802,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.521803,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.522804,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.523805,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.524806,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.525807,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.526808,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.527809,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.528810,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.529811,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.530812,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.531813,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.532814,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.533815,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.534816,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.535817,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.536818,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.537819,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.538820,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.539821,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.540822,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.541823,259.7168,-1349.472656,1919,1349.2969,0.00,1,0.00
1.542824,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.543825,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.544826,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.545827,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.546828,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.547829,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.548830,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.549831,259.7168,-1349.472656,1919,1349.2969,0.00,1,0.00
1.550832,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.551833,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.552834,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.560590,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.561591,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.562592,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.563593,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.564594,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.565595,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.566596,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.567597,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.568598,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.569599,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.570600,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.571601,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.572602,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.573603,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.574604,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.575605,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.576606,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.577607,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.578608,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.579609,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.580610,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.581611,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.582612,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.583613,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.584614,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.585615,259.4531,-1349.736328,1919,1349.2969,0.00,1,0.00
1.586616,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.587617,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.588618,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.589619,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.590620,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.591621,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.592622,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.593623,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.594624,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
1.595625,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.596626,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.597627,259.6289,-1349.560547,1919,1349.2969,0.00,1,0.00
1.598628,259.5410,-1349.648437,1919,1349.2969,0.00,1,0.00
