t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.451986,197.4902,-604.335938,865,608.2031,2000.00,1,2000.00
0.452986,195.8203,-606.005859,867,609.6094,2000.00,1,2000.00
0.453987,194.3262,-607.500000,869,611.0156,2000.00,1,2000.00
0.454988,193.0957,-608.730469,871,612.4219,2000.00,1,2000.00
0.455989,191.5137,-610.312500,873,613.8281,2000.00,1,2000.00
0.456990,190.2832,-611.542969,875,615.2344,2000.00,1,2000.00
0.457991,188.7012,-613.125000,877,616.6406,2000.00,1,2000.00
0.458992,187.0312,-614.794922,879,618.0469,2000.00,1,2000.00
0.459993,185.7129,-616.113281,881,619.4531,2000.00,1,2000.00
0.460994,184.1309,-617.695313,883,620.8594,2000.00,1,2000.00
0.461995,182.6367,-619.189453,885,622.2656,2000.00,1,2000.00
0.462996,181.1426,-620.683594,887,623.6719,2000.00,1,2000.00
0.463997,179.4727,-622.353516,889,625.0781,2000.00,1,2000.00
0.464998,177.9785,-623.847656,890,625.7812,2000.00,1,2000.00
0.465999,176.7480,-625.078125,892,627.1875,2000.00,1,2000.00
0.467000,175.1660,-626.660156,894,628.5937,2000.00,1,2000.00
0.468001,173.4961,-628.330078,896,630.0000,2000.00,1,2000.00
0.469002,172.0020,-629.824219,898,631.4062,2000.00,1,2000.00
0.470003,170.4199,-631.406250,900,632.8125,2000.00,1,2000.00
0.471004,169.1016,-632.724609,902,634.2187,2000.00,1,2000.00
0.472005,167.4316,-634.394531,904,635.6250,2000.00,1,2000.00
0.473006,165.8496,-635.976563,906,637.0312,2000.00,1,2000.00
0.474007,164.5312,-637.294922,908,638.4375,2000.00,1,2000.00
0.475008,162.8613,-638.964844,910,639.8437,2000.00,1,2000.00
0.476009,161.1914,-640.634766,911,640.5469,2000.00,1,2000.00
0.477010,159.9609,-641.865234,913,641.9531,2000.00,1,2000.00
0.478011,158.3789,-643.447266,915,643.3594,2000.00,1,2000.00
0.479012,156.8848,-644.941406,917,644.7656,2000.00,1,2000.00
0.480013,155.2148,-646.611328,919,646.1719,2000.00,1,2000.00
0.481014,153.6328,-648.193359,921,647.5781,2000.00,1,2000.00
0.482015,152.3145,-649.511719,923,648.9844,2000.00,1,2000.00
0.483015,150.7324,-651.093750,925,650.3906,2000.00,1,2000.00
0.484016,149.0625,-652.763672,927,651.7969,2000.00,1,2000.00
0.485017,147.7441,-654.082031,929,653.2031,2000.00,1,2000.00
0.486018,146.2500,-655.576172,931,654.6094,2000.00,1,2000.00
0.487019,144.5801,-657.246094,933,656.0156,2000.00,1,2000.00
0.488020,143.2617,-658.564453,935,657.4219,2000.00,1,2000.00
0.489021,141.8555,-659.970703,937,658.8281,2000.00,1,2000.00
0.490022,140.4492,-661.376953,939,660.2344,2000.00,1,2000.00
0.491023,138.8672,-662.958984,941,661.6406,2000.00,1,2000.00
0.492024,137.2852,-664.541016,942,662.3437,2000.00,1,2000.00
0.493025,136.0547,-665.771484,944,663.7500,2000.00,1,2000.00
0.494026,134.5605,-667.265625,946,665.1562,2000.00,1,2000.00
0.495027,133.0664,-668.759766,948,666.5625,2000.00,1,2000.00
0.496028,131.6602,-670.166016,950,667.9687,2000.00,1,2000.00
0.497029,130.2539,-671.572266,952,669.3750,2000.00,1,2000.00
0.498030,128.8477,-672.978516,954,670.7812,2000.00,1,2000.00
0.499031,127.5293,-674.296875,956,672.1875,2000.00,1,2000.00
0.500032,125.9473,-675.878906,958,673.5937,2000.00,1,2000.00
0.501033,124.6289,-677.197266,960,675.0000,2000.00,1,2000.00
0.604067,351.3867,-810.439453,1157,813.5156,2000.00,1,2000.00
0.605068,349.8047,-812.021484,1159,814.9219,2000.00,1,2000.00
0.606069,348.3105,-813.515625,1161,816.3281,2000.00,1,2000.00
0.607069,346.9922,-814.833984,1163,817.7344,2000.00,1,2000.00
0.608070,345.3223,-816.503906,1165,819.1406,2000.00,1,2000.00
0.609071,343.7402,-818.085938,1167,820.5469,2000.00,1,2000.00
0.610072,342.4219,-819.404297,1169,821.9531,2000.00,1,2000.00
0.611073,340.9277,-820.898438,1171,823.3594,2000.00,1,2000.00
0.612074,339.1699,-822.656250,1173,824.7656,2000.00,1,2000.00
0.613075,337.6758,-824.150391,1174,825.4687,2000.00,1,2000.00
0.614076,336.1816,-825.644531,1176,826.8750,2000.00,1,2000.00
0.615077,334.9512,-826.875000,1178,828.2812,2000.00,1,2000.00
0.616078,333.2812,-828.544922,1180,829.6875,2000.00,1,2000.00
0.617079,331.6992,-830.126953,1182,831.0937,2000.00,1,2000.00
0.618080,330.3809,-831.445313,1184,832.5000,2000.00,1,2000.00
0.619081,328.7109,-833.115234,1186,833.9062,2000.00,1,2000.00
0.620082,327.1289,-834.697266,1188,835.3125,2000.00,1,2000.00
0.621083,325.8984,-835.927734,1190,836.7187,2000.00,1,2000.00
0.622084,324.4043,-837.421875,1192,838.1250,2000.00,1,2000.00
0.623085,322.7344,-839.091797,1194,839.5312,2000.00,1,2000.00
0.624086,321.3281,-840.498047,1195,840.2344,2000.00,1,2000.00
0.625087,319.9219,-841.904297,1197,841.6406,2000.00,1,2000.00
0.626088,318.6914,-843.134766,1199,843.0469,2000.00,1,2000.00
0.627089,317.0215,-844.804688,1201,844.4531,2000.00,1,2000.00
0.628090,315.4395,-846.386719,1203,845.8594,2000.00,1,2000.00
0.629091,314.2090,-847.617188,1205,847.2656,2000.00,1,2000.00
0.630092,312.8027,-849.023438,1207,848.6719,2000.00,1,2000.00
0.631093,311.3086,-850.517578,1209,850.0781,2000.00,1,2000.00
0.632094,309.9023,-851.923828,1211,851.4844,2000.00,1,2000.00
0.633095,308.4082,-853.417969,1213,852.8906,2000.00,1,2000.00
0.634096,306.9141,-854.912109,1215,854.2969,2000.00,1,2000.00
0.635097,305.6836,-856.142578,1217,855.7031,2000.00,1,2000.00
0.636098,304.1895,-857.636719,1218,856.4062,2000.00,1,2000.00
0.637099,302.9590,-858.867188,1220,857.8125,2000.00,1,2000.00
0.638100,301.5527,-860.273438,1222,859.2187,2000.00,1,2000.00
0.639101,300.0586,-861.767578,1224,860.6250,2000.00,1,2000.00
0.640101,298.8281,-862.998047,1226,862.0312,2000.00,1,2000.00
0.641102,297.4219,-864.404297,1228,863.4375,2000.00,1,2000.00
0.642103,296.0156,-865.810547,1230,864.8437,2000.00,1,2000.00
0.643104,294.7852,-867.041016,1232,866.2500,2000.00,1,2000.00
0.644105,293.2910,-868.535156,1234,867.6562,2000.00,1,2000.00
0.645106,291.8848,-869.941406,1236,869.0625,2000.00,1,2000.00
0.646107,290.7422,-871.083984,1238,870.4687,2000.00,1,2000.00
0.647108,289.4238,-872.402344,1239,871.1719,2000.00,1,2000.00
0.648109,288.2812,-873.544922,1242,873.2812,2000.00,1,2000.00
0.649110,286.8750,-874.951172,1243,873.9844,2000.00,1,2000.00
0.650111,285.4687,-876.357422,1245,875.3906,2000.00,1,2000.00
0.651112,284.2383,-877.587891,1247,876.7969,2000.00,1,2000.00
0.652113,282.9199,-878.906250,1249,878.2031,2000.00,1,2000.00
0.653114,281.6895,-880.136719,1251,879.6094,2000.00,1,2000.00
0.757289,139.4824,-1022.343750,1452,1020.9375,2000.00,1,2000.00
0.758290,137.9883,-1023.837891,1454,1022.3437,2000.00,1,2000.00
0.759291,136.4062,-1025.419922,1455,1023.0469,2000.00,1,2000.00
0.760292,135.0879,-1026.738281,1457,1024.4531,2000.00,1,2000.00
0.761293,133.6816,-1028.144531,1459,1025.8594,2000.00,1,2000.00
0.762294,132.3633,-1029.462891,1461,1027.2656,2000.00,1,2000.00
0.763295,130.6934,-1031.132812,1463,1028.6719,2000.00,1,2000.00
0.764296,129.2871,-1032.539062,1465,1030.0781,2000.00,1,2000.00
0.765297,128.1445,-1033.681641,1467,1031.4844,2000.00,1,2000.00
0.766298,126.7383,-1035.087891,1469,1032.8906,2000.00,1,2000.00
0.767299,125.1563,-1036.669922,1471,1034.2969,2000.00,1,2000.00
0.768300,123.8379,-1037.988281,1473,1035.7031,2000.00,1,2000.00
0.769301,122.4316,-1039.394531,1475,1037.1094,2000.00,1,2000.00
0.770302,121.0254,-1040.800781,1477,1038.5156,2000.00,1,2000.00
0.771303,119.7070,-1042.119141,1479,1039.9219,2000.00,1,2000.00
0.772304,118.3008,-1043.525391,1481,1041.3281,2000.00,1,2000.00
0.773305,117.0703,-1044.755859,1483,1042.7344,2000.00,1,2000.00
0.774306,115.6641,-1046.162109,1484,1043.4375,2000.00,1,2000.00
0.775307,114.3457,-1047.480469,1487,1045.5469,2000.00,1,2000.00
0.776308,113.1152,-1048.710937,1488,1046.2500,2000.00,1,2000.00
0.777309,111.7969,-1050.029297,1490,1047.6563,2000.00,1,2000.00
0.778310,110.3906,-1051.435547,1492,1049.0625,2000.00,1,2000.00
0.779311,109.1602,-1052.666016,1494,1050.4688,2000.00,1,2000.00
0.780312,107.9297,-1053.896484,1496,1051.8750,2000.00,1,2000.00
0.781313,106.6113,-1055.214844,1498,1053.2813,2000.00,1,2000.00
0.782314,105.3809,-1056.445312,1500,1054.6875,2000.00,1,2000.00
0.783315,103.9746,-1057.851562,1502,1056.0938,2000.00,1,2000.00
0.784316,102.8320,-1058.994141,1504,1057.5000,2000.00,1,2000.00
0.785317,101.5137,-1060.312500,1506,1058.9063,2000.00,1,2000.00
0.786318,100.1953,-1061.630859,1507,1059.6094,2000.00,1,2000.00
0.787319,99.0527,-1062.773437,1510,1061.7188,2000.00,1,2000.00
0.788320,97.8223,-1064.003906,1511,1062.4219,2000.00,1,2000.00
0.789321,96.5039,-1065.322266,1513,1063.8281,2000.00,1,2000.00
0.790322,95.3613,-1066.464844,1515,1065.2344,2000.00,1,2000.00
0.791323,94.0430,-1067.783203,1517,1066.6406,2000.00,1,2000.00
0.792324,92.8125,-1069.013672,1519,1068.0469,2000.00,1,2000.00
0.793325,91.7578,-1070.068359,1521,1069.4531,2000.00,1,2000.00
0.794326,90.3516,-1071.474609,1523,1070.8594,2000.00,1,2000.00
0.795327,89.2090,-1072.617187,1525,1072.2656,2000.00,1,2000.00
0.796328,87.9785,-1073.847656,1527,1073.6719,2000.00,1,2000.00
0.797329,86.8359,-1074.990234,1529,1075.0781,2000.00,1,2000.00
0.798330,85.8691,-1075.957031,1531,1076.4844,2000.00,1,2000.00
0.799331,84.5508,-1077.275391,1533,1077.8906,2000.00,1,2000.00
0.800332,83.2324,-1078.593750,1534,1078.5938,2000.00,1,2000.00
0.801333,82.1777,-1079.648437,1536,1080.0000,2000.00,1,2000.00
0.802334,80.8594,-1080.966797,1538,1081.4063,2000.00,1,2000.00
0.803335,79.6289,-1082.197266,1541,1083.5156,2000.00,1,2000.00
0.804336,78.4863,-1083.339844,1542,1084.2188,2000.00,1,2000.00
0.805337,77.2559,-1084.570312,1544,1085.6250,2000.00,1,2000.00
0.806338,76.2891,-1085.537109,1546,1087.0313,2000.00,1,2000.00
0.813537,67.6758,-1094.150391,1560,1096.8750,2000.00,1,2000.00
0.814538,66.4453,-1095.380859,1562,1098.2813,2000.00,1,2000.00
0.815539,65.2148,-1096.611328,1564,1099.6875,2000.00,1,2000.00
0.816540,64.0723,-1097.753906,1566,1101.0938,2000.00,1,2000.00
0.817541,62.8418,-1098.984375,1568,1102.5000,2000.00,1,2000.00
0.818542,61.6113,-1100.214844,1570,1103.9063,2000.00,1,2000.00
0.819543,60.4688,-1101.357422,1571,1104.6094,2000.00,1,2000.00
0.820544,59.2383,-1102.587891,1573,1106.0156,2000.00,1,2000.00
0.821545,58.1836,-1103.642578,1575,1107.4219,2000.00,1,2000.00
0.822546,56.9531,-1104.873047,1577,1108.8281,2000.00,1,2000.00
0.823547,55.6348,-1106.191406,1579,1110.2344,2000.00,1,2000.00
0.824548,54.4922,-1107.333984,1581,1111.6406,2000.00,1,2000.00
0.825549,53.2617,-1108.564453,1583,1113.0469,2000.00,1,2000.00
0.826550,51.9434,-1109.882812,1585,1114.4531,2000.00,1,2000.00
0.827551,50.8008,-1111.025391,1587,1115.8594,2000.00,1,2000.00
0.828552,49.6582,-1112.167969,1589,1117.2656,2000.00,1,2000.00
0.829553,48.3398,-1113.486328,1591,1118.6719,2000.00,1,2000.00
0.830554,47.1973,-1114.628906,1593,1120.0781,2000.00,1,2000.00
0.831555,45.7910,-1116.035156,1594,1120.7813,2000.00,1,2000.00
0.832556,44.6484,-1117.177734,1596,1122.1875,2000.00,1,2000.00
0.833557,43.4180,-1118.408203,1598,1123.5938,2000.00,1,2000.00
0.834558,42.0996,-1119.726562,1600,1125.0000,2000.00,1,2000.00
0.835559,40.7813,-1121.044922,1602,1126.4063,2000.00,1,2000.00
0.836560,39.3750,-1122.451172,1604,1127.8125,2000.00,1,2000.00
0.837561,38.2324,-1123.593750,1606,1129.2188,2000.00,1,2000.00
0.838562,37.0020,-1124.824219,1608,1130.6250,2000.00,1,2000.00
0.839563,35.5957,-1126.230469,1610,1132.0313,2000.00,1,2000.00
0.840564,34.1016,-1127.724609,1612,1133.4375,2000.00,1,2000.00
0.841565,32.9590,-1128.867187,1614,1134.8438,2000.00,1,2000.00
0.842566,31.6406,-1130.185547,1615,1135.5469,2000.00,1,2000.00
0.843567,30.4980,-1131.328125,1617,1136.9531,2000.00,1,2000.00
0.844568,29.0918,-1132.734375,1619,1138.3594,2000.00,1,2000.00
0.845569,27.6855,-1134.140625,1621,1139.7656,2000.00,1,2000.00
0.846570,26.3672,-1135.458984,1623,1141.1719,2000.00,1,2000.00
0.847571,24.8730,-1136.953125,1625,1142.5781,2000.00,1,2000.00
0.848572,23.4668,-1138.359375,1627,1143.9844,2000.00,1,2000.00
0.849573,22.2363,-1139.589844,1629,1145.3906,2000.00,1,2000.00
0.850574,20.9180,-1140.908203,1631,1146.7969,2000.00,1,2000.00
0.851575,19.3359,-1142.490234,1633,1148.2031,2000.00,1,2000.00
0.852576,17.9297,-1143.896484,1635,1149.6094,2000.00,1,2000.00
0.853577,16.5234,-1145.302734,1636,1150.3125,2000.00,1,2000.00
0.854578,15.2930,-1146.533203,1638,1151.7188,2000.00,1,2000.00
0.855579,13.7988,-1148.027344,1640,1153.1250,2000.00,1,2000.00
0.856580,12.2168,-1149.609375,1642,1154.5313,2000.00,1,2000.00
0.857581,10.8984,-1150.927734,1644,1155.9375,2000.00,1,2000.00
0.858582,9.4043,-1152.421875,1646,1157.3438,2000.00,1,2000.00
0.859583,7.9102,-1153.916016,1648,1158.7500,2000.00,1,2000.00
0.860584,6.5918,-1155.234375,1650,1160.1563,2000.00,1,2000.00
0.861585,5.0977,-1156.728516,1652,1161.5625,2000.00,1,2000.00
0.862586,3.4277,-1158.398437,1654,1162.9688,2000.00,1,2000.00
0.869807,352.7930,-1169.033203,1667,1172.1094,2000.00,1,2000.00
0.870808,351.3867,-1170.439453,1670,1174.2188,2000.00,1,2000.00
0.871809,349.7168,-1172.109375,1671,1174.9219,2000.00,1,2000.00
0.872810,348.0469,-1173.779297,1673,1176.3281,2000.00,1,2000.00
0.873811,346.7285,-1175.097656,1675,1177.7344,2000.00,1,2000.00
0.874812,345.1465,-1176.679687,1677,1179.1406,2000.00,1,2000.00
0.875813,343.8281,-1177.998047,1679,1180.5469,2000.00,1,2000.00
0.876814,342.3340,-1179.492187,1681,1181.9531,2000.00,1,2000.00
0.877815,340.7520,-1181.074219,1683,1183.3594,2000.00,1,2000.00
0.878816,339.2578,-1182.568359,1685,1184.7656,2000.00,1,2000.00
0.879817,337.5879,-1184.238281,1687,1186.1719,2000.00,1,2000.00
0.880818,336.0059,-1185.820312,1688,1186.8750,2000.00,1,2000.00
0.881819,334.7754,-1187.050781,1690,1188.2813,2000.00,1,2000.00
0.882820,333.1934,-1188.632812,1692,1189.6875,2000.00,1,2000.00
0.883821,331.4355,-1190.390625,1694,1191.0938,2000.00,1,2000.00
0.884822,330.1172,-1191.708984,1696,1192.5000,2000.00,1,2000.00
0.885823,328.6230,-1193.203125,1698,1193.9063,2000.00,1,2000.00
0.886824,327.3047,-1194.521484,1700,1195.3125,2000.00,1,2000.00
0.887825,325.7227,-1196.103516,1702,1196.7188,2000.00,1,2000.00
0.888826,324.1406,-1197.685547,1704,1198.1250,2000.00,1,2000.00
0.890495,321.7676,-1200.058594,1707,1200.2344,2000.00,1,2000.00
0.891496,320.2734,-1201.552734,1709,1201.6406,2000.00,1,2000.00
0.892497,318.8672,-1202.958984,1711,1203.0469,2000.00,1,2000.00
0.893498,317.4609,-1204.365234,1713,1204.4531,2000.00,1,2000.00
0.894499,315.8789,-1205.947266,1715,1205.8594,2000.00,1,2000.00
0.895500,314.3848,-1207.441406,1717,1207.2656,2000.00,1,2000.00
0.896501,313.1543,-1208.671875,1718,1207.9688,2000.00,1,2000.00
0.897502,311.6602,-1210.166016,1720,1209.3750,2000.00,1,2000.00
0.898503,310.1660,-1211.660156,1722,1210.7813,2000.00,1,2000.00
0.899504,308.8477,-1212.978516,1724,1212.1875,2000.00,1,2000.00
0.900505,307.3535,-1214.472656,1726,1213.5938,2000.00,1,2000.00
0.901506,306.0352,-1215.791016,1728,1215.0000,2000.00,1,2000.00
0.902507,304.6289,-1217.197266,1730,1216.4063,2000.00,1,2000.00
0.903508,303.1348,-1218.691406,1732,1217.8125,2000.00,1,2000.00
