t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
1.18852,-0.0,0.0,0.0,0.0,-0.0
1.19857,-0.0,0.0,0.0,0.0,-0.0
1.21818,-0.0,0.0,0.0,0.0,-0.0
1.22844,-0.0,0.0,0.0,0.0,-0.0
1.24836,-0.0,0.0,0.0,0.0,-0.0
1.26795,-0.0,0.0,0.0,0.0,-0.0
1.278,-0.0,0.0,0.0,0.0,-0.0
1.28823,-0.0,0.0,0.0,0.0,0.001535889741755
1.29828,-0.0,0.0,0.0,0.0,-0.0
1.31787,-0.0,0.0,0.0,0.0,-0.0
1.32792,-0.0,0.0,0.0,0.0,-0.0
1.33815,-0.0,0.0,0.0,0.0,0.001535889741755
1.3482,-0.0,0.0,0.0,0.0,-0.0
1.3677,-0.0,0.0,0.0,0.0,-0.0
1.37793,-0.0,0.0,0.0,0.0,0.001535889741755
1.38798,-0.0,0.0,0.0,0.0,-0.0
1.39821,-0.0,0.0,0.0,0.0,-0.0
1.41762,-0.0,0.0,0.0,0.0,-0.0
1.42785,-0.0,0.0,0.0,0.0,-0.0
1.4379,-0.0,0.0,0.0,0.0,-0.0
1.44813,-7.322287067787585,-0.0001523691909777,-9.352420942215464e-07,-0.0009352420942215,-0.0
1.46754,-7.322287067787585,-0.0058189669673398,-6.832883455817302e-05,-0.068328834558173,-0.1319294381582513
1.47777,-7.322287067787585,-0.006678363701056,-8.198909713198588e-05,-0.0819890971319858,-0.2101550952326372
1.48804,-7.322287067787585,-0.0067242488469543,-9.06282796741243e-05,-0.0906282796741243,-0.282254646632523
1.50797,-7.322287067787585,-0.0072420027107199,-0.0001409768362192,-0.140976836219264,-0.4433136300065596
1.52756,-7.322287067787585,-0.0077459682215061,-0.0001756322122071,-0.1756322122071419,-0.5921204020315963
1.53761,-7.322287067787585,-0.0074370641686325,-0.000234460071136,-0.2344600711360415,-0.6718819488477371
1.54785,-7.322287067787585,-0.0074642094130468,-0.0003252765519328,-0.3252765519328716,-0.7470532797311328
1.55789,-7.322287067787585,-0.0072872267825216,-0.0003778045919151,-0.3778045919151203,-0.8252789368055187
1.57748,-7.322287067787585,-0.0060758287905592,-0.0005408937583339,-0.5408937583339074,-0.9771400350215452
1.58754,-7.322287067787585,-0.0070152732914093,-0.0006096761561678,-0.6096761561678931,-1.052311365904941
1.59776,-7.322287067787585,-0.007345808109076,-0.0006833759877385,-0.6833759877385108,-1.130537022979327
1.60781,-7.322287067787585,-0.0076810002793393,-0.0007685079392168,-0.7685079392168673,-1.2072442436044777
1.61849,-7.322287067787585,-0.0077525318143049,-0.0008625890184619,-0.8625890184619562,-1.2885416801623737
1.63727,-7.322287067787585,-0.0073239127729041,-0.0009865703929223,-0.986570392922399,-1.4358125624456552
1.64732,-7.322287067787585,-0.0079712291262237,-0.0010710950108031,-1.0710950108031876,-1.514038219520041
1.65755,-7.322287067787585,-0.0079973188256482,-0.0011674259435508,-1.1674259435508398,-1.595335656077937
1.6676,-7.322287067787585,-0.0083417089047673,-0.0012759876101638,-1.2759876101638783,-1.6735787664448425
1.68719,-7.322287067787585,-0.0082715218506632,-0.0014375977184891,-1.4375977184891815,-1.8254398646608696
1.69724,-7.322287067787585,-0.0078270768067307,-0.0015489527775829,-1.5489527775829453,-1.9098090807022752
1.70748,-7.322287067787585,-0.0084338870557297,-0.0016748915017076,-1.6748915017076045,-1.9880347377766612
1.71752,-7.322287067787585,-0.0083173671760225,-0.0017487407539803,-1.7487407539803546,-2.0708680640763117
1.73711,-7.322287067787585,-0.0084344288439266,-0.0019164099799379,-1.9164099799379564,-2.230408611001114
1.74718,-7.322287067787585,-0.009387053497472,-0.0020191849468112,-2.0191849468112077,-2.3086342680754997
1.75739,-7.322287067787585,-0.0095148105526296,-0.0020824210791488,-2.0824210791488413,-2.3930034841169054
1.76744,-7.322287067787585,-0.0098918007942531,-0.0021514526750276,-2.151452675027677,-2.474318373967321
1.78703,-9.227544943962839,-0.0104687140854907,-0.0023454636005234,-2.345463600523447,-2.6338414675996025
1.79708,-9.227544943962839,-0.0104017780976323,-0.0024461387430872,-2.4461387430872517,-2.7182106836410087
1.80733,-9.227544943962839,-0.0103409907232447,-0.0025569683448652,-2.5569683448652976,-2.7964537940079146
1.81736,-9.227544943962839,-0.0096639901553005,-0.0026180269057387,-2.6180269057387675,-2.8838773362403107
1.83695,-9.227544943962839,-0.0089122445974664,-0.0028300890500802,-2.8300890500802525,-3.0418819934233574
1.84701,-9.227544943962839,-0.0090674509285418,-0.0029073029474912,-2.9073029474912016,-3.121643540239498
1.85723,-9.227544943962839,-0.0092708340374788,-0.0030052990516714,-3.0052990516714435,-3.2090845357644135
1.86744,-9.227544943962839,-0.0097235391698164,-0.0031312295496027,-3.1312295496027547,-3.28425586664781
1.88695,-9.227544943962839,-0.0099605555239511,-0.003308414841069,-3.3084148410690943,-3.4468507397636015
1.897,-9.227544943962839,-0.0101070347951919,-0.0033937582744549,-3.393758274454907,-3.529684066063252
1.90723,-9.227544943962839,-0.0106625134821476,-0.0035039705821673,-3.5039705821673923,-3.6094630661719127
1.91728,-9.227544943962839,-0.0104100211431599,-0.0035674238865347,-3.567423886534717,-3.6953681719550744
1.93687,-0.16930352517484615,-0.0096022226657525,-0.00373982321375,-3.739823213750014,-3.848765159912856
1.94692,-0.16930352517484615,-0.009102225368996,-0.0038645649361938,-3.864564936193832,-3.8472292701711006
1.95716,-0.16930352517484615,-0.0078721149790331,-0.004002260028425,-4.002260028425001,-3.845693380429346
1.9672,-0.16930352517484615,-0.0072815126683399,-0.0040803746416466,-4.080374641646603,-3.8441574906875906
1.98679,-0.16930352517484615,-0.0049542031974293,-0.0042555766156552,-4.255576615655289,-3.845693380429346
2.00104,-0.16930352517484615,-0.0048105418965747,-0.0044080114176803,-4.408011417680322,-3.8441574906875906
2.01669,-0.16930352517484615,-0.0040692728358825,-0.004546102782829,-4.546102782829094,-3.8441574906875906
2.02674,-0.16930352517484615,-0.0044440205396481,-0.004672049733586,-4.672049733586084,-3.8441574906875906
2.03697,-0.16930352517484615,-0.0046545230165547,-0.0048286701548146,-4.828670154814661,-3.8441574906875906
2.04702,-0.16930352517484615,-0.0044837246549938,-0.0049211098049458,-4.921109804945806,-3.8441574906875906
2.06661,-0.16930352517484615,-0.0041243392436846,-0.0050326993204795,-5.032699320479522,-3.8441574906875906
2.07666,-0.16930352517484615,-0.0038812072277171,-0.0050498041533023,-5.049804153302351,-3.8441574906875906
2.08689,-0.16930352517484615,-0.0036431738880311,-0.004999565000473,-4.999565000473012,-3.8441574906875906
2.09696,-0.16930352517484615,-0.0031167827750951,-0.0049658913089778,-4.9658913089778,-3.8441574906875906
2.11653,-0.16930352517484615,-0.002611174924697,-0.0049575159085193,-4.95751590851934,-3.8441574906875906
2.1268,-0.16930352517484615,-0.0020405530473681,-0.0049344041401563,-4.934404140156353,-3.8441574906875906
2.14647,-0.16930352517484615,-0.0016847401085643,-0.0049278464940219,-4.927846494021954,-3.8441574906875906
2.15668,-0.16930352517484615,-0.0012311802799172,-0.0049115708139748,-4.911570813974811,-3.8441574906875906
2.16673,-0.16930352517484615,-0.0009787908894886,-0.0049001653046153,-4.90016530461537,-3.845693380429346
2.18632,-0.16930352517484615,-0.0007205337038425,-0.004895889043091,-4.895889043091054,-3.845693380429346
2.19638,-0.16930352517484615,-0.0004812335252372,-0.0048877588585798,-4.887758858579831,-3.8441574906875906
2.2066,-0.16930352517484615,-0.0002757599268723,-0.0048816669821863,-4.8816669821863465,-3.8441574906875906
2.21666,-0.16930352517484615,-0.0001116798754884,-0.0048769949962071,-4.876994996207123,-3.8441574906875906
2.23624,-7.412346052683347,-0.0068976089068134,-0.0049545508143283,-4.9545508143283845,-3.923919037503732
2.24629,-7.412346052683347,-0.00871616154455,-0.0049726096498775,-4.972609649877535,-4.003698037612392
2.28443,-7.412346052683347,-0.0145949410519039,-0.0052648771281251,-5.264877128125157,-4.3181540089442105
2.29653,-7.412346052683347,-0.0137802248417584,-0.0052062914163931,-5.206291416393128,-4.397915555760352
2.31611,-7.412346052683347,-0.0136456867656903,-0.005231405085126,-5.231405085126073,-4.551312543718133
2.32617,-7.412346052683347,-0.0134250494595532,-0.0051671973567803,-5.167197356780371,-4.631091543826794
2.33639,-7.412346052683347,-0.013004212451412,-0.0051521560245974,-5.152156024597416,-4.707781311159424
2.34645,-7.412346052683347,-0.012419789846429,-0.0052176354784014,-5.2176354784014745,-4.790614637459076
2.36603,-7.412346052683347,-0.0126629805652445,-0.0054199122562483,-5.419912256248315,-4.939421409484112
2.37609,-7.412346052683347,-0.0128189273471987,-0.0055293488470082,-5.529348847008257,-5.0176470665584985
2.38633,-7.412346052683347,-0.013075289465102,-0.0056623855232568,-5.662385523256806,-5.095890176925404
2.39637,-7.412346052683347,-0.0130098025719501,-0.0057402440012257,-5.7402440012257765,-5.177187613483299
2.41595,-0.14445606017100782,-0.0085002917205997,-0.0059174597839325,-5.917459783932505,-5.206334611991605
2.42601,-0.14445606017100782,-0.0074148501282774,-0.0060182340070177,-6.0182340070177505,-5.20479872224985
2.43625,-0.14445606017100782,-0.0071815848065667,-0.0061375263368107,-6.1375263368107955,-5.20479872224985
2.44629,-0.14445606017100782,-0.0067718837154012,-0.0062057719051366,-6.205771905136656,-5.20479872224985
2.46587,-0.14445606017100782,-0.0065434903177666,-0.0064859539382878,-6.485953938287895,-5.20479872224985
2.47593,-0.14445606017100782,-0.0064080317363555,-0.0066604642441846,-6.660464244184635,-5.20479872224985
2.48615,-0.14445606017100782,-0.006475492288192,-0.0068306144556599,-6.830614455659921,-5.20479872224985
2.49622,-0.14445606017100782,-0.0064270112587909,-0.0069318288658595,-6.931828865859514,-5.20479872224985
2.51579,-0.14445606017100782,-0.006129869064697,-0.0070257024325113,-7.025702432511327,-5.206334611991605
2.52585,-0.14445606017100782,-0.0060359062700992,-0.007046482380191,-7.046482380191063,-5.20479872224985
2.5362,-0.14445606017100782,-0.0054720542682565,-0.0070564990755584,-7.056499075558456,-5.206334611991605
2.55589,-0.14445606017100782,-0.0053037044890351,-0.0070911856006064,-7.091185600606481,-5.20479872224985
2.56594,-0.14445606017100782,-0.0047373206453818,-0.0070779055942934,-7.077905594293487,-5.20479872224985
2.57616,-0.14445606017100782,-0.0042503645276614,-0.0070674347822976,-7.067434782297657,-5.206334611991605
2.59558,-0.14445606017100782,-0.0035299859453902,-0.0070762204560522,-7.076220456052228,-5.20479872224985
2.60581,-0.14445606017100782,-0.0030819557388203,-0.0070592775083941,-7.059277508394162,-5.20479872224985
2.61586,-0.012834709942395156,-0.0026559231562184,-0.0070462099121064,-7.04620991210644,-5.20479872224985
2.6261,-0.012834709942395156,-0.002279462781847,-0.0070363591570334,-7.036359157033479,-5.206334611991605
2.6455,-0.012834709942395156,-0.0020160735017345,-0.0070399107802182,-7.039910780218223,-5.20479872224985
2.65573,-0.012834709942395156,-0.0017957763624001,-0.0070295971338812,-7.029597133881293,-5.20479872224985
2.66587,-0.012834709942395156,-0.0017619413632968,-0.007023106122021,-7.023106122021019,-5.20479872224985
2.67592,-0.012834709942395156,-0.0016759262904014,-0.0070185976991816,-7.018597699181679,-5.20479872224985
2.69551,-0.012834709942395156,-0.0017546395372497,-0.0070264108430677,-7.0264108430677865,-5.20479872224985
2.70556,-0.012834709942395156,-0.001596994646959,-0.0070201045739997,-7.020104573999781,-5.206334611991605
2.71579,-0.012834709942395156,-0.0014370193931022,-0.0070155113598726,-7.015511359872677,-5.206334611991605
2.72584,-0.012834709942395156,-0.0013473165172263,-0.0070120593249604,-7.0120593249604255,-5.206334611991605
2.74544,-0.012834709942395156,-0.0011767764718034,-0.0070157026767226,-7.01570267672261,-5.206334611991605
2.75548,-0.012834709942395156,-0.001076900157646,-0.0070105370430211,-7.010537043021172,-5.20479872224985
2.76571,-0.012834709942395156,-0.0009505203527205,-0.0070067847101756,-7.006784710175648,-5.20479872224985
2.77576,-0.012834709942395156,-0.0008551973808827,-0.00700385585675,-7.003855856750058,-5.20479872224985
2.78619,-0.012834709942395156,-0.0009008144618611,-0.0070025790013903,-7.002579001390308,-5.20479872224985
2.80514,-0.012834709942395156,-0.0011172121452352,-0.0070088782933634,-7.0088782933634555,-5.20479872224985
2.81518,-0.012834709942395156,-0.0011678682637346,-0.0070069904048767,-7.006990404876756,-5.206334611991605
2.8254,-0.012834709942395156,-0.0011243899177889,-0.0070057171923398,-7.0057171923398815,-5.20479872224985
2.83545,-0.012834709942395156,-0.0010297699894443,-0.0070042680188782,-7.004268018878224,-5.206334611991605
2.84568,-0.012834709942395156,-0.0009633452013389,-0.0070031020146107,-7.0031020146106995,-5.206334611991605
2.86509,-0.012834709942395156,-0.0009713014096886,-0.0070078011754215,-7.0078011754216,-5.20479872224985
2.87532,-0.012834709942395156,-0.0009291374795588,-0.0070050119415404,-7.005011941540438,-5.20479872224985
2.88538,-0.012834709942395156,-0.0009264925254486,-0.0070032276642458,-7.003227664245817,-5.20479872224985
2.8956,-0.012834709942395156,-0.0009255477533315,-0.0070022402478088,-7.0022402478088654,-5.20479872224985
2.90563,-0.01367633026648664,-0.0009049385806099,-0.0070014182595013,-7.001418259501376,-5.20479872224985
2.92491,-0.01367633026648664,-0.0009527409556846,-0.0070065004535141,-7.006500453514131,-5.20479872224985
2.93514,-0.01367633026648664,-0.0008940190709552,-0.0070040159516039,-7.004015951603948,-5.20479872224985
2.94519,-0.01367633026648664,-0.000876706227294,-0.0070023242999508,-7.002324299950899,-5.20479872224985
2.95542,-0.01367633026648664,-0.0008255878154037,-0.0070010902284194,-7.001090228419433,-5.20479872224985
2.96547,-0.01367633026648664,-0.0008151180972976,-0.0070001974896163,-7.000197489616311,-5.20479872224985
2.98506,-0.01367633026648664,-0.0008388641634562,-0.0070046066935849,-7.004606693584997,-5.206334611991605
2.99511,-0.01367633026648664,-0.0008089768105449,-0.0070022703367565,-7.002270336756531,-5.20479872224985
3.00534,-0.01367633026648664,-0.0007462173403295,-0.0070005706745268,-7.0005706745268075,-5.20479872224985
3.01539,-0.01367633026648664,-0.0006532346697308,-0.0069989096002125,-6.9989096002125075,-5.20479872224985
3.03489,-0.01367633026648664,-0.0005873855049437,-0.0070008463609732,-7.000846360973293,-5.20479872224985
3.04512,0.23075352805214647,-0.0004547151652885,-0.0069979270487064,-6.997927048706463,-5.20479872224985
3.05517,0.23075352805214647,-0.0003727927121939,-0.0069956323597163,-6.995632359716353,-5.20479872224985
3.07476,0.23075352805214647,-0.0002644613168629,-0.0069951160845861,-6.995116084586164,-5.206334611991605
3.08481,0.23075352805214647,-0.0002558342486109,-0.0069932405217087,-6.993240521708769,-5.20479872224985
3.09504,0.23075352805214647,-0.0002115610345889,-0.0069918710650935,-6.991871065093514,-5.20479872224985
3.10511,0.23075352805214647,-0.0001538814553871,-0.0069906805812475,-6.990680581247503,-5.20479872224985
3.12468,0.23075352805214647,-0.000243643724914,-0.0069918974038043,-6.991897403804389,-5.206334611991605
3.13473,0.23075352805214647,-0.0002551884158569,-0.0069913054188681,-6.991305418868196,-5.20479872224985
3.14496,0.23075352805214647,-0.0002293937851103,-0.0069908194608118,-6.990819460811871,-5.20479872224985
3.15524,0.23075352805214647,-0.0001691692694952,-0.0069901633029793,-6.990163302979316,-5.20479872224985
3.17495,0.23075352805214647,-9.8089833706485e-06,-0.0069888421732628,-6.988842173262877,-5.20479872224985
3.185,0.23075352805214647,4.571285153211556e-05,-0.0069876578459009,-6.987657845900933,-5.20479872224985
3.2046,0.23075352805214647,0.0001122299600791,-0.0069859030736479,-6.985903073647974,-5.20479872224985
3.21464,0.23075352805214647,0.0001193496310483,-0.0069854510724492,-6.985451072449296,-5.20479872224985
3.22486,0.23075352805214647,8.929418751576214e-05,-0.0069853512819496,-6.9853512819496775,-5.20479872224985
3.23492,0.23075352805214647,8.203974918507236e-06,-0.0069857894404151,-6.985789440415145,-5.20479872224985
3.25451,0.23075352805214647,-9.78742984617155e-05,-0.0069872522691911,-6.987252269191151,-5.20479872224985
3.26456,0.23075352805214647,-0.0001239959320498,-0.0069877272474228,-6.987727247422897,-5.20479872224985
3.27479,0.23075352805214647,-7.449254968397342e-05,-0.0069877217741616,-6.987721774161645,-5.206334611991605
3.28493,0.0,0.0,-0.0069872612549349,-6.987261254934932,-5.206334611991605
3.30434,0.0,0.0,-0.0069869849433989,-6.986984943398906,-5.20479872224985
3.31457,0.0,0.0,-0.0069868191564772,-6.9868191564772895,-5.20479872224985
3.32462,0.0,0.0,-0.0069867196843243,-6.98671968432432,-5.20479872224985
3.33485,0.0,0.0,-0.0069866600010325,-6.986660001032538,-5.20479872224985
3.35426,0.0,0.0,-0.0069866241910574,-6.9866241910574685,-5.20479872224985
3.36449,0.0,0.0,-0.0069866027050724,-6.9866027050724275,-5.206334611991605
3.37455,0.0,0.0,-0.0069865898134814,-6.986589813481403,-5.20479872224985
3.38477,0.0,0.0,-0.0069865820785267,-6.986582078526787,-5.20479872224985
3.40418,-7.602929678611617,9.496332321634356e-05,-0.0069854714946918,-6.985471494691841,-5.20479872224985
3.41469,-7.602929678611617,-0.0023396713618247,-0.0070006650548607,-7.000665054860717,-5.279970053133246
3.43433,-7.602929678611617,-0.0040659491305209,-0.0070429403679084,-7.042940367908436,-5.437957257023773
3.44439,-7.602929678611617,-0.0045199676989606,-0.0070476749362139,-7.047674936213933,-5.514664477648923
3.45461,-7.602929678611617,-0.0051915439136744,-0.0070550676994449,-7.055067699444958,-5.5928901347233095
3.46466,-7.602929678611617,-0.0058015761438859,-0.0070626523142525,-7.062652314252552,-5.6726691348319696
3.48425,-7.602929678611617,-0.0063954704620008,-0.0071073919387998,-7.107391938799836,-5.821458453564487
3.4943,-7.602929678611617,-0.0063768564019916,-0.0070975157978218,-7.097515797821858,-5.901220000380627
3.50453,-7.602929678611617,-0.0067959243461054,-0.0070948510527674,-7.0948510527674555,-5.977927221005778
3.51458,-7.602929678611617,-0.0074297201770263,-0.0070963400347658,-7.0963400347658885,-6.057688767821919
3.53417,-7.602929678611617,-0.00754712860128,-0.0072352864367959,-7.235286436795933,-6.2049596501052005
3.54449,-7.602929678611617,-0.0079773454199467,-0.0073586212836276,-7.358621283627676,-6.281649417437831
3.56429,-7.602929678611617,-0.0083565515866329,-0.007621242708353,-7.621242708353097,-6.4365822951373675
3.58387,-7.602929678611617,-0.0089822471486041,-0.0078643434021938,-7.8643434021938,-6.58997928309515
3.59393,-7.602929678611617,-0.0102012905420614,-0.0080306705574949,-8.030670557494991,-6.6666865037203005
3.60417,-7.602929678611617,-0.0108963349848676,-0.0081754790592872,-8.175479059287278,-6.741840381311176
3.61421,-7.602929678611617,-0.0110621831450008,-0.0082620556694811,-8.262055669481109,-6.821619381419837
3.63379,7.099425837881093,-0.011047770939367,-0.0084663425187245,-8.46634251872456,-6.890647153336213
3.64385,7.099425837881093,-0.0062748304355136,-0.0085465504370042,-8.54655043700424,-6.807813827036562
3.65409,7.099425837881093,-0.0031372030968915,-0.0086305804470331,-8.630580447033173,-6.7311066064114105
3.66413,7.099425837881093,-0.0030327638368692,-0.0086799928465765,-8.679992846576532,-6.65441683907878
3.67427,7.099425837881093,-0.002046468714199,-0.0087434617487828,-8.743461748782858,-6.573101949228365
3.69385,7.099425837881093,-0.0027002923676096,-0.0089197357577134,-8.919735757713418,-6.425848520237603
3.70391,7.099425837881093,-0.002767658732184,-0.0090501228326209,-9.050122832620964,-6.344551083679708
3.71414,7.099425837881093,-0.0023303927140156,-0.0091259534399366,-9.125953439936657,-6.267843863054556
3.72419,7.099425837881093,-0.0025428683593429,-0.0092121214662307,-9.212121466230707,-6.18961820598017
3.74377,7.099425837881093,-0.0022224192916582,-0.0091953175352858,-9.195317535285852,-6.039275544213378
3.75383,7.099425837881093,-0.0014557166817371,-0.0090935876829407,-9.093587682940706,-5.962585776880747
3.76407,7.099425837881093,5.498680121353847e-05,-0.0090234252267359,-9.023425226735997,-5.881288340322852
3.77411,7.099425837881093,0.0013228949302296,-0.0089736964728601,-8.973696472860123,-5.804581119697701
3.79369,7.099425837881093,0.0027528337308938,-0.0087807476423062,-8.780747642306274,-5.65732769070694
3.80399,7.099425837881093,0.0037402990401628,-0.0085949233542234,-8.59492335422345,-5.577548690598279
3.82379,7.099425837881093,0.0030055014793479,-0.0084708384718673,-8.47083847186731,-5.421079923156988
3.84338,7.099425837881093,0.0032250743734332,-0.0083396802161003,-8.339680216100358,-5.270754714682716
3.85343,7.099425837881093,0.0046393987989444,-0.0082312770958914,-8.231277095891464,-5.1940649473500855
3.86366,7.099425837881093,0.0050613792509971,-0.0081185489219826,-8.118548921982665,-5.112750057499669
3.87371,7.099425837881093,0.0056110810905138,-0.0079738187266734,-7.973818726673409,-5.0375961799087925
3.8933,7.099425837881093,0.0074112739527303,-0.0077643331111145,-7.764333111114519,-4.885735081692767
3.90335,1.5441197474537856,0.0082224447317638,-0.0075919372672121,-7.591937267212138,-4.8029017553931155
3.91358,1.5441197474537856,0.0047018079634344,-0.0074794913181913,-7.479491318191369,-4.801365865651361
3.92363,1.5441197474537856,0.0029775849608229,-0.00736346843448,-7.363468434480067,-4.7998299759096055
3.93386,1.5441197474537856,0.0027604508912808,-0.0071957656035553,-7.195765603555304,-4.7998299759096055
3.95327,1.5441197474537856,0.0015786507143694,-0.0070342424120869,-7.034242412086945,-4.7998299759096055
3.9635,1.5441197474537856,0.0021262058844816,-0.006898067681008,-6.898067681008049,-4.7998299759096055
3.97355,1.5441197474537856,0.0026959475437459,-0.0067487417416041,-6.748741741604183,-4.7998299759096055
3.99314,-0.0,0.0026803656965778,-0.0065002023021135,-6.500202302113536,-4.7998299759096055
4.00319,-0.0,0.0030066647563384,-0.006364453468336,-6.364453468336001,-4.7998299759096055
4.01342,-0.0,0.0029486719597354,-0.0063325855532818,-6.332585553281877,-4.7998299759096055
4.02347,-0.0,0.002944370223712,-0.0063138092002892,-6.313809200289276,-4.798294086167851
4.04306,-0.0,0.0023961556785792,-0.0062673584544864,-6.267358454486411,-4.7998299759096055
4.05311,-0.0,0.0,-0.0062676524208507,-6.267652420850713,-4.7998299759096055
4.06439,-0.0,0.0,-0.0062678288006692,-6.267828800669294,-4.7998299759096055
4.0832,-0.0,0.0,-0.0062679346285604,-6.267934628560442,-4.7998299759096055
4.09345,-0.0,-0.0002091592409633,-0.006269284454627,-6.269284454627057,-4.798294086167851
4.10349,-0.0,-0.00043982357844,-0.0062714575181716,-6.271457518171623,-4.7998299759096055
4.12307,-0.0,0.0,-0.0062701118590618,-6.270111859061841,-4.7998299759096055
4.13312,-0.0,0.0,-0.0062693044635959,-6.2693044635959705,-4.7998299759096055
4.14335,-0.0,0.0,-0.0062688200263164,-6.268820026316448,-4.798294086167851
4.15341,-0.0,0.0,-0.0062685293639487,-6.268529363948736,-4.7998299759096055
4.17299,-0.0,0.0,-0.0062683549665281,-6.268354966528108,-4.7998299759096055
4.18304,-0.0,0.0,-0.0062682503280757,-6.268250328075731,-4.7998299759096055
4.19332,-0.0,0.0,-0.0062681875450043,-6.268187545004305,-4.798294086167851
4.21248,-0.0,0.0,-0.0062681498751614,-6.268149875161449,-4.798294086167851
4.22271,-0.0,0.0,-0.0062681272732557,-6.268127273255736,-4.798294086167851
4.23277,-0.0,0.0,-0.0062681137121123,-6.268113712112308,-4.7998299759096055
4.24299,-0.0,0.0,-0.0062681055754262,-6.268105575426251,-4.7998299759096055
4.25304,-0.0,0.0,-0.0062681006934146,-6.268100693414618,-4.7998299759096055
