t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
3.09504,3.8248890557455733,-0.0002115610345889495,-0.006991871065093514,-6.991871065093514,-5.20479872224985
3.10511,3.8248890557455733,-0.00015388145538712387,-0.006990680581247503,-6.990680581247503,-5.20479872224985
3.12468,3.8248890557455733,-0.0002436437249140233,-0.006991897403804389,-6.991897403804389,-5.206334611991605
3.13473,3.8248890557455733,-0.00025518841585692653,-0.006991305418868196,-6.991305418868196,-5.20479872224985
3.14496,3.8248890557455733,-0.00022939378511034118,-0.006990819460811871,-6.990819460811871,-5.20479872224985
3.15524,3.8248890557455733,-0.0001691692694952897,-0.006990163302979316,-6.990163302979316,-5.20479872224985
3.17495,3.8248890557455733,-9.8089833706485e-06,-0.006988842173262877,-6.988842173262877,-5.20479872224985
3.185,3.8248890557455733,4.571285153211556e-05,-0.006987657845900933,-6.987657845900933,-5.20479872224985
3.2046,3.8248890557455733,0.00011222996007916179,-0.006985903073647975,-6.985903073647974,-5.20479872224985
3.21464,3.8248890557455733,0.00011934963104831642,-0.006985451072449296,-6.985451072449296,-5.20479872224985
3.22486,3.8248890557455733,8.929418751576214e-05,-0.006985351281949677,-6.9853512819496775,-5.20479872224985
3.23492,3.8248890557455733,8.203974918507236e-06,-0.0069857894404151445,-6.985789440415145,-5.20479872224985
3.25451,3.8248890557455733,-9.78742984617155e-05,-0.006987252269191151,-6.987252269191151,-5.20479872224985
3.26456,3.8248890557455733,-0.00012399593204985107,-0.006987727247422897,-6.987727247422897,-5.20479872224985
3.27479,3.8248890557455733,-7.449254968397342e-05,-0.006987721774161644,-6.987721774161645,-5.206334611991605
3.28493,-0.0,0.0,-0.006987261254934932,-6.987261254934932,-5.206334611991605
3.30434,-0.0,0.0,-0.006986984943398906,-6.986984943398906,-5.20479872224985
3.31457,-0.0,0.0,-0.0069868191564772895,-6.9868191564772895,-5.20479872224985
3.32462,-0.0,0.0,-0.00698671968432432,-6.98671968432432,-5.20479872224985
3.33485,-0.0,0.0,-0.006986660001032538,-6.986660001032538,-5.20479872224985
3.35426,-0.0,0.0,-0.006986624191057469,-6.9866241910574685,-5.20479872224985
3.36449,-0.0,0.0,-0.006986602705072427,-6.9866027050724275,-5.206334611991605
3.37455,-0.0,0.0,-0.0069865898134814025,-6.986589813481403,-5.20479872224985
3.38477,-0.0,0.0,-0.006986582078526787,-6.986582078526787,-5.20479872224985
3.40418,-5.505641125416113,9.496332321634357e-05,-0.0069854714946918405,-6.985471494691841,-5.20479872224985
3.41469,-5.505641125416113,-0.0023396713618247843,-0.007000665054860717,-7.000665054860717,-5.279970053133246
3.43433,-5.505641125416113,-0.004065949130520946,-0.007042940367908436,-7.042940367908436,-5.437957257023773
3.44439,-5.505641125416113,-0.0045199676989606885,-0.007047674936213933,-7.047674936213933,-5.514664477648923
3.45461,-5.505641125416113,-0.005191543913674457,-0.0070550676994449585,-7.055067699444958,-5.5928901347233095
3.46466,-5.505641125416113,-0.005801576143885909,-0.007062652314252552,-7.062652314252552,-5.6726691348319696
3.48425,-5.505641125416113,-0.0063954704620008945,-0.007107391938799836,-7.107391938799836,-5.821458453564487
3.4943,-5.505641125416113,-0.006376856401991679,-0.007097515797821858,-7.097515797821858,-5.901220000380627
3.50453,-5.505641125416113,-0.006795924346105484,-0.0070948510527674554,-7.0948510527674555,-5.977927221005778
3.51458,-5.505641125416113,-0.007429720177026316,-0.0070963400347658885,-7.0963400347658885,-6.057688767821919
3.53417,-5.505641125416113,-0.007547128601280006,-0.007235286436795933,-7.235286436795933,-6.2049596501052005
3.54449,-5.505641125416113,-0.007977345419946765,-0.007358621283627676,-7.358621283627676,-6.281649417437831
3.56429,-5.505641125416113,-0.008356551586632947,-0.007621242708353097,-7.621242708353097,-6.4365822951373675
3.58387,-5.505641125416113,-0.008982247148604182,-0.0078643434021938,-7.8643434021938,-6.58997928309515
3.59393,-5.505641125416113,-0.010201290542061415,-0.008030670557494991,-8.030670557494991,-6.6666865037203005
3.60417,-5.505641125416113,-0.010896334984867672,-0.008175479059287278,-8.175479059287278,-6.741840381311176
3.61421,-5.505641125416113,-0.011062183145000879,-0.008262055669481108,-8.262055669481109,-6.821619381419837
3.63379,5.411393345808419,-0.011047770939367067,-0.00846634251872456,-8.46634251872456,-6.890647153336213
3.64385,5.411393345808419,-0.00627483043551368,-0.00854655043700424,-8.54655043700424,-6.807813827036562
3.65409,5.411393345808419,-0.0031372030968915138,-0.008630580447033173,-8.630580447033173,-6.7311066064114105
3.66413,5.411393345808419,-0.003032763836869265,-0.008679992846576532,-8.679992846576532,-6.65441683907878
