t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad,v_cmd_orig,v_cmd_scaled,theta_pred_scaled,scale_seg_index,a_seg,input_rad_s_scaled,v_enc_m_s
3.90335,2.7881634800609416,0.0082224447317638,-0.0075919372672121,-7.591937267212138,-4.8029017553931155,0.017750000000000002,0.009830171621323163,-4.904905200878962,11,0.5538124857083471,1.5441197474537856,0.02694200415284755
3.91358,2.7881634800609416,0.0047018079634344,-0.0074794913181913,-7.479491318191369,-4.801365865651361,0.017750000000000002,0.009830171621323163,-4.889108855862511,11,0.5538124857083471,1.5441197474537856,0.0009644298285461544
3.92363,2.7881634800609416,0.0029775849608229,-0.00736346843448,-7.363468434480067,-4.7998299759096055,0.017750000000000002,0.009830171621323163,-4.8735904524006,11,0.5538124857083471,1.5441197474537856,0.0004907742680416889
3.93386,2.7881634800609416,0.0027604508912808,-0.0071957656035553,-7.195765603555304,-4.7998299759096055,0.017750000000000002,0.009830171621323163,-4.857794107384147,11,0.5538124857083471,1.5441197474537856,-3.6187644375762683e-16
3.95327,2.7881634800609416,0.0015786507143694,-0.0070342424120869,-7.034242412086945,-4.7998299759096055,0.017750000000000002,0.009830171621323163,-4.827822743086069,11,0.5538124857083471,1.5441197474537856,3.6187644375762683e-16
3.9635,2.7881634800609416,0.0021262058844816,-0.006898067681008,-6.898067681008049,-4.7998299759096055,0.017750000000000002,0.009830171621323163,-4.812026398069618,11,0.5538124857083471,1.5441197474537856,1.8093822187881342e-16
3.97355,2.7881634800609416,0.0026959475437459,-0.0067487417416041,-6.748741741604183,-4.7998299759096055,0.017750000000000002,0.009830171621323163,-4.7965079946077065,11,0.5538124857083471,1.5441197474537856,2.714073328182201e-16
3.99314,-0.0,0.0026803656965778,-0.0065002023021135,-6.500202302113536,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-3.6187644375762683e-16
4.00319,-0.0,0.0030066647563384,-0.006364453468336,-6.364453468336001,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-1.8093822187881342e-16
4.01342,-0.0,0.0029486719597354,-0.0063325855532818,-6.332585553281877,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.000490774268041327
4.02347,-0.0,0.002944370223712,-0.0063138092002892,-6.313809200289276,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.00047379234506351455
4.04306,-0.0,0.0023961556785792,-0.0062673584544864,-6.267358454486411,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.00016923632624481617
4.05311,-0.0,0.0,-0.0062676524208507,-6.267652420850713,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0
4.06439,-0.0,0.0,-0.0062678288006692,-6.267828800669294,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0
4.0832,-0.0,0.0,-0.0062679346285604,-6.267934628560442,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0006174609302867037
4.09345,-0.0,-0.0002091592409633,-0.006269284454627,-6.269284454627057,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-1.9952709487221734e-05
4.10349,-0.0,-0.00043982357844,-0.0062714575181716,-6.271457518171623,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.0006437749639150454
4.12307,-0.0,0.0,-0.0062701118590618,-6.270111859061841,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0
4.13312,-0.0,0.0,-0.0062693044635959,-6.2693044635959705,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.00047365556050410354
4.14335,-0.0,0.0,-0.0062688200263164,-6.268820026316448,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-1.61515969889869e-05
4.15341,-0.0,0.0,-0.0062685293639487,-6.268529363948736,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.00064206156075928
4.17299,-0.0,0.0,-0.0062683549665281,-6.268354966528108,-4.7998299759096055,-0.0,-0.0,-4.796507994607706,12,6.661338147752401e-16,-0.0,0.0
4.18304,-0.0,0.0,-0.0062682503280757,-6.268250328075731,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0004701925365066622
4.19332,-0.0,0.0,-0.0062681875450043,-6.268187545004305,-4.798294086167851,-0.0,-0.0,-4.7965079946077065,12,6.661338147752401e-16,-0.0,0.0006190200943627425
4.21248,-0.0,0.0,-0.0062681498751614,-6.268149875161449,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0
4.22271,-0.0,0.0,-0.0062681272732557,-6.268127273255736,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.0004900447814180593
4.23277,-0.0,0.0,-0.0062681137121123,-6.268113712112308,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.0004898071574930905
4.24299,-0.0,0.0,-0.0062681055754262,-6.268105575426251,-4.7998299759096055,-0.0,-0.0,-4.7965079946077065,12,6.661338147752401e-16,-0.0,0.0
4.25304,-0.0,0.0,-0.0062681006934146,-6.268100693414618,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0004736555605042845
4.26327,-0.0,0.0,-0.0062680977642076,-6.268097764207637,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.0006260212233117771
4.28269,-0.0,0.0,-0.0062680960066834,-6.268096006683448,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.0006268451834417924
4.29291,-0.0,0.0,-0.0062680949521689,-6.268094952168936,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,1.618348786644791e-05
4.30296,-0.0,0.0,-0.0062680943194602,-6.268094319460228,-4.798294086167851,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,8.635324364336464e-06
4.3131,-0.0,0.0,-0.006268093939835,-6.268093939835003,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,-0.0006353919883373705
4.33269,-0.0,0.0,-0.0062680937120598,-6.268093712059868,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,3.6187644375762683e-16
4.34274,-0.0,0.0,-0.0062680935753947,-6.268093575394788,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,1.8093822187881342e-16
4.35297,-0.0,0.0,-0.0062680934933957,-6.26809349339574,-4.7998299759096055,-0.0,-0.0,-4.7965079946077065,12,6.661338147752401e-16,-0.0,1.8093822187881342e-16
4.36303,-0.0,0.0,-0.0062680934441963,-6.26809344419631,-4.7998299759096055,-0.0,-0.0,-4.796507994607707,12,6.661338147752401e-16,-0.0,0.00016949123986379413
4.38261,-0.0,0.0,-0.0062680934146766,-6.268093414676653,-4.798294086167851,-0.0,-0.0,-4.7965079946077065,12,6.661338147752401e-16,-0.0,-0.0004725703208958477
4.39267,-1.3744467859455347,-0.0001368782666119,-0.0062689195941821,-6.268919594182128,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.796382557192247,13,-0.009071961246940602,0.012468927978079955,-0.0004898071574930905
4.40289,-1.3744467859455347,-0.0002070576968865,-0.0062698587824654,-6.269858782465452,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.796255124748312,13,-0.009071961246940602,0.012468927978079955,1.8093822187881342e-16
4.41294,-1.3744467859455347,-0.0001964641319145,-0.0062703372963535,-6.270337296353581,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.796129812022132,13,-0.009071961246940602,0.012468927978079955,-2.714073328182201e-16
4.43253,-1.3744467859455347,-9.074297149922194e-05,-0.006270506318858,-6.270506318858017,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.795885545723041,13,-0.009071961246940602,0.012468927978079955,0.0
4.4429,-1.3744467859455347,-9.210285971368874e-05,-0.0062701142034668,-6.2701142034668145,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.795756242939908,13,-0.009071961246940602,0.012468927978079955,9.046911093940671e-17
4.46258,-1.3744467859455347,-0.0001026943835756,-0.0062705184855202,-6.270518485520216,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.795510854437299,13,-0.009071961246940602,0.012468927978079955,-3.6187644375762683e-16
4.47281,-1.3744467859455347,-8.430426404906442e-05,-0.0062700658990437,-6.270065899043729,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.795383297304084,13,-0.009071961246940602,0.012468927978079955,0.000490774268041327
4.48286,-1.3744467859455347,-0.0001583460423608,-0.0062702317142205,-6.2702317142205395,-4.798294086167851,-0.008750000000000003,7.937966091073028e-05,-4.795257984577904,13,-0.009071961246940602,0.012468927978079955,0.00047379234506351455
4.50245,-1.3744467859455347,-0.0003385326909008,-0.00627335548994,-6.273355489940039,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.795013718278814,13,-0.009071961246940602,0.012468927978079955,0.0004728252345155494
4.51251,-1.3744467859455347,-0.0004234496884227,-0.0062738065844422,-6.27380658444221,-4.798294086167851,-0.008750000000000003,7.937966091073028e-05,-4.794888280863354,13,-0.009071961246940602,0.012468927978079955,1.5216377317849475e-05
4.52273,-1.3744467859455347,-0.0004649719765162,-0.0062743725069841,-6.27437250698419,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.794760848419418,13,-0.009071961246940602,0.012468927978079955,-0.0004743529217916098
4.53278,-1.3744467859455347,-0.0005190369835812,-0.0062749906453603,-6.274990645360376,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.794635535693239,13,-0.009071961246940602,0.012468927978079955,-2.714073328182201e-16
4.55237,-1.3744467859455347,-0.0005926305379992,-0.0062791975147187,-6.279197514718735,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.794391269394148,13,-0.009071961246940602,0.012468927978079955,0.0006430286713078785
4.56242,-1.3744467859455347,-0.000688199688916,-0.0062789057011142,-6.278905701114272,-4.798294086167851,-0.008750000000000003,7.937966091073028e-05,-4.794265956667968,13,-0.009071961246940602,0.012468927978079955,1.711870753758534e-05
4.57265,-1.3744467859455347,-0.0007585710388554,-0.0062792368778639,-6.279236877863925,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.794138399534751,13,-0.009071961246940602,0.012468927978079955,-0.00047365556050410354
4.5827,-1.3744467859455347,-0.0007832761396866,-0.0062795026299995,-6.279502629999531,-4.7998299759096055,-0.008750000000000003,7.937966091073028e-05,-4.794013086808573,13,-0.009071961246940602,0.012468927978079955,-1.8093822187881342e-16
4.60228,1.5550883635269477,-0.0007246497165988,-0.0062834521110291,-6.283452111029188,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.795514196337195,14,-0.04929973929336622,-0.07666545090002604,0.0
4.61234,1.5550883635269477,-0.0007347390115508,-0.00628174349945,-6.2817434994501,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.79628545077325,14,-0.04929973929336622,-0.07666545090002604,1.8093822187881342e-16
4.62256,1.5550883635269477,-0.0008003203673315,-0.0062811910123214,-6.281191012321403,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.7970689716814485,14,-0.04929973929336622,-0.07666545090002604,-1.8093822187881342e-16
4.63262,1.5550883635269477,-0.0008752745972103,-0.0062812351130204,-6.281235113020469,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.797840226117502,14,-0.04929973929336622,-0.07666545090002604,0.0
4.6522,1.5550883635269477,-0.0009131803283701,-0.0062867064584688,-6.28670645846884,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.799341335646124,14,-0.04929973929336622,-0.07666545090002604,0.0
4.66226,1.5550883635269477,-0.000922524562145,-0.0062848295814972,-6.284829581497279,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.800112590082179,14,-0.04929973929336622,-0.07666545090002604,0.0004745907801756029
4.67248,1.5550883635269477,-0.0009141393628663,-0.0062837405996303,-6.283740599630331,-4.798294086167851,0.0099,-0.00048806741900432566,-4.800896110990377,14,-0.04929973929336622,-0.07666545090002604,0.0004532396220104973
4.6919,1.5550883635269477,-0.0008772216271367,-0.0062877030943364,-6.287703094336463,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.802384954046857,14,-0.04929973929336622,-0.07666545090002604,-0.00017734674701285277
4.70246,1.5550883635269477,-0.000819132825797,-0.0062850492303449,-6.285049230344994,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.80319454120836,14,-0.04929973929336622,-0.07666545090002604,9.046911093940671e-17
4.72221,1.5550883635269477,-0.0008992917863172,-0.0062889234940337,-6.288923494033722,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.804708683863636,14,-0.04929973929336622,-0.07666545090002604,0.0
4.73226,1.5550883635269477,-0.0008737448124022,-0.0062858601257978,-6.2858601257978854,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.805479171645182,14,-0.04929973929336622,-0.07666545090002604,0.0001693799052231773
4.75184,1.5550883635269477,-0.0008765595220428,-0.0062890512449025,-6.289051244902557,-4.798294086167851,0.0099,-0.00048806741900432566,-4.806980281173804,14,-0.04929973929336622,-0.07666545090002604,0.00016949123986379413
4.7619,1.5550883635269477,-0.0008714578364505,-0.0062859282146012,-6.285928214601217,-4.798294086167851,0.0099,-0.00048806741900432566,-4.807751535609858,14,-0.04929973929336622,-0.07666545090002604,-0.00047459078017542193
4.77212,1.5550883635269477,-0.0008865753097412,-0.0062842307567189,-6.28423075671893,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.808535056518056,14,-0.04929973929336622,-0.07666545090002604,-0.0004745907801756029
4.78218,1.5550883635269477,-0.000934796045379,-0.0062834182311201,-6.283418231120132,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.809306310954111,14,-0.04929973929336622,-0.07666545090002604,0.0
4.80176,1.5550883635269477,-0.001072481631722,-0.0062898878010404,-6.289887801040416,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.810807420482732,14,-0.04929973929336622,-0.07666545090002604,0.0
4.81182,1.5550883635269477,-0.0011021117351617,-0.0062878223752165,-6.287822375216552,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.811578674918787,14,-0.04929973929336622,-0.07666545090002604,-1.8093822187881342e-16
4.82205,1.5550883635269477,-0.0011679198804766,-0.0062870994655151,-6.287099465515164,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.812362962481494,14,-0.04929973929336622,-0.07666545090002604,0.0
4.83219,1.5550883635269477,-0.0012255986542027,-0.0062869535696801,-6.286953569680135,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.8131403501536205,14,-0.04929973929336622,-0.07666545090002604,0.0004886250602688571
4.84224,1.5550883635269477,-0.0013121409934992,-0.0062873217001577,-6.287321700157748,-4.798294086167851,0.0099,-0.00048806741900432566,-4.8139108379351665,14,-0.04929973929336622,-0.07666545090002604,0.0006429173366676235
4.86182,1.5550883635269477,-0.0013416040850301,-0.0062953915330444,-6.295391533044449,-4.798294086167851,0.0099,-0.00048806741900432566,-4.815411947463788,14,-0.04929973929336622,-0.07666545090002604,0.0
4.87188,1.5550883635269477,-0.001289997943139,-0.0062922586955703,-6.2922586955703235,-4.798294086167851,0.0099,-0.00048806741900432566,-4.816183201899842,14,-0.04929973929336622,-0.07666545090002604,-0.0004738931844290724
4.88211,1.5550883635269477,-0.0012265334676561,-0.0062901210279255,-6.290121027925534,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.8169674894625505,14,-0.04929973929336622,-0.07666545090002604,-0.00047365556050410354
4.89216,1.5550883635269477,-0.0012308103554171,-0.0062887317513573,-6.288731751357352,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.817737977244096,14,-0.04929973929336622,-0.07666545090002604,-2.714073328182201e-16
4.91175,1.5550883635269477,-0.0012700303642904,-0.0062954043358751,-6.295404335875148,-4.7998299759096055,0.0099,-0.00048806741900432566,-4.819239853427227,14,-0.04929973929336622,-0.07666545090002604,0.025048889605053932
4.9218,4.217588137444298,0.0006945672317088,-0.0062802917092767,-6.28029170927675,-4.74000008915124,0.026850000000000006,0.05166114592336963,-4.7376849694815055,15,1.9240650250789428,8.114913825444415,0.04277375430980769
4.93203,4.217588137444298,0.0027356041328952,-0.0062586212355572,-6.2586212355572055,-4.6632928685260895,0.026850000000000006,0.05166114592336963,-4.65466940104721,15,1.9240650250789428,8.114913825444415,0.049633440101756986
4.94208,4.217588137444298,0.0031934380533201,-0.0062431536580316,-6.24315365803167,-4.581995431968194,0.026850000000000006,0.05166114592336963,-4.573114517101496,15,1.9240650250789428,8.114913825444415,0.0483361422569718
4.95248,4.217588137444298,0.0032595661803558,-0.0062327898500124,-6.232789850012447,-4.5083774441190725,0.026850000000000006,0.05166114592336963,-4.488719413316869,15,1.9240650250789428,8.114913825444415,0.04714626196045498
4.97128,4.217588137444298,0.0038448229018997,-0.0062035416558329,-6.203541655832905,-4.358034782352281,0.026850000000000006,0.05166114592336963,-4.336159033398516,15,1.9240650250789428,8.114913825444415,0.05135587709694922
4.9815,4.217588137444298,0.0036295204514852,-0.0062071061222501,-6.207106122250104,-4.27520145605263,0.026850000000000006,0.05166114592336963,-4.253224614102478,15,1.9240650250789428,8.114913825444415,0.050542312756803154
4.99156,4.217588137444298,0.0040942534298894,-0.0062067881078061,-6.206788107806116,-4.196975798978245,0.026850000000000006,0.05166114592336963,-4.171588581018507,15,1.9240650250789428,8.114913825444415,0.049598524273497493
5.00178,4.217588137444298,0.0039157181420347,-0.0062072990291955,-6.207299029195577,-4.117196798869584,0.026850000000000006,0.05166114592336963,-4.088654161722461,15,1.9240650250789428,8.114913825444415,0.050088331430990764
5.01184,4.217588137444298,0.0037840444992767,-0.0062087762730785,-6.208776273078578,-4.0374352520534424,0.026850000000000006,0.05166114592336963,-4.00701812863849,15,1.9240650250789428,8.114913825444415,0.050271361816314517
5.03142,4.217588137444298,0.0053151098680665,-0.0060610508817908,-6.061050881790801,-3.8840382640956608,0.026850000000000006,0.05166114592336963,-3.8481281159362917,15,1.9240650250789428,8.114913825444415,0.05219754649859416
5.04148,4.217588137444298,0.0055907612767493,-0.0059614716065052,-5.961471606505295,-3.799669048054255,0.026850000000000006,0.05166114592336963,-3.7664920828523196,15,1.9240650250789428,8.114913825444415,0.0510777690462478
5.0517,4.217588137444298,0.006277637442342,-0.005896975403604,-5.896975403604007,-3.7214433909798696,0.026850000000000006,0.05166114592336963,-3.6835576635562743,15,1.9240650250789428,8.114913825444415,0.0515675762037436
5.06176,4.217588137444298,0.0067011156595037,-0.0058166841043624,-5.8166841043624915,-3.635538285196708,0.026850000000000006,0.05166114592336963,-3.60192163047231,15,1.9240650250789428,8.114913825444415,0.04954819511658656
5.0718,4.217588137444298,0.0073450503289214,-0.0057052505014922,-5.705250501492284,-3.564974623538578,0.026850000000000006,0.05166114592336963,-3.520447895664847,15,1.9240650250789428,8.114913825444415,0.04722879445359514
5.09131,4.217588137444298,0.0079914977603096,-0.0055494483339929,-5.549448333992971,-3.405434076613776,0.026850000000000006,0.05166114592336963,-3.3621259269304242,15,1.9240650250789428,8.114913825444415,0.054892080805079714
5.10136,4.217588137444298,0.008360583207298,-0.0054297309862268,-5.429730986226821,-3.316474644639625,0.026850000000000006,0.05166114592336963,-3.2805710429847093,15,1.9240650250789428,8.114913825444415,0.02842586868419366
5.11159,-5.764822519337271,0.0095896919683405,-0.0052999032197849,-5.299903219784931,-3.316474644639625,-0.0367,-0.04954677705888728,-3.360188979987734,16,1.3500484212230863,-7.782789540862577,-0.028425868684189858
5.12164,-5.764822519337271,0.0052925505188478,-0.0052489540095928,-5.2489540095928175,-3.405434076613776,-0.0367,-0.04954677705888728,-3.438406014873407,16,1.3500484212230863,-7.782789540862577,-0.0546546999903351
5.14123,-5.764822519337271,0.0011185457649351,-0.0050934557550456,-5.093455755045616,-3.5634387337968225,-0.0367,-0.04954677705888728,-3.5908708619789054,16,1.3500484212230863,-7.782789540862577,-0.050803835106480955
5.15128,-5.764822519337271,-0.0001783413706005,-0.0049549194134384,-4.954919413438426,-3.643200280612964,-0.0367,-0.04954677705888728,-3.6690878968645717,16,1.3500484212230863,-7.782789540862577,-0.05103190562618056
5.16151,-5.764822519337271,-0.0015138977791184,-0.004825509354835,-4.825509354835037,-3.726033606912614,-0.0367,-0.04954677705888728,-3.748705833867595,16,1.3500484212230863,-7.782789540862577,-0.051037482606497105
5.17156,-5.764822519337271,-0.0019070624227497,-0.0047500706015139,-4.750070601513955,-3.805812607021275,-0.0367,-0.04954677705888728,-3.8269228687532686,16,1.3500484212230863,-7.782789540862577,-0.05030343327173638
5.19115,-5.764822519337271,-0.0036404195263033,-0.0045973568476068,-4.597356847606808,-3.9592095949790567,-0.0367,-0.04954677705888728,-3.9793877158587665,16,1.3500484212230863,-7.782789540862577,-0.052868240812980735
5.2012,-5.764822519337271,-0.003801831377448,-0.0044858641473563,-4.48586414735636,-4.045114700762218,-0.0367,-0.04954677705888728,-4.057604750744434,16,1.3500484212230863,-7.782789540862577,-0.051100380456331085
5.21143,-5.764822519337271,-0.004463027640277,-0.004329292271737,-4.329292271737093,-4.121804468094848,-0.0367,-0.04954677705888728,-4.137222687747457,16,1.3500484212230863,-7.782789540862577,-0.049628057652205654
5.22148,-5.764822519337271,-0.0046440347139389,-0.0044093841203064,-4.409384120306421,-4.203101904652744,-0.0367,-0.04954677705888728,-4.215439722633124,16,1.3500484212230863,-7.782789540862577,-0.0511083911253002
5.24107,-5.764822519337271,-0.0049322839877655,-0.0044874097661151,-4.487409766115163,-4.358034782352281,-0.0367,-0.04954677705888728,-4.367904569738622,16,1.3500484212230863,-7.782789540862577,-0.049186612255365074
5.25112,-5.764822519337271,-0.0060223517323778,-0.0045819360718631,-4.581936071863196,-4.4347420029774325,-0.0367,-0.04954677705888728,-4.446121604624295,16,1.3500484212230863,-7.782789540862577,-0.04910862294940534
5.26135,-5.764822519337271,-0.0062897235706065,-0.0047053585864288,-4.705358586428848,-4.514503549793572,-0.0367,-0.04954677705888728,-4.525739541627318,16,1.3500484212230863,-7.782789540862577,-0.049599397217449194
5.2714,-5.764822519337271,-0.0067553861255626,-0.0048063158228392,-4.806315822839264,-4.592746660160478,-0.0367,-0.04954677705888728,-4.603956576512985,16,1.3500484212230863,-7.782789540862577,-0.04949116827418694
5.29099,-5.764822519337271,-0.0081985442522989,-0.0049621609916663,-4.962160991666319,-4.744607758376505,-0.0367,-0.04954677705888728,-4.756421423618482,16,1.3500484212230863,-7.782789540862577,-0.050769918472808664
5.30104,-5.764822519337271,-0.0085689035365449,-0.0051001631535433,-5.100163153543354,-4.825905194934402,-0.0367,-0.04954677705888728,-4.834638458504156,16,1.3500484212230863,-7.782789540862577,-0.048686128980746424
5.31127,-5.764822519337271,-0.0094194613516732,-0.0052683908484736,-5.268390848473626,-4.899540636076042,-0.0367,-0.04954677705888728,-4.914256395507179,16,1.3500484212230863,-7.782789540862577,-0.04824856710918695
5.3213,-5.764822519337271,-0.0103209295911305,-0.0054925425144639,-5.4925425144639135,-4.979302182892183,-0.0367,-0.04954677705888728,-4.992317774602028,16,1.3500484212230863,-7.782789540862577,-0.05016301869152378
5.33132,-5.764822519337271,-0.0113682958308281,-0.0056877735140561,-5.68777351405619,-5.057527839966568,-0.0367,-0.04954677705888728,-5.07030132580147,16,1.3500484212230863,-7.782789540862577,-0.050603508270995266
5.34137,-5.764822519337271,-0.0113948580967712,-0.0058498720442986,-5.849872044298628,-5.138842729816985,-0.0367,-0.04954677705888728,-5.1485183606871425,16,1.3500484212230863,-7.782789540862577,-0.0504387529643118
5.36096,-5.764822519337271,-0.0113076087072998,-0.0060460149025205,-6.046014902520529,-5.287632048549501,-0.0367,-0.04954677705888728,-5.300983207792641,16,1.3500484212230863,-7.782789540862577,-0.04978841714901369
5.37101,-5.764822519337271,-0.0119271433655991,-0.0061572168189452,-6.157216818945214,-5.367393595365642,-0.0367,-0.04954677705888728,-5.379200242678306,16,1.3500484212230863,-7.782789540862577,-0.05008997695472368
5.38124,-5.764822519337271,-0.0120401044814318,-0.0062705145863109,-6.27051458631097,-5.447172595474303,-0.0367,-0.04954677705888728,-5.458818179681331,16,1.3500484212230863,-7.782789540862577,-0.04861765415059825
5.39129,-5.764822519337271,-0.0119127697870284,-0.0063909302469817,-6.3909302469817595,-5.522326473065179,-0.0367,-0.04954677705888728,-5.5370352145669965,16,1.3500484212230863,-7.782789540862577,-0.048197803787577785
5.41088,-5.764822519337271,-0.012158936407617,-0.0066135420124564,-6.613542012456434,-5.674187571281205,-0.0367,-0.04954677705888728,-5.689500061672495,16,1.3500484212230863,-7.782789540862577,-0.05013419694549156
5.42093,-5.764822519337271,-0.011866794460417,-0.0067203448345009,-6.720344834500904,-5.753966571389865,-0.0367,-0.04954677705888728,-5.767717096558167,16,1.3500484212230863,-7.782789540862577,-0.04819554924347194
5.43116,-5.764822519337271,-0.0117192121435824,-0.0068442624555332,-6.844262455533212,-5.8275845592389866,-0.0367,-0.04954677705888728,-5.847335033561192,16,1.3500484212230863,-7.782789540862577,-0.046938045655926505
5.45066,-5.764822519337271,-0.0128279006448494,-0.0070810021884349,-7.081002188434929,-5.977927221005778,-0.0367,-0.04954677705888728,-5.999099429608011,16,1.3500484212230863,-7.782789540862577,-0.05131859294356514
5.46071,-5.764822519337271,-0.0132271422273812,-0.0071527192582623,-7.152719258262328,-6.060760547305429,-0.0367,-0.04954677705888728,-6.077316464493678,16,1.3500484212230863,-7.782789540862577,-0.048703247688286
5.47094,-5.764822519337271,-0.0139555829681931,-0.0072511993460069,-7.251199346006961,-6.132860098705315,-0.0367,-0.04954677705888728,-6.156934401496701,16,1.3500484212230863,-7.782789540862577,-0.04821247342024214
5.48099,2.528982086139784,-0.0137999136091447,-0.0073623466692007,-7.362346669200704,-6.214157535263211,0.016100000000000003,-0.00040810078751847724,-6.157578649930788,17,-0.025347875001147647,-0.06410432179961285,-0.03335973141040785
5.50058,2.528982086139784,-0.0123401874101871,-0.0075899684373142,-7.589968437314205,-6.20801397629619,0.016100000000000003,-0.00040810078751847724,-6.1588344535948405,17,-0.025347875001147647,-0.06410432179961285,0.0013199739762856956
5.51063,2.528982086139784,-0.0122937911760249,-0.007720041684941,-7.720041684941084,-6.206478086554436,0.016100000000000003,-0.00040810078751847724,-6.159478702028928,17,-0.025347875001147647,-0.06410432179961285,0.0004907742680416889
5.52086,2.528982086139784,-0.011672007139944,-0.0077955968525507,-7.79559685255076,-6.206478086554436,0.016100000000000003,-0.00040810078751847724,-6.160134489240938,17,-0.025347875001147647,-0.06410432179961285,-0.000490774268041327
5.53091,2.528982086139784,-0.0102503296948236,-0.0079004668646601,-7.900466864660119,-6.20801397629619,0.016100000000000003,-0.00040810078751847724,-6.160778737675025,17,-0.025347875001147647,-0.06410432179961285,-0.0004737923450632432
5.5505,2.528982086139784,-0.0095785154225159,-0.0081182205591053,-8.118220559105312,-6.206478086554436,0.016100000000000003,-0.00040810078751847724,-6.162034541339079,17,-0.025347875001147647,-0.06410432179961285,0.00016934758578602885
