t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
0.031,-0.0,0.0,0.0,0.0,-0.0
0.04105,-0.0,0.0,0.0,0.0,-0.0
0.05128,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.06133,-0.0,0.0,0.0,0.0,-0.0
0.08092,-0.0,0.0,0.0,0.0,-0.0
0.09097,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.13139,-0.0,0.0,0.0,0.0,-0.0
0.15079,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.16084,-0.0,0.0,0.0,0.0,-0.0
0.31471,-0.0,0.0,0.0,0.0,-0.0
0.33235,-0.0,0.0,0.0,0.0,-0.0
0.35029,-0.0,0.0,0.0,0.0,-0.0
0.36035,-0.0,0.0,0.0,0.0,-0.0
0.37057,-0.0,0.0,0.0,0.0,-0.0
0.38063,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.40021,-0.0,0.0,0.0,0.0,-0.0
0.41027,-0.0,0.0,0.0,0.0,-0.0
0.4205,-0.0,0.0,0.0,0.0,-0.0
0.43055,-0.0,0.0,0.0,0.0,-0.0
0.44119,-0.0,0.0,0.0,0.0,-0.0
0.45984,-0.0,0.0,0.0,0.0,-0.0
0.47007,-0.0,0.0,0.0,0.0,-0.0
0.48014,-0.0,0.0,0.0,0.0,-0.0
0.49035,-0.0,0.0,0.0,0.0,-0.0
0.5004,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.51999,-0.0,0.0,0.0,0.0,-0.0
0.53004,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.54027,-0.0,0.0,0.0,0.0,-0.0
0.55032,-0.0,0.0,0.0,0.0,-0.0
0.57,-0.0,0.0,0.0,0.0,-0.0
0.58006,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.5903,-0.0,0.0,0.0,0.0,-0.0
0.60034,-0.0,0.0,0.0,0.0,-0.0
0.61994,-0.0,0.0,0.0,0.0,-0.0
0.62998,-0.0,0.0,0.0,0.0,-0.0
0.6402,-0.0,0.0,0.0,0.0,-0.0
0.65026,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.66984,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.6799,-0.0,0.0,0.0,0.0,-0.0
0.69023,-0.0,0.0,0.0,0.0,-0.0
0.70025,-0.0,0.0,0.0,0.0,-0.0
0.71966,-0.0,0.0,0.0,0.0,-0.0
0.72988,-0.0,0.0,0.0,0.0,-0.0
0.73994,-0.0,0.0,0.0,0.0,-0.0
0.75017,-0.0,0.0,0.0,0.0,-0.0
0.76958,-0.0,0.0,0.0,0.0,-0.0
0.77982,-0.0,0.0,0.0,0.0,-0.0
0.78986,-0.0,0.0,0.0,0.0,-0.0
0.80009,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.81066,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.82931,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.83953,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.84959,-0.0,0.0,0.0,0.0,-0.0
0.85982,-0.0,0.0,0.0,0.0,-0.0
0.86987,-0.0,0.0,0.0,0.0,-0.0
0.88946,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.89951,-0.0,0.0,0.0,0.0,-0.0
0.90974,-0.0,0.0,0.0,0.0,-0.0
0.91979,-0.0,0.0,0.0,0.0,-0.00153588974175501
0.93413,-0.0,-5.9262390885987514e-05,-5.098936111830372e-07,-0.0005098936111830372,-0.0
0.94978,-0.0,-0.00022372335043229237,-2.4066984272690398e-06,-0.0024066984272690397,-0.0
0.9692,-0.0,0.0,-1.4440190563614238e-06,-0.0014440190563614237,-0.0
0.97942,-0.0,0.0,-8.664114338168543e-07,-0.0008664114338168543,-0.0
0.98948,-0.0,0.0,-5.198468602901125e-07,-0.0005198468602901125,-0.0
0.9997,-0.0,7.542020435897761e-05,1.505685769551835e-07,0.00015056857695518348,-0.0
1.00976,19.634954084936208,0.010869458702965972,6.569839387727545e-05,0.06569839387727544,0.2301042085829324
1.02934,19.634954084936208,0.020378842746747367,0.0002788296809151525,0.27882968091515253,0.6887592827145222
1.0394,19.634954084936208,0.022012055953808982,0.0003001625782862849,0.3001625782862849,0.9280613764554648
1.04963,19.634954084936208,0.025067980713740567,0.00033396481259270993,0.33396481259270994,1.1719536861291524
1.06036,19.634954084936208,0.026668347410764903,0.00032747457748765103,0.327474577487651,1.4189352285788701
1.07913,19.634954084936208,0.02698563184788651,0.0007630127020323018,0.7630127020323019,1.8929317468354898
