t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.47930,255.762,0.000,0,0.000,0.016,0.019,0.002,0.016,0.012,0.0,1,0.0,1.455,0.00,0.00,0.00,0.00,0.000.00
1.48953,255.762,0.000,0,0.000,0.015,0.019,0.002,0.015,0.011,0.0,1,0.0,1.455,0.00,0.00,0.00,0.00,0.000.00
1.49959,255.762,0.000,0,0.000,0.015,0.019,0.004,0.015,0.010,0.0,1,0.0,1.470,0.00,0.00,0.00,0.00,0.000.00
1.50981,258.135,2.373,0,0.000,-0.048,0.019,0.007,-0.048,0.008,807.0,-1,-807.0,1.483,0.00,0.00,0.00,0.00,0.000.00
1.52922,265.869,10.107,0,0.000,-0.192,0.012,-0.017,-0.192,0.006,807.0,-1,-807.0,1.495,0.00,0.00,0.00,0.00,0.000.00
1.53945,269.912,14.150,0,0.000,-0.393,0.008,0.007,-0.393,0.022,807.0,-1,-807.0,1.516,0.00,0.00,0.00,0.00,0.000.00
1.54998,274.131,18.369,0,0.000,-0.129,0.007,0.067,-0.129,0.032,807.0,-1,-807.0,1.529,0.00,0.00,0.00,0.00,0.000.00
1.56946,282.656,26.895,0,0.000,-0.183,0.002,-0.003,-0.183,0.020,807.0,-1,-807.0,1.541,0.00,0.00,0.00,0.00,0.000.00
1.57968,286.787,31.025,0,0.000,-0.008,0.002,0.005,-0.008,-0.001,807.0,-1,-807.0,1.555,0.00,0.00,0.00,0.00,0.000.00
1.59909,295.400,39.639,0,0.000,0.001,0.002,0.013,0.001,0.007,807.0,-1,-807.0,1.577,-1.33,-0.15,-0.97,-0.15,-81.14-12.75
1.60932,300.146,44.385,0,0.000,0.049,0.003,-0.021,0.049,0.008,807.0,-1,-807.0,1.588,-2.14,0.04,-0.81,0.19,-69.0116.28
1.61939,304.893,49.131,0,0.000,-0.084,0.002,0.031,-0.084,0.006,807.0,-1,-807.0,1.600,-2.41,-0.14,-0.27,-0.18,-24.10-15.71
1.62960,309.727,53.965,0,0.000,0.163,0.004,0.006,0.163,0.001,807.0,-1,-807.0,1.600,-2.41,-0.14,-0.27,-0.18,-24.10-15.71
1.64901,319.395,63.633,0,0.000,0.117,0.005,0.000,0.117,0.013,807.0,-1,-807.0,1.623,-3.63,-0.06,-0.32,0.07,-28.286.34
1.65924,324.492,68.730,0,0.000,-0.075,0.005,0.011,-0.075,0.010,807.0,-1,-807.0,1.636,-4.34,-0.06,-0.71,0.00,-55.100.00
1.66929,329.590,73.828,0,0.000,0.092,0.006,0.032,0.092,0.004,807.0,-1,-807.0,1.648,-4.74,-0.06,-0.40,0.00,-29.760.00
1.68893,339.697,83.936,0,0.000,0.110,0.006,0.021,0.110,-0.004,807.0,-1,-807.0,1.662,-5.51,-0.23,-0.77,-0.16,-77.39-16.45
1.69915,345.059,89.297,0,0.000,0.008,0.006,-0.003,0.008,0.003,807.0,-1,-807.0,1.673,-5.75,-0.14,-0.24,0.09,-19.757.60
1.70921,350.332,94.570,0,0.000,0.057,0.006,-0.028,0.057,-0.004,807.0,-1,-807.0,1.683,-6.44,-0.19,-0.68,-0.05,-60.50-4.71
1.71943,355.166,99.404,0,0.000,-0.007,0.006,-0.028,-0.007,-0.004,807.0,-1,-807.0,1.696,-6.89,-0.13,-0.45,0.06,-46.296.46
1.73884,5.273,109.512,0,0.000,-0.066,0.006,-0.035,-0.066,0.009,807.0,-1,-807.0,1.714,-7.99,-0.15,-0.40,0.07,-33.055.79
1.74907,10.371,114.609,0,0.000,0.135,0.007,0.015,0.135,0.005,807.0,-1,-807.0,1.725,-8.58,-0.15,-0.59,0.00,-61.600.00
1.75913,15.293,119.531,0,0.000,0.007,0.007,-0.004,0.007,0.012,807.0,-1,-807.0,1.740,-9.10,-0.15,-0.51,0.00,-31.590.00
1.76935,19.951,124.189,0,0.000,0.061,0.008,-0.008,0.061,0.005,807.0,-1,-807.0,1.740,-9.10,-0.15,-0.51,0.00,-31.590.00
1.78876,29.004,133.242,0,0.000,0.146,0.009,0.044,0.146,0.001,807.0,-1,-807.0,1.764,-10.28,-0.10,-0.80,0.00,-84.060.00
