t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.62901,34.629,0.000,0,0.000,0.004,0.008,0.014,0.007,0.004,0.008,0.0,1,0.0,0.611,0.00,0.00,0.00,0.00,0.000.00
0.63924,34.629,0.000,0,0.000,0.005,0.010,0.015,0.008,0.005,0.010,0.0,1,0.0,0.611,0.00,0.00,0.00,0.00,0.000.00
0.64929,34.717,0.088,0,0.000,0.007,0.011,0.015,0.007,0.007,0.011,0.0,1,0.0,0.624,0.00,0.00,0.00,0.00,0.000.00
0.65952,34.629,0.000,0,0.000,0.007,0.010,0.015,0.005,0.007,0.010,0.0,1,0.0,0.632,0.00,0.00,0.00,0.00,0.000.00
0.67893,34.629,0.000,0,0.000,0.007,0.008,0.015,0.007,0.007,0.008,0.0,1,0.0,0.649,0.00,0.00,0.00,0.00,0.000.00
0.68916,34.629,0.000,0,0.000,0.006,0.011,0.015,0.008,0.006,0.011,0.0,1,0.0,0.662,0.00,0.00,0.00,0.00,0.000.00
0.70047,34.629,0.000,0,0.000,0.007,0.012,0.015,0.007,0.007,0.012,0.0,1,0.0,0.674,0.00,0.00,0.00,0.00,0.000.00
0.71923,34.629,0.000,0,0.000,0.009,0.014,0.015,0.005,0.009,0.014,0.0,1,0.0,0.692,0.00,0.00,0.00,0.00,0.000.00
0.72928,34.629,0.000,0,0.000,0.010,0.011,0.015,0.004,0.010,0.011,0.0,1,0.0,0.710,0.00,0.00,0.00,0.00,0.000.00
0.74887,34.629,0.000,0,0.000,0.007,0.007,0.015,0.007,0.007,0.007,0.0,1,0.0,0.720,0.00,0.00,0.00,0.00,0.000.00
0.75892,34.629,0.000,0,0.000,0.007,0.007,0.015,0.007,0.007,0.007,0.0,1,0.0,0.736,0.00,0.00,0.00,0.00,0.000.00
0.76915,34.629,0.000,0,0.000,0.007,0.010,0.015,0.008,0.007,0.010,0.0,1,0.0,0.736,0.00,0.00,0.00,0.00,0.000.00
0.77920,34.629,0.000,0,0.000,0.007,0.010,0.016,0.006,0.007,0.010,0.0,1,0.0,0.752,0.00,0.00,0.00,0.00,0.000.00
0.79879,34.541,-0.088,0,0.000,0.003,0.013,0.016,0.011,0.003,0.013,0.0,1,0.0,0.776,0.00,0.00,0.00,0.00,0.000.00
0.80884,34.629,0.000,0,0.000,0.005,0.013,0.016,0.009,0.005,0.013,0.0,1,0.0,0.786,0.00,0.00,0.00,0.00,0.000.00
0.81907,34.629,0.000,0,0.000,0.005,0.013,0.016,0.008,0.005,0.013,0.0,1,0.0,0.798,0.00,0.00,0.00,0.00,0.000.00
0.82912,34.717,0.088,0,0.000,0.005,0.010,0.016,0.007,0.005,0.010,0.0,1,0.0,0.810,0.00,0.00,0.00,0.00,0.000.00
0.84871,34.629,0.000,0,0.000,0.006,0.008,0.016,0.009,0.006,0.008,0.0,1,0.0,0.820,0.00,0.00,0.00,0.00,0.000.00
0.85876,34.629,0.000,0,0.000,0.007,0.010,0.016,0.007,0.007,0.010,0.0,1,0.0,0.832,0.00,0.00,0.00,0.00,0.000.00
0.86899,34.629,0.000,0,0.000,0.008,0.010,0.016,0.005,0.008,0.010,0.0,1,0.0,0.846,0.00,0.00,0.00,0.00,0.000.00
0.87904,34.629,0.000,0,0.000,0.007,0.010,0.016,0.007,0.007,0.010,0.0,1,0.0,0.859,0.00,0.00,0.00,0.00,0.000.00
0.89863,34.629,0.000,0,0.000,0.007,0.007,0.016,0.007,0.007,0.007,0.0,1,0.0,0.870,0.00,0.00,0.00,0.00,0.000.00
0.90868,34.717,0.088,0,0.000,0.008,0.010,0.016,0.009,0.008,0.010,0.0,1,0.0,0.883,0.00,0.00,0.00,0.00,0.000.00
0.91891,34.629,0.000,0,0.000,0.008,0.007,0.016,0.011,0.008,0.007,0.0,1,0.0,0.898,0.00,0.00,0.00,0.00,0.000.00
0.92896,34.629,0.000,0,0.000,0.008,0.007,0.016,0.010,0.008,0.007,0.0,1,0.0,0.898,0.00,0.00,0.00,0.00,0.000.00
0.94855,34.629,0.000,0,0.000,0.008,0.010,0.017,0.013,0.008,0.010,0.0,1,0.0,0.926,0.00,0.00,0.00,0.00,0.000.00
0.95900,34.629,0.000,0,0.000,0.010,0.009,0.017,0.012,0.010,0.009,0.0,1,0.0,0.936,0.00,0.00,0.00,0.00,0.000.00
0.97888,34.629,0.000,0,0.000,0.009,0.005,0.017,0.010,0.009,0.005,0.0,1,0.0,0.952,0.00,0.00,0.00,0.00,0.000.00
0.98893,34.629,0.000,0,0.000,0.010,0.008,0.017,0.008,0.010,0.008,0.0,1,0.0,0.966,0.00,0.00,0.00,0.00,0.000.00
1.00852,34.629,0.000,0,0.000,0.010,0.006,0.017,0.010,0.010,0.006,0.0,-1,0.0,0.989,0.00,0.00,0.00,0.00,0.000.00
