t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.03100,169.189,0.000,0,0.000,0.000,0.007,0.005,0.000,0.010,0.0,1,0.0,0.006,0.00,0.00,0.00,0.00,0.000.00
0.05043,169.277,0.088,0,0.000,0.000,0.007,0.010,0.000,0.005,0.0,1,0.0,0.033,0.00,0.00,0.00,0.00,0.000.00
0.06064,169.189,0.000,0,0.000,0.000,0.007,0.007,0.000,0.002,0.0,1,0.0,0.033,0.00,0.00,0.00,0.00,0.000.00
0.07069,169.189,0.000,0,0.000,0.000,0.007,0.004,0.000,0.001,0.0,1,0.0,0.043,0.00,0.00,0.00,0.00,0.000.00
0.08092,169.189,0.000,0,0.000,0.000,0.007,0.001,0.000,0.003,0.0,1,0.0,0.057,0.00,0.00,0.00,0.00,0.000.00
0.10033,169.189,0.000,0,0.000,0.001,0.007,-0.001,0.001,0.012,0.0,1,0.0,0.083,0.00,0.00,0.00,0.00,0.000.00
0.11056,169.189,0.000,0,0.000,0.001,0.007,0.000,0.001,0.013,0.0,1,0.0,0.083,0.00,0.00,0.00,0.00,0.000.00
0.12061,169.277,0.088,0,0.000,0.002,0.007,-0.001,0.002,0.009,0.0,1,0.0,0.094,0.00,0.00,0.00,0.00,0.000.00
0.13084,169.189,0.000,0,0.000,0.000,0.007,0.001,0.000,0.007,0.0,1,0.0,0.109,0.00,0.00,0.00,0.00,0.000.00
0.15025,169.189,0.000,0,0.000,0.002,0.007,0.001,0.002,0.005,0.0,1,0.0,0.132,0.00,0.00,0.00,0.00,0.000.00
0.16048,169.189,0.000,0,0.000,0.001,0.007,0.002,0.001,0.007,0.0,1,0.0,0.132,0.00,0.00,0.00,0.00,0.000.00
0.17053,169.277,0.088,0,0.000,0.001,0.007,0.001,0.001,0.005,0.0,1,0.0,0.144,0.00,0.00,0.00,0.00,0.000.00
0.19012,169.189,0.000,0,0.000,0.000,0.007,0.004,0.000,0.002,0.0,1,0.0,0.166,0.00,0.00,0.00,0.00,0.000.00
0.20017,169.189,0.000,0,0.000,0.000,0.007,0.005,0.000,0.004,0.0,1,0.0,0.175,0.00,0.00,0.00,0.00,0.000.00
0.21040,169.277,0.088,0,0.000,-0.001,0.007,0.005,-0.001,0.003,0.0,1,0.0,0.186,0.00,0.00,0.00,0.00,0.000.00
0.22045,169.277,0.088,0,0.000,0.002,0.007,0.004,0.002,0.010,0.0,1,0.0,0.196,0.00,0.00,0.00,0.00,0.000.00
0.24036,169.277,0.088,0,0.000,0.008,0.008,0.003,0.008,0.011,0.0,1,0.0,0.220,0.00,0.00,0.00,0.00,0.000.00
0.25041,169.277,0.088,0,0.000,0.007,0.008,0.002,0.007,0.010,0.0,1,0.0,0.234,0.00,0.00,0.00,0.00,0.000.00
0.27002,169.189,0.000,0,0.000,0.003,0.008,0.002,0.003,0.005,0.0,1,0.0,0.244,0.00,0.00,0.00,0.00,0.000.00
0.28008,169.189,0.000,0,0.000,0.004,0.008,0.002,0.004,0.004,0.0,1,0.0,0.254,0.00,0.00,0.00,0.00,0.000.00
0.29030,169.189,0.000,0,0.000,0.005,0.008,0.002,0.005,0.009,0.0,1,0.0,0.269,0.00,0.00,0.00,0.00,0.000.00
0.30036,169.277,0.088,0,0.000,0.006,0.008,0.002,0.006,0.013,0.0,1,0.0,0.279,0.00,0.00,0.00,0.00,0.000.00
0.31995,169.189,0.000,0,0.000,0.005,0.008,0.005,0.005,0.012,0.0,1,0.0,0.292,0.00,0.00,0.00,0.00,0.000.00
0.33000,169.189,0.000,0,0.000,0.004,0.008,0.004,0.004,0.007,0.0,1,0.0,0.307,0.00,0.00,0.00,0.00,0.000.00
0.34023,169.189,0.000,0,0.000,0.005,0.008,0.004,0.005,0.007,0.0,1,0.0,0.319,0.00,0.00,0.00,0.00,0.000.00
0.35028,169.365,0.176,0,0.000,0.005,0.008,0.005,0.005,0.007,0.0,1,0.0,0.331,0.00,0.00,0.00,0.00,0.000.00
0.36987,169.189,0.000,0,0.000,0.010,0.008,0.005,0.010,0.008,0.0,1,0.0,0.349,0.00,0.00,0.00,0.00,0.000.00
0.37993,169.189,0.000,0,0.000,0.010,0.008,0.004,0.010,0.005,0.0,1,0.0,0.362,0.00,0.00,0.00,0.00,0.000.00
0.39015,169.189,0.000,0,0.000,0.008,0.008,0.004,0.008,0.005,0.0,1,0.0,0.362,0.00,0.00,0.00,0.00,0.000.00
0.40020,169.189,0.000,0,0.000,0.010,0.009,0.005,0.010,0.008,0.0,1,0.0,0.373,0.00,0.00,0.00,0.00,0.000.00
0.41978,169.189,0.000,0,0.000,0.007,0.009,0.004,0.007,0.005,0.0,1,0.0,0.397,0.00,0.00,0.00,0.00,0.000.00
0.42984,169.189,0.000,0,0.000,0.007,0.009,0.003,0.007,0.007,0.0,1,0.0,0.406,0.00,0.00,0.00,0.00,0.000.00
0.44006,169.189,0.000,0,0.000,0.005,0.009,0.007,0.005,0.010,0.0,1,0.0,0.419,0.00,0.00,0.00,0.00,0.000.00
0.45012,169.189,0.000,0,0.000,0.004,0.009,0.004,0.004,0.009,0.0,1,0.0,0.429,0.00,0.00,0.00,0.00,0.000.00
0.46970,169.189,0.000,0,0.000,0.005,0.009,0.005,0.005,0.011,0.0,1,0.0,0.446,0.00,0.00,0.00,0.00,0.000.00
0.47976,169.189,0.000,0,0.000,0.005,0.009,0.007,0.005,0.011,0.0,1,0.0,0.463,0.00,0.00,0.00,0.00,0.000.00
0.48999,169.189,0.000,0,0.000,0.005,0.009,0.004,0.005,0.012,0.0,1,0.0,0.463,0.00,0.00,0.00,0.00,0.000.00
0.50004,169.189,0.000,0,0.000,0.004,0.009,0.004,0.004,0.009,0.0,1,0.0,0.474,0.00,0.00,0.00,0.00,0.000.00
0.51006,169.102,-0.088,0,0.000,0.002,0.009,0.002,0.002,0.013,0.0,1,0.0,0.487,0.00,0.00,0.00,0.00,0.000.00
0.53008,169.277,0.088,0,0.000,0.007,0.009,0.005,0.007,0.010,0.0,1,0.0,0.506,0.00,0.00,0.00,0.00,0.000.00
0.54949,169.189,0.000,0,0.000,0.008,0.009,0.002,0.008,0.013,0.0,1,0.0,0.520,0.00,0.00,0.00,0.00,0.000.00
0.55972,169.189,0.000,0,0.000,0.008,0.009,0.002,0.008,0.010,0.0,1,0.0,0.533,0.00,0.00,0.00,0.00,0.000.00
0.56977,169.189,0.000,0,0.000,0.009,0.010,0.000,0.009,0.014,0.0,1,0.0,0.544,0.00,0.00,0.00,0.00,0.000.00
0.58000,169.189,0.000,0,0.000,0.007,0.010,0.002,0.007,0.014,0.0,1,0.0,0.556,0.00,0.00,0.00,0.00,0.000.00
0.59943,169.277,0.088,0,0.000,0.007,0.010,0.003,0.007,0.013,0.0,1,0.0,0.581,0.00,0.00,0.00,0.00,0.000.00
0.60964,169.189,0.000,0,0.000,0.008,0.010,0.004,0.008,0.013,0.0,1,0.0,0.581,0.00,0.00,0.00,0.00,0.000.00
0.61969,169.189,0.000,0,0.000,0.008,0.010,0.003,0.008,0.011,0.0,1,0.0,0.591,0.00,0.00,0.00,0.00,0.000.00
0.62992,169.277,0.088,0,0.000,0.007,0.010,0.005,0.007,0.012,0.0,1,0.0,0.604,0.00,0.00,0.00,0.00,0.000.00
0.64935,169.189,0.000,0,0.000,0.005,0.010,0.006,0.005,0.019,0.0,1,0.0,0.629,0.00,0.00,0.00,0.00,0.000.00
0.65956,169.277,0.088,0,0.000,0.005,0.010,0.006,0.005,0.016,0.0,1,0.0,0.629,0.00,0.00,0.00,0.00,0.000.00
